0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp7500_correct,llama_7B_ga_firstturn_20000/ckp7500_choiceA_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceB_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceC_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceD_probs
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.41803718,0.3689165,0.11976966,0.0932767
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.35438797,0.35438797,0.10153385,0.18969022
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.32486945,0.28669629,0.25300857,0.13542573
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.28879872,0.42019966,0.13641885,0.15458283
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.41795984,0.32550746,0.08230117,0.17423157
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.38023922,0.23062675,0.23062675,0.15850729
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.5303062,0.3644738,0.05589386,0.049326163
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.53747797,0.2538866,0.13589571,0.072739735
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.4026711,0.4026711,0.115367204,0.07929064
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.4243955,0.33051956,0.13778104,0.107303984
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.2774691,0.5183805,0.10207518,0.10207518
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.2780262,0.40452573,0.1686314,0.1488167
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.31102183,0.39935994,0.18864428,0.10097401
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.22207285,0.5327251,0.1526283,0.09257374
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.21439138,0.24293727,0.18919975,0.35347164
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.24613409,0.31604242,0.24613409,0.19168942
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.5109597,0.27349702,0.06915087,0.1463924
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.35254526,0.39948612,0.14696273,0.10100591
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.3531313,0.45342955,0.07879424,0.114644945
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.61908937,0.25807485,0.06525154,0.057584282
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.3593951,0.407248,0.116678506,0.116678506
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.09277815,0.36694473,0.36694473,0.17333241
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.5463491,0.17737359,0.13813868,0.13813868
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.43327403,0.2977846,0.10954883,0.15939261
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.25821447,0.37569985,0.22787347,0.13821225
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.43693116,0.43693116,0.059132203,0.06700557
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.18756855,0.5777518,0.14607854,0.08860111
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.28108826,0.28108826,0.21891177,0.21891177
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.3895747,0.30340108,0.20852432,0.09849991
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.26982117,0.39258745,0.12745449,0.21013694
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.22210716,0.47020087,0.17297724,0.13471481
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.46701676,0.41214085,0.07161934,0.049223203
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.09428596,0.2562958,0.5425782,0.106839985
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.33620113,0.33620113,0.123681486,0.2039163
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.35389748,0.5149178,0.06968655,0.06149816
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.17989805,0.2617501,0.2617501,0.29660174
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.3293494,0.37320176,0.17628802,0.12116087
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.23054817,0.3354456,0.23054817,0.20345806
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.5666417,0.20845583,0.12643485,0.09846756
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.478481,0.2902134,0.09421849,0.1370871
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.28421366,0.32205626,0.22134583,0.1723843
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.6094599,0.19786265,0.056688603,0.13598889
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.38000062,0.43059713,0.123368144,0.06603421
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.2575662,0.2575662,0.2575662,0.22730139
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.5386142,0.3701838,0.034432452,0.05676952
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.32205626,0.22134583,0.1723843,0.28421366
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.19397636,0.4653251,0.09162794,0.24907058
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.3069538,0.21096605,0.39413646,0.08794373
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.27949783,0.3588823,0.19209586,0.169524
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.32567745,0.32567745,0.17432259,0.17432259
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.42400432,0.3741825,0.10720508,0.09460815
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.3939045,0.23891516,0.30677313,0.060407214
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.47848102,0.2902134,0.1370871,0.0942185
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.32332504,0.25180578,0.17306343,0.25180578
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.42704505,0.1571011,0.122350454,0.2935035
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.33201173,0.33201173,0.22818811,0.10778843
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.33248794,0.33248794,0.15705618,0.17796798
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.34040636,0.23395765,0.30040756,0.12522851
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.21519046,0.21519046,0.16759048,0.40202868
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.59361356,0.31773847,0.06256641,0.02608156
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.19994426,0.37354502,0.22656651,0.19994426
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.33620113,0.2039163,0.33620113,0.123681486
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.21336582,0.45169547,0.14664404,0.18829468
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.4515195,0.08890946,0.39846456,0.061106518
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.5201086,0.3154618,0.048377637,0.11605191
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.33923578,0.29937452,0.26419708,0.09719268
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.42877108,0.42877108,0.058027856,0.08443003
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.24721283,0.19252954,0.28012884,0.28012884
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.6890596,0.17422156,0.072626345,0.06409253
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.16344157,0.30534908,0.18520358,0.34600583
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.33731064,0.49078408,0.096641116,0.07526418
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.26982117,0.39258745,0.21013694,0.12745449
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.24968779,0.3632936,0.28293332,0.104085356
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.44661212,0.34782186,0.12795652,0.07760955
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.28154245,0.46418503,0.15069881,0.10357368
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.26457518,0.38495463,0.085894994,0.26457518
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.28960097,0.37185502,0.25557196,0.08297207
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.33619508,0.261829,0.14014696,0.261829
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.41453844,0.4697336,0.07203598,0.043692034
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.36463642,0.2506107,0.2506107,0.13414225
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.4745339,0.32614207,0.09344126,0.10588282
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.27847788,0.3155568,0.3155568,0.09040854
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.30900928,0.39677578,0.16540074,0.12881424
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.38797405,0.38797405,0.12595673,0.0980952
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.45169547,0.21336582,0.14664404,0.18829468
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.12924996,0.21309716,0.1464594,0.5111935
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.27312723,0.27312723,0.24103393,0.2127117
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.4207895,0.4207895,0.09389083,0.064530164
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.28264958,0.46601036,0.13351421,0.11782587
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.32486945,0.28669629,0.25300857,0.13542573
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.635403,0.26487535,0.04061995,0.059101686
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.16992919,0.46191543,0.2181934,0.14996198
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.2601197,0.42886487,0.20258142,0.10843402
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.38190207,0.23163532,0.12398545,0.26247722
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.5878419,0.19084433,0.13116527,0.090148486
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.4474129,0.3075021,0.1452537,0.09983132
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.36815858,0.3248988,0.15347132,0.15347132
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.33804274,0.49184924,0.12435897,0.04574911
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.28364658,0.41270334,0.15182507,0.15182507
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.27774546,0.5188968,0.14866643,0.054691322
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.3785917,0.334106,0.17883405,0.10846834
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.14706098,0.31132808,0.35278094,0.18883003
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.44238636,0.23679237,0.20896852,0.11185279
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.29190114,0.3748085,0.15624341,0.17704698
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.38336772,0.2985671,0.23252428,0.085540906
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.35686332,0.27792543,0.14876276,0.21644855
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.21392198,0.45287284,0.16660261,0.16660261
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.3442644,0.44204423,0.1266478,0.08704367
