0,1,2,3,4,5,llama_7B_alpacacode_alpaca_52000_correct,llama_7B_alpacacode_alpaca_52000_choiceA_probs,llama_7B_alpacacode_alpaca_52000_choiceB_probs,llama_7B_alpacacode_alpaca_52000_choiceC_probs,llama_7B_alpacacode_alpaca_52000_choiceD_probs
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.4798019,0.10705828,0.08337707,0.3297627
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.11293584,0.14501248,0.34786686,0.3941848
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.6330269,0.11000358,0.18136525,0.07560428
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,True,0.838627,0.10015971,0.032517098,0.028696237
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.99156696,0.0019141745,0.0013155916,0.0052032657
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,False,0.45038873,0.27317458,0.18774995,0.0886868
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,False,0.18785562,0.2733283,0.3509605,0.18785562
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.22656651,0.19994426,0.37354502,0.19994426
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.03535376,0.15844457,0.17954122,0.6266604
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.56672883,0.18398991,0.08691069,0.16237053
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.055586148,0.36246723,0.17121738,0.41072917
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.5078567,0.21170618,0.21170618,0.068730935
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.6703736,0.169497,0.080064714,0.080064714
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,True,0.17133236,0.21999511,0.08093168,0.52774084
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.14996198,0.16992919,0.2181934,0.46191543
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.55413526,0.26175496,0.109115705,0.07499405
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.7180382,0.0971759,0.024569916,0.16021599
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.09388988,0.32770786,0.28920117,0.28920117
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.07560434,0.0970779,0.11000368,0.71731406
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,True,0.12112309,0.4227611,0.25641757,0.19969821
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.45775676,0.24501954,0.14861186,0.14861186
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.22897041,0.48473036,0.08423351,0.20206568
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.27014002,0.23839775,0.14459553,0.34686667
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.47848102,0.2902134,0.1370871,0.0942185
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.7791043,0.15341473,0.02352691,0.043954056
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.43598574,0.23336636,0.097281575,0.23336636
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.96101457,0.025610171,0.002699292,0.010675907
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.8873449,0.050060574,0.018416256,0.0441783
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.619182,0.17739862,0.0652613,0.13815819
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.046783336,0.14410283,0.16328989,0.645824
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,True,0.20524758,0.29863346,0.23257597,0.2635431
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.1959358,0.1959358,0.32304353,0.2850849
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.9613649,0.037276164,0.0009933761,0.00036544265
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.062666126,0.24784933,0.40863445,0.28085008
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.09439044,0.19982454,0.47935417,0.22643088
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.22671536,0.15581904,0.0736037,0.54386187
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.3300365,0.2570327,0.1558982,0.2570327
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.7172553,0.14123595,0.109994665,0.031514
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.281468,0.31894505,0.08064194,0.31894505
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.23054817,0.23054817,0.3354456,0.20345806
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.27014005,0.3468667,0.14459555,0.23839776
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.0021718887,0.0027887602,0.99286747,0.0021718887
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.14046311,0.1803582,0.38181832,0.29736042
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.08163427,0.13459215,0.25145122,0.5323223
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.91040933,0.05820052,0.014715396,0.016674729
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.6808159,0.22102855,0.026398096,0.071757466
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.31483006,0.19095409,0.27783656,0.21637933
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.8639832,0.08036296,0.026090033,0.02956388
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.9353547,0.04656857,0.0063023707,0.011774378
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.2055516,0.085686654,0.07561821,0.6331435
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.9239011,0.052122932,0.007054072,0.016921839
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.8916288,0.0829344,0.012718401,0.012718401
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,True,0.2122445,0.16529618,0.27252734,0.34993201
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.07841109,0.10068183,0.5793839,0.24152315
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.1188226,0.17288586,0.104860574,0.6034309
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.105491415,0.13545366,0.22332531,0.5357296
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.07458608,0.008908037,0.007861315,0.9086445
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.88170636,0.020735746,0.0046267705,0.09293117
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.44898424,0.16517207,0.113520995,0.2723227
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.9007351,0.073936835,0.008830495,0.01649754
