0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceD_probs
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.39855638,0.21333186,0.27392355,0.11418832
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.6681213,0.20376548,0.09042038,0.037692823
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.19030087,0.58616793,0.15776496,0.06576622
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.6341608,0.12487367,0.16034096,0.080624506
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.34682977,0.09334797,0.3060762,0.2537461
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.7051753,0.13885725,0.101590134,0.05437728
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.27235427,0.50882477,0.16519122,0.053629734
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.20385127,0.06618082,0.14010479,0.5898632
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.19286802,0.12452495,0.12452495,0.5580821
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.6085245,0.18558949,0.11256572,0.09332026
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.39564237,0.1455487,0.27192077,0.18688822
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.3761544,0.20134094,0.27520046,0.14730418
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.20098636,0.061297376,0.07870739,0.65900886
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.47826007,0.1370238,0.12872195,0.25599417
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.45466563,0.114957474,0.20175666,0.22862023
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.23693055,0.30422485,0.13499895,0.32384565
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.39325345,0.21049342,0.18575977,0.21049342
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.4047759,0.19120258,0.24550898,0.15851252
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.4635608,0.19324088,0.23309301,0.110105336
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.23856166,0.053230304,0.13592833,0.5722797
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.33274078,0.20181748,0.2758518,0.18958999
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.23815937,0.5041834,0.19744106,0.06021612
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.5591243,0.15048626,0.1932282,0.09716123
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.87100416,0.052307867,0.04073741,0.035950635
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.6868222,0.1053276,0.14396575,0.063884415
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.62209034,0.11507515,0.14775941,0.11507515
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.20043498,0.16616644,0.51182866,0.12156996
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.046780806,0.8292096,0.063941784,0.060067747
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,True,0.29299065,0.16694106,0.22818136,0.31188694
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.50740993,0.23968348,0.16473189,0.088174626
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.18668215,0.27162093,0.44782722,0.093869686
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.47406983,0.17440055,0.1976217,0.15390794
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.8746395,0.043545734,0.040907435,0.040907435
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.6386088,0.18296449,0.09200033,0.0864263
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.08718013,0.06789595,0.777028,0.06789595
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.56205857,0.2067698,0.1335006,0.097671136
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.29017165,0.5092671,0.100280635,0.100280635
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.35692734,0.12335078,0.13977475,0.37994716
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.15422834,0.5730278,0.14488411,0.12785979
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.89180285,0.03457895,0.036809098,0.036809098
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.7961838,0.10122342,0.06535475,0.037238017
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.93526095,0.020662608,0.0234138,0.020662608
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.6840757,0.11167229,0.09257958,0.11167229
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.5356303,0.11227421,0.25301382,0.09908164
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.48941645,0.23118396,0.21717723,0.06222232
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.5192912,0.19103657,0.15837488,0.13129738
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.30872676,0.10669312,0.21218461,0.37239558
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.30138123,0.2498538,0.18279696,0.265968
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.07534343,0.8100182,0.096742876,0.017895633
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.12800442,0.023678437,0.19825712,0.65006006
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.87270737,0.06321871,0.023256863,0.040817067
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.25063094,0.3023186,0.34257185,0.104478516
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.20541857,0.3605208,0.17029797,0.26376268
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.37093002,0.22498043,0.23949042,0.1645992
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.7417195,0.047416538,0.14605322,0.06481072
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.61971927,0.09503703,0.17755255,0.107691064
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.7185994,0.09725185,0.08062462,0.10352406
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.24826822,0.17063208,0.11727359,0.46382606
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.15193796,0.7716046,0.05589485,0.020562565
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.1888545,0.22780202,0.4822569,0.101086535
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.4085694,0.1929945,0.1929945,0.2054416
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.54328614,0.24108176,0.07826779,0.13736425
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.7474516,0.08927037,0.08927037,0.074007735
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.3093196,0.57788503,0.07346984,0.03932557
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.43696624,0.0915931,0.30032223,0.17111844
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.69368494,0.15478204,0.082848854,0.06868411
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.2843515,0.3026906,0.16201861,0.2509393
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.96821576,0.0065237866,0.013810855,0.011449602
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.44333825,0.2862407,0.13521053,0.13521053
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.22477666,0.1863464,0.1130248,0.4758522
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.5006221,0.1625282,0.18416858,0.15268111
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.46292448,0.21867004,0.23277305,0.08563242
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.45980883,0.18006372,0.18006372,0.18006372
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.53300273,0.18420082,0.18420082,0.0985956
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.18058512,0.40695482,0.14971031,0.2627498
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.26939195,0.39196298,0.18515019,0.15349491
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.48793557,0.29594788,0.13132608,0.08479049
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.38494554,0.24853952,0.23348127,0.13303363
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.61828643,0.10093249,0.11437149,0.16640954
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.11472136,0.2143277,0.51414543,0.1568055
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.16338418,0.269375,0.5032587,0.06398217
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.48876128,0.19140166,0.203746,0.116090976
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.028246135,0.0063025644,0.9353835,0.030067855
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.5192912,0.19103657,0.15837488,0.13129738
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.42887872,0.15777567,0.07933459,0.33401108
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.884893,0.060217723,0.018365368,0.036523893
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.12567012,0.5995386,0.18284896,0.09194223
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.641445,0.30299714,0.03618785,0.01936996
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.67369545,0.2478387,0.040458556,0.038007297
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,True,0.47316027,0.19724254,0.20996359,0.11963365
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.5701159,0.17387554,0.17387554,0.08213299
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.68041116,0.1339809,0.104344435,0.08126353
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.75814503,0.09054752,0.08506152,0.06624597
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.15793736,0.08998999,0.29506582,0.45700687
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.12965481,0.48172605,0.057533972,0.33108515
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.2766218,0.25986212,0.3551894,0.10832666
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.42016494,0.3272248,0.16453895,0.088071354
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.3689187,0.19746795,0.2699067,0.16370668
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.23579808,0.46894047,0.15224268,0.14301877
Sound travels in,solids,liquids,gases,All of these,D,True,0.13353802,0.046149507,0.14215049,0.67816204
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.20113648,0.18895023,0.15664525,0.45326805
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.4664016,0.30113152,0.15141843,0.081048444
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.15606734,0.10076465,0.4515958,0.29157218
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.89912367,0.037111264,0.03486281,0.028902285
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.8942715,0.06478081,0.018560013,0.022387648
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.09393487,0.041683346,0.07787474,0.786507
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.658398,0.25783235,0.061240554,0.02252914
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.3233637,0.13479805,0.12663105,0.4152072
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.2773529,0.13101223,0.314282,0.2773529
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.33648592,0.29694778,0.21725164,0.14931472
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.97951084,0.004536035,0.0074786576,0.008474429
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,True,0.19545707,0.28438836,0.23576622,0.28438836
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.33274078,0.18958999,0.2758518,0.20181748
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.57759863,0.21248667,0.18751882,0.02239593
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.33433947,0.4032904,0.13937344,0.12299663
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.29301432,0.45382944,0.13841017,0.11474605
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,True,0.527532,0.11057671,0.21990804,0.14198332
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.5467447,0.15664499,0.10766042,0.18894993
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.027400421,0.020046577,0.045175653,0.9073773
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.48426038,0.24350141,0.15721633,0.11502192
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.4414457,0.22197284,0.18402195,0.15255956
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.5668415,0.07206581,0.15256332,0.20852934
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.3621637,0.30024424,0.23383045,0.103761636
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.64166015,0.14317374,0.14317374,0.07199228
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.7394582,0.14560795,0.050320763,0.06461313
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,True,0.539882,0.21142082,0.12823321,0.12046396
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.6018035,0.104577765,0.19537698,0.09824172
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.46331152,0.21885286,0.19313698,0.12469861
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.16670598,0.17745759,0.07397533,0.581861
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.19095409,0.21637933,0.27783656,0.31483006
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.27652454,0.3335523,0.29435888,0.095564336
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.36231998,0.080844514,0.38568762,0.17114784
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.35540646,0.21556492,0.3136451,0.11538358
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.29054916,0.18759264,0.21257031,0.30928797
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.22592203,0.2900896,0.3287146,0.15527378
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.34388766,0.28509286,0.20857841,0.16244103
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.6180943,0.15627871,0.15627871,0.06934826
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.017018327,0.9291692,0.046260606,0.007551837
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.2308373,0.6274808,0.045454558,0.0962273
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.31721115,0.1923983,0.1923983,0.2979923
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.33745587,0.4333019,0.1806271,0.048615128
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.34549055,0.19685459,0.34549055,0.112164356
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.24479465,0.29527873,0.2299633,0.2299633
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.33183637,0.22806759,0.29284456,0.1472515
