0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_correct,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_wizardlm70k_52000_choiceD_probs
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.94269264,0.05318308,0.0020621319,0.0020621319
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.34062505,0.56159574,0.02177543,0.076003715
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.34253708,0.56474817,0.046357352,0.046357352
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.3932572,0.5721858,0.017278515,0.017278515
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.05220752,0.34043577,0.04607297,0.5612837
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.40252653,0.2766522,0.19014007,0.13068123
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.83441097,0.16430527,0.00052294764,0.0007608843
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.84617025,0.10106063,0.0050315126,0.047737658
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.009706571,0.99009717,7.411058e-05,0.00012218769
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.45471102,0.40128106,0.013731083,0.13027689
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.39725366,0.57800066,0.015403196,0.00934251
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.08367196,0.8995583,0.0145400055,0.0022297823
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.3458141,0.4440341,0.16335101,0.046800848
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.0096214935,0.0058357315,0.9814191,0.003123642
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.14861186,0.45775676,0.24501954,0.14861186
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.8804989,0.1051606,0.007617808,0.006722692
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.81272686,0.124635704,0.003763672,0.05887374
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.05861562,0.9169026,0.019029707,0.0054521025
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.3981149,0.57925373,0.010609402,0.012022028
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.887783,0.09357163,0.0059818346,0.012663544
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.00088984484,0.022949401,0.97583336,0.0003273556
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.04725209,0.94908357,0.0018321624,0.0018321624
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.99318683,0.001493196,0.00010816675,0.0052117663
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.48406017,0.37698644,0.03094493,0.10800843
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.047271207,0.16499272,0.5758812,0.21185486
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.4038116,0.5875424,0.002119009,0.0065270066
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.72040784,0.26502323,0.005500382,0.009068596
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.32928357,0.5428968,0.044563685,0.083255924
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.97389835,0.022903895,0.0024140528,0.00078372814
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.057628803,0.25827438,0.25827438,0.42582247
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.34337106,0.44089717,0.031938486,0.18379328
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.25285146,0.6065591,0.0052477643,0.13534163
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0035060784,0.017805336,0.97213835,0.0065502166
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.5711987,0.34644952,0.022147777,0.0602039
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.79720783,0.20156571,0.00049963145,0.00072695944
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.8984816,0.016456265,0.011310214,0.07375186
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.50535595,0.127774,0.060356162,0.30651388
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.18074785,0.71487164,0.045700215,0.058680236
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.44661212,0.34782186,0.07760955,0.12795652
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.8816721,0.10530072,0.011098614,0.0019286498
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.5871856,0.4035664,0.0034915335,0.005756565
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.9558408,0.041996717,7.1546434e-05,0.0020908935
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.805845,0.15868029,0.031246003,0.0042286864
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.35258162,0.45272374,0.04771673,0.14697787
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.86534256,0.13270459,0.00047860743,0.0014742147
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.4207895,0.4207895,0.09389083,0.064530164
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.37203416,0.5413065,0.0036472946,0.083012044
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.4101775,0.11751782,0.464792,0.007512663
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.20357548,0.7105482,0.027550943,0.05832535
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.18604241,0.735812,0.03663392,0.041511673
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.8181318,0.1610997,0.0037887017,0.016979784
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0084829405,0.0074861688,0.9804946,0.0035362158
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.65225077,0.18687297,0.14553683,0.015339469
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.5416701,0.37228405,0.012738859,0.073307075
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.88561565,0.082375094,0.0052660634,0.026743276
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.5935803,0.31772065,0.05521157,0.03348751
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.42426494,0.54476696,0.016450537,0.014517548
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.48870268,0.33588013,0.035401504,0.14001566
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.15464354,0.22500502,0.0087243905,0.61162704
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9461857,0.053380143,0.00031740995,0.00011676859
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.44310364,0.34508947,0.06795215,0.1438547
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.60332227,0.28498927,0.030037645,0.081650786
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.17070165,0.7650317,0.038088683,0.026177945
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.90857935,0.07458074,0.0054026106,0.011437327
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.43225834,0.5550307,0.008971236,0.0037397675
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.4820742,0.425429,0.057575554,0.03492134
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.54073286,0.42112318,0.0112225525,0.026921503
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.08009015,0.2795421,0.5917906,0.048577134
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.9879802,0.008547704,0.0021611978,0.0013108328
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.22375575,0.25354847,0.15378492,0.36891085
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.7151505,0.26308915,0.010201073,0.011559331
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.37687424,0.5483488,0.039722253,0.035054766
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.32310352,0.47011283,0.13468958,0.07209414
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.92222667,0.06680588,0.0054837605,0.0054837605
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.62013435,0.29293072,0.0128704775,0.074064486
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.771423,0.01814213,0.11830155,0.092133336
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.74313277,0.24125989,0.0050071892,0.0106002195
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.7306341,0.23720215,0.025000924,0.0071628843
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.5078567,0.21170618,0.068730935,0.21170618
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.08588666,0.18182205,0.71912014,0.013171145
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.8410627,0.07823102,0.06092638,0.0197799
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.43322903,0.4909128,0.040296577,0.035561606
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.70603436,0.25973552,0.010071039,0.024159167
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.2545125,0.69183666,0.026825419,0.026825419
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.9264562,0.040705647,0.004861596,0.027976554
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.39655334,0.12874202,0.025350807,0.4493538
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.8611142,0.116539136,0.006574688,0.015771857
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.5029929,0.4438897,0.046785634,0.0063317465
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.8087079,0.18044713,0.007928293,0.0029166562
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.58041424,0.35203904,0.025501622,0.042045068
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.97308975,0.017822761,0.007429632,0.001657775
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.23516488,0.49784407,0.031826105,0.23516488
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.5414468,0.4216792,0.026957048,0.009916944
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.9097873,0.07467989,0.0025554053,0.0129774185
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.727469,0.16232029,0.011758442,0.098452225
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.42000514,0.37065324,0.1363557,0.07298595
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.43306744,0.43306744,0.058609303,0.07525584
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.25599542,0.6958677,0.044485334,0.0036515787
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.19834727,0.4199012,0.011189988,0.3705615
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.7192841,0.26460984,0.007051613,0.009054451
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.1469218,0.6584578,0.1469218,0.047698528
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.16681506,0.40016854,0.032847833,0.40016854
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.48824495,0.38024554,0.035368346,0.09614113
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.82926387,0.12717174,0.02837585,0.0151884975
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.39418483,0.3478669,0.1450125,0.11293585
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.5845217,0.21503353,0.03297646,0.16746828
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.1344094,0.53159946,0.049446456,0.2845447
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.43605527,0.55990607,0.0020193367,0.0020193367
