0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpaca_52000_correct,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpaca_52000_choiceD_probs
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,True,0.9147171,0.06626189,0.002267357,0.016753629
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.8615427,0.11659712,0.012289247,0.009570874
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.8128105,0.035712402,0.14124529,0.010231774
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,0.24579841,0.40525305,0.07042242,0.2785261
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.71566385,0.26327804,0.013107841,0.007950307
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.1645022,0.83541113,3.7927606e-05,4.870001e-05
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.13168195,0.45961514,0.21710682,0.19159609
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.028850084,0.16602078,0.061075628,0.7440535
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.17193532,0.6800174,0.02987788,0.11816931
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.69942564,0.291564,0.003670249,0.005340181
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.33082232,0.6180574,0.023964686,0.027155548
A Binary number system has how many digits.,0,1,2,10,C,False,0.24190173,0.35196492,0.0073047993,0.3988285
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.9634158,0.0044615003,0.0121276155,0.019995056
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.05811445,0.021379113,0.011443415,0.909063
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.98381436,0.015901878,0.00010714601,0.00017665392
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.45959073,0.45959073,0.025928335,0.054890286
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.025569055,0.95947176,0.0012730083,0.013686129
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.23697615,0.7299379,0.008108878,0.024977101
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.045223933,0.045223933,0.908347,0.001205177
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.90844387,0.027432628,0.03991424,0.024209209
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.58781904,0.35653028,0.0073995497,0.048251126
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.19661194,0.53444666,0.07232949,0.19661194
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.25684616,0.69818026,0.023890413,0.021083217
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.315634,0.21693188,0.06215202,0.40528208
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.15054877,0.5954319,0.15054877,0.10347056
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.62075484,0.37650684,0.0022387917,0.00049954193
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.9982352,0.0015007859,8.466855e-05,0.00017924333
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.00043050104,0.9994393,8.477068e-05,4.5374476e-05
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.8589632,0.13172628,0.0018789744,0.0074314876
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.49601912,0.20677152,0.03170944,0.26549992
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.09488847,0.9002768,0.0028653839,0.0019693475
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.28661776,0.4725528,0.13538864,0.10544079
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.0035325876,0.0011468632,0.015831959,0.9794886
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.18715197,0.025328264,0.047319427,0.7402004
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.77880025,0.17377383,0.03877418,0.008651689
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.4532802,0.015510397,0.01757558,0.5136338
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.047182564,0.94768715,0.0038729808,0.0012573728
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.30427477,0.3447885,0.30427477,0.046662048
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.8154297,0.027902469,0.03161764,0.1250502
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0005516542,0.0019254625,0.99741423,0.00010862715
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.002182359,0.9976539,0.00013951355,2.4243818e-05
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.99655664,0.00048641456,0.00015791568,0.0027991224
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.34394097,0.03625111,0.05274506,0.5670628
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.0015625742,0.045665108,0.91720825,0.035564024
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.6829535,0.25124454,0.056060236,0.009741807
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.83387697,0.077562645,0.04151629,0.04704412
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.5143358,0.047840685,0.037258364,0.40056515
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.98461306,0.010938063,0.0035510692,0.0008978509
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.26515445,0.49537373,0.09754487,0.14192696
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.0032490438,0.00072495965,0.20101123,0.7950148
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.40503728,0.5200782,0.004499558,0.07038493
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0065838015,0.012300161,0.9771228,0.0039932774
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.92718047,0.046161596,0.01167148,0.014986476
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.013651292,0.39894924,0.18845028,0.39894924
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.4742073,0.0021960156,0.3259176,0.19767901
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.08197111,0.016141068,0.36736903,0.5345188
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.06739829,0.72459984,0.18320753,0.024794443
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.025431221,0.008256309,0.012012859,0.95429957
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.9620003,0.019965678,0.01761965,0.00041437446
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.8305442,0.12736808,0.0055961628,0.036491565
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.521708,0.015754217,0.0021321015,0.4604057
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.053040527,0.0063347872,0.9401658,0.00045889046
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.25641775,0.19969833,0.06483256,0.4790514
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.64899176,0.34738028,0.00097571965,0.002652281
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.43012607,0.4873967,0.058211233,0.024266051
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.108329736,0.33367908,0.007847379,0.5501438
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.8946409,0.030612929,0.06480757,0.009938562
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.04163254,0.8362119,0.022284292,0.09987127
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.12465149,0.2990234,0.43507645,0.14124864
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.86477643,0.10328282,0.005826818,0.026113985
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0008033944,0.00043002603,0.99833655,0.00043002603
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.79410833,0.044800527,0.15636921,0.004721941
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.26404363,0.010238081,0.007973426,0.71774495
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.1280758,0.028577572,0.008187611,0.83515906
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.28297442,0.41172534,0.17163265,0.13366765
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.49784395,0.23516482,0.059458982,0.20753223
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.62013435,0.29293072,0.0128704775,0.074064486
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.50209,0.046701644,0.008115528,0.44309285
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.92378294,0.07582872,0.00030989465,7.8353645e-05
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.090246774,0.022817958,0.13130829,0.755627
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.4020404,0.4020404,0.04801688,0.1479024
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.051533163,0.33603844,0.05839472,0.5540337
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.99985814,0.00010889332,2.1442367e-05,1.1477272e-05
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.6948045,0.2896376,0.0068116235,0.008746298
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.28907958,0.5400717,0.10634643,0.06450237
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.32003385,0.4109316,0.04907878,0.21995583
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.070264705,0.3568336,0.40434545,0.16855626
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.97835755,0.0012980656,0.015813677,0.0045306943
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.20663032,0.26531857,0.38603625,0.1420148
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.60116047,0.22115459,0.13413703,0.04354792
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.22023195,0.528309,0.11788167,0.13357744
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.41181126,0.24977615,0.2204267,0.117985904
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.75582063,0.079662904,0.1488299,0.015686557
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.73193645,0.14412683,0.04679113,0.07714553
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.99577445,0.0002601546,0.0014970863,0.0024682782
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.20365004,0.71080846,0.04010107,0.04544046
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.010957946,0.0021577477,0.9864029,0.00048145858
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.061782714,0.45651594,0.16794284,0.31375852
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0016960911,0.001921923,0.99558073,0.0008011767
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.46903256,0.049435668,0.46903256,0.012499294
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.22899328,0.33318326,0.2594834,0.17834015
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.5116006,0.39843497,0.028862532,0.06110198
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.17067708,0.52572244,0.13292345,0.17067708
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.99711347,0.0011674998,0.0011674998,0.00055148784
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.052636527,0.008072074,0.006286537,0.9330048
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.8527606,0.06999885,0.0227253,0.05451516
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.17767598,0.25851703,0.54728055,0.01652644
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.87566316,0.11850812,0.005206884,0.00062187354
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.2795419,0.52225304,0.0485771,0.149628
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.67761827,0.0016796478,0.32008418,0.0006179079
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.040088907,0.12348253,0.031221272,0.80520725
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.45751604,0.31444588,0.14853372,0.07950437
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.4837158,0.20164274,0.02125299,0.29338846
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.96509945,0.010721287,0.006502789,0.017676413
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.5817115,0.114545785,0.27478105,0.028961709
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.38047758,0.20365497,0.03538993,0.38047758
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.07702574,0.26884624,0.64492863,0.009199413
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.025673058,0.006491166,0.0044613085,0.96337444
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.1948313,0.41245788,0.2207728,0.17193802
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.13815828,0.70162565,0.09495471,0.06526136
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.0031978346,0.69054,0.018402267,0.2878599
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.50286674,0.18499434,0.18499434,0.12714462
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.14242192,0.013247301,0.8195815,0.024749218
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.32545507,0.19739848,0.25346467,0.2236818
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.81458026,0.059008,0.040555563,0.085856125
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.009417929,0.007334691,0.9606549,0.022592438
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.09293228,0.8817169,0.011099178,0.014251626
