0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceD_probs
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.64773005,0.18557777,0.14452812,0.022164103
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.5399484,0.13652034,0.28901356,0.034517746
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.12388386,0.12388386,0.48997018,0.26226214
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.14876276,0.35686332,0.27792543,0.21644855
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.70961547,0.10882306,0.12331268,0.058248784
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.052475538,0.18315764,0.49787405,0.26649278
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.2617501,0.2617501,0.29660174,0.17989805
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.23619488,0.23619488,0.34366152,0.18394876
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.24370557,0.1304462,0.31292415,0.31292415
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.33416668,0.37866044,0.20268233,0.08449057
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.2617501,0.2617501,0.29660174,0.17989805
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.38453156,0.20582493,0.29947346,0.11017014
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.31894505,0.281468,0.31894505,0.08064194
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.36891085,0.22375575,0.25354847,0.15378492
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.13511355,0.3672767,0.32412055,0.17348923
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.17569582,0.28967342,0.47759074,0.05704008
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.27094764,0.21101426,0.3070239,0.21101426
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.26740265,0.3030069,0.26740265,0.1621879
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.44403392,0.30517977,0.16335095,0.08743546
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.28850955,0.22469147,0.28850955,0.19828953
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.33048117,0.4243462,0.20044695,0.04472576
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.11079656,0.16120805,0.386718,0.34127745
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.28920117,0.32770786,0.28920117,0.09388988
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.23331769,0.49393356,0.20590213,0.06684664
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.38812074,0.26675123,0.18333524,0.1617928
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.1621879,0.3030069,0.26740265,0.26740265
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.55307627,0.10890718,0.17955758,0.15845901
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.2896634,0.19908255,0.25562707,0.25562707
 How many books are in the New Testament?,30,29,27,47,C,True,0.20912322,0.23696765,0.3447859,0.20912322
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.18265928,0.086282134,0.49651942,0.23453917
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.06528472,0.17746226,0.33154315,0.42570984
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.54439425,0.22693728,0.12147078,0.10719758
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.17125136,0.28234574,0.46550944,0.08089341
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.20366672,0.20366672,0.2963333,0.2963333
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.3500289,0.30889943,0.21230327,0.12876844
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.123291165,0.1397072,0.70949167,0.027509976
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.095318936,0.17807922,0.5485226,0.17807922
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.43892398,0.16147111,0.30166775,0.09793718
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.2986834,0.4345818,0.18116064,0.08557423
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.3343044,0.48641002,0.1579142,0.021371365
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.010488767,0.04148388,0.94416875,0.003858602
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.3677918,0.25277936,0.28643656,0.09299233
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.4054419,0.21701743,0.24591295,0.13162771
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.26998642,0.09932245,0.44513234,0.18555877
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.29514402,0.20284933,0.3789724,0.12303433
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.19652873,0.41605133,0.2523479,0.13507208
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.4430448,0.20927955,0.18468855,0.16298708
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.21013694,0.39258745,0.26982117,0.12745449
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.27005607,0.23832364,0.3060136,0.18560664
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.22123167,0.32189018,0.41331515,0.043563094
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.19994426,0.22656651,0.37354502,0.19994426
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.16555323,0.18759638,0.5778375,0.06901285
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.105871424,0.105871424,0.36952758,0.4187296
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.39418483,0.3478669,0.1450125,0.11293585
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.53406394,0.17338517,0.17338517,0.11916578
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.563756,0.1615188,0.20739424,0.06733105
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.49088004,0.23187532,0.18058468,0.09666001
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.1904708,0.21583171,0.4032267,0.1904708
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.28421366,0.32205626,0.22134583,0.1723843
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.25488,0.17517631,0.47617856,0.09376512
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.75120527,0.11520106,0.07917645,0.05441713
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.61194086,0.2550949,0.093844175,0.03912007
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.2772748,0.2772748,0.2772748,0.16817567
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.47030693,0.17301625,0.25173718,0.10493966
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.40067968,0.24302451,0.18926768,0.16702813
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.14937064,0.16925912,0.59077233,0.090597875
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.1014372,0.16724168,0.5837308,0.14759026
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.04462627,0.057301268,0.79101956,0.107052855
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.3575235,0.3575235,0.16888215,0.11607089
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.13792524,0.15628976,0.37491965,0.33086544
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.3509605,0.18785562,0.2733283,0.18785562
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.43669534,0.43669534,0.085990414,0.040618997
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.2204267,0.41181126,0.24977615,0.117985904
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.18522377,0.18522377,0.44432873,0.18522377
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.14629973,0.30971655,0.39768392,0.14629973
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.12822981,0.12822981,0.39497563,0.34856477
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.6338539,0.23318183,0.09720465,0.03575959
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.13131486,0.6668719,0.16861162,0.033201598
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.91638494,0.0516989,0.027672427,0.004243704
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.3017445,0.23499885,0.3017445,0.1615122
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.19739848,0.25346467,0.2236818,0.32545507
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.528309,0.13357744,0.22023195,0.11788167
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.28012884,0.24721283,0.28012884,0.19252954
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.1488167,0.2780262,0.40452573,0.1686314
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.17082725,0.17082725,0.4097933,0.2485522
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.20663035,0.3860363,0.26531863,0.14201483
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.21795325,0.24697338,0.3171201,0.21795325
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.22693728,0.12147078,0.54439425,0.10719758
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.18453014,0.23694138,0.5016049,0.07692361
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.28102168,0.4088841,0.2188599,0.09123438
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.45038873,0.18774995,0.27317458,0.0886868
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.109192826,0.20399906,0.62836134,0.058446713
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.20866026,0.18414204,0.30359888,0.30359888
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.6094599,0.19786265,0.13598889,0.056688603
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.35286197,0.27480918,0.24251826,0.12981066
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.6710576,0.21786049,0.090817764,0.020264184
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.06286814,0.0914726,0.52638847,0.31927076
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.33627078,0.33627078,0.23111531,0.0963432
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.16529618,0.2122445,0.27252734,0.34993201
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.14850286,0.14850286,0.5873402,0.11565414
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.24608302,0.07989146,0.31597686,0.35804868
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.10357368,0.28154245,0.46418503,0.15069881
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.16744925,0.27607712,0.31283638,0.24363722
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0070318324,0.031514484,0.92098826,0.0404654
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.29148537,0.22700904,0.4241087,0.057396874
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.47495162,0.28807274,0.19798928,0.038986403
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.15304516,0.06379871,0.41601986,0.36713624
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.15086904,0.21951316,0.41010457,0.21951316
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.3501044,0.240623,0.30896604,0.10030659
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.13507208,0.19652873,0.41605133,0.2523479
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.22638911,0.29068938,0.25653246,0.22638911
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.5431364,0.19980873,0.19980873,0.057246156
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.16075328,0.26503736,0.34031472,0.23389466
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.08845635,0.1652582,0.34985164,0.39643383
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.3704759,0.2546241,0.2546241,0.12027591
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.3182897,0.3182897,0.17036821,0.19305246
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.29258946,0.2582093,0.29258946,0.15661186
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.09576103,0.12295959,0.48631462,0.29496473
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.21654265,0.45842078,0.24537498,0.079661585
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.5667289,0.16237055,0.18398993,0.086910695
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.23773733,0.18515001,0.3919626,0.18515001
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.32988253,0.37380588,0.25691277,0.03939885
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.7132038,0.123936236,0.09652164,0.066338286
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.43932247,0.18313685,0.26646256,0.11107811
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.30889943,0.21230327,0.3500289,0.12876844
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.1832715,0.26665846,0.34239623,0.20767382
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.45279118,0.31119853,0.16657257,0.06943778
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.26772562,0.6422404,0.07670468,0.013329274
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,True,0.31712013,0.24697341,0.21795328,0.21795328
