0,1,2,3,4,5,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_correct,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceA_probs,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceB_probs,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceC_probs,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceD_probs
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,False,0.02795435,0.024669629,0.3858979,0.56147814
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.19152059,0.03328129,0.459434,0.31576407
How many bits are required to store one BCD digit ?,1,2,3,4,D,False,0.055881176,0.41290915,0.41290915,0.11830045
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,0.12419595,0.04032052,0.2047645,0.63071907
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.020438364,0.24899024,0.13327487,0.59729654
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.20969173,0.44391742,0.26924953,0.077141285
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.12795652,0.07760955,0.44661212,0.34782186
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.00421061,0.9092386,0.05129573,0.035255004
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.022408105,0.004999924,0.019775081,0.95281684
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.02541002,0.8414643,0.10049858,0.03262711
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.2661362,0.11094208,0.49720788,0.12571384
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,True,0.05364457,0.50896555,0.3087032,0.12868664
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,0.15035269,0.40870097,0.24788967,0.19305666
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.39008525,0.3037987,0.16261172,0.14350435
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,True,0.0071355333,0.011764506,0.04652952,0.93457043
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.017040804,0.07637159,0.3422737,0.56431395
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.030944949,0.05781278,0.48406047,0.42718187
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.7571232,0.0057807066,0.02017665,0.21691942
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.10255534,0.3579533,0.45962113,0.07987018
A Binary number system has how many digits.,0,1,2,10,C,True,0.17289476,0.07207326,0.46997666,0.28505525
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.20753223,0.059458982,0.23516482,0.49784395
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.0051272037,0.0020078418,0.015792899,0.97707206
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.57930905,0.015438063,0.053884137,0.3513687
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,0.1110344,0.23505981,0.38754812,0.26635766
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.0061452338,0.43081415,0.074864276,0.48817638
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.1352514,0.15325992,0.60615474,0.1053339
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.0026819073,0.84263015,0.14642717,0.0082608545
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.70611024,0.084332846,0.17853263,0.03102432
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.10246543,0.029356835,0.5896478,0.2785299
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.084196925,0.2593448,0.42758727,0.22887099
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.0094129015,0.014578986,0.9019699,0.0740382
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.08443929,0.3339639,0.4859146,0.095682256
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.068633646,0.2114065,0.57466245,0.14529742
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.0049459133,0.94252425,0.04692552,0.0056044543
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.045503076,0.005105304,0.035437834,0.9139538
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.00014851119,0.9976525,0.0011681309,0.0010308719
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,True,0.17063208,0.11727359,0.46382606,0.24826822
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.039250392,0.12089972,0.22587043,0.61397946
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.020603314,0.07191263,0.13435048,0.77313364
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.067785546,0.12664007,0.7287633,0.07681108
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.027656803,0.0048060315,0.05166971,0.9158675
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.0020226503,0.0027646353,0.0109343445,0.9842784
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.0009931407,0.00060237036,0.9611372,0.03726733
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.038206205,0.023173235,0.17122833,0.76739216
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.11252062,0.5042824,0.30586275,0.07733422
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,True,0.010583022,0.025387349,0.6547484,0.30928123
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.2541151,0.038969815,0.41896498,0.28795016
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0002770996,0.0027986069,0.9963731,0.0005510784
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.0023789841,0.84697706,0.14718254,0.0034614017
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.77408,0.043670602,0.11870901,0.063540354
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.055987615,0.011024615,0.25091907,0.68206877
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.053708408,0.14599459,0.65430236,0.14599459
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.008192465,0.9469202,0.025234569,0.019652702
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.16941364,0.029439675,0.52183074,0.2793159
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.008745317,0.064619645,0.034588404,0.8920467
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.0027375044,0.0024158393,0.9746191,0.020227574
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.007884854,0.0147308465,0.06601908,0.9113652
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.010052918,0.035088133,0.33290696,0.62195206
A latch is ________ sensitive,both level and edge,edge,level,,C,True,0.19957983,0.29038695,0.37286422,0.13716908
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0009031514,0.0027819022,0.99042577,0.005889287
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.090573385,0.022900539,0.21727426,0.66925186
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.2646437,0.059049986,0.4944195,0.18188676
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.8712149,0.006651808,0.10405178,0.018081488
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.018868744,0.0061257845,0.065858394,0.909147
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.035731174,0.26401964,0.5589296,0.14131954
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0003770146,0.0002434189,0.00757254,0.99180704
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.33588013,0.035401504,0.48870268,0.14001566
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.007253558,0.9500286,0.025317404,0.017400382
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.0008002481,0.00016774112,0.00460511,0.99442685
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.053920288,0.27382982,0.39842004,0.27382982
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.089915074,0.24441451,0.51742554,0.1482449
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.014408969,0.89145136,0.07317478,0.020964928
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.02408123,0.02728761,0.9036415,0.04498966
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.0024298024,0.0014737495,0.0158443,0.9802522
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.050676394,0.02712512,0.8982606,0.023937834
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.04228576,0.5837369,0.31245187,0.061525416
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.10720508,0.09460815,0.42400432,0.3741825
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.008726792,0.0020727948,0.0416332,0.9475672
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.004552099,0.006623265,0.98297966,0.0058450107
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.027062558,0.044618618,0.7908839,0.13743502
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.0024254762,0.0011457137,0.017921979,0.97850686
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0004299098,0.00017921308,0.0013242154,0.9980667
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.18046775,0.12403356,0.43291965,0.26257905
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.14861186,0.14861186,0.45775676,0.24501954
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.38726023,0.2348852,0.30159858,0.07625606
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.13429493,0.04940434,0.13429493,0.6820059
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9903425,0.001313967,0.0058887918,0.0024548138
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.019266047,0.0761987,0.34149888,0.56303644
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.05824248,0.29577973,0.48765832,0.15831947
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.01897751,0.21718611,0.40575704,0.3580793
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.71335685,0.014805249,0.23159306,0.04024484
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.1397072,0.70949167,0.123291165,0.027509976
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.103622526,0.21936889,0.5262386,0.15076989
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.29639068,0.074939296,0.55373067,0.074939296
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.0073240884,0.004442284,0.02896733,0.95926625
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.2493742,0.13348038,0.46589231,0.15125309
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.020311275,0.026080197,0.360026,0.5935825
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.062332388,0.40645823,0.46057752,0.070631854
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.09415528,0.32863423,0.4219747,0.15523581
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.036037788,0.43903014,0.341917,0.18301499
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.08695895,0.02823144,0.8250436,0.05976596
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.7012022,0.07390617,0.2008978,0.02399382
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.85678875,0.07969377,0.03764467,0.025872778
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.04707291,0.34782436,0.39413664,0.21096615
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.040842313,0.040842313,0.8203398,0.09797562
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.09062625,0.029422035,0.52151805,0.35843378
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.04377914,0.020679802,0.87932754,0.056213528
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.09267278,0.081783436,0.77593964,0.04960416
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.1931054,0.28096673,0.4632358,0.06269215
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.50740993,0.16473189,0.088174626,0.23968348
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.07716655,0.34583646,0.39188406,0.18511292
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.8988717,0.008812228,0.034853037,0.057462946
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.00061331404,0.00047764945,0.020310171,0.97859883
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.017132925,0.036270402,0.30368835,0.6429083
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.020401409,0.24854003,0.67560184,0.055456776
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.005797189,0.010830575,0.97493726,0.00843486
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.12522851,0.23395765,0.34040636,0.30040756
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.16638255,0.6580558,0.11435295,0.061208725
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.052817814,0.26823097,0.23671302,0.44223812
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.105203964,0.19654687,0.605407,0.09284218
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.076910175,0.059897706,0.036329795,0.8268623
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.030023884,0.3657658,0.4696526,0.13455772
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.01895157,0.20374858,0.71115243,0.066147484
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.004455123,0.004455123,0.029051052,0.9620387
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.0116920695,0.052400216,0.9288161,0.007091598
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.015758066,0.0074435826,0.11643722,0.86036116
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.4701323,0.056149296,0.2516437,0.22207476
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.06483256,0.19969833,0.4790514,0.25641775
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.019000396,0.38163316,0.49002668,0.10933974
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.7097589,0.0147305755,0.17945515,0.09605542
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.007429632,0.001657775,0.97308975,0.017822761
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.22207285,0.1526283,0.5327251,0.09257374
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.16298708,0.18468855,0.20927955,0.4430448
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.09071326,0.07064756,0.5220188,0.3166204
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.043547925,0.6011605,0.13413705,0.2211546
