0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp7500_correct,llama_7B_ga_firstturn_20000/ckp7500_choiceA_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceB_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceC_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceD_probs
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,True,0.082594536,0.61029565,0.22451523,0.082594536
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.041347936,0.26962245,0.1853086,0.503721
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.040352304,0.4915917,0.26313007,0.2049259
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.03509165,0.3772708,0.29381877,0.29381877
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.04059165,0.33986974,0.49450752,0.12503108
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,False,0.12876023,0.5092566,0.3500066,0.011976568
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.12664779,0.4420442,0.087043665,0.34426436
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.40622702,0.46031553,0.042816017,0.090641506
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.016449286,0.17684647,0.6994414,0.10726281
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.07533616,0.38258857,0.15948664,0.38258857
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.13641883,0.2887987,0.1545828,0.4201996
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.119607955,0.47305864,0.32512814,0.082205266
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.10594562,0.32633546,0.36978653,0.19793248
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.06802212,0.6453759,0.20952287,0.07707916
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,False,0.08089341,0.46550944,0.17125136,0.28234574
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.34972736,0.34972736,0.08842492,0.21212037
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.0493202,0.3644297,0.11831301,0.46793702
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.052403826,0.20726115,0.43877184,0.3015632
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.06038716,0.5729374,0.12783962,0.23883584
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.09587588,0.4296859,0.17911972,0.2953185
