0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpaca_combine_52k_52000_correct,llama2_chat_7B_alpacacode_alpaca_combine_52k_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpaca_combine_52k_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpaca_combine_52k_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpaca_combine_52k_52000_choiceD_probs
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.0021344037,0.0018836046,0.9757313,0.020250658
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.023781264,0.6133269,0.034601536,0.32829025
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.02408123,0.04498966,0.02728761,0.9036415
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.19167334,0.52102214,0.27888307,0.008421538
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,True,0.5600823,0.045974355,0.23347704,0.16046627
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.07023624,0.02583847,0.048272617,0.85565263
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.63481486,0.33979192,0.019169748,0.006223506
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.9975097,0.00033462723,0.0002299857,0.0019256468
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.0013134088,0.0035702153,0.005194633,0.98992175
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.06806228,0.18501247,0.7317385,0.015186748
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.0016716075,0.003122974,0.013996197,0.9812092
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.42570987,0.17746228,0.33154318,0.06528473
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.8961818,0.064919196,0.004150145,0.03474874
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.01782284,0.005106329,0.003976813,0.97309405
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.026762584,0.05665639,0.8862551,0.03032598
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.040141437,0.55413544,0.29660735,0.10911574
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.97319466,0.02019801,0.0030974655,0.003509888
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.02710224,0.044684038,0.8975029,0.03071086
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.015499137,0.0057018143,0.019901287,0.9588977
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.009572229,0.00745486,0.976394,0.006578891
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.011117796,0.88319594,0.093088165,0.012598113
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.33619508,0.261829,0.261829,0.14014696
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.056249395,0.014222074,0.049639918,0.8798886
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0021676815,0.0051999977,0.99094415,0.0016881921
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.0009600123,0.0014868961,0.9889965,0.008556496
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.01389938,0.005113296,0.0065656025,0.9744218
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0066480176,0.0035584273,0.0031403012,0.98665327
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.5411324,0.3282134,0.12074296,0.009911186
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.059285957,0.076124676,0.04617195,0.8184174
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.9037387,0.07418339,0.021253897,0.000824103
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.26555592,0.7218558,0.005511437,0.007076825
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.9960918,0.0027978169,0.00048618767,0.00062427734
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.083991095,0.13847792,0.15691604,0.62061495
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.07023624,0.85565263,0.048272617,0.02583847
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.080461174,0.36060196,0.15032126,0.40861556
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.028581828,0.002658524,0.9465001,0.02225955
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.00963888,0.98319256,0.0066246996,0.0005437884
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.077980325,0.7398567,0.053595044,0.12856781
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.97851425,0.01581621,0.0035290734,0.0021404913
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.01382591,0.007400477,0.0095024,0.9692712
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.029461535,0.080084756,0.86099225,0.029461535
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.16473189,0.088174626,0.50740993,0.23968348
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,True,0.008208431,0.94876564,0.041685853,0.0013399896
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.055881217,0.41290945,0.4678877,0.06332172
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.03055579,0.7880442,0.04445841,0.13694155
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.0826838,0.0826838,0.78448206,0.05015026
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.9678765,0.029227339,0.0007788822,0.0021172212
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.9993235,0.00043045112,0.00023040388,1.5679183e-05
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.013690596,0.8470072,0.12989277,0.0094094
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.2096521,0.34565786,0.39168167,0.053008348
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.3102574,0.3102574,0.069227785,0.3102574
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.044953533,0.021234548,0.9029159,0.030896083
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.057546597,0.1380471,0.79440624,0.0100000985
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.10192025,0.21576515,0.6646035,0.017711082
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.75223845,0.21551993,0.0030742267,0.02916745
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.009019216,0.91998506,0.051902004,0.01909368
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.9953296,0.0014964176,0.0007068576,0.0024671755
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0039966777,0.008460967,0.009587531,0.9779548
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.065318584,0.5469058,0.09503798,0.2927376
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.10042232,0.05375219,0.8408258,0.004999733
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.015563442,0.0121208215,0.9628761,0.009439705
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.05833604,0.8053041,0.051481366,0.08487842
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.9843779,0.014041397,0.0014799524,0.00010071202
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.056789584,0.783956,0.03903087,0.12022355
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.107669085,0.09501764,0.79557294,0.0017403087
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.009433233,0.022629153,0.005721546,0.962216
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.2900896,0.22592203,0.3287146,0.15527378
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.016789548,0.014816724,0.91667825,0.05171545
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.008445435,0.0031069021,0.012288036,0.9761596
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.112052135,0.44317478,0.44317478,0.0015983379
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.17422156,0.06409253,0.072626345,0.6890596
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.23832805,0.5045405,0.14455327,0.112578206
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.052504078,0.821302,0.09809054,0.028103407
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.010232148,0.81284016,0.16005772,0.016869958
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.30224586,0.56466955,0.021894613,0.11119003
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.005894422,0.06337101,0.8748098,0.055924717
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.13204692,0.24669611,0.59179324,0.029463649
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.095682256,0.3339639,0.08443929,0.4859146
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.043594282,0.04939879,0.13427985,0.77272713
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.012044133,0.95678395,0.01752411,0.013647789
