0,1,2,3,4,5,llama_7B_alpaca_20000_dp_correct,llama_7B_alpaca_20000_dp_choiceA_probs,llama_7B_alpaca_20000_dp_choiceB_probs,llama_7B_alpaca_20000_dp_choiceC_probs,llama_7B_alpaca_20000_dp_choiceD_probs
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.36986914,0.6098111,0.0059783775,0.014341383
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,False,0.34445453,0.34445453,0.12671775,0.18437323
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,True,0.031323247,0.013057471,0.040219843,0.91539943
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.97222453,0.020177877,0.00017457285,0.007423026
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.07202918,0.09248729,0.36579433,0.46968922
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.8294109,0.14413,0.0014130009,0.02504604
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.72205,0.16111115,0.040735275,0.07610351
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.025645895,0.27571934,0.114936925,0.58369786
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.32273963,0.08160137,0.0635512,0.5321077
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.19762167,0.17440052,0.15390792,0.47406977
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.3748085,0.15624341,0.17704698,0.29190114
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.4369311,0.059132192,0.06700556,0.4369311
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,False,0.06605625,0.08481791,0.2960436,0.5530822
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.19034772,0.101885796,0.19034772,0.51741874
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.19209586,0.169524,0.27949783,0.3588823
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.7526151,0.07000411,0.029182054,0.1481987
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.09731377,0.0520883,0.035799734,0.8147982
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.020087626,0.010752132,0.001284159,0.9678761
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.6358412,0.027936913,0.035871703,0.3003501
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.92040026,0.031494364,0.0022814441,0.04582403
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,False,0.05932014,0.010308295,0.0024484347,0.92792314
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.9911328,0.00027564223,0.0010241352,0.007567392
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.8760076,0.014159344,0.005208932,0.10462419
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.7271184,0.08684191,0.12635423,0.05968551
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.011600182,0.007972681,0.058910582,0.9215166
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.16623878,0.047628213,0.27408144,0.5120515
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.9172171,0.0025762739,0.058635723,0.021570878
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.7070475,0.13922592,0.09568848,0.058037996
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.37427446,0.10723143,0.22700894,0.29148525
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.029527068,0.21817715,0.08026289,0.67203295
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.38907218,0.059666153,0.16218941,0.38907218
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.010648906,0.013673466,0.12973024,0.8459474
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.38253227,0.23201755,0.18069544,0.20475478
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.062144477,0.102458924,0.24578618,0.5896104
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.27774563,0.07957546,0.054691363,0.58798754
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.8914597,0.09395916,0.009903222,0.0046779513
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.32320195,0.049564626,0.023412671,0.60382074
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.34343043,0.005214715,0.009742371,0.64161247
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.6337215,0.12478716,0.035752118,0.20573923
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.8665049,0.04888486,0.0040127137,0.08059751
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,0.43913054,0.3419952,0.07630945,0.14256482
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,0.20609733,0.26463422,0.26463422,0.26463422
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.43903014,0.18301499,0.036037788,0.341917
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,True,0.7503974,0.10155524,0.03297016,0.11507717
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.19418964,0.0337451,0.0040302775,0.76803493
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.40841293,0.17025183,0.10326296,0.31807232
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.30274537,0.49914274,0.111373805,0.086738005
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.12877126,0.0885031,0.12877126,0.6539544
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,False,0.74266,0.1005081,0.010593476,0.14623842
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.35230163,0.45236424,0.028918678,0.16641551
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.67629987,0.19376317,0.02622299,0.103713945
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,True,0.3456577,0.099032596,0.20965199,0.3456577
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.8362226,0.06864133,0.017355246,0.07778082
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.28563038,0.28563038,0.10507754,0.32366163
 How many books are in the New Testament?,30,29,27,47,C,False,0.24702439,0.14982787,0.08019708,0.52295065
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.100054316,0.04726231,0.1133764,0.739307
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.52774084,0.21999511,0.08093168,0.17133236
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.86846775,0.08078009,0.007513718,0.04323846
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.4798019,0.3297627,0.10705828,0.08337707
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.08407836,0.2934623,0.13862178,0.48383754
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.7105484,0.02755095,0.031219319,0.23068129
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,0.69885826,0.15593636,0.050625123,0.09458018
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.0050781486,0.0156418,0.3141739,0.6651062
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.9475711,0.0043881247,0.000864073,0.047176786
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,False,0.621003,0.33239895,0.00689872,0.03969939
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,False,0.20938396,0.26885435,0.019475741,0.502286
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.015420123,0.008253797,0.5786359,0.39769024
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.46664357,0.24977632,0.06315334,0.22042681
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.7561008,0.03764404,0.115951814,0.09030336
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.69286567,0.1062544,0.064446546,0.13643335
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.62786025,0.03542145,0.07498722,0.2617311
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.070964135,0.13257846,0.033521086,0.76293635
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.72248054,0.1612072,0.005516207,0.11079598
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.09581512,0.4294136,0.09581512,0.37895617
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.64315194,0.11176305,0.03628415,0.20880087
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.3362474,0.08501667,0.024357682,0.5543783
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.28672308,0.056459125,0.049825,0.6069928
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.26489165,0.007059123,0.72005016,0.007999035
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.011443415,0.021379113,0.05811445,0.909063
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.35102296,0.4507224,0.06912052,0.12913413
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.8329688,0.16402128,0.00035879508,0.002651157
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.31710526,0.009575749,0.0020071862,0.67131186
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.45287284,0.21392198,0.16660261,0.16660261
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.3699093,0.15420114,0.056727424,0.41916212
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.6462685,0.12725781,0.04131456,0.18515903
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.44818172,0.12840621,0.21170604,0.21170604
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.87290263,0.0811926,0.0075520873,0.038352665
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.98541415,0.012404534,0.00069981586,0.0014815102
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.38084772,0.17989972,0.058404893,0.38084772
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.7792831,0.17388158,0.0125959385,0.03423931
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.69323766,0.05021797,0.0015164512,0.2550279
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,False,0.030445034,0.07303384,0.42028072,0.47624046
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.68560296,0.05627772,0.1529787,0.10514063
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.0045796647,0.0045796647,0.118111104,0.8727296
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.80097157,0.15772066,0.0061154934,0.035192236
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.16505654,0.12854616,0.053586014,0.6528113
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.25422323,0.07283617,0.19798923,0.47495148
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.6511144,0.21138589,0.009287648,0.12821203
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.2638165,0.1600128,0.1412108,0.43495986
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.18413052,0.5005186,0.01177107,0.3035799
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.0115099,0.0662349,0.007910631,0.9143446
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.06526136,0.09495471,0.13815828,0.70162565
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,False,0.31403184,0.070069976,0.02920951,0.5866887
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.1401819,0.71190244,0.051570043,0.096345514
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.99320203,0.0045994376,0.00070534664,0.0014932188
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.012209949,0.9699564,6.820422e-05,0.017765371
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.45651594,0.16794284,0.061782714,0.31375852
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.79088384,0.137435,0.027062556,0.044618614
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.45352235,0.18905625,0.11466841,0.24275303
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.80117446,0.04519917,0.108427174,0.04519917
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.014563182,0.039586835,0.04485776,0.9009922
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.082669124,0.7843428,0.026838735,0.106149256
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.8424843,0.008259425,0.002854381,0.14640182
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.053850323,0.025437092,0.078351766,0.8423608
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,False,0.07190734,0.00278815,0.15222783,0.7730767
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.14800256,0.16770887,0.16770887,0.5165797
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.13584031,0.47412926,0.06416642,0.32586396
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.10440284,0.011003979,0.6007969,0.28379634
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.017577173,0.0106610935,0.012080602,0.9596811
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.86558914,0.09123242,0.009615826,0.033562534
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.1948313,0.2207728,0.17193802,0.41245788
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.4731007,0.023554295,0.030244315,0.4731007
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.00090002164,0.0075357887,0.0045706867,0.98699355
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.43477595,0.15994513,0.06667505,0.33860385
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.06637907,0.058579326,0.06637907,0.8086626
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.22855045,0.29346457,0.050996497,0.42698842
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.4013463,0.054316316,0.08955246,0.45478493
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.042333852,0.4551318,0.3128072,0.18972716
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.15710118,0.29350364,0.065489516,0.4839057
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,False,0.044641364,0.008257822,0.15581368,0.7912871
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.96640074,0.0137849655,0.017700247,0.002113993
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.7070475,0.09568848,0.13922592,0.058037996
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.09754487,0.26515445,0.14192696,0.49537373
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.045332287,0.031156395,0.012987917,0.91052336
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.59917605,0.32071584,0.008546787,0.071561374
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.16758789,0.115181364,0.05440782,0.66282296
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.13725765,0.12112945,0.044561036,0.6970519
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.88517433,0.044070233,0.020817306,0.04993812
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.19602077,0.06363863,0.056160886,0.68417966
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.04544516,0.12353275,0.20367107,0.62735105
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.2829333,0.10408535,0.24968778,0.36329356
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.79233706,0.06503899,0.021115066,0.12150883
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.8857671,0.06416476,0.011150163,0.03891789
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.34508947,0.06795215,0.44310364,0.1438547
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.18931484,0.74875474,0.032897986,0.029032372
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.87727416,0.038544737,0.02063151,0.063549526
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.1464207,0.009360362,0.100633375,0.74358565
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.53747797,0.2538866,0.072739735,0.13589571
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.6868022,0.10532454,0.011101124,0.19677213
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.83089477,0.12742184,0.019540772,0.022142595
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.76945937,0.029835178,0.04918989,0.15151553
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.042280138,0.13023199,0.31241032,0.51507753
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.7876687,0.06465578,0.06465578,0.08301967
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.96543723,0.009464813,0.0023930797,0.022704909
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,False,0.1675322,0.061631653,0.020008868,0.75082725
