0,1,2,3,4,5,dp_llama_7B_sharegpt_xc_20000_correct,dp_llama_7B_sharegpt_xc_20000_choiceA_probs,dp_llama_7B_sharegpt_xc_20000_choiceB_probs,dp_llama_7B_sharegpt_xc_20000_choiceC_probs,dp_llama_7B_sharegpt_xc_20000_choiceD_probs
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.06215202,0.21693188,0.40528208,0.315634
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.031542256,0.2992646,0.55909985,0.11009329
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.21637933,0.31483006,0.27783656,0.19095409
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.24613409,0.24613409,0.31604242,0.19168942
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.14861186,0.45775676,0.24501954,0.14861186
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.09123438,0.28102168,0.4088841,0.2188599
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.61627674,0.22671555,0.08340399,0.073603764
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.06782875,0.5011905,0.26826796,0.16271272
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.3135367,0.27669516,0.35528362,0.05448451
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.13370608,0.32074422,0.41184372,0.13370608
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.084021315,0.33231074,0.42669544,0.15697248
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.13084528,0.24445117,0.45669487,0.16800866
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.21654265,0.24537498,0.45842078,0.079661585
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.030866405,0.10773434,0.7960551,0.06534418
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.010160489,0.058469575,0.9146181,0.016751815
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.21644855,0.35686332,0.27792543,0.14876276
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.041208882,0.26871565,0.34503773,0.34503773
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.21230327,0.30889943,0.3500289,0.12876844
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.07184706,0.32199615,0.2841606,0.32199615
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.24537498,0.45842078,0.21654265,0.079661585
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.09467528,0.374448,0.3304492,0.20042758
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.051075283,0.17827025,0.7050725,0.06558196
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.0494614,0.19562362,0.6025632,0.15235184
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.060339585,0.27042326,0.50521713,0.16401999
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.18883003,0.35278094,0.31132808,0.14706098
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.10357368,0.46418503,0.28154245,0.15069881
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.18338493,0.3882259,0.30235064,0.12603849
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.06889337,0.27247855,0.30875865,0.3498694
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.24788967,0.40870097,0.19305666,0.15035269
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.13511355,0.32412055,0.3672767,0.17348923
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.14872791,0.3567797,0.40428436,0.09020804
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.043949243,0.19696683,0.47249886,0.28658506
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.16075328,0.23389466,0.26503736,0.34031472
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.3672767,0.13511355,0.17348923,0.32412055
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.44910848,0.30866745,0.12867174,0.11355241
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,True,0.047089543,0.16435865,0.3942759,0.3942759
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.1351292,0.1966118,0.47164723,0.1966118
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.10813838,0.4846426,0.22892895,0.17829005
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.17883405,0.3785917,0.334106,0.10846834
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.07117209,0.3614417,0.3189712,0.24841501
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.20896852,0.44238636,0.23679237,0.11185279
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.07612867,0.08626509,0.49642128,0.34118503
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.42257994,0.2563077,0.2563077,0.06480473
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.24363723,0.3128364,0.27607715,0.16744927
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.06525003,0.083782695,0.4254836,0.4254836
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.07190261,0.87595314,0.033964388,0.018179826
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.51626015,0.40206382,0.061658483,0.020017577
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.0943499,0.2564696,0.42284688,0.22633363
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.050702114,0.17696775,0.5450991,0.2272311
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.026215991,0.2818485,0.2818485,0.4100871
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.042333852,0.18972716,0.3128072,0.4551318
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.06525982,0.22777916,0.37554434,0.33141673
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.59598243,0.2192497,0.17075182,0.014016164
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.07716655,0.39188406,0.34583646,0.18511292
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.042268302,0.27562398,0.51493335,0.16717438
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.19090936,0.4041551,0.3147563,0.0901792
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.21647078,0.66677696,0.054732386,0.06201992
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.3537031,0.3121419,0.16707751,0.16707751
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.1021413,0.27764884,0.40397668,0.21623315
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.016638238,0.22968379,0.5509828,0.20269524
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.06408246,0.6079975,0.1741942,0.15372583
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.09735618,0.18188527,0.634842,0.08591652
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.061308097,0.24247824,0.58167505,0.11453861
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.017922254,0.11686777,0.6725276,0.19268239
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.029833447,0.22044101,0.28305188,0.46667364
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.073821604,0.6181007,0.20066792,0.1074098
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.097192675,0.26419708,0.33923575,0.2993745
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.16529618,0.27252734,0.34993201,0.2122445
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.119582266,0.60728884,0.119582266,0.15354666
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.17575939,0.47776356,0.22567952,0.120797545
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.10533848,0.7783519,0.07239801,0.04391161
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.14864884,0.2777126,0.4578707,0.115767844
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.11976141,0.5367334,0.22374377,0.11976141
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.079024784,0.10146983,0.7497663,0.06973913
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.046833944,0.07721612,0.3053957,0.57055426
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.10322517,0.21852769,0.3179559,0.36029124
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.039566595,0.2923598,0.5462,0.12187369
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.138265,0.42588618,0.25831303,0.17753577
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.09983132,0.1452537,0.4474129,0.3075021
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.24251826,0.35286197,0.27480918,0.12981066
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.059305154,0.16120812,0.3412776,0.43820912
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.111639746,0.14334826,0.44154376,0.3034683
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.039250396,0.12089974,0.6139795,0.22587045
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.05523347,0.2184526,0.59381574,0.1324982
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.009441903,0.07905609,0.849933,0.061568946
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.1465847,0.39845854,0.2132795,0.24167733
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.13716908,0.29038692,0.3728642,0.19957982
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.08297207,0.25557196,0.37185502,0.28960097
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.0030736371,0.015609216,0.965708,0.015609216
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.05603565,0.15232068,0.3224629,0.46918073
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.17870004,0.6237244,0.15770222,0.039873365
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.016452242,0.08355138,0.6995671,0.20042934
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.05735786,0.54419625,0.107158594,0.29128727
How many sides does a rhombus have?,4,6,8,10,A,False,0.12798232,0.44670215,0.18621315,0.23910244
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.030287247,0.056584027,0.22379416,0.6893346
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.15235952,0.6025936,0.2216818,0.02336509
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.09692768,0.20519589,0.43439972,0.26347676
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.06149816,0.06968655,0.35389748,0.5149178
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.18919973,0.24293725,0.3534716,0.21439137
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.17036821,0.3182897,0.3182897,0.19305246
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.07885403,0.21434748,0.35339925,0.35339925
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.15039802,0.17042328,0.3607861,0.31839263
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.2780262,0.40452573,0.1488167,0.1686314
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.03661663,0.21071416,0.4460819,0.3065873
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.16631185,0.3520822,0.3520822,0.1295238
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.014125739,0.17208673,0.53006446,0.2837231
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.06973906,0.6616658,0.18957043,0.07902471
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.50744075,0.39519525,0.060605157,0.036758885
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.06528473,0.33154318,0.42570987,0.17746228
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.117186524,0.6743619,0.117186524,0.091264956
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.09421856,0.5421904,0.2902136,0.07337749
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.25300857,0.32486945,0.28669629,0.13542573
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.09364255,0.19824126,0.41967678,0.28843936
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.138265,0.42588618,0.25831303,0.17753577
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.025406402,0.35072455,0.35072455,0.27314454
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.07842044,0.39825183,0.31015885,0.21316886
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.09277815,0.36694473,0.36694473,0.17333241
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.15378492,0.25354847,0.36891085,0.22375575
How many stars are on the American flag?,13,48,50,51,C,False,0.13429178,0.32214925,0.32214925,0.22140972
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.19014007,0.2766522,0.40252653,0.13068123
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.12634638,0.3030892,0.3030892,0.26747528
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.034580473,0.22549301,0.5409296,0.19899689
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.04826947,0.19090945,0.35666582,0.4041553
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.056315467,0.25238842,0.32407314,0.36722296
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.10097401,0.18864428,0.31102183,0.39935994
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.16817567,0.2772748,0.2772748,0.2772748
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.1334804,0.46589234,0.24937421,0.1512531
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.057653733,0.2583861,0.48272878,0.20123129
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.09040854,0.3155568,0.3155568,0.27847788
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.14080052,0.26305002,0.29807472,0.29807472
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.068958364,0.24068832,0.44966498,0.24068832
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.062453527,0.46147263,0.35939524,0.11667855
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.011035618,0.17262612,0.28461236,0.5317259
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.08355868,0.42434597,0.29164845,0.20044684
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,True,0.11884339,0.19593963,0.5326191,0.15259793
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.11075816,0.34115916,0.2069235,0.34115916
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.007149159,0.06782933,0.0986911,0.8263304
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.13542573,0.28669629,0.25300857,0.32486945
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.42019966,0.28879872,0.15458283,0.13641885
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.117908046,0.24961132,0.5284272,0.10405348
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.027908307,0.05908189,0.8156003,0.09740956
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.13810085,0.4820193,0.25800636,0.121873565
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.03691076,0.24068841,0.44966513,0.2727357
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.023500495,0.6060858,0.19676724,0.1736465
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.3538973,0.45441312,0.13019153,0.061498128
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.16261172,0.39008525,0.3037987,0.14350435
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.2617548,0.48902234,0.14010724,0.10911564
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,False,0.08817463,0.23968351,0.50741,0.1647319
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.12101325,0.19951712,0.54234374,0.13712597
