0,1,2,3,4,5,dp_llama_7B_sharegpt_xc_20000_correct,dp_llama_7B_sharegpt_xc_20000_choiceA_probs,dp_llama_7B_sharegpt_xc_20000_choiceB_probs,dp_llama_7B_sharegpt_xc_20000_choiceC_probs,dp_llama_7B_sharegpt_xc_20000_choiceD_probs
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.12876844,0.21230327,0.3500289,0.30889943
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.101533845,0.1896902,0.35438794,0.35438794
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.037998013,0.19296981,0.40851712,0.3605151
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.14969505,0.35909978,0.35909978,0.13210543
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.053230267,0.16396075,0.5722793,0.21052979
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.36385828,0.19475931,0.2206912,0.2206912
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.042305436,0.4013828,0.4548263,0.10148547
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.12876844,0.21230327,0.30889943,0.3500289
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.09020804,0.3567797,0.14872791,0.40428436
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.044613905,0.29091918,0.37354764,0.29091918
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.048866123,0.13283189,0.40915102,0.40915102
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.09346696,0.32623175,0.25406954,0.32623175
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.044411767,0.32816103,0.37185517,0.25557208
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.18588813,0.16404569,0.14476982,0.5052963
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.1126384,0.3469507,0.2702055,0.2702055
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.095838964,0.2952048,0.37905046,0.22990572
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.17288588,0.603431,0.118822604,0.10486058
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.15950817,0.3376788,0.29800048,0.20481254
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.04988068,0.2235497,0.253315,0.4732547
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.10813838,0.22892895,0.4846426,0.17829005
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.07042242,0.40525305,0.24579841,0.2785261
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.23389465,0.26503736,0.3403147,0.16075327
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.3788722,0.20279567,0.2603948,0.15793742
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.10903013,0.12354732,0.6274251,0.13999747
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.121644065,0.15619406,0.54517084,0.17699106
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.12672074,0.16271265,0.2682678,0.44229883
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.06377773,0.19644922,0.32389,0.415883
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.1229596,0.29496476,0.48631465,0.09576103
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.13206293,0.31680247,0.35898423,0.19215041
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.08366927,0.4814834,0.25771952,0.17712785
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.104804166,0.28488728,0.19579996,0.41450852
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.20350252,0.5531772,0.15848792,0.084832475
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.016630024,0.20259517,0.48600057,0.29477423
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.13429178,0.32214925,0.32214925,0.22140972
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.078628495,0.16645652,0.5127222,0.2421928
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.07207326,0.28505525,0.46997666,0.17289476
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.27906582,0.3583276,0.24627472,0.116331935
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.07950437,0.45751604,0.31444588,0.14853372
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.18688822,0.39564237,0.27192077,0.1455487
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.048961777,0.06286817,0.36178133,0.5263887
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.27480915,0.24251823,0.35286194,0.12981066
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.041772746,0.21213952,0.39632878,0.34975892
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.21333183,0.2739235,0.39855632,0.1141883
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.10766473,0.3757868,0.25827426,0.25827426
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.27120194,0.27120194,0.27120194,0.18639418
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.14253695,0.23500371,0.3874556,0.23500371
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.024608305,0.23347709,0.56008244,0.18183215
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.17698753,0.33065623,0.2918031,0.20055315
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.1252285,0.30040753,0.23395763,0.34040633
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.0932767,0.3689165,0.41803718,0.11976966
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.03435233,0.2538313,0.53736085,0.17445552
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.03688065,0.06890212,0.65372515,0.24049205
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.18265928,0.23453917,0.49651942,0.086282134
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.05002928,0.3262319,0.36966917,0.25406966
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.040169243,0.29681277,0.43186003,0.23115803
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.10846834,0.334106,0.3785917,0.17883405
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.15486352,0.1988487,0.4209627,0.22532511
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.06358553,0.15253374,0.25148562,0.53239506
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.09467528,0.374448,0.20042758,0.3304492
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.115767844,0.4578707,0.2777126,0.14864884
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.16075328,0.23389466,0.34031472,0.26503736
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.08138654,0.28406695,0.22123155,0.41331494
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.12725781,0.6462685,0.18515903,0.04131456
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.021416303,0.23024693,0.26090398,0.48743278
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.2828645,0.2828645,0.2828645,0.15140647
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.061782714,0.16794284,0.31375852,0.45651594
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.10665687,0.17584744,0.54164827,0.17584744
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.07467233,0.2953348,0.33465815,0.2953348
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.072516866,0.22336768,0.28680977,0.41730574
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.048555337,0.3587781,0.522019,0.07064759
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.050996497,0.22855045,0.29346457,0.42698842
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.10405348,0.24961132,0.5284272,0.117908046
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.0739435,0.29245222,0.3755161,0.2580882
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.01327306,0.30209348,0.34231675,0.34231675
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.37238014,0.22585997,0.22585997,0.17589992
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.070912756,0.11691537,0.59374523,0.21842667
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.084196925,0.2593448,0.42758727,0.22887099
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.2400083,0.2400083,0.21180658,0.30817676
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.042950213,0.28007054,0.3173615,0.3596177
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.078628495,0.5127222,0.2421928,0.16645652
