0,1,2,3,4,5,dp_llama_7B_sharegpt_xc_20000_correct,dp_llama_7B_sharegpt_xc_20000_choiceA_probs,dp_llama_7B_sharegpt_xc_20000_choiceB_probs,dp_llama_7B_sharegpt_xc_20000_choiceC_probs,dp_llama_7B_sharegpt_xc_20000_choiceD_probs
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,False,0.05158878,0.18006253,0.3364011,0.43194756
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,False,0.039678875,0.20150594,0.4265881,0.33222714
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,True,0.14996198,0.46191543,0.2181934,0.16992919
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.1617928,0.26675123,0.18333524,0.38812074
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,False,0.05943246,0.23505996,0.4391498,0.2663578
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,True,0.599239,0.36345682,0.026328724,0.010975446
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.14357257,0.50111747,0.26822886,0.08708116
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,False,0.030585857,0.29019055,0.5421473,0.1370763
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.09583897,0.3790505,0.29520482,0.22990575
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,False,0.079661585,0.21654265,0.45842078,0.24537498
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.03720387,0.16673619,0.2140935,0.58196646
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,False,0.0055330475,0.08655143,0.7246862,0.18322937
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.2091965,0.3908305,0.23705068,0.16292238
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,True,0.03493108,0.2581077,0.37554446,0.33141682
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,False,0.12303433,0.29514402,0.3789724,0.20284933
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.21230327,0.3500289,0.30889943,0.12876844
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.21764973,0.5221146,0.16950579,0.09072991
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,False,0.21858875,0.4627524,0.24769352,0.07096538
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.2304386,0.48783854,0.1233449,0.15837798
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.09043265,0.8580011,0.0138682965,0.037697937
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,False,0.1482449,0.24441451,0.51742554,0.089915074
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.13351421,0.28264958,0.46601036,0.11782587
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.021268377,0.9043544,0.06551121,0.008865979
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,False,0.19131811,0.5893013,0.1489987,0.07038201
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.14127322,0.20555131,0.49309197,0.16008352
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.21036074,0.5046292,0.1856427,0.09936738
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.118300416,0.412909,0.3643909,0.10439975
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.1959358,0.32304353,0.2850849,0.1959358
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.053690277,0.24062313,0.39672047,0.30896622
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.09924233,0.7333071,0.09924233,0.06820819
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.49991152,0.30321166,0.09843841,0.09843841
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.10253437,0.24596716,0.4055313,0.24596716
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.05943246,0.2663578,0.4391498,0.23505996
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.19305246,0.3182897,0.3182897,0.17036821
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.08449057,0.20268233,0.37866044,0.33416668
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.11045232,0.23382755,0.49501294,0.16070718
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.16298708,0.18468855,0.20927955,0.4430448
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.20206568,0.48473036,0.22897041,0.08423351
What is the optimal span of control?,2,5,7,None of the above,D,False,0.021582155,0.29793248,0.38255286,0.29793248
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.10002436,0.21175157,0.44827807,0.23994596
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.04316453,0.31894514,0.31894514,0.31894514
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.05002928,0.3262319,0.36966917,0.25406966
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.09364255,0.41967678,0.28843936,0.19824126
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.021327207,0.09558192,0.25981858,0.62327236
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.19034775,0.5174188,0.19034775,0.1018858
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.32199615,0.2841606,0.32199615,0.07184706
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.30534908,0.34600583,0.16344157,0.18520358
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.20337784,0.7098584,0.051421974,0.03534177
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,False,0.10461008,0.32222173,0.25094652,0.32222173
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.053711917,0.18747301,0.30909076,0.44972438
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,True,0.049358826,0.22121091,0.36471513,0.36471513
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.0802172,0.52308184,0.27998555,0.116715334
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.46990386,0.2850111,0.09252956,0.15255545
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.25803843,0.5462674,0.13811803,0.057576157
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.025945121,0.8591844,0.10261495,0.012255606
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.31712013,0.24697341,0.21795328,0.21795328
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.11094208,0.49720788,0.2661362,0.12571384
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.093441255,0.47453383,0.326142,0.10588281
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.054221157,0.6605489,0.24300237,0.042227477
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.4243955,0.107303984,0.33051956,0.13778104
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.24363723,0.3128364,0.27607715,0.16744927
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.15793742,0.3788722,0.2603948,0.20279567
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.05069236,0.33055574,0.48095575,0.13779613
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.08676311,0.26724917,0.302833,0.34315473
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.08560019,0.3385553,0.43471363,0.14113085
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.09221439,0.22121082,0.36471498,0.32185984
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.07610117,0.2344081,0.63718724,0.052303515
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.16274358,0.09870897,0.7293661,0.009181364
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.11838214,0.36464268,0.19517916,0.32179603
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.551339,0.22983228,0.12302036,0.09580835
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.04801688,0.1479024,0.4020404,0.4020404
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.29807472,0.29807472,0.26305002,0.14080052
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.15301731,0.15301731,0.4713265,0.22263888
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.12182309,0.33114946,0.42520434,0.12182309
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.10250105,0.19149716,0.5898528,0.116148904
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.120797545,0.47776356,0.22567952,0.17575939
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,False,0.20272683,0.33424002,0.2603064,0.20272683
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.69806653,0.12130577,0.07357567,0.107051976
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.29190114,0.3748085,0.17704698,0.15624341
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.027788322,0.14112076,0.49255982,0.3385311
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.042500068,0.27713525,0.40322942,0.27713525
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.107231416,0.2914852,0.3742744,0.22700891
