0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceD_probs
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.13589574,0.038934782,0.2876913,0.5374781
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.19929686,0.08307929,0.17587885,0.541745
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.28920117,0.09388988,0.32770786,0.28920117
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.041927416,0.028816266,0.6558552,0.2734011
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.3103132,0.16609868,0.3103132,0.21327494
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.34549016,0.11216423,0.304894,0.23745169
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.32985443,0.08340026,0.32985443,0.2568909
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.20582488,0.11017012,0.3845315,0.29947343
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.26621288,0.12575006,0.3418241,0.26621288
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.20243444,0.074471466,0.4285537,0.29454038
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.2785261,0.07042242,0.40525305,0.24579841
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.21327947,0.14658469,0.39845848,0.24167728
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.24596716,0.10253437,0.4055313,0.24596716
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.32731417,0.120412156,0.32731417,0.22495952
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.18114278,0.09695874,0.38347927,0.33841926
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,True,0.24749917,0.11691033,0.31779522,0.31779522
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.261829,0.14014696,0.33619508,0.261829
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,True,0.2900896,0.15527378,0.3287146,0.22592203
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.5280592,0.07146504,0.28264973,0.11782593
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.2202994,0.13361834,0.3632123,0.28287002
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.32985443,0.08340026,0.32985443,0.2568909
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,True,0.31597686,0.07989146,0.35804868,0.24608302
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.2087246,0.14345418,0.3441287,0.30369252
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.3789724,0.12303433,0.29514402,0.20284933
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,True,0.20143346,0.0396646,0.13844307,0.6204588
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.3690059,0.11979867,0.28738207,0.22381338
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.29245222,0.0739435,0.3755161,0.2580882
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,True,0.28738207,0.11979867,0.3690059,0.22381338
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.3789724,0.12303433,0.29514402,0.20284933
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,True,0.39413646,0.08794373,0.3069538,0.21096605
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.08293059,0.023760011,0.19894014,0.6943693
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,True,0.3030892,0.12634638,0.3030892,0.26747528
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.6517105,0.03676699,0.09994305,0.21157943
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,True,0.08443934,0.051215045,0.48591483,0.37843084
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,True,0.5443943,0.1071976,0.22693731,0.121470794
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.23900674,0.12793109,0.3940555,0.23900674
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.35898423,0.13206293,0.31680247,0.19215041
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.240623,0.10030659,0.3501044,0.30896604
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.17025183,0.10326296,0.40841293,0.31807232
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.48280114,0.17761262,0.20126146,0.13832484
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.34966087,0.11351826,0.34966087,0.18715999
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.24608302,0.07989146,0.35804868,0.31597686
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.23395765,0.12522851,0.34040636,0.30040756
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.33619508,0.14014696,0.261829,0.261829
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.28738207,0.11979867,0.3690059,0.22381338
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.19209586,0.169524,0.3588823,0.27949783
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.038105577,0.026189553,0.40967354,0.52603126
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.3583276,0.116331935,0.27906582,0.24627472
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,True,0.22633363,0.0943499,0.42284688,0.2564696
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,True,0.2866128,0.17383946,0.2866128,0.2529349
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.26987875,0.09928284,0.39267126,0.23816717
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.43458176,0.085574225,0.2986834,0.18116063
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.41270334,0.15182507,0.28364658,0.15182507
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.3583276,0.116331935,0.24627472,0.27906582
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.35686332,0.14876276,0.27792543,0.21644855
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.34549016,0.11216423,0.23745169,0.304894
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.3789724,0.12303433,0.29514402,0.20284933
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.2918031,0.17698753,0.33065623,0.20055315
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.33620113,0.123681486,0.33620113,0.2039163
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,True,0.36246708,0.10384856,0.36246708,0.17121732
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.5229506,0.08019707,0.24702436,0.14982785
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.21494922,0.11505403,0.45504752,0.21494922
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.17121732,0.10384856,0.36246708,0.36246708
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.28738207,0.11979867,0.3690059,0.22381338
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.17593296,0.07333977,0.42204124,0.32868606
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.5190769,0.11582171,0.14871801,0.21638343
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.15619406,0.121644065,0.17699106,0.54517084
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.2624772,0.12398544,0.38190204,0.2316353
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.13584031,0.06416642,0.47412926,0.32586396
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.14321074,0.052684285,0.641826,0.16227902
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.11976966,0.0932767,0.41803718,0.3689165
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.21644855,0.14876276,0.35686332,0.27792543
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.41829523,0.17437139,0.28748983,0.119843595
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.29884556,0.181259,0.3386364,0.181259
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.3118034,0.101227745,0.3118034,0.27516553
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.45663023,0.054536704,0.24441656,0.24441656
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.3076567,0.11318058,0.3076567,0.2715061
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.28563038,0.10507754,0.32366163,0.28563038
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.34367248,0.052703883,0.16233939,0.4412842
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.24293727,0.35347164,0.21439138,0.18919975
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.20422152,0.066301025,0.43233696,0.29714057
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.23012061,0.1395752,0.33482352,0.29548073
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.17883405,0.10846834,0.334106,0.3785917
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.2841606,0.07184706,0.32199615,0.32199615
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.009454519,0.0034781233,0.022680214,0.9643872
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,True,0.09795909,0.052433725,0.12578197,0.7238252
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,True,0.27710977,0.089964375,0.355816,0.27710977
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.334106,0.10846834,0.3785917,0.17883405
