0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceD_probs
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.81426734,0.066839136,0.066839136,0.052054368
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.30534908,0.34600583,0.18520358,0.16344157
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.113520995,0.16517207,0.2723227,0.44898424
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.14113085,0.08560019,0.3385553,0.43471363
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.010483282,0.009251463,0.03659025,0.943675
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.2594834,0.17834015,0.33318326,0.22899328
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.7916458,0.05060822,0.10713761,0.05060822
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.20582488,0.11017012,0.29947343,0.3845315
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.1370871,0.09421849,0.478481,0.2902134
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.54016215,0.106364235,0.19871455,0.15475905
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.4944954,0.18191469,0.18191469,0.14167531
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.81836486,0.024712477,0.046168987,0.11075364
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.22121082,0.09221439,0.32185984,0.36471498
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.0929635,0.1193675,0.25270098,0.534968
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.085574225,0.43458176,0.18116063,0.2986834
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.036973424,0.03262893,0.7426311,0.18776654
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.15844457,0.03535376,0.6266604,0.17954122
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.12981066,0.24251826,0.35286197,0.27480918
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.0817241,0.0817241,0.47028974,0.36626202
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.13813868,0.5463491,0.13813868,0.17737359
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.2570327,0.1558982,0.3300365,0.2570327
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.24599293,0.048438877,0.45957527,0.24599293
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.3788722,0.2603948,0.15793742,0.20279567
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.34366152,0.18394876,0.23619488,0.23619488
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.104860656,0.68377733,0.0925392,0.11882269
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.27374852,0.10070645,0.51142955,0.11411536
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.06114868,0.5119916,0.21342985,0.21342985
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.02315877,0.0040243906,0.8690264,0.10379041
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.0016786408,0.0005801227,0.012403571,0.9853377
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.42257988,0.064804725,0.25630766,0.25630766
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.03297896,0.037370056,0.07911241,0.85053855
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.50529635,0.14476983,0.1640457,0.18588814
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.005487296,0.004842521,0.06684895,0.9228212
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.3103132,0.16609868,0.3103132,0.21327494
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.00513607,0.0021410326,0.013961285,0.9787617
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.33465815,0.07467233,0.2953348,0.2953348
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.19209586,0.169524,0.27949783,0.3588823
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.08019707,0.5229506,0.14982785,0.24702436
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.008078041,0.005551951,0.93369454,0.05267544
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.23389466,0.16075328,0.34031472,0.26503736
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.25173718,0.10493966,0.17301625,0.47030693
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.04455592,0.04455592,0.12111556,0.7897726
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.011285488,0.018606622,0.8965173,0.07359062
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.21703696,0.102520995,0.090474464,0.5899676
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.02823144,0.8250436,0.08695895,0.05976596
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.017733386,0.012187966,0.8544424,0.11563621
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.72711843,0.059685517,0.08684191,0.12635423
How many sides does a rhombus have?,4,6,8,10,A,True,0.38789856,0.086551875,0.34231928,0.18323031
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.089338794,0.0614016,0.18913023,0.66012937
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.016576301,0.9050354,0.0510586,0.0273297
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.004540435,0.001013108,0.013985524,0.98046094
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.29245222,0.0739435,0.3755161,0.2580882
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.4420442,0.087043665,0.12664779,0.34426436
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.19014007,0.13068123,0.40252653,0.2766522
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.5732747,0.08791452,0.12791488,0.21089597
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.13584031,0.06416642,0.47412926,0.32586396
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.44898424,0.113520995,0.16517207,0.2723227
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.10304178,0.055154286,0.16988717,0.6719168
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.7992189,0.030989079,0.09545308,0.07433894
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.011831511,0.011831511,0.036443617,0.9398933
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.2444512,0.45669493,0.16800869,0.1308453
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.95610565,0.00937333,0.02248545,0.012035594
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.21170618,0.068730935,0.21170618,0.5078567
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.059003264,0.7188069,0.124909915,0.097279936
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.039297078,0.8943973,0.039297078,0.027008459
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.048859328,0.013998432,0.8660523,0.0710899
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.01681001,0.0054574106,0.71477973,0.26295277
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.34315476,0.086763114,0.2672492,0.30283302
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.3748085,0.17704698,0.29190114,0.15624341
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.18069544,0.20475478,0.23201755,0.38253227
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.16021581,0.0459026,0.16021581,0.6336658
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.12876844,0.21230327,0.30889943,0.3500289
How many stars are on the American flag?,13,48,50,51,C,False,0.50152194,0.09875553,0.23690219,0.16282034
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.020828377,0.020828377,0.072698176,0.8856451
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.067765005,0.05277544,0.64293647,0.23652312
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.42204124,0.07333977,0.32868606,0.17593296
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.23745167,0.11216422,0.34549013,0.30489397
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.01699715,0.0037925767,0.6378133,0.3413969
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,True,0.18614168,0.112900645,0.39406195,0.30689576
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.06654189,0.013102875,0.10970903,0.8106462
In the children's game what color is 'Rover'?,Green,black,red,blue,C,True,0.2715061,0.11318058,0.3076567,0.3076567
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.1014372,0.14759026,0.5837308,0.16724168
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.13351421,0.11782587,0.46601036,0.28264958
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.3128364,0.16744927,0.27607715,0.24363723
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.3287146,0.15527378,0.22592203,0.2900896
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.06810355,0.025053896,0.07717144,0.8296711
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.013404379,0.0055877767,0.041288394,0.9397195
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.07892448,0.66082656,0.13012446,0.13012446
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.3790505,0.09583897,0.22990575,0.29520482
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.016892198,0.014907313,0.045917753,0.92228276
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.0035356442,0.0021444766,0.013983743,0.9803361
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.048311982,0.015684605,0.079652995,0.85635036
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.38253227,0.18069544,0.20475478,0.23201755
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.5357296,0.105491415,0.22332531,0.13545366
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.019513011,0.0038423399,0.94018954,0.036455102
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.383667,0.43475166,0.1411432,0.040438205
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.26740262,0.16218789,0.26740262,0.30300686
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.060945176,0.5102877,0.18772437,0.24104284
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.12479865,0.5593087,0.110134415,0.20575818
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.18913007,0.06140154,0.1669067,0.5825616
