0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptvicuna_choiceD_probs
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.26082176,0.10872668,0.29554975,0.33490175
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.26257905,0.12403356,0.18046775,0.43291965
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.8890056,0.030420098,0.050154265,0.030420098
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.039319932,0.016390987,0.61506724,0.32922179
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0057060244,0.0018524748,0.9596057,0.0328359
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.025174465,0.08786751,0.05329434,0.83366376
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.21976466,0.24902599,0.2821834,0.24902599
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.74642843,0.06942866,0.14698048,0.037162483
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.54439425,0.22693728,0.12147078,0.10719758
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.3690059,0.11979867,0.22381338,0.28738207
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.8638175,0.037953492,0.055222005,0.04300694
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.82429564,0.041039262,0.098448075,0.036217023
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.7782784,0.072391175,0.0929521,0.0563783
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.10890735,0.7101651,0.09611039,0.08481713
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.93558955,0.022002958,0.032014113,0.010393461
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.06879788,0.11342853,0.6527361,0.16503754
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.17333241,0.09277815,0.36694473,0.36694473
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.08483252,0.08483252,0.20350264,0.62683225
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.76952356,0.06316634,0.10414369,0.06316634
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.3359588,0.066154204,0.48881716,0.109069854
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.18265928,0.086282134,0.23453917,0.49651942
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.18829468,0.21336582,0.45169547,0.14664404
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.9514657,0.019747041,0.02237633,0.0064109256
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.0013109931,0.0009010315,0.009687001,0.988101
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.20904814,0.05989329,0.5682517,0.16280685
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.21327947,0.14658469,0.24167728,0.39845848
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.07451886,0.039887067,0.084440924,0.8011532
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.24937421,0.46589234,0.1334804,0.1512531
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.0703927,0.0703927,0.66786736,0.19134721
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.35967293,0.033454794,0.35967293,0.24719936
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.6028537,0.07200061,0.15242529,0.17272049
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.7588136,0.07997836,0.090627365,0.07058066
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.023427865,0.7758243,0.08177128,0.11897652
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.1136112,0.06890868,0.5769653,0.2405149
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.16501299,0.11341165,0.14562345,0.5759519
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.05051539,0.8954067,0.027038941,0.027038941
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.3419952,0.43913054,0.14256482,0.07630945
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.36150852,0.17076454,0.24846093,0.219266
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.08538037,0.63088036,0.15951154,0.12422771
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.32412052,0.13511354,0.17348921,0.36727667
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.12164415,0.61775994,0.083604716,0.1769912
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.1157796,0.6662656,0.10217515,0.1157796
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.66400135,0.08986281,0.13074961,0.115386136
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,True,0.4242698,0.1072722,0.29159608,0.17686196
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.8497908,0.047941916,0.047941916,0.05432531
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.09683735,0.55726045,0.14089751,0.20500466
 How many books are in the New Testament?,30,29,27,47,C,True,0.27764884,0.1021413,0.40397668,0.21623315
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.113552466,0.06887305,0.50890684,0.3086676
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.14103654,0.7162426,0.045787856,0.096932895
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.77488047,0.104868665,0.0816718,0.038579024
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.45505422,0.1674051,0.27600434,0.101536326
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.32633546,0.10594562,0.36978653,0.19793248
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.34966087,0.34966087,0.18715999,0.11351826
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.015182642,0.011824253,0.82894415,0.1440489
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.025017092,0.019483332,0.8284523,0.12704729
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.2934623,0.08407836,0.48383754,0.13862178
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.07839412,0.57925856,0.12925006,0.21309732
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.09949898,0.73520356,0.08780754,0.07748988
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0055618896,0.0063024466,0.935366,0.052769735
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.6444712,0.067926764,0.14380097,0.14380097
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.32304353,0.1959358,0.2850849,0.1959358
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9746721,0.003983262,0.01390295,0.007441713
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.07149425,0.026301265,0.13356884,0.76863563
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.5940327,0.10322741,0.17019323,0.13254662
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.96428186,0.008342673,0.02001303,0.007362383
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.06416014,0.034342445,0.119866915,0.78163046
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.6813928,0.092216484,0.1341742,0.092216484
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.26675123,0.38812074,0.18333524,0.1617928
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.19265416,0.09100338,0.5236883,0.19265416
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.04534592,0.06597793,0.70932955,0.17934659
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.22612832,0.094264306,0.13715376,0.54245365
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.4336343,0.18076567,0.20483434,0.18076567
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.9430088,0.015242317,0.022177441,0.019571522
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.85410035,0.033117063,0.09002151,0.022761002
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.38453156,0.11017014,0.29947346,0.20582493
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.38023922,0.15850729,0.23062675,0.23062675
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.25562707,0.25562707,0.2896634,0.19908255
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.32214925,0.13429178,0.32214925,0.22140972
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.88698703,0.030351026,0.06425313,0.018408827
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.7101651,0.09611039,0.10890735,0.08481713
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.13715376,0.094264306,0.54245365,0.22612832
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.87786496,0.038570695,0.049525753,0.034038518
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.88704735,0.03439456,0.03439456,0.044163484
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.05832541,0.027550971,0.8051574,0.10896621
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.020964928,0.014408969,0.89145136,0.07317478
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0069684484,0.005427033,0.91268665,0.07491788
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.14871801,0.5190769,0.21638343,0.11582171
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.9248525,0.021750446,0.03164671,0.021750446
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.72769547,0.08691083,0.08691083,0.09848287
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.12012894,0.6912943,0.08256333,0.10601342
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.0655939,0.79909724,0.084224224,0.051084574
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.04137069,0.028433632,0.8309525,0.09924313
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.13538864,0.10544079,0.28661776,0.4725528
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.21303818,0.041949708,0.1659143,0.5790978
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9545759,0.0093583325,0.022449475,0.013616294
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,True,0.04244355,0.089853,0.11537354,0.75232995
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.84037155,0.03692335,0.0689819,0.053723153
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.06030997,0.041450396,0.3932704,0.5049692
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.061474577,0.13014168,0.14746983,0.66091394
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.08269075,0.039060347,0.78454804,0.0937009
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.4227611,0.12112309,0.25641757,0.19969821
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.07707916,0.06802212,0.6453759,0.20952287
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.2493742,0.13348038,0.46589231,0.15125309
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.07200061,0.6028537,0.15242529,0.17272049
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.41818747,0.2536435,0.17432646,0.15384258
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.061144933,0.025489,0.06928629,0.84407973
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.04172834,0.05358025,0.7396525,0.1650388
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.39325345,0.21049342,0.18575977,0.21049342
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.850961,0.061643414,0.054400116,0.03299534
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.09566114,0.12283133,0.62378895,0.15771854
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.020495474,0.015961891,0.769087,0.19445565
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.6187639,0.25793916,0.08374059,0.039556254
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.88657033,0.044139735,0.03895318,0.030336767
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.8890056,0.030420098,0.050154265,0.030420098
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.011726435,0.010348543,0.046378948,0.9315461
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.41750598,0.13554434,0.22347486,0.22347486
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.18332492,0.12599726,0.5646805,0.12599726
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.044293147,0.05019071,0.7851148,0.12040126
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.015138106,0.0071507352,0.04114964,0.93656147
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.1832715,0.34239623,0.20767382,0.26665846
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.4209627,0.1988487,0.22532511,0.15486352
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.021952089,0.015087435,0.7269533,0.23600718
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.23094377,0.07497647,0.5540053,0.14007448
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.24896674,0.41047674,0.24896674,0.09158974
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.013603792,0.003897552,0.028799228,0.95369947
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.031246163,0.010144143,0.0454629,0.91314673
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.42266974,0.08322861,0.37300473,0.12109691
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.23054817,0.23054817,0.3354456,0.20345806
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.14253695,0.3874556,0.23500371,0.23500371
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.85086167,0.061636213,0.06984298,0.01765907
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.060934354,0.036958553,0.060934354,0.84117275
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.009302922,0.0049794954,0.03679377,0.9489238
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.37427446,0.10723143,0.29148525,0.22700894
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.37491965,0.13792524,0.33086544,0.15628976
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.20866026,0.30359888,0.18414204,0.30359888
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.11667849,0.11667849,0.40724793,0.35939503
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.03497093,0.79593474,0.07403347,0.09506085
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9138691,0.027596455,0.045498863,0.013035642
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.4209627,0.15486352,0.1988487,0.22532511
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.42886487,0.20258142,0.10843402,0.2601197
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.29096648,0.47972262,0.15574314,0.07356785
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.49309197,0.20555131,0.14127322,0.16008352
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.26649278,0.052475538,0.18315764,0.49787405
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.32486945,0.13542573,0.28669629,0.25300857
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.43697995,0.38563344,0.12519686,0.052189812
