0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd1_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd1_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd1_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd1_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd1_Tptalpaca_choiceD_probs
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.25328767,0.10558601,0.41760075,0.22352558
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.13254662,0.17019323,0.5940327,0.10322741
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.07760955,0.34782186,0.44661212,0.12795652
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.41181126,0.117985904,0.24977615,0.2204267
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.38023922,0.15850729,0.23062675,0.23062675
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.1141883,0.2739235,0.39855632,0.21333183
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.40202868,0.16759048,0.21519046,0.21519046
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.050961606,0.2932638,0.5478889,0.10788572
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.21701743,0.13162771,0.24591295,0.4054419
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.46191543,0.16992919,0.2181934,0.14996198
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.07042242,0.24579841,0.40525305,0.2785261
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.04937712,0.17234308,0.3648503,0.41342956
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.28798804,0.13603592,0.28798804,0.28798804
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.020614073,0.09238587,0.60243154,0.2845685
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.29863346,0.23257597,0.2635431,0.20524758
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.13511355,0.3672767,0.32412055,0.17348923
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.09398472,0.05700462,0.3717168,0.47729382
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,True,0.22638911,0.22638911,0.29068938,0.25653246
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.13068123,0.19014007,0.40252653,0.2766522
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.23839776,0.14459555,0.3468667,0.27014005
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.20272683,0.20272683,0.33424002,0.2603064
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.21170604,0.44818172,0.21170604,0.12840621
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.38453156,0.11017014,0.20582493,0.29947346
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.29258946,0.2582093,0.29258946,0.15661186
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.23439533,0.2656047,0.2656047,0.23439533
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.31771013,0.4622655,0.103145376,0.116879016
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.2546241,0.1202759,0.2546241,0.37047586
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.1959358,0.2850849,0.1959358,0.32304353
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.24141292,0.24141292,0.35125372,0.16592051
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.14201483,0.3860363,0.26531863,0.20663035
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.19252954,0.28012884,0.28012884,0.24721283
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.31132808,0.35278094,0.18883003,0.14706098
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.08481705,0.10890725,0.626718,0.17955771
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.35278094,0.18883003,0.31132808,0.14706098
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.26463422,0.20609733,0.26463422,0.26463422
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.261829,0.14014696,0.261829,0.33619508
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.22375575,0.25354847,0.36891085,0.15378492
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.2529349,0.17383946,0.2866128,0.2866128
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.11462182,0.24265438,0.40006945,0.24265438
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.16992919,0.14996198,0.2181934,0.46191543
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.34053093,0.3858721,0.20654246,0.06705452
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.109548815,0.1593926,0.29778457,0.43327397
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.19908254,0.25562704,0.25562704,0.28966337
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.21101426,0.27094764,0.3070239,0.21101426
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.44661212,0.12795652,0.34782186,0.07760955
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.33863643,0.2988456,0.18125902,0.18125902
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.22638911,0.29068938,0.25653246,0.22638911
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.13511355,0.3672767,0.32412055,0.17348923
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.08788818,0.09959036,0.3067599,0.50576156
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.25354847,0.22375575,0.36891085,0.15378492
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.087435454,0.16335094,0.44403386,0.30517972
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.22612832,0.094264306,0.54245365,0.13715376
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.27312723,0.27312723,0.24103393,0.2127117
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.18919975,0.21439138,0.35347164,0.24293727
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.48006666,0.15585482,0.25696117,0.107117355
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.11216422,0.23745167,0.34549013,0.30489397
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.112776905,0.0366133,0.8333149,0.017294899
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.24167733,0.39845854,0.2132795,0.1465847
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.2529349,0.2866128,0.2866128,0.17383946
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.07202918,0.09248729,0.46968922,0.36579433
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.1233449,0.15837798,0.48783854,0.2304386
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.2546241,0.1202759,0.37047586,0.2546241
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.24902599,0.2821834,0.21976466,0.24902599
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.21101426,0.3070239,0.27094764,0.21101426
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.33248794,0.33248794,0.17796798,0.15705618
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.6109589,0.120304935,0.093693584,0.17504266
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.26646256,0.11107811,0.18313685,0.43932247
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.10778843,0.22818811,0.33201173,0.33201173
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.30889365,0.2725977,0.2725977,0.14591102
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.23705068,0.2091965,0.3908305,0.16292238
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.22899327,0.25948337,0.17834014,0.33318323
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.3137583,0.115425244,0.40287367,0.16794273
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.09439044,0.19982454,0.22643088,0.47935417
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.20912322,0.3447859,0.23696765,0.20912322
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.34549016,0.304894,0.11216423,0.23745169
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.049446456,0.1344094,0.53159946,0.2845447
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.38376164,0.20541282,0.20541282,0.20541282
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.19652873,0.13507208,0.2523479,0.41605133
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.21170604,0.21170604,0.44818172,0.12840621
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.052615467,0.09829864,0.20809822,0.64098763
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.03923618,0.28991833,0.61375713,0.057088308
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.19209586,0.3588823,0.27949783,0.169524
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.03824281,0.15125324,0.28257826,0.52792567
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.17916435,0.23005158,0.29539207,0.29539207
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.14357257,0.08708116,0.50111747,0.26822886
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.22029938,0.13361832,0.28287,0.36321226
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,True,0.2529349,0.17383946,0.2866128,0.2866128
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.08255462,0.15423235,0.28814396,0.47506908
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.24788967,0.40870097,0.19305666,0.15035269
