0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceD_probs
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.08089141,0.3625301,0.19404839,0.3625301
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,False,0.072599,0.03429334,0.008670714,0.8844369
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,True,0.00070680305,0.016086765,0.10489888,0.8783075
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.3300365,0.2570327,0.1558982,0.2570327
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.03731417,0.189497,0.58369184,0.189497
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,True,0.16770887,0.16770887,0.14800256,0.5165797
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.54147536,0.25577486,0.02695847,0.17579131
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.2617501,0.29660174,0.17989805,0.2617501
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.20425668,0.20425668,0.15907528,0.4324114
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,False,0.08551327,0.23244914,0.12442107,0.55761653
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.109548815,0.29778457,0.1593926,0.43327397
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.11661752,0.08014997,0.13214497,0.6710875
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.05989329,0.16280685,0.20904814,0.5682517
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,False,0.24441451,0.1482449,0.089915074,0.51742554
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,True,0.019172184,0.04058751,0.12501834,0.81522197
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0032747318,0.01663046,0.80130047,0.17879431
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.00648712,0.054315988,0.089551926,0.849645
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.09277815,0.36694473,0.17333241,0.36694473
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.41172534,0.28297442,0.13366765,0.17163265
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.23062675,0.23062675,0.15850729,0.38023922
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.15558286,0.07349214,0.15558286,0.61534214
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.4226079,0.29045388,0.030613614,0.25632465
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.029949956,0.06340406,0.1342264,0.7724196
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,False,0.25422323,0.19798923,0.07283617,0.47495148
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.18919973,0.24293725,0.21439137,0.3534716
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.3924104,0.26969945,0.0681907,0.26969945
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.04771673,0.45272374,0.35258162,0.14697787
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.17082725,0.2485522,0.17082725,0.4097933
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.026091915,0.13250569,0.24755318,0.59384924
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.45912275,0.4051744,0.102444135,0.03325874
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.22585997,0.22585997,0.37238014,0.17589992
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.08091662,0.13340895,0.32003143,0.465643
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.037498385,0.31397015,0.13088222,0.51764923
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.37444818,0.20042768,0.05067605,0.37444818
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.004538116,0.10328705,0.21865869,0.67351615
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.17076454,0.24846093,0.219266,0.36150852
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.088727385,0.18783589,0.21284594,0.51059085
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.13525142,0.10533391,0.15325993,0.6061548
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.2012616,0.5470857,0.074039996,0.17761272
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.039556228,0.25793898,0.15644792,0.54605687
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.21644855,0.27792543,0.14876276,0.35686332
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.08932099,0.24279962,0.2142699,0.4536094
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.22381338,0.28738207,0.11979867,0.3690059
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.022365114,0.39643112,0.27246287,0.30874085
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.021971652,0.34369448,0.5666564,0.06767746
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.07628606,0.30171722,0.18300074,0.43899596
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.09224856,0.3219791,0.17234299,0.41342935
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.24441467,0.58632034,0.07934983,0.08991514
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.11107811,0.18313685,0.26646256,0.43932247
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.11042304,0.72004867,0.11042304,0.059105195
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.05803795,0.13922581,0.17876947,0.62396675
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.06552172,0.54860663,0.22869326,0.15717843
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.11344764,0.7397715,0.06880947,0.07797134
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.17042328,0.3607861,0.15039802,0.31839263
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.09421849,0.2902134,0.1370871,0.478481
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,False,0.25771952,0.17712785,0.08366927,0.4814834
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.12996984,0.16688456,0.18910499,0.51404065
 How many books are in the New Testament?,30,29,27,47,C,False,0.06262985,0.1502412,0.19291352,0.59421545
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.03795315,0.07090582,0.2184053,0.6727357
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.019071378,0.14091948,0.12436101,0.7156482
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.3467165,0.3467165,0.06827252,0.23829454
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.06617295,0.33605397,0.33605397,0.2617191
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.14398156,0.14398156,0.20949192,0.502545
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.27252734,0.34993201,0.16529618,0.2122445
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.05147193,0.17965467,0.71054804,0.058325335
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.008995241,0.06646633,0.49112347,0.43341494
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.31292415,0.1304462,0.24370557,0.31292415
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.025223907,0.65053314,0.11304571,0.21119718
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.096964754,0.81187594,0.066642836,0.024516528
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0077256546,0.06468611,0.89296424,0.03462398
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.3017445,0.3017445,0.1615122,0.23499885
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.33075425,0.20061259,0.13787888,0.33075425
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.062111657,0.10240481,0.315429,0.5200545
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.075310335,0.3375175,0.38245744,0.20471472
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.115767844,0.2777126,0.14864884,0.4578707
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.112578206,0.23832805,0.14455327,0.5045405
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.072516866,0.41730574,0.22336768,0.28680977
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.15624341,0.17704698,0.29190114,0.3748085
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.12994277,0.40025192,0.40025192,0.06955335
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.16744925,0.24363722,0.27607712,0.31283638
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.04032052,0.2047645,0.63071907,0.12419595
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.18926768,0.16702813,0.24302451,0.40067968
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.16333447,0.3457791,0.099067375,0.39181906
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.19090936,0.4041551,0.0901792,0.3147563
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.3672767,0.32412055,0.13511355,0.17348923
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.20767382,0.26665846,0.1832715,0.34239623
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.06394464,0.32473767,0.28658,0.32473767
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.2926662,0.2926662,0.12200142,0.2926662
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.0901792,0.19090936,0.3147563,0.4041551
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.47495142,0.1979892,0.07283616,0.2542232
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.31241032,0.51507753,0.042280138,0.13023199
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.18575977,0.21049342,0.21049342,0.39325345
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.22134583,0.32205626,0.1723843,0.28421366
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.17628802,0.3293494,0.12116087,0.37320176
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.013321596,0.14322066,0.49988922,0.3435685
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.051728286,0.075264215,0.49078432,0.38222322
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0068624453,0.04474877,0.61773765,0.33065116
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.2546241,0.3704759,0.12027591,0.2546241
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.0043838955,0.04713132,0.11306216,0.83542264
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.24591295,0.21701743,0.13162771,0.4054419
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.20045026,0.6996401,0.03483303,0.06507667
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.08857544,0.50971645,0.1288765,0.27283156
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.033638395,0.21934989,0.5962548,0.15075684
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.028982764,0.2749808,0.24266973,0.45336673
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.039053362,0.09368415,0.17502503,0.69223744
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.42204124,0.32868606,0.07333977,0.17593296
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.017355246,0.8362226,0.07778082,0.06864133
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.8013698,0.15779907,0.0166319,0.024199272
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.10594561,0.32633543,0.19793247,0.3697865
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.09754494,0.26515463,0.07596807,0.56133235
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.52925634,0.17182438,0.104216754,0.19470254
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.105586,0.22352557,0.25328764,0.41760072
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.051568814,0.38104486,0.2311154,0.3362709
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.06262985,0.1502412,0.19291352,0.59421545
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.052703887,0.44128424,0.1623394,0.3436725
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.057628803,0.25827438,0.25827438,0.42582247
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.06525982,0.22777916,0.37554434,0.33141673
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.050996497,0.22855045,0.42698842,0.29346457
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.19593963,0.5326191,0.11884339,0.15259793
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.15175605,0.4125157,0.07168448,0.36404383
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.04494387,0.15686953,0.7030404,0.09514617
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.14861184,0.14861184,0.24501953,0.45775673
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.3669795,0.41584226,0.043829452,0.17334884
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.16344157,0.30534908,0.18520358,0.34600583
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.6866054,0.252588,0.03418407,0.02662258
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.023500495,0.19676724,0.1736465,0.6060858
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.2550317,0.37106892,0.17528054,0.19861889
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.10322741,0.17019323,0.13254662,0.5940327
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.05827134,0.15839794,0.5528631,0.23046763
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.015921604,0.023165796,0.0916225,0.8692901
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.029921088,0.3645135,0.2838834,0.321682
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.10493966,0.25173718,0.17301625,0.47030693
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0006920714,0.022918256,0.8600012,0.11638851
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.2162557,0.27767783,0.45781332,0.048253167
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.37673542,0.42689717,0.13859321,0.05777425
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.004342293,0.028315304,0.23708114,0.7302613
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.014671754,0.13920173,0.13920173,0.70692474
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.26257905,0.43291965,0.12403356,0.18046775
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.061525356,0.14759165,0.27573752,0.5151455
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.114893556,0.35389706,0.13019145,0.4010179
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.33086544,0.37491965,0.15628976,0.13792524
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.12398544,0.2624772,0.2316353,0.38190204
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.0091828825,0.07688733,0.18444312,0.7294867
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.18934473,0.18934473,0.16709615,0.45421442
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.21096605,0.3069538,0.08794373,0.39413646
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.0907132,0.3166202,0.13198693,0.46067965
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.034921315,0.107565224,0.37543952,0.48207387
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.04138732,0.7336078,0.11250241,0.11250241
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.56989664,0.18501835,0.060066663,0.18501835
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.0901792,0.19090936,0.3147563,0.4041551
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.22567952,0.47776356,0.17575939,0.120797545
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.45940095,0.27864078,0.07045142,0.1915068
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.38181832,0.29736042,0.14046311,0.1803582
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.17753577,0.138265,0.25831303,0.42588618
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.072516866,0.28680977,0.22336768,0.41730574
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.39825183,0.31015885,0.07842044,0.21316886
