0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceD_probs
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.39267126,0.23816717,0.09928284,0.26987875
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.08599609,0.34012115,0.34012115,0.23376162
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.27192077,0.18688822,0.1455487,0.39564237
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.38789856,0.34231928,0.086551875,0.18323031
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.028536107,0.30679205,0.27074304,0.3939288
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.05943246,0.2663578,0.23505996,0.4391498
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.25061068,0.25061068,0.13414223,0.3646364
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.00994906,0.13734256,0.37333575,0.4793726
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.22381338,0.28738207,0.11979867,0.3690059
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.16707751,0.3537031,0.16707751,0.3121419
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.07596807,0.09754494,0.26515463,0.56133235
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.23331757,0.20590201,0.124885894,0.43589458
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.16344157,0.34600583,0.18520358,0.30534908
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.169524,0.19209586,0.27949783,0.3588823
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.51331306,0.35279456,0.032815006,0.10107733
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.18009636,0.55473584,0.0850715,0.18009636
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.40646064,0.1919984,0.042840634,0.35870025
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.33631596,0.38109592,0.12372373,0.15886441
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.20055315,0.2918031,0.17698753,0.33065623
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.2795419,0.52225304,0.0485771,0.149628
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.23395763,0.30040753,0.1252285,0.34040633
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.16120805,0.386718,0.11079656,0.34127745
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.24697341,0.31712013,0.21795328,0.21795328
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.21951321,0.41010463,0.15086907,0.21951321
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.13716908,0.37286422,0.19957983,0.29038695
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.21439138,0.35347164,0.18919975,0.24293727
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.17042328,0.15039802,0.31839263,0.3607861
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.27120194,0.27120194,0.18639418,0.27120194
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.3030892,0.26747528,0.12634638,0.3030892
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.3501044,0.240623,0.10030659,0.30896604
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.21180658,0.2400083,0.2400083,0.30817676
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.23257595,0.26354307,0.20524755,0.29863343
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.14305742,0.20814733,0.20814733,0.4406479
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.13151324,0.21682866,0.13151324,0.52014494
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.29546633,0.48714164,0.10869599,0.10869599
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.068699665,0.27171245,0.21160986,0.44797808
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.24251823,0.27480915,0.12981066,0.35286194
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.13361834,0.3632123,0.2202994,0.28287002
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.42588618,0.25831303,0.17753577,0.138265
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.25300857,0.32486945,0.13542573,0.28669629
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.24621314,0.35823798,0.1493358,0.24621314
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.13787888,0.33075425,0.20061259,0.33075425
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.1271446,0.18499433,0.18499433,0.5028667
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.3588823,0.27949783,0.19209586,0.169524
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.08652382,0.26651213,0.20755985,0.43940422
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.45775676,0.14861186,0.14861186,0.24501954
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.2617501,0.29660174,0.17989805,0.2617501
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.27120194,0.27120194,0.18639418,0.27120194
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.4845491,0.33302543,0.074308015,0.10811752
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.048253164,0.2776778,0.21625568,0.4578133
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.27998558,0.11671535,0.08021721,0.5230819
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.18829468,0.45169547,0.14664404,0.21336582
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.31807232,0.40841293,0.10326296,0.17025183
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.11976966,0.0932767,0.3689165,0.41803718
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.12144535,0.33012268,0.29133224,0.2570998
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.3354456,0.23054817,0.20345806,0.23054817
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.22787347,0.37569985,0.13821225,0.25821447
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.30040756,0.34040636,0.12522851,0.23395765
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.31807232,0.40841293,0.10326296,0.17025183
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.5518871,0.1791715,0.06591351,0.20302792
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.31015885,0.21316886,0.07842044,0.39825183
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.19305246,0.3182897,0.17036821,0.3182897
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.22585997,0.37238014,0.17589992,0.22585997
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.24293727,0.35347164,0.18919975,0.21439138
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.22121082,0.32185984,0.09221439,0.36471498
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.5602457,0.18188514,0.0973561,0.16051309
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.15069881,0.28154245,0.10357368,0.46418503
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.25641757,0.4227611,0.12112309,0.19969821
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.31127852,0.3527248,0.061294377,0.27470234
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.17596647,0.22594544,0.17596647,0.42212164
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.304894,0.34549016,0.11216423,0.23745169
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.2773529,0.2773529,0.13101223,0.314282
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.2419463,0.2419463,0.2419463,0.27416107
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.0816961,0.22207303,0.092573814,0.60365707
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.14658469,0.21327947,0.24167728,0.39845848
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.19209586,0.3588823,0.169524,0.27949783
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.05157,0.17999698,0.1401818,0.6282512
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,True,0.1558982,0.2570327,0.2570327,0.3300365
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.23705068,0.16292238,0.2091965,0.3908305
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.27262422,0.16535495,0.16535495,0.3966659
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.24141291,0.24141291,0.1659205,0.3512537
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.12919076,0.27349684,0.1463923,0.45092005
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.16255826,0.56738406,0.1266005,0.14345716
