0,1,2,3,4,5,llama_7B_alpaca_20000/_correct,llama_7B_alpaca_20000/_choiceA_probs,llama_7B_alpaca_20000/_choiceB_probs,llama_7B_alpaca_20000/_choiceC_probs,llama_7B_alpaca_20000/_choiceD_probs
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.13109428,0.85484207,0.0018699595,0.012193667
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,True,0.39935994,0.31102183,0.10097401,0.18864428
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.09376512,0.25488,0.17517631,0.47617856
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.008269379,0.39844102,0.24166669,0.35162297
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.5777518,0.18756855,0.08860111,0.14607854
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.28814396,0.15423235,0.08255462,0.47506908
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.49128956,0.15949836,0.011554023,0.33765805
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.60132647,0.13417408,0.0922164,0.17228292
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.1931053,0.11712428,0.4088039,0.28096655
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.17255296,0.08150825,0.063478686,0.6824602
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.046059053,0.92512083,0.0070633846,0.021756757
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.73199385,0.14413814,0.036443826,0.087424204
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.04213319,0.04213319,0.06946589,0.84626776
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,True,0.06733596,0.07630165,0.036042348,0.82032
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,True,0.23505996,0.2663578,0.05943246,0.4391498
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.11250242,0.041387323,0.11250242,0.7336079
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.41209692,0.07161171,0.10419442,0.41209692
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.3690364,0.044075113,0.04994365,0.5369448
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.40054896,0.06960498,0.01553097,0.51431507
What is the optimal span of control?,2,5,7,None of the above,D,True,0.023423724,0.17307922,0.11895549,0.6845416
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.0392798,0.034664303,0.13709997,0.78895587
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.10217515,0.1157796,0.1157796,0.6662656
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.021268375,0.016563827,0.057813436,0.90435433
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.011511804,0.08506136,0.096387155,0.80703974
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.007463254,0.006586299,0.008456975,0.9774934
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.20590201,0.43589458,0.124885894,0.23331757
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.8121545,0.058832277,0.019100042,0.109913155
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,False,0.77500993,0.072087154,0.018226488,0.13467653
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.3975898,0.5105154,0.013604774,0.078290075
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.055680413,0.19434373,0.15135504,0.59862083
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.073305346,0.04446194,0.09412593,0.78810674
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.037018612,0.019814637,0.10062702,0.8425397
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.4041551,0.19090936,0.0901792,0.3147563
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9087292,0.051266994,0.004768573,0.035235256
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.92943037,0.052434873,0.004877203,0.013257612
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.06368822,0.32343552,0.008619264,0.60425705
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.011221717,0.0829179,0.01440897,0.8914514
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,True,0.19957982,0.29038692,0.13716908,0.3728642
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.13507208,0.19652873,0.2523479,0.41605133
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.0644392,0.7850301,0.10624228,0.044288367
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.77408,0.11870901,0.043670602,0.063540354
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.68382895,0.08167172,0.03857899,0.19592027
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.3412776,0.16120812,0.059305154,0.43820912
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.31112882,0.14696686,0.02893949,0.5129647
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.10956083,0.10956083,0.066452004,0.71442634
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.1279823,0.23910241,0.18621314,0.4467021
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.017369628,0.017369628,0.12834516,0.83691555
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,True,0.20042756,0.33044916,0.09467527,0.37444797
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,False,0.94373137,0.011879825,0.022194436,0.022194436
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.2329744,0.12470221,0.009033397,0.63329005
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.9699894,0.015678419,0.0021218432,0.012210365
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,True,0.14853372,0.07950437,0.31444588,0.45751604
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.11789778,0.03377828,0.24958959,0.5987343
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.36404383,0.15175605,0.07168448,0.4125157
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.1152956,0.31340593,0.1152956,0.45600292
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.29164845,0.08355868,0.42434597,0.20044684
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.69944143,0.10726282,0.016449286,0.17684649
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.67130005,0.19233069,0.03342206,0.1029472
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9361171,0.046606526,0.008099,0.009177369
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.8579316,0.07980008,0.013867172,0.048401188
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.07105297,0.043095805,0.36083677,0.5250144
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.19871455,0.106364235,0.15475905,0.54016215
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.35647345,0.05466697,0.07019378,0.5186658
