0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_Tptvicuna_choiceD_probs
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.12686197,0.19648768,0.39076242,0.2858879
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.41270334,0.28364658,0.15182507,0.15182507
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.31188664,0.20136915,0.22818115,0.2585631
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.17119713,0.30046034,0.4106806,0.11766196
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.111127704,0.4980398,0.20761387,0.18321861
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.3669214,0.16282038,0.28575867,0.18449967
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.23324125,0.18164848,0.49377173,0.09133859
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.42215717,0.27256516,0.24053791,0.0647399
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.6336109,0.11010507,0.17053406,0.08574991
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.28287,0.13361832,0.22029938,0.36321226
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.11451308,0.25805923,0.35272512,0.2747026
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.2525867,0.44330344,0.18479636,0.1193135
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.15022087,0.19288741,0.52432233,0.13256945
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.18125902,0.33863643,0.2988456,0.18125902
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.17528054,0.19861889,0.2550317,0.37106892
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.16075328,0.23389466,0.26503736,0.34031472
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.12464685,0.24788986,0.40870127,0.21876204
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.41890755,0.19787791,0.27046704,0.11274744
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.16501299,0.11341165,0.5759519,0.14562345
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.31533393,0.1687861,0.35732016,0.15855986
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.21000569,0.34624085,0.26965263,0.17410083
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.3292085,0.08860526,0.30926275,0.2729234
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.17840438,0.16759542,0.27631813,0.3776821
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.12592551,0.2504328,0.30207962,0.32156208
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.11633193,0.2462747,0.35832757,0.2790658
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.37936267,0.35637826,0.16834116,0.0959179
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.17946905,0.37993598,0.26112592,0.17946905
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.32222173,0.32222173,0.10461008,0.25094652
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.2772748,0.2772748,0.2772748,0.16817567
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.11838213,0.19517915,0.321796,0.36464265
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.17596647,0.42212164,0.22594544,0.17596647
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.18394874,0.23619486,0.23619486,0.3436615
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.23342559,0.23342559,0.19351661,0.3396322
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.1948313,0.17193802,0.41245788,0.2207728
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.14080052,0.29807472,0.26305002,0.29807472
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.21439138,0.24293727,0.35347164,0.18919975
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.42797336,0.2941415,0.1389426,0.1389426
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.16632824,0.09477097,0.48128667,0.2576142
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.37106892,0.19861889,0.2550317,0.17528054
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.16451992,0.23937505,0.30736366,0.28874144
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.30235064,0.3882259,0.18338493,0.12603849
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.3429217,0.16198474,0.41364256,0.08145105
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.16744927,0.3128364,0.27607715,0.24363723
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.31508034,0.27805743,0.20343116,0.20343116
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.17589992,0.22585997,0.22585997,0.37238014
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.3435931,0.3435931,0.23614785,0.07666598
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.16046906,0.20604637,0.38494527,0.24853936
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.2400083,0.21180658,0.30817676,0.2400083
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.15322605,0.23732115,0.3047264,0.3047264
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.6933648,0.13653162,0.11318869,0.056914847
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.28045318,0.360109,0.21841715,0.1410207
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.23499885,0.3017445,0.3017445,0.1615122
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.24508989,0.31470165,0.26089683,0.1793116
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.22280434,0.2093053,0.3450861,0.22280434
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.40650612,0.14954525,0.3587404,0.08520831
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.29807472,0.14080052,0.29807472,0.26305002
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.35976878,0.2801882,0.26321247,0.09683046
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.18639418,0.27120194,0.27120194,0.27120194
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.18060568,0.20465304,0.31697282,0.2977684
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.35347164,0.24293727,0.21439138,0.18919975
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.20405278,0.27890706,0.35812375,0.15891646
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.6386088,0.0864263,0.18296449,0.09200033
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.22996359,0.33459502,0.19064651,0.24479496
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.31717795,0.40726456,0.20478548,0.07077197
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.113520995,0.16517207,0.44898424,0.2723227
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.1404179,0.12391837,0.5553636,0.18030016
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.47042724,0.20875083,0.26804137,0.052780475
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.21891177,0.28108826,0.28108826,0.21891177
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.3137583,0.115425244,0.40287367,0.16794273
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.23005158,0.29539207,0.29539207,0.17916435
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.36736822,0.10525276,0.30455893,0.22282009
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.16702813,0.18926768,0.24302451,0.40067968
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.12592551,0.2504328,0.32156208,0.30207962
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.1921504,0.31680244,0.3589842,0.13206291
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.32222173,0.32222173,0.25094652,0.10461008
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.26665846,0.20767382,0.1832715,0.34239623
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.39413646,0.21096605,0.3069538,0.08794373
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.14246523,0.23488545,0.30159888,0.32105035
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.22469147,0.28850955,0.28850955,0.19828953
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.41157368,0.22029953,0.20695224,0.16117457
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.20027182,0.22693771,0.45131952,0.121471
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.2383298,0.3257582,0.19758233,0.2383298
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.3690063,0.3256469,0.18554802,0.11979881
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.22307351,0.28643206,0.3915062,0.098988265
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.1087498,0.1087498,0.23022331,0.552277
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.19150524,0.23099943,0.31573877,0.26175663
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.20609733,0.26463422,0.26463422,0.26463422
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.081859924,0.11188924,0.39053184,0.41571897
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.38574526,0.18221316,0.340419,0.091622524
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.116980344,0.10989287,0.49250564,0.28062126
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.22787347,0.13821225,0.37569985,0.25821447
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.15264504,0.19600013,0.28517848,0.36617643
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.11725822,0.12482073,0.49367556,0.2642455
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.32205662,0.32205662,0.18350235,0.1723845
