0,1,2,3,4,5,alpacacode_llama_7B_correct,alpacacode_llama_7B_choiceA_probs,alpacacode_llama_7B_choiceB_probs,alpacacode_llama_7B_choiceC_probs,alpacacode_llama_7B_choiceD_probs
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.14345418,0.3441287,0.2087246,0.30369252
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,True,0.23499885,0.3017445,0.3017445,0.1615122
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,0.1395752,0.29548073,0.33482352,0.23012061
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.29148525,0.37427446,0.22700894,0.10723143
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,False,0.18520358,0.34600583,0.30534908,0.16344157
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.21180658,0.2400083,0.30817676,0.2400083
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.39935994,0.31102183,0.18864428,0.10097401
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.32205653,0.2508179,0.2842139,0.14291172
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.3017445,0.3017445,0.23499885,0.1615122
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,False,0.24861293,0.36172965,0.26464707,0.12501043
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.18785562,0.3509605,0.2733283,0.18785562
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.28421366,0.22134583,0.32205626,0.1723843
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.2582093,0.29258946,0.29258946,0.15661186
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.32486945,0.28669629,0.25300857,0.13542573
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.27312723,0.27312723,0.24103393,0.2127117
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.077067815,0.14398164,0.5694584,0.20949206
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.2529349,0.2866128,0.2866128,0.17383946
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.26203543,0.27893525,0.27893525,0.18009414
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.31911525,0.2816182,0.24852721,0.15073937
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.21519062,0.40202898,0.2438429,0.1389375
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.2236818,0.32545507,0.25346467,0.19739848
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.32205626,0.28421366,0.22134583,0.1723843
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.2236818,0.32545507,0.25346467,0.19739848
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.309494,0.2731275,0.24103417,0.17634436
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.45842078,0.24537498,0.21654265,0.079661585
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.6048941,0.19638036,0.13497013,0.06375537
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.25943327,0.33311892,0.33311892,0.07432888
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.21637933,0.27783656,0.31483006,0.19095409
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.1803582,0.29736042,0.38181832,0.14046311
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.38495463,0.26457518,0.26457518,0.085894994
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.27014002,0.23839775,0.34686667,0.14459553
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.219266,0.24846093,0.36150852,0.17076454
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.15527378,0.3287146,0.2900896,0.22592203
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.32160938,0.32160938,0.19506595,0.16171536
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.12112309,0.25641757,0.4227611,0.19969821
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.22134583,0.28421366,0.32205626,0.1723843
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.24621314,0.24621314,0.35823798,0.1493358
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.22899327,0.25948337,0.33318323,0.17834014
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.19305666,0.40870097,0.24788967,0.15035269
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.18560666,0.30601364,0.23832366,0.2700561
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.29258946,0.2582093,0.29258946,0.15661186
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.23499885,0.3017445,0.3017445,0.1615122
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.43440014,0.29855856,0.17011353,0.09692778
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.19793248,0.36978653,0.32633546,0.10594562
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.19921117,0.32844365,0.37217543,0.10016966
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.17029797,0.26376268,0.3605208,0.20541857
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.261829,0.33619508,0.261829,0.14014696
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.22638911,0.29068938,0.22638911,0.25653246
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.34040636,0.30040756,0.23395765,0.12522851
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.22007638,0.4111568,0.28258368,0.086183146
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.19095409,0.31483006,0.27783656,0.21637933
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.24968779,0.3632936,0.28293332,0.104085356
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.26413032,0.38430732,0.24812746,0.10343491
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.38754812,0.26635766,0.23505981,0.1110344
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.2236818,0.25346467,0.32545507,0.19739848
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.4227611,0.25641757,0.19969821,0.12112309
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.22899328,0.33318326,0.2594834,0.17834015
 How many books are in the New Testament?,30,29,27,47,C,True,0.19095409,0.27783656,0.31483006,0.21637933
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.17343885,0.2859523,0.36717004,0.17343885
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.18560666,0.30601364,0.2700561,0.23832366
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.42704532,0.29350367,0.17801897,0.10143215
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.15628976,0.37491965,0.33086544,0.13792524
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.19095409,0.27783656,0.31483006,0.21637933
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.30799678,0.2718062,0.25533828,0.1648588
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.24068834,0.24068834,0.449665,0.068958364
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0943499,0.2564696,0.42284688,0.22633363
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.33490178,0.29554978,0.26082176,0.10872669
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.30689576,0.39406195,0.18614168,0.112900645
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.11999514,0.6093856,0.19783854,0.072780736
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.1053339,0.15325992,0.60615474,0.1352514
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,True,0.21637933,0.27783656,0.31483006,0.19095409
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,True,0.29520482,0.22990575,0.3790505,0.09583897
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.25040436,0.23523313,0.34226218,0.17210023
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.33012268,0.2570998,0.29133224,0.12144535
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.25180578,0.32332504,0.25180578,0.17306343
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.40848356,0.31812733,0.19295397,0.08043519
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.14710748,0.35289252,0.35289252,0.14710748
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.20866026,0.30359888,0.30359888,0.18414204
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.21852769,0.36029124,0.3179559,0.10322517
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.25346467,0.2236818,0.32545507,0.19739848
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.21497446,0.21497446,0.51569694,0.054354057
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.19739848,0.25346467,0.32545507,0.2236818
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.19209586,0.3588823,0.27949783,0.169524
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.30689576,0.39406195,0.18614168,0.112900645
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.35686332,0.21644855,0.27792543,0.14876276
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.2529349,0.2866128,0.2866128,0.17383946
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.26463452,0.2998702,0.26463452,0.1708609
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.2700561,0.30601364,0.23832366,0.18560666
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.2069235,0.34115916,0.34115916,0.11075816
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.39730623,0.27306432,0.24097842,0.08865101
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.38536495,0.30012253,0.23373567,0.08077688
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.26727307,0.32239288,0.26727307,0.14306097
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.28287002,0.3632123,0.2202994,0.13361834
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.32856214,0.30865556,0.22581725,0.13696508
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.13894258,0.29414147,0.4279733,0.13894258
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.26740265,0.26740265,0.3030069,0.1621879
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.08354478,0.16614865,0.3517367,0.39856988
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.26531863,0.3860363,0.20663035,0.14201483
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.1803582,0.29736042,0.38181832,0.14046311
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.24363722,0.27607712,0.31283638,0.16744925
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.3124864,0.4012405,0.14760813,0.138665
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.20401056,0.48939592,0.20401056,0.102582954
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.14428142,0.34611315,0.34611315,0.16349226
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.18785562,0.3509605,0.2733283,0.18785562
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.26482907,0.21955101,0.28190908,0.23371083
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,False,0.3304492,0.374448,0.20042758,0.09467528
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.14864884,0.4578707,0.2777126,0.115767844
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.38336772,0.2985671,0.23252428,0.085540906
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.19776864,0.41867623,0.18578646,0.19776864
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.30020845,0.28201973,0.30020845,0.117563315
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.33012268,0.29133224,0.2570998,0.12144535
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.21101426,0.27094764,0.3070239,0.21101426
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.20663032,0.26531857,0.38603625,0.1420148
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.20524758,0.29863346,0.2635431,0.23257597
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.18275447,0.56292343,0.18275447,0.071567684
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.22661276,0.3297196,0.3297196,0.113948055
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.22469147,0.28850955,0.28850955,0.19828953
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.17343885,0.2859523,0.36717004,0.17343885
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.23745169,0.34549016,0.304894,0.11216423
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.18877034,0.31122968,0.31122968,0.18877034
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.18555877,0.26998642,0.44513234,0.09932245
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.13162771,0.21701743,0.4054419,0.24591295
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.32731417,0.32731417,0.22495952,0.120412156
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.28168935,0.31919584,0.28168935,0.11742559
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.33012268,0.29133224,0.2570998,0.12144535
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.13542573,0.32486945,0.28669629,0.25300857
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.23954497,0.30758184,0.30758184,0.14529137
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.23832366,0.30601364,0.2700561,0.18560666
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.1723435,0.26693085,0.38838208,0.1723435
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.24902599,0.24902599,0.21976466,0.2821834
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.18313685,0.43932247,0.26646256,0.11107811
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.2477818,0.31815812,0.26376233,0.17029777
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.049585734,0.20876373,0.64303756,0.09861301
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.26457518,0.26457518,0.38495463,0.085894994
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.16344157,0.34600583,0.30534908,0.18520358
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.1493358,0.24621314,0.35823798,0.24621314
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.16075328,0.26503736,0.34031472,0.23389466
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.22375575,0.36891085,0.25354847,0.15378492
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.20055315,0.33065623,0.2918031,0.17698753
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.2007508,0.37505186,0.25776914,0.16642825
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.38495463,0.26457518,0.26457518,0.085894994
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.24613409,0.24613409,0.31604242,0.19168942
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.17698753,0.33065623,0.2918031,0.20055315
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.34315476,0.2672492,0.30283302,0.086763114
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,True,0.24613409,0.24613409,0.31604242,0.19168942
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.38754812,0.26635766,0.23505981,0.1110344
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.117985904,0.24977615,0.41181126,0.2204267
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.106839985,0.5425782,0.2562958,0.09428596
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.4846426,0.22892895,0.17829005,0.10813838
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.22134583,0.28421366,0.32205626,0.1723843
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.21333186,0.39855638,0.27392355,0.11418832
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.32755706,0.28906807,0.25510168,0.12827319
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.23389466,0.34031472,0.26503736,0.16075328
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.31346777,0.21544304,0.31346777,0.15762149
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.2570998,0.33012268,0.29133224,0.12144535
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.33075425,0.33075425,0.20061259,0.13787888
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.33923578,0.29937452,0.26419708,0.09719268
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,True,0.32304353,0.2850849,0.1959358,0.1959358
