0,1,2,3,4,5,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_correct,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceA_probs,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceB_probs,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceC_probs,llama2_chat_7B_alpacacode_sharegpt_qy_vic_52000_choiceD_probs
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.6182361,0.0060609733,0.33091795,0.044784877
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.49077803,0.18054715,0.20458671,0.124088116
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.075310335,0.20471472,0.38245744,0.3375175
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.21587016,0.6649269,0.08998807,0.02921485
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.35581604,0.2771098,0.2771098,0.08996438
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.65944093,0.03283163,0.27489588,0.03283163
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.09633424,0.8065967,0.051564,0.045505073
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.9611454,0.017603993,0.015535468,0.0057151797
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.025234569,0.9469202,0.019652702,0.008192465
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.08060806,0.043146387,0.86661834,0.00962726
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.1005505,0.5786282,0.27332458,0.047496695
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.010943841,0.0014810878,0.9851332,0.002441901
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.011913709,0.009278405,0.032384817,0.9464231
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.6337216,0.019136734,0.20573927,0.14140241
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.18054715,0.124088116,0.20458671,0.49077803
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.6731278,0.091097936,0.13254672,0.10322749
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.0014922175,0.0040562674,0.8759099,0.11854152
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.67394674,0.19308898,0.10335308,0.029611154
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.003910626,0.0064475317,0.032743268,0.95689857
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.66006255,0.022586098,0.275155,0.042196386
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.47848102,0.1370871,0.2902134,0.0942185
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.0058200047,0.97877425,0.010873199,0.004532624
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.00070658844,0.00027670403,0.99495065,0.004066136
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.2715061,0.3076567,0.3076567,0.11318058
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.46191543,0.14996198,0.16992919,0.2181934
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.29514402,0.12303433,0.3789724,0.20284933
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.03612276,0.021909563,0.93161833,0.010349344
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.78675354,0.03456754,0.0237579,0.15492097
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.0027986213,0.99637824,0.0007076023,0.0001155129
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.07980008,0.048401188,0.8579316,0.013867172
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.6967018,0.016384857,0.030610943,0.2563023
How many sides does a rhombus have?,4,6,8,10,A,True,0.683829,0.08167173,0.1959203,0.03857899
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.012170292,0.009478233,0.31387597,0.66447544
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.0014997348,0.99753606,0.00090963516,5.4627835e-05
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.012168178,0.0011318168,0.020061933,0.9666381
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.26319745,0.0854477,0.15963732,0.49171755
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.8526654,0.061766878,0.048104092,0.037463505
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.68312323,0.09245068,0.1524254,0.07200066
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.9633116,0.0034742441,0.017643668,0.015570482
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.37354767,0.04461391,0.2909192,0.2909192
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.62836134,0.058446713,0.109192826,0.20399906
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.26426658,0.06681705,0.4357019,0.23321444
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.97721934,0.0013801762,0.013939285,0.007461162
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.038896844,0.0440759,0.13576333,0.781264
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.092553996,0.8781279,0.023401314,0.005916779
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9968843,0.0009090408,0.0014987548,0.0007079617
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.7295141,0.098729,0.059882164,0.11187462
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.0027790098,0.98939604,0.0066664983,0.0011584637
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.0031670583,0.99506015,0.0014960124,0.00027673447
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.52569115,0.005839901,0.4639208,0.00454812
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.07270299,0.00983928,0.78163075,0.13582706
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.726647,0.14308529,0.09834098,0.031926643
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.68810683,0.11957504,0.17398065,0.018337427
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.37866044,0.33416668,0.08449057,0.20268233
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.4905958,0.03136274,0.29756138,0.18048011
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.16748688,0.3545697,0.45527652,0.022666883
How many stars are on the American flag?,13,48,50,51,C,False,0.78895587,0.034664303,0.13709997,0.0392798
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.006808514,0.018507458,0.082944684,0.8917393
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.34118503,0.07612867,0.49642128,0.08626509
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.6503129,0.025215367,0.27109075,0.053380933
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.09379272,0.53973985,0.32736877,0.039098624
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.052308347,0.031726617,0.8182402,0.09772486
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.17883414,0.4290008,0.33410615,0.058058944
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.45917076,0.03326222,0.04839624,0.45917076
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.5014155,0.20902108,0.16278577,0.1267777
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.28388342,0.36451352,0.32168204,0.029921092
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.25354847,0.22375575,0.36891085,0.15378492
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.7503974,0.10155524,0.11507717,0.03297016
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.36806715,0.5355345,0.08212688,0.014271511
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.26116958,0.027527072,0.15840736,0.552896
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.007385527,0.0025523698,0.022749025,0.9673131
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.025455918,0.9552263,0.012024525,0.007293243
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.72459954,0.046322096,0.16168001,0.06739826
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.0073698685,0.00164444,0.025723368,0.9652623
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.00042875274,0.00012283972,0.0040678927,0.9953805
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.07029487,0.042635992,0.1313281,0.75574106
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.8006083,0.051181175,0.108350545,0.03985994
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.32731417,0.120412156,0.32731417,0.22495952
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.058504865,0.004802372,0.9151701,0.021522738
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.43553695,0.5592405,0.004269854,0.0009527333
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.23244913,0.5576165,0.12442105,0.08551326
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.022232655,0.94535655,0.025192898,0.0072178864
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.5786359,0.39769024,0.015420123,0.008253797
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.36357093,0.02984372,0.19460548,0.41197982
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.012318101,0.97854793,0.005134948,0.003999102
