0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceD_probs
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.002777577,0.0031474072,0.9888859,0.0051891967
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.047819942,0.74802977,0.037242208,0.16690801
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.0065640095,0.9741854,0.010822223,0.008428356
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.34567657,0.23757982,0.3917029,0.025040727
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.4226079,0.25632465,0.29045388,0.030613614
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.0003793336,0.99790764,0.000909974,0.00080304925
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,True,0.58626235,0.03307466,0.19033152,0.19033152
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.0009037768,0.9911116,0.0027838284,0.0052008764
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.0013155458,0.9915324,0.0035760242,0.0035760242
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.97959536,0.015833683,0.0024281743,0.0021428561
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.0854477,0.26319745,0.49171755,0.15963732
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.99657494,0.0019238422,0.00033431363,0.0011668692
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.002321142,0.93641543,0.036308765,0.024954626
 How many books are in the New Testament?,30,29,27,47,C,True,0.08539428,0.12424794,0.71499753,0.07536019
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.012011209,0.0050070165,0.95416844,0.02881339
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.0016951659,0.9950376,0.0008007396,0.0024664518
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.8422079,0.1463538,0.0050079515,0.0064303367
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.2657783,0.38670513,0.34126607,0.0062505063
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.068436906,0.2706732,0.57301515,0.087874725
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.020503033,0.87181115,0.104123,0.003562893
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0019106686,0.002453347,0.9897508,0.0058852737
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.00037886095,0.00048646706,0.9966642,0.0024704838
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.021556683,0.021556683,0.91661346,0.040273186
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.0005468544,0.988736,0.0021628512,0.008554243
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.00033502953,0.99870896,4.534132e-05,0.0009107047
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.00048720613,0.00062558503,0.99817836,0.0007088807
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.14050555,0.3819337,0.3370553,0.14050555
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.24606852,0.4597165,0.19163835,0.10257662
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.9907905,0.006675894,0.0019126756,0.00062095484
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.016562281,0.007823467,0.42714685,0.5484674
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.7260792,0.20802519,0.052597005,0.013298606
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9972101,0.0021813882,0.0004295408,0.00017905925
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.0242875,0.0242875,0.04004332,0.9113817
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.95689046,0.042042833,0.0004670537,0.0005997088
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.0045603793,0.98476774,0.009654323,0.0010175582
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.1071976,0.121470794,0.5443943,0.22693731
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.0005509275,0.0005509275,0.9961003,0.0027978406
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.3170038,0.029485945,0.19227251,0.4612378
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.6439141,0.2090483,0.059893344,0.08714429
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.9897484,0.009703152,0.00012214466,0.00042632676
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.3717977,0.009908074,0.6129908,0.0053034094
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.4051744,0.102444135,0.45912275,0.03325874
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.062453527,0.11667855,0.35939524,0.46147263
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.03232956,0.57305515,0.30673432,0.08788086
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.3575235,0.11607089,0.16888215,0.3575235
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.99108887,0.0085745985,0.0002285053,0.000107938264
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.830125,0.1634613,0.002057674,0.004356096
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.08942908,0.042243306,0.5146288,0.35369888
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.9761922,0.020260222,0.0018844942,0.0016630604
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.98513836,0.012401062,0.0011534784,0.0013070622
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.0006230279,0.0016935654,0.9940982,0.0035852778
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.008497061,0.002758592,0.9821268,0.006617518
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.00037757767,0.00042785154,0.99328834,0.0059063085
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.004470383,0.96533394,0.025725277,0.004470383
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.9882533,0.009688494,0.00090117037,0.0011571256
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.97368276,0.02020814,0.0021299224,0.003979219
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.0011640001,0.9941246,0.0019191119,0.0027922913
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.00070808636,0.9970599,0.0013228796,0.0009092009
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.00033443567,0.0008022695,0.9969387,0.0019245445
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.14876276,0.21644855,0.27792543,0.35686332
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.15988652,0.06665062,0.14109938,0.6323635
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.99824226,0.0013244483,0.00020311073,0.00023015459
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,True,0.008670714,0.072599,0.03429334,0.8844369
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.9886157,0.00666124,0.0011575499,0.003565505
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.008239697,0.022397818,0.8404719,0.12889054
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.0206287,0.0206287,0.08158809,0.8771546
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.009559212,0.0139085725,0.97506624,0.0014659527
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.075070575,0.051595196,0.8070847,0.06624954
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.0014861738,0.0024502864,0.9885161,0.0075474135
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.07350381,0.07350381,0.6973847,0.15560757
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.002703585,0.96254295,0.012116628,0.022636842
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.014028259,0.9834569,0.0018985185,0.0006163587
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.031644244,0.040632013,0.0029433733,0.92478037
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.0016896549,0.004592958,0.99180275,0.0019146297
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.03514736,0.027372794,0.031017438,0.90646243
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.2910536,0.6982013,0.0047044433,0.006040625
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.027512765,0.15832503,0.80404085,0.010121381
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.053827517,0.015421843,0.84200406,0.08874657
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.04730688,0.9501841,0.0018342868,0.0006747964
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.995821,0.004069693,5.1229876e-05,5.805105e-05
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.99819094,0.0011687614,0.00026078592,0.0003794413
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.00026100953,0.00013970833,0.0005525571,0.99904674
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.23378217,0.38544163,0.34015104,0.040625248
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.015320665,0.008200562,0.947856,0.028622773
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.0074279923,0.0018780906,0.972875,0.017818827
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.0007078857,0.00033438153,0.0021804417,0.99677736
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.08518683,0.80823016,0.06634357,0.04023941
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.030429896,0.7847974,0.06442009,0.12035258
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0012240803,0.000450314,0.9225945,0.075731166
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.03717241,0.003457573,0.95868915,0.0006808365
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.0027883877,0.9927348,0.0031596574,0.0013171411
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.0094111655,0.0016354154,0.028988432,0.959965
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.00037951538,0.00020313993,0.0010316296,0.9983858
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.051480472,0.13993844,0.8052901,0.0032910367
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.03754626,0.314371,0.4574071,0.19067563
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.0024272394,0.97921824,0.0074764234,0.010878132
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.5587716,0.43517178,0.004834322,0.0012223079
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.0066839745,0.0006217065,0.00070448575,0.9919898
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.0005509388,0.0001578466,0.0031704342,0.99612075
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.03858822,0.01105571,0.07209228,0.8782638
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,True,0.053165596,0.046918478,0.8316499,0.06826598
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.01682826,0.810831,0.03143933,0.1409013
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.09398472,0.05700462,0.47729382,0.3717168
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.00012328556,0.9989932,7.9599144e-05,0.0008039228
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9903278,0.007561246,0.00079694943,0.0013139475
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.27312723,0.27312723,0.24103393,0.2127117
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.06262985,0.59421545,0.1502412,0.19291352
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.03671823,0.9469757,0.011920665,0.0043853675
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.055011872,0.8605305,0.055011872,0.029445734
