0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceD_probs
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.056719795,0.0059782225,0.050055046,0.8872469
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.9120951,0.01892993,0.06607195,0.002902999
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.22938989,0.7065706,0.024177516,0.03986199
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.079939865,0.8594345,0.04278872,0.017836994
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.1364755,0.22501007,0.61164075,0.02687362
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.19231057,0.5227543,0.27981022,0.005124903
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.06088496,0.57766044,0.27286747,0.0885871
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.21573938,0.75300443,0.015628109,0.015628109
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.0054419544,0.915196,0.07512386,0.004238198
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.6250023,0.03995506,0.33453965,0.00050296
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.28114668,0.15048696,0.5252511,0.043115236
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,True,0.13709997,0.034664303,0.0392798,0.78895587
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.19203106,0.52199453,0.27940354,0.0065709413
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.041722875,0.0030223948,0.005646577,0.9496082
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.002794638,0.00055029686,0.0016950337,0.99496007
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.23777834,0.5704006,0.16342251,0.028398573
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.22649331,0.057266477,0.6976485,0.018591704
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.049326163,0.5303062,0.3644738,0.05589386
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.0010282894,0.00022944238,0.003589083,0.9951532
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.5016049,0.23694138,0.18453014,0.07692361
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.22250138,0.36684275,0.36684275,0.04381312
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.015555132,0.0044566197,0.017626274,0.96236193
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.315429,0.5200545,0.10240481,0.062111657
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.17739859,0.13815817,0.61918193,0.0652613
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.1464594,0.21309716,0.5111935,0.12924996
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.1904708,0.21583171,0.1904708,0.4032267
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.19749759,0.056584008,0.68933433,0.056584008
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.05802379,0.90764487,0.031057898,0.0032734785
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.14753693,0.089485675,0.74925435,0.013723073
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.7102735,0.0583028,0.23059204,0.00083164475
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.96702707,0.006515777,0.025770398,0.00068675785
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.44934434,0.14588074,0.396545,0.008230029
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.085990064,0.34009728,0.5607256,0.013187003
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.0009074432,0.99513227,0.0027951216,0.00116518
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.10391933,0.5980144,0.10391933,0.19414686
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.19570997,0.774048,0.016064852,0.014177184
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.051636465,0.12386945,0.80773026,0.016763907
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.044075094,0.53694457,0.32567334,0.09330697
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.97590464,0.010841321,0.007451124,0.0058029415
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.41133198,0.41133198,0.17146868,0.0058673355
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.048480183,0.07993031,0.8593318,0.012257709
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.4125157,0.36404383,0.15175605,0.07168448
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.15436812,0.5387977,0.28839764,0.018436642
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.08500966,0.051560964,0.43171465,0.43171465
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.044439707,0.8925954,0.044439707,0.018525226
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.7019957,0.0128574995,0.10765453,0.1774923
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.65548146,0.2732453,0.053805195,0.017467989
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.9858015,0.0124094095,0.0013079422,0.00048116504
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.66677713,0.2452936,0.0547324,0.033196878
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.40705618,0.27976537,0.27976537,0.033413205
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.030806758,0.0575546,0.90030545,0.011333173
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.29923704,0.63348484,0.03573877,0.03153935
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.004562206,0.00061742746,0.0096581895,0.9851622
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.017585004,0.0023798717,0.01992642,0.9601087
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.004576441,0.9882361,0.005876267,0.0013111724
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.028225057,0.015107784,0.021981698,0.9346855
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.63141525,0.021605842,0.009006655,0.33797225
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.06444751,0.8896703,0.039089385,0.0067927167
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.065489516,0.29350364,0.4839057,0.15710118
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.15423484,0.12011821,0.69123256,0.03441444
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.2964328,0.07494995,0.6275482,0.0010691036
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,True,0.29045388,0.4226079,0.25632465,0.030613614
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.21752031,0.31649017,0.31649017,0.14949937
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.048674326,0.062499072,0.02605349,0.86277306
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.03557632,0.9175254,0.0456809,0.0012173548
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.013819893,0.3145393,0.6658797,0.005760988
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.116867885,0.7620743,0.10313554,0.01792227
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.107985556,0.70415425,0.06549655,0.122363664
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.16237055,0.5667289,0.18398993,0.086910695
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.028295364,0.82691175,0.14369571,0.0010971304
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.025299385,0.019703181,0.94935244,0.0056450563
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.21812782,0.76134086,0.013944444,0.0065868893
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.017210994,0.041287027,0.11222978,0.82927215
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9871616,0.0075370716,0.0031419192,0.0021594071
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.32731417,0.32731417,0.22495952,0.120412156
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.018140322,0.7713461,0.03840306,0.17211059
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.19969821,0.4227611,0.12112309,0.25641757
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.025577106,0.51372993,0.45336506,0.0073279636
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.06793114,0.30444622,0.18465596,0.44296664
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.42776048,0.25944984,0.2939952,0.018794484
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.014272822,0.88302827,0.030215565,0.072483376
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.031635944,0.92453784,0.01918817,0.024638098
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.14109936,0.63236344,0.15988651,0.066650614
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.13414225,0.2506107,0.36463642,0.2506107
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.5808696,0.100940004,0.12960954,0.18858075
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.0030960187,0.020188576,0.9727401,0.0039753667
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.017908659,0.21817213,0.76149553,0.0024236734
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.2757193,0.5836978,0.11493691,0.025645891
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.0007084428,0.0002299977,0.9975618,0.0014997735
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.061401594,0.6601293,0.08933879,0.18913022
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.05968551,0.08684191,0.12635423,0.7271184
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.99398273,0.005215943,0.00070590107,9.553332e-05
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.093636975,0.4755278,0.4196518,0.011183342
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.00589138,0.99077773,0.0027828908,0.0005479837
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.04725971,0.9492367,0.0014271196,0.0020764468
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.016729183,0.9133824,0.058390584,0.011497788
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.20345081,0.55303663,0.20345081,0.04006184
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.049294442,0.68048877,0.22092235,0.049294442
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.5255235,0.06276483,0.4092781,0.0024336565
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.041511673,0.03663392,0.18604241,0.735812
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.0038518435,0.053173058,0.0004600371,0.942515
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.03573633,0.26405776,0.6334416,0.06676426
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.034664303,0.78895587,0.13709997,0.0392798
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.0506924,0.54499465,0.33055598,0.07375701
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.023233876,0.87184477,0.05573517,0.049186114
Sound travels in,solids,liquids,gases,All of these,D,True,0.0074860104,0.0011480169,0.010892081,0.9804739
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.0320586,0.2368828,0.087144315,0.6439142
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.14107904,0.14107904,0.55797845,0.1598635
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.00661309,0.0010141502,0.010903142,0.98146963
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.5054526,0.1448146,0.34739214,0.0023407098
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9926489,0.0066884155,0.0004845072,0.00017824025
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.033643577,0.07122345,0.21938367,0.6757493
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.2896944,0.69494075,0.011232671,0.004132269
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.27312723,0.2127117,0.27312723,0.24103393
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.0057214303,0.019969752,0.9621966,0.012112267
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.09685129,0.20503417,0.6315497,0.06656485
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.98860335,0.00754808,0.003146508,0.0007020808
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.023387041,0.049510367,0.049510367,0.87759227
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.11838213,0.19517915,0.321796,0.36464265
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.30907166,0.4496966,0.24070525,0.00052654056
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.046161596,0.92718047,0.01167148,0.014986476
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.043594282,0.77272713,0.13427985,0.04939879
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.26082176,0.33490178,0.29554978,0.10872669
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.16529618,0.2122445,0.34993201,0.27252734
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.04622053,0.067250475,0.067250475,0.8192785
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.87158144,0.055718336,0.07154376,0.0011563972
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.07209418,0.5327079,0.3231037,0.07209418
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.17796798,0.15705618,0.33248794,0.33248794
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.17923893,0.2607911,0.55209476,0.007875209
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.05577513,0.87246984,0.05577513,0.015979843
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.34782186,0.07760955,0.12795652,0.44661212
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.07326467,0.8925465,0.03054126,0.0036476336
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.020254536,0.0035197106,0.9759182,0.00030754888
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.11882376,0.53253114,0.2850434,0.06360178
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,True,0.031340867,0.9159144,0.0010724255,0.051672354
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.05002928,0.3262319,0.36966917,0.25406966
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.0893567,0.84779274,0.037249412,0.025601123
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.017754385,0.010768578,0.96935654,0.0021204588
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.09684788,0.07542521,0.81089735,0.016829638
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.12996984,0.16688456,0.18910499,0.51404065
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,True,0.021696659,0.6340693,0.33939287,0.004841179
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.19652873,0.41605133,0.2523479,0.13507208
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.06263946,0.67343765,0.19294313,0.070979804
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.0013198783,0.9947978,0.0035878012,0.00029450463
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.06574801,0.3783537,0.005396925,0.55050135
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.028945873,0.8459224,0.010648591,0.11448315
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.052504037,0.20765749,0.7247958,0.015042657
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.17502494,0.039053343,0.7844074,0.0015142625
