0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceD_probs
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,True,0.2530031,0.6877337,0.05645262,0.0028106105
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.04704318,0.34760466,0.5057618,0.099590406
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.16349226,0.14428142,0.34611315,0.34611315
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.08360479,0.12164424,0.7000143,0.09473663
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.03928051,0.25614113,0.47853458,0.22604373
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.56948864,0.3454123,0.052970696,0.03212835
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.013561488,0.74043214,0.10020659,0.14579974
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.029424751,0.40619618,0.5215662,0.04281276
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.08673801,0.11137381,0.4991428,0.3027454
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.07286427,0.026805269,0.88766855,0.012661912
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.030835958,0.22784865,0.6193568,0.12195859
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.032042257,0.30400848,0.50122523,0.162724
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,False,0.17746228,0.42570987,0.33154318,0.06528473
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.10002436,0.21175157,0.44827807,0.23994596
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.15523581,0.4219747,0.32863423,0.09415528
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.83140033,0.019552663,0.1125178,0.036529183
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.15184091,0.6805037,0.10435863,0.06329671
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.20284931,0.12303432,0.295144,0.37897238
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.20461419,0.03555661,0.045655593,0.7141737
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.16153198,0.7239361,0.086461835,0.028070047
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.035553157,0.058617253,0.80918616,0.09664351
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.10253437,0.24596716,0.4055313,0.24596716
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,True,0.017764222,0.58827025,0.24522752,0.14873801
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,True,0.064745985,0.54211146,0.25607532,0.13706724
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.0052130837,0.0007994523,0.000549455,0.99343795
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.03435946,0.47431767,0.072738975,0.41858387
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,True,0.07504599,0.26193625,0.43185985,0.23115793
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.20767382,0.34239623,0.26665846,0.1832715
