0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptllama2chat_choiceD_probs
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.75343555,0.008369912,0.1681142,0.07008043
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.0016995898,0.9976344,0.0004869406,0.00017913544
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.6837089,0.10485016,0.17286868,0.03857222
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.08400115,0.035016894,0.08400115,0.7969808
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.0066698226,0.0006604019,0.0027803956,0.98988944
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.12881424,0.39677578,0.30900928,0.16540074
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.0058624344,0.0007001679,0.0075275144,0.9859098
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.0019250589,0.00024474377,0.00062497513,0.9972052
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,True,0.03110261,0.0146918325,0.9089515,0.04525403
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.07446496,0.016615378,0.10834587,0.80057377
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.08283661,0.6120844,0.1987147,0.10636432
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.04278872,0.017836994,0.079939865,0.8594345
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.42019966,0.13641885,0.28879872,0.15458283
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.0007078027,0.0019240073,0.9966605,0.0007078027
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.010813735,0.2171997,0.7581014,0.013885112
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.52659845,0.13314494,0.09150909,0.24874748
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.006658985,0.0010211883,0.0040388783,0.98828095
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.15035269,0.19305666,0.40870097,0.24788967
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.14975996,0.67117757,0.11663317,0.06242924
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.3419952,0.07630945,0.43913054,0.14256482
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.0040605934,0.0013182816,0.0010266788,0.99359447
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.060141526,0.02212483,0.83022815,0.0875054
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.05064229,0.0736841,0.08349501,0.7921787
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.01380539,0.0027184426,0.015643558,0.9678326
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.3696692,0.32623193,0.2540697,0.050029285
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.045392092,0.021441707,0.91172457,0.021441707
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.13370606,0.13370606,0.32074416,0.41184366
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.30889365,0.2725977,0.2725977,0.14591102
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.52934873,0.19473653,0.08117826,0.19473653
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.07098732,0.048788823,0.11703831,0.7631856
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.03141398,0.010198626,0.91805106,0.040336348
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.003587501,0.00020239296,0.0014954928,0.99471456
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.06308089,0.018072978,0.5984948,0.3203512
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.29602244,0.12340051,0.027534375,0.5530427
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.008556115,0.000582251,0.0019091275,0.9889525
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.051334087,0.13954051,0.42981502,0.37931043
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.13787888,0.33075425,0.33075425,0.20061259
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.37222406,0.6136937,0.011240193,0.0028419655
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.039288808,0.064776294,0.7891368,0.10679805
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.0027957621,0.00014816997,0.0016957156,0.9953603
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.28661776,0.13538864,0.4725528,0.10544079
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.06972721,0.6615534,0.16726689,0.1014525
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.15039802,0.3607861,0.31839263,0.17042328
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.24045624,0.03687516,0.14584409,0.57682455
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.005860568,0.0019026478,0.98559594,0.0066408934
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.009200671,0.0055804895,0.93849397,0.046724863
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.0085542435,0.00054685446,0.0021628514,0.9887361
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0027951947,0.0014961599,0.00055040646,0.99515826
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.10872669,0.33490178,0.29554978,0.26082176
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.13348038,0.15125309,0.2493742,0.46589231
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.45162377,0.21333195,0.27392367,0.06112063
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.29731518,0.26237974,0.05854483,0.38176024
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.99077773,0.00589138,0.0027828908,0.0005479837
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.03483686,0.050687328,0.12159258,0.7928832
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.10723143,0.37427446,0.22700894,0.29148525
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.10158327,0.21505179,0.1674825,0.51588243
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.40050867,0.007335572,0.5827367,0.009419061
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.031060146,0.90771055,0.03988202,0.021347307
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.12671775,0.34445453,0.34445453,0.18437323
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.7958709,0.13830163,0.030859264,0.034968127
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.0024665126,0.0002945829,0.0021766897,0.9950622
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.2517814,0.19608754,0.47038957,0.08174145
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.034471042,0.01845102,0.25470847,0.6923694
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.017915985,0.28025314,0.67229235,0.029538466
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,True,0.06114099,0.3518421,0.39868933,0.1883275
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.038749054,0.5349142,0.17366122,0.25267556
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.11507707,0.03297013,0.6622228,0.18973002
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.7432487,0.12915726,0.11398088,0.013613075
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.50028175,0.4414971,0.021980846,0.03624029
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.07611151,0.12548666,0.63727385,0.16112806
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.027958455,0.01028534,0.9258568,0.035899363
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.21494922,0.11505403,0.21494922,0.45504752
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.013199424,0.0022937162,0.92535114,0.059155717
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.048550107,0.020238696,0.8605712,0.07063998
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.15304518,0.41601992,0.36713627,0.063798726
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.47495142,0.1979892,0.07283616,0.2542232
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.15661186,0.29258946,0.2582093,0.29258946
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.87875074,0.012534706,0.016094882,0.09261964
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.0024692381,0.0002026874,0.0011663854,0.9961617
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.00839848,0.0030896282,0.017779583,0.9707323
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.035401527,0.33588034,0.55377305,0.07494503
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.031452406,0.027756652,0.9191741,0.021616902
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.06486647,0.050518055,0.094380155,0.79023534
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.20904979,0.72965544,0.036327403,0.024967436
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.03364388,0.043199595,0.05546938,0.8676871
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.16942652,0.27933708,0.460549,0.090687476
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.01577365,0.0065754354,0.0017697546,0.97588116
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.04527555,0.22992824,0.42956248,0.2952337
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.03262893,0.036973424,0.7426311,0.18776654
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.015762722,0.0045160954,0.0045160954,0.9752051
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.032433853,0.01736059,0.9478561,0.0023495005
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.038906626,0.0052654394,0.17436741,0.7814605
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.053629734,0.16519122,0.27235427,0.50882477
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.1260772,0.3427134,0.38834515,0.1428642
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.05122627,0.2601485,0.20260383,0.48602134
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.9142885,0.018975452,0.035450812,0.031285234
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.013433913,0.0033966254,0.94179004,0.041379366
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.23832805,0.14455327,0.5045405,0.112578206
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.17916435,0.29539207,0.29539207,0.23005158
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.12548666,0.07611151,0.63727385,0.16112806
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.04492878,0.05091098,0.10777854,0.7963817
