0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.09421849,0.2902134,0.1370871,0.478481
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.050861686,0.20116186,0.20116186,0.5468146
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.08258363,0.37011412,0.12790802,0.41939425
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,True,0.04979948,0.20966363,0.23758003,0.5029569
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.057653792,0.16682678,0.2927901,0.4827293
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.083058044,0.30859807,0.21209615,0.39624777
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.047000606,0.22422732,0.25408286,0.47468928
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.099067375,0.39181906,0.16333447,0.3457791
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.08064194,0.31894505,0.281468,0.31894505
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.17698753,0.33065623,0.20055315,0.2918031
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.17986304,0.40532762,0.16896568,0.24584363
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.041974634,0.2571258,0.12145762,0.5794419
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.021866888,0.4125979,0.098000586,0.46753466
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.072094135,0.4701128,0.13468957,0.3231035
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.074740104,0.48736668,0.12322559,0.31466758
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.032388747,0.34821182,0.27118763,0.34821182
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.018802652,0.20214756,0.29412296,0.4849268
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.04032052,0.2047645,0.12419595,0.63071907
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.08724769,0.23716381,0.17351276,0.5020758
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.0701457,0.3143712,0.15807576,0.4574074
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.17193802,0.41245788,0.1948313,0.2207728
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.16298708,0.4430448,0.20927955,0.18468855
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.06879788,0.16503754,0.11342853,0.6527361
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.048269466,0.3566658,0.19090943,0.40415528
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.08010445,0.20455387,0.1593067,0.55603504
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.06134466,0.16675207,0.25827065,0.51363254
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.09576103,0.29496473,0.12295959,0.48631462
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.07298595,0.37065324,0.1363557,0.42000514
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.057246156,0.19980873,0.19980873,0.5431364
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.08794373,0.3069538,0.21096605,0.39413646
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.09072999,0.14052536,0.24662969,0.52211505
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.008548375,0.22046551,0.17169872,0.5992874
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.036728807,0.19855407,0.22499122,0.5397259
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.45505422,0.1674051,0.101536326,0.27600434
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.06727051,0.16137356,0.09194788,0.6794081
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.032553554,0.22596644,0.1994147,0.5420653
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.10843402,0.2601197,0.20258142,0.42886487
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.09932245,0.26998642,0.18555877,0.44513234
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.13919957,0.2295013,0.20253418,0.42876488
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.15527378,0.3287146,0.2900896,0.22592203
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.085180916,0.31648552,0.19195816,0.40637544
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.0779625,0.30834767,0.16504662,0.4486432
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.077489756,0.18588826,0.16404583,0.57257617
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,True,0.036386076,0.32430556,0.22289175,0.4164166
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.041708227,0.47732538,0.22547254,0.25549388
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.08207723,0.18496388,0.16323005,0.56972885
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.023247315,0.14240706,0.23478955,0.59955615
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.055565696,0.36233383,0.21976659,0.36233383
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.07023924,0.3567043,0.21635209,0.3567043
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.020532785,0.25014052,0.34190154,0.3874252
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.022094252,0.3050017,0.3050017,0.3679023
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.025366575,0.17607892,0.2561933,0.54236126
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.04726227,0.1869259,0.11337629,0.6524355
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.05567151,0.26559392,0.18253985,0.49619475
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.06486417,0.16563648,0.2263982,0.5431011
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.07048431,0.19159622,0.21710695,0.5208125
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.111965984,0.26859245,0.25231925,0.36712232
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.12867174,0.30866745,0.11355241,0.44910848
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.063023955,0.26534075,0.23416239,0.4374729
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.030303992,0.0682911,0.11985462,0.7815503
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.036543656,0.34671658,0.27002314,0.34671658
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,True,0.04668075,0.26862916,0.26862916,0.41606098
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.10594562,0.36978653,0.19793248,0.32633546
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.05067735,0.17688134,0.29162803,0.48081332
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.033940636,0.3220198,0.3220198,0.3220198
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.023121929,0.46441638,0.15077393,0.36168784
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.01344852,0.1445852,0.2701207,0.5718456
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.027713312,0.13221282,0.31716207,0.52291185
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.04537509,0.14877918,0.17946196,0.6263838
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.09224856,0.3219791,0.17234299,0.41342935
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.15032126,0.36060196,0.080461174,0.40861556
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.25300857,0.28669626,0.13542572,0.32486942
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.109548815,0.29778457,0.1593926,0.43327397
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.039914995,0.4862642,0.1788866,0.29493415
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.015594335,0.1784677,0.42812178,0.37781614
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.07989146,0.31597686,0.24608302,0.35804868
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.08777424,0.16398388,0.21055946,0.5376824
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.09364255,0.28843936,0.19824126,0.41967678
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.01779,0.21672657,0.24558337,0.5199
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.038084082,0.31887412,0.11730724,0.52573454
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,True,0.06261991,0.1811967,0.26363966,0.4925437
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.07333977,0.32868606,0.17593296,0.42204124
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.04578677,0.33832097,0.23252438,0.3833679
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.02882466,0.20008281,0.4799737,0.29111877
Sound travels in,solids,liquids,gases,All of these,D,True,0.02079656,0.09320371,0.19731227,0.68868744
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.022700831,0.11528433,0.27655274,0.58546215
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.10813838,0.22892895,0.17829005,0.4846426
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.008583241,0.14292382,0.20795292,0.64054006
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.20084395,0.39942586,0.10750402,0.29222623
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,False,0.110134415,0.20575818,0.12479865,0.5593087
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.014544556,0.10747054,0.17718896,0.70079595
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.10738166,0.45209366,0.16631597,0.27420866
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.040061835,0.20345078,0.20345078,0.5530366
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.07660941,0.17264198,0.25119257,0.4995561
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.079661585,0.24537498,0.21654265,0.45842078
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.42588618,0.25831303,0.138265,0.17753577
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.032504372,0.1550697,0.19911343,0.61331254
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.06844868,0.23890935,0.15425147,0.5383905
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.17989805,0.2617501,0.29660174,0.2617501
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.019422961,0.3664844,0.14351736,0.4705753
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.030237291,0.28688344,0.20988841,0.47299084
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.02882466,0.29111877,0.20008281,0.4799737
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.041949708,0.21303818,0.1659143,0.5790978
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.010223883,0.23269452,0.1245524,0.63252926
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.14658469,0.21327947,0.24167728,0.39845848
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.02339825,0.20854633,0.26777878,0.5002766
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.13104238,0.1791137,0.2029624,0.4868815
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.052975077,0.50261354,0.09897047,0.34544092
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,True,0.08281179,0.22510579,0.2715294,0.42055297
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.099482246,0.1640185,0.1640185,0.5724808
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.14253695,0.23500371,0.23500371,0.3874556
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.033454794,0.35967293,0.24719936,0.35967293
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,True,0.09334797,0.3060762,0.2537461,0.34682977
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.0501413,0.08266903,0.17501032,0.69217926
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.12415024,0.16969326,0.14975376,0.55640274
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.4914592,0.18079774,0.109659374,0.2180837
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.017035112,0.20753016,0.38771737,0.38771737
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.060407214,0.30677313,0.23891516,0.3939045
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.07774202,0.28884664,0.09377477,0.53963655
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.046651494,0.19641012,0.28577504,0.4711634
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.04353556,0.49823812,0.20769654,0.25052986
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.026431346,0.20789863,0.26694715,0.4987229
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,False,0.008798255,0.2737057,0.1006907,0.6168053
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.058242477,0.2957797,0.15831946,0.4876583
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.035782814,0.2191963,0.2191963,0.5258246
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.050380897,0.3285247,0.19926031,0.42183408
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.041772746,0.39632878,0.21213952,0.34975892
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.012750315,0.100288995,0.14591962,0.741041
