0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,False,0.12672074,0.2682678,0.16271265,0.44229883
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.15705977,0.2589478,0.15705977,0.42693272
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.067331046,0.20739423,0.16151878,0.5637559
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,False,0.044090346,0.34679744,0.16381551,0.4452967
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.01415292,0.46868032,0.15215822,0.3650086
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.013192076,0.04901451,0.17107746,0.76671594
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.044709764,0.13771577,0.20037526,0.61719924
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,False,0.16278577,0.1267777,0.20902108,0.5014155
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,True,0.09462045,0.053913105,0.10721902,0.74424744
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,False,0.004595553,0.011735156,0.34295154,0.6407178
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.021745656,0.16067988,0.09745727,0.7201172
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.045787822,0.14103642,0.18109435,0.6320814
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.23005158,0.29539207,0.17916435,0.29539207
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.017410245,0.30860397,0.1651838,0.50880194
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.04679113,0.07714553,0.14412683,0.73193645
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,False,0.062130786,0.21685778,0.13153088,0.5894805
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.040183462,0.12377378,0.12377378,0.71226895
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,False,0.06641112,0.070694275,0.10285956,0.76003504
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.20714158,0.23472214,0.19459149,0.36354476
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.47506908,0.15423235,0.08255462,0.28814396
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.035911527,0.23417257,0.49574333,0.23417257
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.023791013,0.13690783,0.22572285,0.6135783
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.006588745,0.045734953,0.23226126,0.71541506
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.3287146,0.15527378,0.22592203,0.2900896
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.15710108,0.12235044,0.29350346,0.427045
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.045787822,0.14103642,0.18109435,0.6320814
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.0053479145,0.13792454,0.15628897,0.70043856
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,False,0.040297013,0.2627695,0.14065038,0.55628306
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.0049452335,0.077356465,0.27000058,0.64769775
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.05653644,0.15368198,0.25337875,0.5364028
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.04965224,0.0927626,0.32377326,0.53381187
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.025459094,0.06107319,0.121458545,0.7920092
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.043095786,0.46332332,0.13274436,0.36083657
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.010256509,0.11026787,0.1604388,0.7190368
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.061070554,0.069202,0.21315718,0.6565703
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.11318058,0.3076567,0.3076567,0.2715061
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.15054877,0.15054877,0.10347056,0.5954319
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,0.030320723,0.27024567,0.30622846,0.3932051
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.014083088,0.1611724,0.43811202,0.3866325
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.029050602,0.065466546,0.20165116,0.7038317
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.022045804,0.41597384,0.1191785,0.44280183
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.09126496,0.11718653,0.11718653,0.67436194
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.060290746,0.12763551,0.16388723,0.64818656
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.062501766,0.3596728,0.2181526,0.3596728
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.01701739,0.16145651,0.097928315,0.7235978
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.05051464,0.3293968,0.29069167,0.3293968
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.06572215,0.45620212,0.122785136,0.35529056
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.27764884,0.21623315,0.1021413,0.40397668
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.04544516,0.12353275,0.20367107,0.62735105
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,False,0.25641757,0.19969821,0.12112309,0.4227611
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.040061835,0.20345078,0.20345078,0.5530366
 How many books are in the New Testament?,30,29,27,47,C,False,0.035501074,0.191917,0.10272577,0.66985613
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.00966963,0.06305391,0.24938305,0.6778934
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.007916671,0.20417364,0.15901059,0.6288991
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,False,0.19072919,0.5184557,0.074690625,0.21612448
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.034563717,0.19890045,0.28939846,0.4771374
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.07254168,0.119601004,0.119601004,0.68825626
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.2251064,0.2251064,0.1547132,0.395074
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.032371394,0.12803136,0.41979864,0.41979864
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,False,0.002162695,0.06727947,0.20723535,0.72332245
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.06093279,0.078239255,0.350644,0.510184
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.038879592,0.41799498,0.17424622,0.36887926
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.008521438,0.4952611,0.11050769,0.38570973
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0013678169,0.022776198,0.51838386,0.45747215
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.050861686,0.20116186,0.20116186,0.5468146
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,True,0.084727906,0.054704446,0.43028378,0.43028378
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.1164768,0.16947274,0.19203778,0.52201277
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.04953492,0.19591442,0.2220001,0.5325506
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.21701743,0.24591295,0.13162771,0.4054419
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.25709978,0.29133222,0.121445335,0.33012265
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.03724891,0.15682377,0.25855866,0.5473687
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.010578442,0.044536907,0.15544908,0.78943557
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.036856104,0.14576872,0.5087828,0.30859238
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.05603565,0.15232068,0.3224629,0.46918073
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.0696389,0.122220084,0.6607155,0.14742556
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.019661335,0.16462235,0.16462235,0.651094
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.03745675,0.16786951,0.1307369,0.6639368
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.1482449,0.51742554,0.089915074,0.24441451
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.17272046,0.0720006,0.15242527,0.60285366
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.08289718,0.13667434,0.23987094,0.5405575
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.03043869,0.25486,0.17516257,0.5395387
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.16513178,0.24026531,0.14572828,0.44887468
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.02795909,0.30058855,0.23409861,0.43735376
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,False,0.17834014,0.22899327,0.25948337,0.33318323
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.30900928,0.12881424,0.16540074,0.39677578
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.120400436,0.3483902,0.13643156,0.3947778
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.05047415,0.35036004,0.22620943,0.3729563
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.18910499,0.16688456,0.12996984,0.51404065
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.008064459,0.111326426,0.44030455,0.44030455
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.03442823,0.12016633,0.37013835,0.47526705
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,False,0.002198976,0.01959926,0.14482003,0.8333817
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.1328001,0.3609881,0.097158626,0.40905312
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.05943246,0.2663578,0.23505996,0.4391498
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.04655942,0.18414608,0.12656161,0.6427329
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.11645217,0.40645802,0.07063182,0.40645802
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.062282577,0.43232676,0.1238637,0.38152704
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,False,0.0054329634,0.116161875,0.35780376,0.5206014
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.003211495,0.14536336,0.1132091,0.73821604
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.031099819,0.027445493,0.13937972,0.8020749
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,False,0.17753577,0.25831303,0.138265,0.42588618
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.018750058,0.42674938,0.1778956,0.376605
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,False,0.34442097,0.36663422,0.09269965,0.19624516
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.03412973,0.56831104,0.05286116,0.34469807
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.049194958,0.16130406,0.15153113,0.6379699
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.15628976,0.37491965,0.13792524,0.33086544
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.032631062,0.14624229,0.16571422,0.65541244
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.033757843,0.14212582,0.43777835,0.38633803
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.012972746,0.1310201,0.102038555,0.7539686
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.040735275,0.72205,0.07610351,0.16111115
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.06837043,0.14474021,0.3934447,0.3934447
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.017662248,0.18988708,0.27628407,0.51616657
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,False,0.022073098,0.11932604,0.25261322,0.6059876
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.061782714,0.45651594,0.16794284,0.31375852
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.0667546,0.23299645,0.1413195,0.55892944
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.04574911,0.12435897,0.49184924,0.33804274
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.0058086836,0.04292069,0.27987805,0.67139256
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.11282629,0.39380243,0.09956885,0.39380243
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.06483256,0.25641775,0.19969833,0.4790514
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.18895023,0.15664525,0.20113648,0.45326805
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.0037065938,0.054467995,0.08980254,0.8520228
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.16688456,0.18910499,0.12996984,0.51404065
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.05206126,0.2191861,0.1329431,0.5958096
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,False,0.049957186,0.34677157,0.21032761,0.39294368
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.011039506,0.02195468,0.1431625,0.8238433
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.0144172665,0.28957856,0.15500022,0.54100394
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.05323026,0.21052976,0.16396074,0.5722792
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0015501371,0.054644216,0.58748066,0.35632503
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.25503168,0.19861887,0.3710689,0.17528053
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.13680093,0.24009311,0.14562383,0.47748217
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.00519956,0.08658045,0.18329081,0.7249292
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.0058777127,0.029849486,0.09194289,0.8723299
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.09936737,0.21036072,0.18564269,0.50462914
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.03441444,0.12011821,0.15423484,0.69123256
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,False,0.018291285,0.15315105,0.22283347,0.60572416
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.18560666,0.23832366,0.2700561,0.30601364
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.07144695,0.24937434,0.1512532,0.5279255
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.0044928896,0.051418394,0.13976969,0.804319
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.042840634,0.1919984,0.35870025,0.40646064
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.055387177,0.06276189,0.11725465,0.76459634
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.06803614,0.17373635,0.22308189,0.53514564
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.006919184,0.065647386,0.37777463,0.54965883
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,True,0.010515461,0.288688,0.22483045,0.47596607
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.59353733,0.07088792,0.055207573,0.28036717
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.06589634,0.2160658,0.31437385,0.40366402
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.06215202,0.40528208,0.21693188,0.315634
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.08093168,0.17133236,0.21999511,0.52774084
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.05158878,0.3364011,0.18006253,0.43194756
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.05091698,0.10779126,0.2585778,0.582714
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.029250508,0.08463915,0.26070693,0.6254034
