0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,9.6079675e-05,2.0139394e-05,0.00021651889,0.9996673
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.0037069318,0.042423587,0.85210055,0.1017689
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.12416249,0.7145058,0.05175863,0.109573014
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.7785611,0.13529363,0.08205973,0.0040855138
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,3.321163e-05,2.586524e-05,5.1439176e-05,0.9998895
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.000486132,0.00090821413,0.9959777,0.0026280046
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.00029535504,0.00062526664,0.0014090602,0.99767035
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,3.1183066e-05,8.476436e-05,0.00051924464,0.9993648
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.52274513,0.109573334,0.21791258,0.149769
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.022496043,0.0073033953,0.956556,0.013644539
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.17200053,0.033868913,0.023277739,0.77085286
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.3839763,0.5586822,0.040470805,0.01687074
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.6421832,0.23624599,0.07205096,0.04951985
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.014640351,0.0397966,0.0397966,0.9057664
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.0007016026,0.0016830573,0.98793006,0.009685325
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,2.2826302e-05,2.586559e-05,4.8323283e-05,0.99990296
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.006354587,0.028479284,0.3931444,0.5720217
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.00014878268,0.00015837835,0.00021647754,0.9994764
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,2.9308614e-05,5.143822e-05,4.8321734e-05,0.9998709
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.0020364241,0.0010900192,0.99098104,0.0058925888
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.060664162,0.39558002,0.2718779,0.2718779
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.0057274383,0.96320695,0.029086329,0.0019793494
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.014516297,0.05393459,0.57985145,0.35169768
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,1.0129675e-05,3.726499e-06,2.753531e-05,0.99995863
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.11860654,0.081516996,0.77341175,0.026464695
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.0042538303,0.71538424,0.20496102,0.07540094
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.014880314,0.031501625,0.14118049,0.8124376
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.0013221789,0.00055116613,0.0015948521,0.9965318
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.0006626353,0.0040591336,0.9932372,0.0020410605
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.0019914263,0.006134025,0.96908385,0.022790669
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,7.482834e-05,7.029473e-05,0.00016862828,0.99968624
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,2.9309389e-05,4.0061186e-05,3.321189e-05,0.99989736
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.05877066,0.21835949,0.09102578,0.6318441
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.004187738,0.017631035,0.015559334,0.9626219
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.51284385,0.27450556,0.18866472,0.023986027
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.030754983,0.8987924,0.005344415,0.06510831
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.999723,0.00016863448,9.608503e-05,1.2215841e-05
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.0004780602,0.0021425171,0.017939078,0.9794404
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.07356785,0.47972262,0.15574314,0.29096648
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.0005851359,0.0012387326,0.0043236017,0.9938525
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.00037814688,0.00022935765,0.0046067717,0.9947857
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.007823813,0.9626328,0.022638954,0.0069044908
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.03691076,0.44966513,0.2727357,0.24068841
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.982276,0.014011415,0.0027590112,0.00095348875
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.00011582842,7.478445e-05,0.00070953515,0.99909985
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.040169243,0.23115803,0.43186003,0.29681277
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.00084389583,0.0055028927,0.008523046,0.9851302
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.013955319,0.21829794,0.40783423,0.35991246
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.0052594393,0.50397384,0.14439093,0.34637582
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.025336193,0.14579973,0.08843201,0.7404321
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.0059451736,0.0029894211,0.34553012,0.64553523
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.045334037,0.13963866,0.011462239,0.803565
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.29394338,0.7051335,0.0005330645,0.0003899983
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.009391567,0.030793764,0.84540194,0.11441271
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.00077964936,0.001134383,0.9688298,0.029256126
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.021822462,0.01699535,0.14230034,0.81888187
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0071356194,0.005557226,0.9345817,0.05272549
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.00026042628,0.0002951016,0.9968143,0.002630212
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.10594562,0.36978653,0.32633546,0.19793248
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.0011647522,0.002974299,0.0010941834,0.99476683
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.02676852,0.50508493,0.1977941,0.27035248
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.9971318,0.0014082995,0.00042950708,0.0010303339
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,3.321034e-05,3.119823e-05,8.480558e-05,0.99985075
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.0005819354,0.0024500396,0.008551478,0.9884165
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.009304094,0.89154375,0.06458321,0.034568902
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.0008027722,0.0006655215,0.99756336,0.0009683281
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.0053363014,0.015441099,0.023915643,0.955307
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.6283616,0.23116131,0.10919287,0.03128428
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.00031414986,0.0013226203,0.0014987251,0.9968645
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.061106518,0.39846456,0.4515195,0.08890946
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,1.5688658e-05,1.1478067e-05,4.5396635e-05,0.9999274
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.0023292,0.04678323,0.30506498,0.6458226
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.005306595,0.009313364,0.37202102,0.613359
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.00020329127,0.00017940393,0.00048767042,0.9991296
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.0044994256,0.020165026,0.9716054,0.0037301548
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.002440575,0.0020233076,0.0109378975,0.98459816
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.03795315,0.2184053,0.07090582,0.6727357
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.31766224,0.4078864,0.15005302,0.12439832
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.002744068,0.027714105,0.051776763,0.9177651
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.93368846,0.019378085,0.005909982,0.041023407
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.002410111,0.02017961,0.97230816,0.005102205
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.20814733,0.20814733,0.4406479,0.14305742
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.150978,0.67663646,0.091572784,0.0808127
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.012046381,0.028897764,0.9569625,0.002093347
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.0016724421,0.0042707305,0.012357769,0.9816991
