0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp10k_correct,llama_7B_firstturn_20000_2/ckp10k_choiceA_probs,llama_7B_firstturn_20000_2/ckp10k_choiceB_probs,llama_7B_firstturn_20000_2/ckp10k_choiceC_probs,llama_7B_firstturn_20000_2/ckp10k_choiceD_probs
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,True,0.5022624,0.15318139,0.1351821,0.20937411
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.45669517,0.108474605,0.24445131,0.19037886
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.50367576,0.1355625,0.16351958,0.19724226
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.42323643,0.13740475,0.21281664,0.22654215
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.49078643,0.13209338,0.15933502,0.21778516
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.5721141,0.09941853,0.15398243,0.17448495
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.3575705,0.21687748,0.17979774,0.24575438
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,False,0.5097676,0.13720208,0.1654973,0.18753302
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.47030693,0.10493966,0.17301625,0.25173718
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.48528284,0.14800291,0.12269872,0.24401553
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.50640166,0.12028094,0.19830973,0.17500775
A Binary number system has how many digits.,0,1,2,10,C,False,0.5168979,0.16781218,0.15764496,0.15764496
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.5698872,0.09303153,0.16327542,0.17380579
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,True,0.5710229,0.12741244,0.12741244,0.17415217
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.5775018,0.10035476,0.14601532,0.1761281
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.55776155,0.09105207,0.18107866,0.17010766
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,False,0.5364816,0.17417008,0.1356438,0.15370457
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,True,0.37824562,0.14812312,0.22941756,0.24421373
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.41245788,0.2207728,0.17193802,0.1948313
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.45120206,0.16598797,0.15593126,0.22687864
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.50000626,0.17279755,0.14325419,0.18394203
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.4980398,0.111127704,0.18321861,0.20761387
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,True,0.511052,0.14641885,0.17661487,0.1659143
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.43206653,0.2172567,0.15894839,0.19172837
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.367034,0.14373258,0.23697495,0.25225854
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.6051321,0.10515619,0.1628691,0.12684257
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.6205033,0.107827306,0.11478157,0.1568878
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,False,0.57711226,0.12877116,0.16534543,0.12877116
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.4173848,0.18521339,0.17399187,0.22341
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.50564134,0.17474498,0.17474498,0.14486867
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.314282,0.13101223,0.2773529,0.2773529
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.3809594,0.14014713,0.21706413,0.26182932
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.45421442,0.18934473,0.16709615,0.18934473
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.54386187,0.0736037,0.15581904,0.22671536
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.47590452,0.12032751,0.23929982,0.16446821
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.48006666,0.107117355,0.15585482,0.25696117
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,False,0.44556406,0.14465347,0.22404368,0.18573873
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.55781066,0.11692347,0.13249165,0.19277422
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.6371699,0.10401513,0.09771317,0.16110177
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.47104487,0.14366058,0.22250584,0.16278876
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.3871002,0.14240621,0.24993066,0.22056305
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.5567496,0.12422763,0.15951143,0.15951143
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.6259083,0.12324866,0.102176726,0.14866625
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.36600944,0.13464735,0.30343246,0.19591075
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.47888273,0.18753317,0.18753317,0.14605099
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,True,0.51999843,0.1314762,0.17970666,0.16881877
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.418139,0.11979884,0.2238137,0.23824844
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.50529635,0.18588814,0.1640457,0.14476983
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,True,0.47776356,0.120797545,0.17575939,0.22567952
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.40133289,0.10801728,0.21481802,0.2758318
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.50784683,0.19887567,0.16487372,0.12840378
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,True,0.37133253,0.1454159,0.2716727,0.2115789
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.51396924,0.10120655,0.15675177,0.22807246
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.592673,0.096751206,0.14077218,0.16980366
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.39117086,0.22288245,0.16306427,0.22288245
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.4944957,0.11745302,0.1819148,0.20613647
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.38345385,0.1928127,0.21848543,0.20524806
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.6078066,0.11243293,0.10562096,0.17413951
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.47090948,0.11906456,0.17323792,0.23678815
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.44805846,0.1754622,0.1648315,0.21164782
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.70001435,0.09473664,0.08360479,0.12164426
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.54800606,0.14749384,0.14749384,0.15700637
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.38277984,0.13228518,0.20488729,0.2800477
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.5064016,0.17500772,0.12028092,0.1983097
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.46905282,0.111409806,0.15227915,0.26725826
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.5431335,0.08329222,0.1004696,0.27310467
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.45282185,0.08376362,0.27465034,0.18876423
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.4627932,0.103263125,0.17025211,0.26369163
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.4635608,0.110105336,0.19324088,0.23309301
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.5691891,0.13519426,0.09891023,0.19670649
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.46133238,0.11664309,0.29785857,0.12416593
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.50768566,0.09391241,0.18676712,0.21163486
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.53109,0.104577824,0.14294094,0.22139126
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.5971613,0.09157766,0.09157766,0.21968336
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.58886856,0.13139434,0.13986854,0.13986854
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.45574462,0.13899426,0.18998262,0.2152785
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.46840003,0.13419886,0.16187473,0.23552632
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.43463394,0.10989267,0.11698014,0.33849326
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.5006221,0.15268111,0.1625282,0.18416858
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.32924476,0.1289341,0.2125764,0.32924476
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.5016431,0.09279465,0.19644627,0.20911597
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.614101,0.09417544,0.14586177,0.14586177
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.4791329,0.12895687,0.22632635,0.16558391
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.6175074,0.14667086,0.121594414,0.114227384
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.4792569,0.12117512,0.199784,0.199784
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.5437009,0.11396589,0.1658194,0.17651382
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.4892134,0.079861894,0.16906764,0.2618571
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.5503802,0.07928979,0.16785647,0.20247355
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.4083226,0.13256294,0.31800196,0.14111252
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.48967302,0.14934184,0.1917587,0.16922648
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.44670215,0.12798232,0.18621315,0.23910244
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.6304787,0.09668704,0.13215551,0.14067881
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.59077233,0.090597875,0.14937064,0.16925912
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.4922234,0.109829895,0.19275746,0.20518924
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.42388672,0.14649133,0.1880986,0.24152339
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.44670966,0.22461973,0.16433531,0.16433531
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.47554046,0.12798998,0.19823475,0.19823475
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.43959728,0.118316,0.2210434,0.2210434
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.46139145,0.13219087,0.24696505,0.15945263
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.42212197,0.14588146,0.25602993,0.17596662
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.45115572,0.10715888,0.24148627,0.20019914
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.5006221,0.15268111,0.18416858,0.1625282
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.4422385,0.098676756,0.22237149,0.23671323
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.48438632,0.14772949,0.17819577,0.1896884
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.41575304,0.08714657,0.17331165,0.3237888
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.45038867,0.08868679,0.18774992,0.27317455
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.5266535,0.17097937,0.16062026,0.14174688
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.4267891,0.15700693,0.2016009,0.21460304
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.5437009,0.11396589,0.1658194,0.17651382
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.45466563,0.114957474,0.20175666,0.22862023
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.50641006,0.12804052,0.21110311,0.15444635
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.38981158,0.16249764,0.25168127,0.19600958
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.5821185,0.06952415,0.14718261,0.20117478
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.52417386,0.124502204,0.17017433,0.18114965
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.50899833,0.13699505,0.24043378,0.11357288
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.50426275,0.1444737,0.15379146,0.19747213
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.50426275,0.15379146,0.19747213,0.1444737
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.4209627,0.15486352,0.1988487,0.22532511
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.5052967,0.16404583,0.210639,0.12001848
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.44950357,0.13709085,0.18738097,0.22602458
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,True,0.33850497,0.18118866,0.24765554,0.23265085
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.5234552,0.124331504,0.1925684,0.15964483
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.48350963,0.084021375,0.18934509,0.2431239
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.45776647,0.123206176,0.26082748,0.15819986
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.35595247,0.13939299,0.19052763,0.31412694
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.3318678,0.16687362,0.2584589,0.24279968
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.5627889,0.16124173,0.14229532,0.13367409
