0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.16151878,0.20739423,0.067331046,0.5637559
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.044943836,0.15686938,0.17775631,0.62043047
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.06901285,0.18759638,0.16555323,0.5778375
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.11970383,0.28715456,0.11970383,0.47343782
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.051570047,0.14018191,0.09634552,0.7119025
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,False,0.07497646,0.23094375,0.14007446,0.55400527
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.015186748,0.06806228,0.18501247,0.7317385
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.06042748,0.14495799,0.14495799,0.6496566
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.036115684,0.16185926,0.16185926,0.6401658
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.05458047,0.19050455,0.16811968,0.58679533
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.04953492,0.2220001,0.19591442,0.5325506
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.18046775,0.26257905,0.12403356,0.43291965
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.015403973,0.088643745,0.24095869,0.6549936
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.050861686,0.20116186,0.20116186,0.5468146
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.04655942,0.18414608,0.12656161,0.6427329
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.0675244,0.18355036,0.18355036,0.5653749
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,False,0.036477175,0.0875042,0.30541965,0.570599
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.05627772,0.1529787,0.10514063,0.68560296
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.04953492,0.2220001,0.19591442,0.5325506
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.07692361,0.18453014,0.23694138,0.5016049
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,False,0.014037185,0.048994593,0.4102267,0.5267415
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.10158327,0.21505179,0.1674825,0.51588243
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.06408246,0.1741942,0.15372583,0.6079975
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,False,0.11411537,0.27374855,0.100706466,0.5114296
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.06375537,0.19638038,0.13497013,0.60489416
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.08093168,0.21999511,0.17133236,0.52774084
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.025359642,0.08851385,0.3089437,0.57718277
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.07048431,0.21710695,0.19159622,0.5208125
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.048477996,0.1917342,0.16920485,0.5905829
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.01701739,0.097928315,0.16145651,0.7235978
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.28102168,0.2188599,0.09123438,0.4088841
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,True,0.070382,0.1913181,0.14899868,0.5893012
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.03816395,0.19381253,0.17103897,0.5969846
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.03720387,0.2140935,0.16673619,0.58196646
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.059283257,0.14221314,0.1611486,0.637355
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.036815885,0.16499734,0.14560965,0.65257716
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,True,0.064377695,0.19829725,0.19829725,0.5390278
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.056981646,0.17551583,0.15489216,0.6126104
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,True,0.0841197,0.22866105,0.13868994,0.5485293
