0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceD_probs
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.3625301,0.19404839,0.08089141,0.3625301
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.17089841,0.19365326,0.17089841,0.46455002
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.010391137,0.16254473,0.18418731,0.64287686
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.035071254,0.25914347,0.15717848,0.54860675
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.44154376,0.111639746,0.14334826,0.3034683
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.03991396,0.3786931,0.20269983,0.3786931
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.18680675,0.06872237,0.3954699,0.34900096
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.5580443,0.045807067,0.13254714,0.26360145
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.04427907,0.22486766,0.25480846,0.47604483
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.09503704,0.17755257,0.10769107,0.6197193
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.18321861,0.111127704,0.20761387,0.4980398
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.096641116,0.07526418,0.33731064,0.49078408
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.032390274,0.07770023,0.65057606,0.23933356
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,True,0.09846756,0.12643485,0.20845583,0.5666417
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.07972583,0.19125232,0.13992319,0.58909863
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.13862178,0.08407836,0.2934623,0.48383754
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.031926617,0.183725,0.14308518,0.64126325
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.05036298,0.13690078,0.19918945,0.6135467
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.02823585,0.19599566,0.2086363,0.56713223
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.0075515,0.17187135,0.22068718,0.59988993
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.055671293,0.063083835,0.28272215,0.5985228
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.012823486,0.13786547,0.42465553,0.42465553
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.5758812,0.047271207,0.16499272,0.21185486
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.053629734,0.27235427,0.16519122,0.50882477
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.15950817,0.3376788,0.20481254,0.29800048
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.011507354,0.10256393,0.21712783,0.66880083
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.07246836,0.28661796,0.10544085,0.5354728
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.04758923,0.24167807,0.16610275,0.54462993
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.025302462,0.21185492,0.18696131,0.57588136
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.016655896,0.10202973,0.21599694,0.6653174
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.09125127,0.26404428,0.08572263,0.5589818
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.1267777,0.20902108,0.16278577,0.5014155
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.18560666,0.23832366,0.2700561,0.30601364
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.022890378,0.14926402,0.15889071,0.6689549
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.44776052,0.016309677,0.08816928,0.44776052
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.015965765,0.08108085,0.13367972,0.7692737
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.049446456,0.2845447,0.1344094,0.53159946
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.051698484,0.15924254,0.15924254,0.6298165
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.31332323,0.20229669,0.29433993,0.19004014
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.04690264,0.26990607,0.23819129,0.4449999
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.14120752,0.18131405,0.33873922,0.33873922
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.16922659,0.21729124,0.12380881,0.48967335
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.028377187,0.020761194,0.06807333,0.88278836
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.12791486,0.5732746,0.08791451,0.21089596
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.29148525,0.37427446,0.10723143,0.22700894
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.07760955,0.44661212,0.12795652,0.34782186
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.029448032,0.13197692,0.31659618,0.52197886
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.054328952,0.27590516,0.21487516,0.45489073
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.009996059,0.12963088,0.11439885,0.7459742
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.022359898,0.13697098,0.18721715,0.65345204
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.46601036,0.11782587,0.13351421,0.28264958
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.1394082,0.045259215,0.19054842,0.6247842
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.022233553,0.08793541,0.19816549,0.69166553
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.27306432,0.39730623,0.08865101,0.24097842
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.10271433,0.35850823,0.18026926,0.35850823
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.20268233,0.37866044,0.08449057,0.33416668
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.4198885,0.060490675,0.09973226,0.4198885
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.019754622,0.11368,0.2123822,0.6541832
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.07507893,0.20408566,0.23125936,0.48957607
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.038863536,0.09924152,0.3254004,0.53649455
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.042824488,0.26233178,0.26233178,0.432512
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.0009938085,0.014603908,0.022618977,0.96178335
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.050702114,0.2272311,0.17696775,0.5450991
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.05069236,0.48095575,0.13779613,0.33055574
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.037712112,0.17991441,0.2617739,0.5205996
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.028226133,0.059754726,0.18405752,0.7279616
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.2523479,0.19652873,0.13507208,0.41605133
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.10073632,0.2738297,0.2738297,0.35160428
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,True,0.2613931,0.24555612,0.06208631,0.43096438
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.035660516,0.19277893,0.24753304,0.52402747
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,False,0.16261172,0.3037987,0.14350435,0.39008525
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.035716053,0.06672638,0.5586931,0.3388645
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.020046698,0.025740469,0.10180553,0.8524073
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.095318936,0.17807922,0.17807922,0.5485226
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.030542118,0.42162094,0.17575775,0.37207916
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.058622498,0.20461263,0.18057,0.5561948
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.03372782,0.080908835,0.11772167,0.76764166
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.3003779,0.027939495,0.11050285,0.56117976
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.019049741,0.085375026,0.18073893,0.7148363
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.04100589,0.17264125,0.18377565,0.60257715
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.031153144,0.10873516,0.4300559,0.4300559
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.016630024,0.29477423,0.20259517,0.48600057
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.017982967,0.05896388,0.24824722,0.6748059
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.06992766,0.22928397,0.11529122,0.58549714
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.031329732,0.15910552,0.18029018,0.62927455
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.014903751,0.10345254,0.11722709,0.76441664
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.005448685,0.027670708,0.6297824,0.33709824
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.07583337,0.1819148,0.1819148,0.56033707
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,False,0.022695202,0.24399643,0.14799131,0.585317
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,False,0.0096451165,0.059083503,0.4365713,0.4947001
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.037228238,0.54706496,0.08389513,0.33181167
How many sides does a rhombus have?,4,6,8,10,A,False,0.2905916,0.08325589,0.08325589,0.54289657
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.055598587,0.059184384,0.11770221,0.76751477
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.03894668,0.19778757,0.15403712,0.6092286
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.031922825,0.046447434,0.09832922,0.8233005
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.009205467,0.11937831,0.09297192,0.77844435
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.08794373,0.3069538,0.21096605,0.39413646
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.11838214,0.36464268,0.19517916,0.32179603
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.007550013,0.1947174,0.11810207,0.6796305
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.1548923,0.05698169,0.09394693,0.6941791
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.12854616,0.16505654,0.053586014,0.6528113
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.05855965,0.07063642,0.27937245,0.5914315
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.07232949,0.19661194,0.19661194,0.53444666
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.007095827,0.19480652,0.11815612,0.67994153
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.039053332,0.61089694,0.17502491,0.17502491
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.44102705,0.23606478,0.08684338,0.23606478
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,True,0.025747951,0.29466972,0.27681658,0.40276572
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,False,0.062901765,0.24878132,0.09152154,0.5967954
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.04381312,0.36684275,0.22250138,0.36684275
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.06672117,0.14124873,0.29902357,0.4930065
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.07463957,0.108599946,0.108599946,0.7081606
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.15478204,0.082848854,0.06868411,0.69368494
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.025645895,0.114936925,0.27571934,0.58369786
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.023805955,0.18724835,0.21218018,0.57676554
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.050015524,0.3695675,0.10588287,0.4745341
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.09072991,0.16950579,0.21764973,0.5221146
How many stars are on the American flag?,13,48,50,51,C,False,0.13795339,0.10743821,0.05402332,0.70058507
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.005981849,0.060414538,0.09960673,0.83399695
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.044790417,0.039527405,0.121752985,0.79392916
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.01707404,0.08670913,0.36505908,0.5311578
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.035967104,0.2069764,0.19443634,0.56262016
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.07197888,0.284682,0.111483075,0.531856
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.029582294,0.20534182,0.13257864,0.6324973
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.18499434,0.18499434,0.12714462,0.50286674
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.05119691,0.09564842,0.22944863,0.62370604
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.023139635,0.20624132,0.38530952,0.38530952
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.021538755,0.19197282,0.1164374,0.670051
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.041096848,0.08700203,0.1434421,0.72845906
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.025665665,0.15722126,0.33283743,0.48427558
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.041196898,0.3449374,0.11198478,0.50188094
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.0076959375,0.068593144,0.08807534,0.8356356
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.039053362,0.17502503,0.09368415,0.69223744
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.03275956,0.12171653,0.22739641,0.6181275
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.055163804,0.1925406,0.08026286,0.6720327
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.0012725284,0.01065475,0.028962616,0.9591101
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.029250508,0.08463915,0.26070693,0.6254034
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.15077016,0.19359271,0.21936928,0.4362679
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.07226778,0.19644418,0.16285795,0.56843007
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.04690264,0.23819129,0.26990607,0.4449999
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.08991514,0.07934983,0.24441467,0.58632034
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.006564123,0.14034715,0.14034715,0.7127416
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,False,0.02445653,0.3825645,0.15947662,0.43350238
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.08757818,0.39249817,0.12742549,0.39249817
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.11790823,0.24961174,0.1943978,0.43808222
