0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_promptvic_choiceD_probs
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.26646256,0.11107811,0.18313685,0.43932247
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.047271207,0.21185486,0.16499272,0.5758812
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,True,0.055680454,0.12547784,0.22022046,0.59862125
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.10002436,0.23994596,0.21175157,0.44827807
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.10903013,0.13999747,0.12354732,0.6274251
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.3030069,0.26740265,0.1621879,0.26740265
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.16041066,0.33958936,0.16041066,0.33958936
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.11216423,0.34549016,0.23745169,0.304894
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.11079656,0.386718,0.16120805,0.34127745
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.014138514,0.41318795,0.104470275,0.46820328
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,True,0.02689045,0.21150976,0.1866567,0.5749431
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.06643922,0.40698954,0.24685164,0.27971956
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.13361832,0.28287,0.22029938,0.36321226
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.08277886,0.3709891,0.17524284,0.3709891
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.12671775,0.34445453,0.18437323,0.34445453
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,True,0.13599224,0.30646324,0.16403794,0.3935066
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.0131123215,0.35998142,0.1031364,0.52376986
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.066688046,0.24777614,0.09115175,0.5943841
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.0703927,0.19134721,0.0703927,0.66786736
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.04564574,0.23180817,0.23180817,0.49073792
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.02271744,0.24423552,0.2767551,0.456292
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.067904174,0.39076155,0.23700887,0.3043254
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.044561036,0.12112945,0.13725765,0.6970519
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.058525994,0.2622953,0.12389954,0.5552792
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.06643922,0.27971956,0.24685164,0.40698954
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.0907132,0.3166202,0.13198693,0.46067965
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.059458982,0.23516482,0.20753223,0.49784395
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.08686431,0.3892988,0.13453807,0.3892988
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,True,0.0561071,0.22190788,0.22190788,0.5000771
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.058257565,0.16857384,0.3149374,0.4582312
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.075310335,0.3375175,0.20471472,0.38245744
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.057850543,0.24355988,0.24355988,0.45502976
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.10537092,0.41675007,0.15331379,0.3245653
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.08297207,0.37185502,0.25557196,0.28960097
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.18785562,0.3509605,0.18785562,0.2733283
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.21378279,0.4525782,0.15640685,0.17723216
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.05330739,0.28817704,0.12013006,0.53838557
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.019225342,0.41105598,0.103931226,0.46578744
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.067847244,0.5013271,0.12675534,0.30407026
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.08191329,0.50177974,0.1119622,0.3043448
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.030953614,0.3770922,0.25917146,0.33278272
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.018309832,0.22305942,0.28641397,0.47221678
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.043862253,0.18466699,0.12691964,0.6445511
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.096964434,0.24760737,0.19283679,0.46259144
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.08994753,0.31394774,0.13931346,0.45679125
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.20002012,0.4234426,0.17651713,0.20002012
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.17968169,0.43103397,0.23071587,0.15856855
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.060679797,0.18690693,0.10004407,0.65236926
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.048269466,0.3566658,0.19090943,0.40415528
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.10068176,0.24152297,0.1464911,0.51130414
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.07150361,0.18259086,0.2495721,0.4963334
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.1152956,0.31340593,0.1152956,0.45600292
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.08322861,0.42266974,0.12109691,0.37300473
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.06114868,0.21342985,0.21342985,0.5119916
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.10322517,0.3179559,0.21852769,0.36029124
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.11045232,0.16070718,0.23382755,0.49501294
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.011647717,0.21977632,0.17116196,0.59741396
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.04163975,0.23962021,0.21146409,0.507276
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.52774084,0.17133236,0.08093168,0.21999511
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.060176913,0.16357781,0.0875569,0.68868834
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.031602718,0.24857461,0.19359012,0.5262325
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.1420148,0.26531857,0.20663032,0.38603625
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.11107811,0.26646256,0.18313685,0.43932247
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.15793742,0.2603948,0.20279567,0.3788722
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.18785562,0.3509605,0.2733283,0.18785562
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.0901792,0.3147563,0.19090936,0.4041551
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.07888234,0.35352612,0.16699392,0.40059757
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.077489756,0.18588826,0.16404583,0.57257617
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,True,0.040625248,0.34015104,0.23378217,0.38544163
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.04564574,0.49073792,0.23180817,0.23180817
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.09795938,0.22075485,0.15172245,0.52956337
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.025774166,0.15788591,0.22972262,0.5866173
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.06705452,0.3858721,0.20654246,0.34053093
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.07625606,0.3872602,0.23488519,0.30159855
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.026054703,0.29818028,0.33788252,0.33788252
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.028266232,0.3234899,0.30389062,0.3443532
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.027527072,0.15840736,0.26116958,0.552896
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.04984285,0.22338016,0.11956678,0.6072102
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.06398217,0.269375,0.16338418,0.5032587
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.07692361,0.18453014,0.23694138,0.5016049
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.06684664,0.20590213,0.23331769,0.49393356
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.13542573,0.28669629,0.25300857,0.32486945
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.13778104,0.33051956,0.107303984,0.4243955
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.07706233,0.26897395,0.23736869,0.416595
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.0320546,0.072236165,0.1190973,0.7766119
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.039854936,0.4025206,0.24414109,0.31348336
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,True,0.046949092,0.30614653,0.2538044,0.39309993
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.10846834,0.3785917,0.17883405,0.334106
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.055252478,0.2185278,0.31795606,0.40826365
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.038095687,0.36144182,0.31897128,0.28149116
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.024603445,0.49417344,0.14158307,0.3396401
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.016989402,0.17158689,0.28289896,0.5285248
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.029448032,0.13197692,0.31659618,0.52197886
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.05065794,0.166101,0.166101,0.61714005
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.09587588,0.2953185,0.17911972,0.4296859
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.18680675,0.34900096,0.06872237,0.3954699
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.2926662,0.2926662,0.12200142,0.2926662
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.109548815,0.29778457,0.1593926,0.43327397
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.044588234,0.5431959,0.15562823,0.25658756
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.017225603,0.19713658,0.41733816,0.36829963
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.0963432,0.33627078,0.23111531,0.33627078
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.10158327,0.1674825,0.21505179,0.51588243
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.09587588,0.2953185,0.17911972,0.4296859
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,False,0.017819986,0.23109308,0.26186278,0.48922408
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.038834278,0.36844936,0.11961799,0.47309834
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,True,0.06639042,0.18046786,0.2625792,0.4905625
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.09068524,0.35866708,0.19198066,0.35866708
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.044411764,0.328161,0.25557205,0.37185514
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.030859828,0.228025,0.48272896,0.2583862
Sound travels in,solids,liquids,gases,All of these,D,True,0.01932113,0.10444904,0.1951365,0.6810933
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.02437787,0.123801045,0.29698327,0.55483776
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.13366763,0.2829744,0.17163263,0.41172528
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.011477347,0.15843989,0.20344085,0.6266419
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.21286565,0.42333388,0.10703557,0.25676498
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,False,0.12101325,0.19951712,0.13712597,0.54234374
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,True,0.015849711,0.1171144,0.19308901,0.67394686
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,True,0.11870879,0.44105664,0.17272025,0.26751438
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.04827562,0.2163563,0.2163563,0.5190118
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.08518105,0.19195844,0.2623761,0.4604844
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.0943499,0.2564696,0.22633363,0.42284688
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.5089983,0.24043375,0.11357287,0.13699503
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.033638395,0.15075684,0.21934989,0.5962548
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.0774192,0.25384778,0.16389643,0.50483656
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.16744925,0.27607712,0.31283638,0.24363722
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.024017107,0.37569073,0.1471226,0.45316955
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.04049396,0.3185097,0.2056453,0.4353511
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.030626757,0.29057857,0.19971155,0.4790831
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.045974355,0.23347704,0.16046627,0.5600823
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,True,0.011748735,0.25119904,0.13445716,0.60259515
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.19168942,0.24613409,0.24613409,0.31604242
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.026798578,0.23885314,0.2881119,0.4462364
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.15390794,0.1976217,0.17440055,0.47406983
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.058089294,0.5511359,0.095773056,0.2950018
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,True,0.096924245,0.24750474,0.24750474,0.40806633
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.095318936,0.17807922,0.17807922,0.5485226
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.17076454,0.24846093,0.219266,0.36150852
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.04062524,0.38544157,0.23378213,0.34015098
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,True,0.11216422,0.30489397,0.23745167,0.34549013
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.05458051,0.089988045,0.1905047,0.6649267
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.14731854,0.16693377,0.13839296,0.54735476
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,True,0.51049346,0.18780005,0.11390649,0.18780005
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.021185607,0.22776674,0.37552387,0.37552387
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.075310335,0.3375175,0.20471472,0.38245744
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.078851126,0.31186226,0.095112614,0.5141739
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.05911837,0.19384167,0.28203797,0.465002
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.046673827,0.5341537,0.19650418,0.22266838
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.024869774,0.20823207,0.2673753,0.49952278
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,False,0.00972355,0.28416377,0.10453801,0.6015747
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,True,0.06302647,0.32007486,0.15119265,0.46570614
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.042999115,0.23245102,0.23245102,0.49209884
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.058404893,0.38084772,0.17989972,0.38084772
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.052403826,0.43877184,0.20726115,0.3015632
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,True,0.010778692,0.10226538,0.13131134,0.7556446
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.07493925,0.48866528,0.14000495,0.29639047
