0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_ga/ckp50k_correct,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceA_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceB_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceC_probs,llama_7B_sharegpt_xc_20000_ga/ckp50k_choiceD_probs
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.9512552,0.025350092,0.0036520269,0.019742671
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.20618585,0.63509715,0.033658914,0.12505804
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.5516779,0.33460957,0.0050807777,0.10863182
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,True,0.36694473,0.17333241,0.09277815,0.36694473
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.9802341,0.013982288,0.004005993,0.0017776486
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,True,0.2267152,0.15581894,0.13750973,0.47995612
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.020572195,0.012477666,0.874752,0.09219818
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.1778956,0.376605,0.018750058,0.42674938
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.20730077,0.5635019,0.046255052,0.18294227
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.8841918,0.077259816,0.011848177,0.026700279
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.4967645,0.34142092,0.010310018,0.15150462
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.9199541,0.058810696,0.0021421795,0.019093039
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.9788902,0.010874487,0.0022794164,0.007955945
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.939757,0.04395302,0.0011003423,0.015189757
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.61069244,0.32688013,0.0056242826,0.05680325
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.5493928,0.42786756,0.003940524,0.018799188
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.9359868,0.059835635,0.00080179796,0.0033756956
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.2731394,0.65522736,0.027044462,0.044588782
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.12294149,0.5509855,0.06580584,0.2602671
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.2575662,0.22730139,0.2575662,0.2575662
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,False,0.37658906,0.5479338,0.06544136,0.010035758
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.67291117,0.19279228,0.048745524,0.08555106
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.69394827,0.050269447,0.056962743,0.19881952
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.26934943,0.44408214,0.017218933,0.26934943
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.9635297,0.024121493,0.003475031,0.008873802
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.039556257,0.0837406,0.2579392,0.618764
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.32675117,0.25447407,0.25447407,0.16430081
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.73237526,0.20982903,0.023542166,0.03425365
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.055152148,0.033451468,0.0486716,0.8627248
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.61696655,0.25718993,0.018630775,0.10721271
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.24350436,0.4014708,0.00072806486,0.35429674
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.71021426,0.17957029,0.035359483,0.07485603
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.6220584,0.33296388,0.01764644,0.02733134
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.9965083,0.0020477823,0.0002771372,0.0011667912
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.32676157,0.61047095,0.0059848465,0.056782648
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.19383173,0.091559626,0.59704375,0.11756489
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.26003987,0.5505044,0.010733127,0.1787226
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,True,0.37869313,0.37869313,0.03991396,0.20269984
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.29368502,0.6217312,0.0004415376,0.08414217
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.28927472,0.42089224,0.03454894,0.25528404
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.17436741,0.7814605,0.0052654394,0.038906626
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.15620588,0.27414984,0.057464927,0.5121793
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.14219895,0.81829846,0.001230262,0.03827233
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.12734878,0.83041835,0.0033937301,0.038839184
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.37230924,0.22581697,0.07331204,0.32856175
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.27206212,0.27206212,0.10654107,0.3493347
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.94867754,0.017375635,0.0052992697,0.02864758
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.22962064,0.6241736,0.006933942,0.13927196
 How many books are in the New Testament?,30,29,27,47,C,False,0.35286197,0.27480918,0.12981066,0.24251826
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.24293727,0.21439138,0.18919975,0.35347164
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.18491897,0.39147347,0.0321341,0.39147347
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.97916967,0.015826803,0.001472122,0.0035314374
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.36327422,0.4664533,0.052334614,0.11793787
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.18614177,0.4465309,0.060431387,0.3068959
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.3237251,0.5337325,0.023450568,0.119091816
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.19990861,0.07354227,0.6977496,0.028799566
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.045050636,0.017642083,0.7985416,0.13876572
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.23340671,0.49412203,0.007986738,0.26448447
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.23857541,0.734864,0.004369661,0.02219097
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.06685703,0.92293286,0.0005784267,0.009631669
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.06806032,0.07244984,0.60661507,0.25287476
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.60791373,0.17417021,0.08227218,0.1356439
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.94037074,0.038813733,0.0046356395,0.016179971
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.793352,0.12166447,0.019861178,0.0651223
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.55473584,0.18009636,0.0850715,0.18009636
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.29749805,0.5557995,0.0061743744,0.14052811
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.96664155,0.029190045,0.0014532867,0.002715097
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.25624657,0.69655037,0.0026741729,0.044528972
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.119843595,0.17437139,0.28748983,0.41829523
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.25251848,0.6864163,0.017184095,0.043881126
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.16707751,0.3121419,0.16707751,0.3537031
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.26526338,0.12530154,0.5977802,0.0116548585
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.2392814,0.14513151,0.041580874,0.57400626
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.8296711,0.06810355,0.025053896,0.07717144
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.55565226,0.20441304,0.03552166,0.20441304
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.9555926,0.013630795,0.003668679,0.027108075
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.6962817,0.17604758,0.044511795,0.08315899
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.40666386,0.3588796,0.016785022,0.21767148
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.5187673,0.3565432,0.04000304,0.084686436
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.6310024,0.29806444,0.008455437,0.0624777
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9582816,0.034905404,0.0023753427,0.004437724
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.8914514,0.0829179,0.011221717,0.01440897
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.2515397,0.32298335,0.081662975,0.343814
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.6271349,0.13993272,0.029331492,0.2036009
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.63003725,0.14964695,0.015772674,0.20454314
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.14341325,0.056161433,0.72831255,0.07211271
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,False,0.119547576,0.7795481,0.028395038,0.072509274
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.071465045,0.11782595,0.52805924,0.28264976
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.355634,0.5863413,0.0034865132,0.054538243
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.96645087,0.025755042,0.0053985505,0.0023955924
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.43967623,0.12596935,0.04634153,0.38801292
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.4797167,0.4797167,0.0011890988,0.039377544
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,False,0.56205386,0.28261843,0.01321824,0.14210947
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.042241007,0.04786533,0.8484333,0.061460305
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.28028548,0.17000173,0.026070608,0.5236422
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.13429493,0.13429493,0.04940434,0.6820059
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9778863,0.014848419,0.0010756159,0.006189742
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.22334844,0.68796164,0.016179308,0.07251062
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.98262966,0.010254662,0.006219766,0.0008960423
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.08691047,0.34373757,0.0026244686,0.56672746
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.37470078,0.37470078,0.0371004,0.21349809
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.61775416,0.20055541,0.025497759,0.1561927
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.55674994,0.18075024,0.102988385,0.15951154
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.27121195,0.39461106,0.02685362,0.3073234
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.11453861,0.061308097,0.58167505,0.24247824
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.07065954,0.86080945,0.006174162,0.06235683
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.8632145,0.062531054,0.019070894,0.055183455
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.43128577,0.48871082,0.013863659,0.06613982
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.1162968,0.1162968,0.5212061,0.24620031
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.6364047,0.3006163,0.0037842009,0.05919486
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.56302816,0.30136728,0.02473773,0.11086682
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.21786049,0.6710576,0.090817764,0.020264184
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.15175605,0.07168448,0.4125157,0.36404383
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.48572126,0.48572126,0.012944033,0.015613485
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.91087437,0.058230247,0.010771514,0.020123838
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.8523521,0.13914265,0.001130884,0.0073742904
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.13965498,0.7092265,0.011463579,0.13965498
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.49402294,0.29964006,0.045951292,0.16038576
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.12455309,0.10991772,0.04877569,0.71675354
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.057584282,0.06525154,0.61908937,0.25807485
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.1005335,0.053811703,0.0038981067,0.8417567
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.124330476,0.81073654,0.013104335,0.051828653
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.21654265,0.24537498,0.079661585,0.45842078
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.06764542,0.09842351,0.5663882,0.26754284
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.6417635,0.046489194,0.3031476,0.008599635
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.63638055,0.26528287,0.046099253,0.0522373
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.07455837,0.05806612,0.06579753,0.801578
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.0736841,0.08349501,0.05064229,0.7921787
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.23765562,0.5701062,0.038796213,0.15344201
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.20808794,0.56564164,0.018182522,0.20808794
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.07117174,0.6752587,0.005155664,0.2484138
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.90180683,0.07402481,0.012084218,0.012084218
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.32412055,0.17348923,0.13511355,0.3672767
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.04279395,0.02941182,0.16925335,0.75854087
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.16595858,0.08883122,0.08883122,0.6563789
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.38997382,0.44189823,0.005562678,0.16256528
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.38222322,0.49078432,0.051728286,0.075264215
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.10197915,0.042511232,0.66498756,0.19052213
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.1527868,0.7759154,0.0076068062,0.06369101
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.92758083,0.03174007,0.01595991,0.024719192
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.6803643,0.2074994,0.014120511,0.09801578
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.29514402,0.3789724,0.12303433,0.20284933
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.9483695,0.03245142,0.0072408905,0.011938211
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.5380171,0.41900814,0.0063623027,0.03661252
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.34182414,0.12575008,0.2662129,0.2662129
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.4368467,0.30024007,0.08080852,0.1821048
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.800959,0.17871812,0.0073765772,0.0129462965
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,False,0.5801491,0.39873028,0.001269071,0.01985161
 The numen of Augustus referred to which of the following characteristics?,Divine power,Sexual virility,Military acumen,Philosophical intellect,A,True,0.7632892,0.13263978,0.0070296503,0.09704134
