0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.07625606,0.23488519,0.30159855,0.3872602
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.19600013,0.36617643,0.28517848,0.15264504
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.37866044,0.33416668,0.20268233,0.08449057
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.2122445,0.34993201,0.27252734,0.16529618
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.27014005,0.3468667,0.23839776,0.14459555
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.43327403,0.2977846,0.15939261,0.10954883
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.10598074,0.15420106,0.3699091,0.3699091
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.33065623,0.2918031,0.20055315,0.17698753
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.19209586,0.3588823,0.27949783,0.169524
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,False,0.31680247,0.35898423,0.19215041,0.13206293
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.116678506,0.3593951,0.407248,0.116678506
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.24141292,0.35125372,0.24141292,0.16592051
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.09692767,0.26347673,0.4343997,0.20519587
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.4265881,0.33222714,0.20150594,0.039678875
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.23040785,0.23040785,0.48777342,0.05141094
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.1455487,0.18688822,0.39564237,0.27192077
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.122350454,0.42704505,0.2935035,0.1571011
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.5323951,0.25148565,0.15253375,0.063585535
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.03540842,0.2308919,0.5538809,0.1798188
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.18883002,0.31132805,0.3527809,0.14706096
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.18131405,0.33873922,0.33873922,0.14120752
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.21795325,0.24697338,0.3171201,0.21795325
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.1640185,0.5724808,0.1640185,0.099482246
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.120412156,0.32731417,0.32731417,0.22495952
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.13641883,0.2887987,0.4201996,0.1545828
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.15886441,0.38109592,0.33631596,0.12372373
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.33012268,0.2570998,0.29133224,0.12144535
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.081907935,0.41596282,0.3670859,0.13504335
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.10811752,0.33302543,0.4845491,0.074308015
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.17704698,0.3748085,0.29190114,0.15624341
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.16344157,0.34600583,0.30534908,0.18520358
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.23038225,0.43041068,0.23038225,0.108824864
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.19699608,0.3247916,0.3247916,0.15342069
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.13153088,0.5894805,0.21685778,0.062130786
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.10030659,0.240623,0.3501044,0.30896604
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.1571011,0.42704505,0.2935035,0.122350454
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.1526283,0.5327251,0.22207285,0.09257374
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.2091965,0.3908305,0.23705068,0.16292238
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.13507208,0.41605133,0.2523479,0.19652873
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.35347164,0.21439138,0.24293727,0.18919975
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.18877034,0.31122968,0.31122968,0.18877034
 How many books are in the New Testament?,30,29,27,47,C,True,0.14876276,0.27792543,0.35686332,0.21644855
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.13507208,0.19652873,0.41605133,0.2523479
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.06215202,0.21693188,0.315634,0.40528208
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.33873922,0.33873922,0.18131405,0.14120752
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.12359226,0.33595857,0.43137935,0.10906978
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.17834015,0.2594834,0.33318326,0.22899328
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.28643656,0.3677918,0.25277936,0.09299233
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.09891015,0.20939279,0.6449752,0.046721846
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.056688603,0.19786265,0.6094599,0.13598889
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.27014002,0.23839775,0.34686667,0.14459553
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.14871801,0.5190769,0.21638343,0.11582171
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.15324245,0.60608566,0.1967672,0.0439047
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.040832315,0.12577239,0.820139,0.013256312
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.20061259,0.33075425,0.33075425,0.13787888
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.31919584,0.28168935,0.28168935,0.11742559
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.16513176,0.2402653,0.44887465,0.14572826
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.11529559,0.3134059,0.4560029,0.11529559
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.1803582,0.38181832,0.29736042,0.14046311
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.17306343,0.25180578,0.32332504,0.25180578
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.15939261,0.43327403,0.2977846,0.10954883
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.19517916,0.36464268,0.32179603,0.11838214
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.12519686,0.38563344,0.43697995,0.052189812
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.1686314,0.2780262,0.40452573,0.1488167
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.113552466,0.3086676,0.50890684,0.06887305
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.15264504,0.19600013,0.36617643,0.28517848
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.18688822,0.39564237,0.27192077,0.1455487
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.26740265,0.3030069,0.26740265,0.1621879
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.2790658,0.2462747,0.35832757,0.11633193
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.24968779,0.3632936,0.28293332,0.104085356
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.13792524,0.33086544,0.37491965,0.15628976
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.23062675,0.38023922,0.23062675,0.15850729
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.13750973,0.2267152,0.47995612,0.15581894
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.41605133,0.2523479,0.19652873,0.13507208
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.3283396,0.4777313,0.1368723,0.057056867
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.22592203,0.3287146,0.2900896,0.15527378
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.24363723,0.3128364,0.27607715,0.16744927
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.21439138,0.35347164,0.24293727,0.18919975
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.061061416,0.2131253,0.5793346,0.14647873
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.09833287,0.16212347,0.6412108,0.09833287
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.050196443,0.120415,0.6929405,0.13644807
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.27392355,0.39855638,0.21333186,0.11418832
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.095838964,0.2952048,0.37905046,0.22990572
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.26740265,0.3030069,0.26740265,0.1621879
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.3004334,0.56128347,0.08607561,0.052207496
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.17829005,0.4846426,0.22892895,0.10813838
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.10357368,0.28154245,0.46418503,0.15069881
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.1295238,0.3520822,0.3520822,0.16631185
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.12155343,0.22709171,0.42426315,0.22709171
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.36694473,0.36694473,0.17333241,0.09277815
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.06979354,0.5843741,0.2760388,0.06979354
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.47011283,0.32310352,0.13468958,0.07209414
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.17343885,0.36717004,0.2859523,0.17343885
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.13162771,0.4054419,0.21701743,0.24591295
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.43041068,0.23038225,0.23038225,0.108824864
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.12403356,0.26257905,0.43291965,0.18046775
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.11293585,0.39418483,0.3478669,0.1450125
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.12793109,0.23900674,0.3940555,0.23900674
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.14046311,0.38181832,0.29736042,0.1803582
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.16344157,0.30534908,0.34600583,0.18520358
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.1233449,0.2304386,0.48783854,0.15837798
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.1370871,0.2902134,0.47848102,0.0942185
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.19824126,0.41967678,0.28843936,0.09364255
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.32199615,0.32199615,0.2841606,0.07184706
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.11260546,0.27012646,0.50466263,0.11260546
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.20272683,0.2603064,0.33424002,0.20272683
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.3538973,0.45441312,0.13019153,0.061498128
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.2087246,0.3441287,0.30369252,0.14345418
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.49909595,0.302717,0.16203272,0.03615439
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.06414768,0.17437148,0.47399083,0.28748998
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.28293332,0.3632936,0.24968779,0.104085356
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.19095409,0.27783656,0.31483006,0.21637933
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.117908046,0.24961132,0.5284272,0.10405348
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.1600128,0.1412108,0.43495986,0.2638165
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.09181255,0.4114753,0.36312568,0.13358647
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.18333524,0.38812074,0.26675123,0.1617928
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.013568369,0.07808057,0.83944523,0.06890586
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.18555877,0.26998642,0.44513234,0.09932245
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.228871,0.4275873,0.25934482,0.08419693
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.062111657,0.10240481,0.5200545,0.315429
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.08865101,0.27306432,0.39730623,0.24097842
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.20852432,0.3895747,0.30340108,0.09849991
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.113520995,0.2723227,0.44898424,0.16517207
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.17596647,0.42212164,0.22594544,0.17596647
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.28960097,0.37185502,0.25557196,0.08297207
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.1395752,0.29548073,0.33482352,0.23012061
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.09928284,0.26987875,0.39267126,0.23816717
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.24251826,0.35286197,0.27480918,0.12981066
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.29514402,0.3789724,0.20284933,0.12303433
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.13662957,0.37139764,0.37139764,0.12057516
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.09162794,0.19397636,0.4653251,0.24907058
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.110157445,0.55942565,0.2332033,0.0972136
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.61174506,0.22504844,0.10630535,0.056901157
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.1141883,0.2739235,0.39855632,0.21333183
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.19463073,0.52906114,0.22054549,0.055762634
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.45279118,0.31119853,0.16657257,0.06943778
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.24349289,0.35428005,0.31265104,0.08957603
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.23389465,0.26503736,0.3403147,0.16075327
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.17042328,0.3607861,0.31839263,0.15039802
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.39663112,0.39663112,0.14591244,0.060825355
