0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.20519587,0.4343997,0.26347673,0.09692767
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,True,0.18520357,0.30534905,0.3460058,0.16344157
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.18829468,0.45169547,0.21336582,0.14664404
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.1959358,0.2850849,0.32304353,0.1959358
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,True,0.07213321,0.25176963,0.603964,0.07213321
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.15119256,0.41098398,0.32007465,0.11774889
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.15705977,0.42693272,0.2589478,0.15705977
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.21013694,0.39258745,0.26982117,0.12745449
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.18116064,0.4345818,0.2986834,0.08557423
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.07504599,0.23115793,0.43185985,0.26193625
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.1455487,0.27192077,0.39564237,0.18688822
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.2516753,0.4149424,0.2516753,0.08170701
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.2773529,0.2773529,0.314282,0.13101223
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.17587885,0.541745,0.19929686,0.08307929
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.19305246,0.3182897,0.3182897,0.17036821
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.12276378,0.48554018,0.33370656,0.057989508
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.13504335,0.3670859,0.41596282,0.081907935
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,True,0.18614168,0.30689576,0.39406195,0.112900645
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,True,0.109069854,0.3359588,0.48881716,0.066154204
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,False,0.15039802,0.3607861,0.31839263,0.17042328
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.22787347,0.37569985,0.25821447,0.13821225
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.2926662,0.2926662,0.2926662,0.12200142
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.15420106,0.3699091,0.3699091,0.10598074
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.14872791,0.40428436,0.3567797,0.09020804
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.33416665,0.20268232,0.3786604,0.08449056
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.14192696,0.26515445,0.49537373,0.09754487
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.060309976,0.50496924,0.39327043,0.0414504
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.27312723,0.24103393,0.27312723,0.2127117
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,True,0.2570327,0.2570327,0.3300365,0.1558982
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,True,0.1921504,0.31680244,0.3589842,0.13206291
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.29548073,0.33482352,0.23012061,0.1395752
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.051889207,0.3383601,0.5578615,0.051889207
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.16592051,0.24141292,0.35125372,0.24141292
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.29245225,0.37551612,0.2580882,0.07394351
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.06667505,0.33860385,0.43477595,0.15994513
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.055586148,0.36246723,0.41072917,0.17121738
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.24363723,0.3128364,0.27607715,0.16744927
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.018598747,0.17646,0.6979128,0.1070284
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.19699608,0.3247916,0.3247916,0.15342069
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.13468958,0.47011283,0.32310352,0.07209414
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,True,0.10882486,0.23038223,0.43041065,0.23038223
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.2087246,0.3441287,0.30369252,0.14345418
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.10439975,0.412909,0.3643909,0.118300416
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.15581894,0.2267152,0.47995612,0.13750973
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.17989972,0.38084772,0.38084772,0.058404893
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.13706724,0.54211146,0.25607532,0.064745985
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.33482352,0.23012061,0.29548073,0.1395752
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.20852432,0.3895747,0.30340108,0.09849991
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.17348923,0.32412055,0.3672767,0.13511355
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.19203778,0.52201277,0.16947274,0.1164768
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.18131405,0.33873922,0.33873922,0.14120752
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.14010724,0.48902234,0.2617548,0.10911564
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.17686196,0.29159608,0.4242698,0.1072722
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.2039163,0.33620113,0.33620113,0.123681486
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.15886441,0.38109592,0.33631596,0.12372373
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.14286421,0.38834518,0.34271342,0.12607722
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.17063208,0.24826822,0.46382606,0.11727359
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.22990575,0.29520482,0.3790505,0.09583897
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.18785562,0.2733283,0.3509605,0.18785562
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.21637933,0.27783656,0.31483006,0.19095409
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.24349289,0.31265104,0.35428005,0.08957603
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.13641883,0.2887987,0.4201996,0.1545828
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,True,0.14350434,0.30379868,0.39008522,0.16261171
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.14345418,0.30369252,0.3441287,0.2087246
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.21487516,0.45489073,0.27590516,0.054328952
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.07115296,0.36134455,0.46397558,0.10352695
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.21752031,0.31649017,0.31649017,0.14949937
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.12182309,0.33114946,0.42520434,0.12182309
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.18772437,0.24104284,0.5102877,0.060945176
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.22123158,0.413315,0.28406698,0.08138655
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.21230327,0.3500289,0.30889943,0.12876844
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.12109693,0.4226698,0.3730048,0.08322862
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.14121081,0.26381654,0.43495992,0.16001281
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.25943327,0.33311892,0.33311892,0.07432888
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.10147619,0.35418668,0.45478472,0.089552425
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.29807472,0.26305002,0.29807472,0.14080052
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.21230327,0.3500289,0.30889943,0.12876844
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.21230327,0.30889943,0.3500289,0.12876844
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.21230327,0.30889943,0.3500289,0.12876844
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.08955242,0.35418668,0.4547847,0.101476185
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.25557196,0.28960097,0.371855,0.082972065
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.22352558,0.41760075,0.25328767,0.10558601
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.2163521,0.35670432,0.35670432,0.070239246
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.14305742,0.20814733,0.4406479,0.20814733
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.107117355,0.25696117,0.48006666,0.15585482
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.13357744,0.22023195,0.528309,0.11788167
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.24627472,0.3583276,0.27906582,0.116331935
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.18864428,0.39935994,0.31102183,0.10097401
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.24896674,0.41047674,0.24896674,0.09158974
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.42284688,0.2564696,0.22633363,0.0943499
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.2263891,0.25653246,0.29068935,0.2263891
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.15705618,0.33248794,0.33248794,0.17796798
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.19479504,0.4123811,0.32116273,0.07166109
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.16333447,0.3457791,0.39181906,0.099067375
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.2506107,0.36463642,0.2506107,0.13414225
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.2993745,0.26419708,0.33923575,0.097192675
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.18785562,0.3509605,0.2733283,0.18785562
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.24896674,0.41047674,0.24896674,0.09158974
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.28293332,0.3632936,0.24968779,0.104085356
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.17704698,0.29190114,0.3748085,0.15624341
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.21333186,0.39855638,0.27392355,0.11418832
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.19215041,0.35898423,0.31680247,0.13206293
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.14474021,0.3934447,0.3934447,0.06837043
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,True,0.08297207,0.28960097,0.37185502,0.25557196
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.16333447,0.3457791,0.39181906,0.099067375
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.17348923,0.3672767,0.32412055,0.13511355
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.08794373,0.3069538,0.39413646,0.21096605
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.13198693,0.3166202,0.46067965,0.0907132
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.18076567,0.20483434,0.4336343,0.18076567
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,True,0.22899327,0.25948337,0.33318323,0.17834014
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,True,0.15705977,0.2589478,0.42693272,0.15705977
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.07207326,0.28505525,0.46997666,0.17289476
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.1612564,0.4967047,0.26586688,0.076172136
