0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm70k_2000_Tptalpaca_choiceD_probs
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.038600218,0.2679386,0.25170505,0.4417561
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.12594078,0.4395765,0.09214024,0.34234253
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.20425685,0.23145334,0.13187814,0.43241176
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.08223912,0.26965168,0.0772565,0.57085264
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.064404316,0.22479315,0.09975136,0.61105114
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.522825,0.24696504,0.037873317,0.19233657
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.027653622,0.3368901,0.080018416,0.55543786
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.34239623,0.1832715,0.20767382,0.26665846
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.37672237,0.1894279,0.101393454,0.33245632
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.040917642,0.20779695,0.11122569,0.64005965
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.12260632,0.25955757,0.10164421,0.5161919
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.06714955,0.24949083,0.363007,0.32035255
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.067904174,0.23700887,0.39076155,0.3043254
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.027750555,0.18095635,0.6315997,0.15969342
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.304894,0.34549016,0.11216423,0.23745169
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.031560846,0.124825574,0.029648673,0.81396496
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.24788967,0.19305666,0.15035269,0.40870097
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.018860584,0.14834999,0.07940602,0.7533834
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.12875043,0.39657927,0.078091085,0.39657927
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.05801398,0.27676922,0.14814389,0.517073
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.016630024,0.20259517,0.29477423,0.48600057
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.07842044,0.31015885,0.21316886,0.39825183
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.02526775,0.27165395,0.39525414,0.30782422
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.09524108,0.157026,0.29336315,0.45436975
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.05373648,0.3730051,0.09431046,0.47894803
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.164984,0.3082307,0.15498812,0.3717972
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.01788594,0.09083229,0.029488929,0.86179286
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.0608039,0.3087877,0.088469155,0.54193926
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.026394004,0.2209943,0.151887,0.60072476
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.11453861,0.58167505,0.24247824,0.061308097
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.027867101,0.19343604,0.10353885,0.6751581
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.045454558,0.2308373,0.0962273,0.6274808
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.25816563,0.25816563,0.0838141,0.39985472
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.18905622,0.242753,0.11466839,0.4535223
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.03890126,0.13577874,0.13577874,0.68954134
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.1125144,0.1125144,0.12749551,0.64747566
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.057641182,0.37586772,0.08386742,0.4826237
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.06659427,0.33819363,0.10314322,0.4920688
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.07973127,0.3356812,0.09617427,0.48841324
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.50253373,0.30480212,0.08732727,0.10533679
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.022896077,0.116275884,0.19170652,0.6691215
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.30369252,0.14345418,0.2087246,0.3441287
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.10670618,0.3498761,0.09416787,0.4492498
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.016422892,0.04752121,0.03939647,0.8966595
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.20779695,0.64005965,0.040917642,0.11122569
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.17513648,0.53945833,0.060525548,0.22487968
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.031684235,0.20660718,0.1253136,0.6363949
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.054799628,0.17968108,0.24559489,0.5199244
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.032202594,0.26962903,0.12736374,0.57080466
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.0057060267,0.11460861,0.032835916,0.84684944
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.039500985,0.18844868,0.11429989,0.6577505
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.5119916,0.21342985,0.06114868,0.21342985
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.22618747,0.24077532,0.08320972,0.4498275
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.0489431,0.20605814,0.110294975,0.63470376
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.30283338,0.38884574,0.08676322,0.22155763
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.10229059,0.6670184,0.06204238,0.16864866
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.26035026,0.29501548,0.065826856,0.3788074
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.31968525,0.1938989,0.07593191,0.410484
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.03129214,0.26200593,0.21721052,0.48949146
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.15341552,0.47255307,0.087413535,0.28661793
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.04686921,0.21005324,0.41774073,0.3253368
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.03454894,0.28927472,0.25528404,0.42089224
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.020094033,0.12309088,0.14847594,0.7083391
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.02016407,0.07975045,0.042687338,0.8573981
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.056300085,0.36712268,0.10518241,0.47139484
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.061860193,0.20283177,0.14839488,0.58691317
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.055680413,0.19434373,0.15135504,0.59862083
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.19908436,0.37193853,0.057038624,0.37193853
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.18323031,0.38789856,0.086551875,0.34231928
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.12798958,0.64998466,0.047084734,0.174941
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.047599796,0.33040807,0.2915841,0.33040807
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.10458166,0.46870247,0.10458166,0.3221342
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.040297013,0.14065038,0.55628306,0.2627695
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.015862046,0.06273561,0.05536398,0.8660384
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.06346965,0.08675273,0.076559015,0.77321863
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.01860626,0.27341697,0.12915304,0.57882375
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.0768489,0.26822904,0.087081224,0.5678409
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.031514,0.14123595,0.109994665,0.7172553
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.22514144,0.22514144,0.07309273,0.47662443
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.04224622,0.1474538,0.061467886,0.74883217
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.033137113,0.16828413,0.090076014,0.7085027
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,True,0.029250486,0.15812664,0.26070675,0.5519162
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.03633453,0.26847786,0.12681997,0.56836766
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.02687362,0.1364755,0.22501007,0.61164075
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.11135702,0.2671316,0.055993825,0.5655176
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.042048775,0.18844955,0.06932671,0.700175
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.012131949,0.16747639,0.06981455,0.7505771
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.021234337,0.07411511,0.70318466,0.20146579
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.0630458,0.18242908,0.11778507,0.63674
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.043038163,0.7166498,0.080405876,0.15990618
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.01845153,0.18635386,0.4470397,0.34815487
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.057056896,0.54134077,0.073262505,0.3283398
How many sides does a rhombus have?,4,6,8,10,A,True,0.4498656,0.14604998,0.053728785,0.35035568
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.018053368,0.06301245,0.049074143,0.86986
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.11345465,0.44872183,0.088358566,0.34946492
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.058132358,0.17906027,0.054610297,0.7081971
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.016320921,0.13665341,0.060639583,0.7863861
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.04146761,0.17458516,0.17458516,0.60936207
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.048933648,0.2645328,0.16044725,0.5260863
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.018451015,0.22477937,0.064400375,0.6923692
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.05892371,0.07565954,0.05199999,0.8134167
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.10959574,0.23201418,0.027710142,0.6306799
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.08600999,0.1710513,0.18208314,0.56085557
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.15196696,0.32171404,0.08658816,0.43973094
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.009522303,0.13992923,0.13992923,0.7106193
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.03857899,0.68382895,0.08167172,0.19592027
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.548173,0.33248374,0.024085041,0.095258184
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.05989021,0.5014546,0.15293501,0.28572023
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.08315899,0.6962817,0.044511795,0.17604758
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.024853708,0.72633183,0.08674797,0.16206655
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.05685816,0.28874955,0.32719612,0.32719612
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.06915095,0.30991307,0.04194217,0.5789938
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.14489935,0.16419247,0.041514356,0.6493938
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.017925747,0.21838032,0.17007476,0.5936192
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,True,0.06644238,0.21785618,0.0853137,0.6303877
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,True,0.029544337,0.26332578,0.0754441,0.63168573
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.17025183,0.31807232,0.10326296,0.40841293
How many stars are on the American flag?,13,48,50,51,C,False,0.1721623,0.19508542,0.03184682,0.6009054
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.014033734,0.091511436,0.026218466,0.86823636
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.093725085,0.14516425,0.06857074,0.69253993
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.018436655,0.082627356,0.28839782,0.6105382
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.03674902,0.17531978,0.13653918,0.651392
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.059890028,0.4157192,0.08185997,0.44253078
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.0690129,0.18759653,0.08861432,0.6547762
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.21497446,0.21497446,0.054354057,0.51569694
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.13792524,0.37491965,0.15628976,0.33086544
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.055565696,0.36233383,0.21976659,0.36233383
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.055175733,0.26322868,0.12434044,0.55725515
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.041903265,0.14625677,0.069086805,0.74275315
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.03324322,0.21677303,0.26147822,0.48850557
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.025924994,0.20391588,0.058422875,0.7117363
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.011176918,0.12791306,0.026812036,0.8340979
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,False,0.040904015,0.2667277,0.0525218,0.6398465
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.01905326,0.08539078,0.08539078,0.81016517
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.05317203,0.14453655,0.06827424,0.7340172
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.0038826633,0.03250914,0.013551826,0.9500564
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.05593133,0.19521953,0.067466065,0.6813831
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.17301625,0.25173718,0.10493966,0.47030693
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.03647336,0.16346225,0.15355858,0.6465058
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.045460865,0.26160923,0.4313207,0.26160923
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.1803582,0.29736042,0.14046311,0.38181832
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,False,0.010291141,0.19417961,0.11777588,0.6777534
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.024824522,0.5650035,0.06748005,0.34269196
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.0359983,0.56310815,0.05935116,0.34154236
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,False,0.10745382,0.2577683,0.08908235,0.54569554
Each year in pro baseball the player voted as the best fielder at his position wins what?,a brand new car,the Gold Glove,the Silver Bat,the Brass Baseball,B,True,0.17883413,0.42900077,0.05805894,0.33410615
