0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_alpacagpt4_2000_Tptalpaca_choiceD_probs
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.094004236,0.6129846,0.19900696,0.094004236
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.3179561,0.40826368,0.21852781,0.05525248
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.15705977,0.42693272,0.2589478,0.15705977
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.1966118,0.47164723,0.1966118,0.1351292
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.4330672,0.38218045,0.109496534,0.0752558
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.05051464,0.3293968,0.29069167,0.3293968
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,False,0.2934623,0.48383754,0.08407836,0.13862178
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.15717843,0.54860663,0.22869326,0.06552172
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,False,0.1692848,0.59086204,0.1692848,0.070568405
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.05274506,0.5670628,0.34394097,0.03625111
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.18058468,0.49088004,0.23187532,0.09666001
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.036387466,0.44329008,0.44329008,0.07703227
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,False,0.2875787,0.4741371,0.2239665,0.0143177
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.3584915,0.2174361,0.4062241,0.017848242
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.0901792,0.3147563,0.4041551,0.19090936
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.05989329,0.5682517,0.20904814,0.16280685
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.39948633,0.39948633,0.1469628,0.054064594
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.008009285,0.49551693,0.38590896,0.110564776
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.11976966,0.41803718,0.3689165,0.0932767
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.14853372,0.45751604,0.31444588,0.07950437
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.1465847,0.24167733,0.39845854,0.2132795
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.11250241,0.7336078,0.11250241,0.04138732
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.04265776,0.5888722,0.27816352,0.090306476
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.18188679,0.49441954,0.26464373,0.059049994
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.05552916,0.526846,0.36209562,0.05552916
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.22210729,0.5328077,0.17297733,0.07210768
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.025628235,0.58329594,0.3537869,0.03728886
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.022027275,0.39044282,0.5680909,0.019439002
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.107117355,0.48006666,0.25696117,0.15585482
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.08644226,0.56367433,0.2073642,0.14251919
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.26408207,0.55906177,0.11008579,0.066770405
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.16261172,0.39008525,0.3037987,0.14350435
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.092330165,0.773071,0.11855428,0.016044576
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.041208886,0.34503776,0.34503776,0.26871568
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.105448656,0.53551245,0.32480472,0.034234162
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.16861162,0.6668719,0.13131486,0.033201598
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.1674825,0.51588243,0.21505179,0.10158327
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.052841548,0.50134665,0.23681939,0.20899238
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.34611315,0.34611315,0.14428142,0.16349226
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.11489356,0.40101793,0.3538971,0.13019146
 How many books are in the New Testament?,30,29,27,47,C,False,0.04801688,0.4020404,0.4020404,0.1479024
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.055736206,0.2830518,0.46667352,0.19453846
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.02704015,0.37327775,0.2264044,0.37327775
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,False,0.24185935,0.5801904,0.08897509,0.08897509
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.06747438,0.43998823,0.43998823,0.0525491
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.09221439,0.32185984,0.36471498,0.22121082
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.17133236,0.52774084,0.21999511,0.08093168
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.035041224,0.3324619,0.6211206,0.011376221
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.013618607,0.24139561,0.6561813,0.088804476
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.3074237,0.3074237,0.3074237,0.07772889
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.032517098,0.838627,0.10015971,0.028696237
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.06163733,0.85087705,0.0791439,0.0083417045
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.012351621,0.11718892,0.86591554,0.004543908
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.16473189,0.50740993,0.23968348,0.088174626
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.28727898,0.3688735,0.28727898,0.056568585
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.08794373,0.3069538,0.39413646,0.21096605
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.042010844,0.51179683,0.39858776,0.047604524
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.09846756,0.5666417,0.20845583,0.12643485
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.19034775,0.5174188,0.19034775,0.1018858
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.031680923,0.72105443,0.20658556,0.04067911
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.10906978,0.33595857,0.43137935,0.12359226
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.10721271,0.61696655,0.25718993,0.018630775
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.16707751,0.3537031,0.3121419,0.16707751
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.04797157,0.2760573,0.66222703,0.013744083
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.060737543,0.24022163,0.34952042,0.34952042
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.15407519,0.6093792,0.15407519,0.0824705
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.16388723,0.64818656,0.12763551,0.060290746
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.2617191,0.336054,0.336054,0.06617296
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.28234574,0.46550944,0.17125136,0.08089341
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.067886755,0.44267723,0.39066127,0.09877464
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.19470254,0.52925634,0.17182438,0.104216754
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.028639536,0.30790406,0.5752405,0.08821599
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.43242338,0.3816123,0.14038731,0.045577087
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.31120175,0.65881413,0.025544995,0.0044390545
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.18058468,0.49088004,0.23187532,0.09666001
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.14391673,0.44329473,0.26887184,0.14391673
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.19163835,0.4597165,0.24606852,0.10257662
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.047039255,0.3475757,0.57305545,0.032329574
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.13145202,0.27828395,0.5199028,0.0703612
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.007433133,0.13175544,0.7582002,0.10261124
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.26586688,0.4967047,0.1612564,0.076172136
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.009767181,0.32344463,0.47060916,0.19617908
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.23839776,0.3468667,0.27014005,0.14459555
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.12555079,0.81869394,0.040760368,0.014994903
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.059583135,0.7258712,0.16196376,0.052581936
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.03212835,0.3454123,0.56948864,0.052970696
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.038104426,0.59605354,0.24847208,0.117369905
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.09299232,0.28643653,0.36779177,0.25277933
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,False,0.25732157,0.6172824,0.09466332,0.03073268
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.02311679,0.86745113,0.091428675,0.018003372
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.6829535,0.25124454,0.056060236,0.009741807
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.12479865,0.5593087,0.20575818,0.110134415
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.083991095,0.62061495,0.15691604,0.13847792
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.3527248,0.31127852,0.27470234,0.061294377
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.1015648,0.45518184,0.3128416,0.13041179
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.042285766,0.3124519,0.58373696,0.06152542
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.046440963,0.34315488,0.34315488,0.2672493
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.06973906,0.6616658,0.18957043,0.07902471
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.08091667,0.52764297,0.32003164,0.07140871
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.03313613,0.27744544,0.587352,0.10206647
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.038225487,0.3626733,0.52768654,0.071414605
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.08893039,0.744605,0.12939295,0.037071697
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.078297675,0.6555784,0.18782635,0.078297675
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.024840487,0.30261907,0.6406446,0.031895816
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.13206293,0.31680247,0.35898423,0.19215041
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.37843084,0.48591483,0.08443934,0.051215045
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.1152956,0.45600292,0.31340593,0.1152956
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.29235977,0.5461999,0.12187368,0.03956659
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.021775417,0.4956062,0.34062484,0.14199357
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.17177075,0.5290912,0.24992497,0.04921315
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.075310335,0.38245744,0.20471472,0.3375175
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.04422936,0.28841165,0.61056745,0.056791622
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.040438205,0.1411432,0.43475166,0.383667
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.030590137,0.61441934,0.29023114,0.06475932
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.09162794,0.4653251,0.24907058,0.19397636
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.0021848332,0.09290146,0.88142455,0.023489168
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.12776755,0.34730822,0.50533044,0.019593786
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.308604,0.508802,0.16518383,0.017410247
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.011216043,0.12058383,0.5404192,0.32778084
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.030835958,0.6193568,0.22784865,0.12195859
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.24992497,0.5290912,0.17177075,0.04921315
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.06705452,0.34053093,0.3858721,0.20654246
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.111430295,0.5658897,0.23589793,0.086782
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,True,0.16940288,0.5217976,0.24647972,0.062319838
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.108824864,0.43041068,0.23038225,0.23038225
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.023639932,0.41902784,0.47482076,0.08251148
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.1266478,0.44204423,0.3442644,0.08704367
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.1640457,0.50529635,0.18588814,0.14476983
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,True,0.11629678,0.521206,0.24620028,0.11629678
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.03639586,0.18483344,0.56932706,0.20944372
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.01971194,0.838173,0.113434374,0.0286807
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.8119925,0.15989082,0.019096235,0.009020422
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.09983132,0.3075021,0.4474129,0.1452537
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.15135509,0.598621,0.22022037,0.029803583
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.40355006,0.40355006,0.13101353,0.061886407
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.21160986,0.44797808,0.27171245,0.068699665
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.25406954,0.32623175,0.32623175,0.09346696
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.05228606,0.49607632,0.34094796,0.11068959
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.35456967,0.45527646,0.14780663,0.04234731
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.12519611,0.81638116,0.0521895,0.006233147
