0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.5075187,0.4478837,0.022298817,0.022298817
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.2272311,0.5450991,0.050702114,0.17696775
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.55743,0.38311568,0.040380098,0.019074207
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,True,0.22950132,0.4287649,0.2025342,0.13919958
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.10285825,0.5223573,0.35901058,0.015773823
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.5844582,0.40169185,0.0073572425,0.0064927437
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.6281559,0.26185432,0.051562175,0.058427602
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.8589789,0.1317287,0.0027339417,0.006558385
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.3916669,0.44381672,0.07712378,0.087392695
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9531789,0.04187976,0.00052718836,0.0044140937
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.20200671,0.7050727,0.06558198,0.027338635
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.81056166,0.18086076,0.0070127323,0.0015647521
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.68211645,0.25093663,0.023340741,0.043606244
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.2927376,0.5469058,0.09503798,0.065318584
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.522019,0.3587781,0.07064759,0.048555337
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.65365297,0.24046549,0.08846231,0.017419262
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.14956887,0.5915564,0.24659738,0.01227736
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.016213393,0.09330163,0.88522124,0.0052637183
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.9475762,0.04717704,0.0034174935,0.0018292525
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.86007506,0.1318968,0.0045132595,0.0035149301
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.7081661,0.22990787,0.045271546,0.016654471
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.33055598,0.54499465,0.0506924,0.07375701
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.62129647,0.37683535,0.00093408144,0.00093408144
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.41582036,0.5339239,0.034132615,0.016123105
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.08803164,0.835221,0.06855912,0.008188218
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.09942384,0.5721447,0.306247,0.022184456
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.25238845,0.367223,0.32407317,0.05631547
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.43999255,0.49857688,0.046374876,0.015055717
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.17850663,0.80001116,0.011411546,0.010070655
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.48367804,0.37668884,0.074174434,0.06545871
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.21624914,0.5878261,0.005085692,0.19083919
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.47329837,0.47329837,0.026701666,0.026701666
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,True,0.29514402,0.3789724,0.20284933,0.12303433
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.46530753,0.5272625,0.0066372557,0.0007927071
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.22869326,0.54860663,0.06552172,0.15717843
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.41898376,0.5379858,0.026784735,0.016245764
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.55305195,0.3801067,0.045397267,0.021444151
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.54981256,0.42819446,0.0166029,0.0053901724
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.5157889,0.3128418,0.06980444,0.10156486
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.1354417,0.6070076,0.22330563,0.034245025
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.09007783,0.8546347,0.017737377,0.03755003
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.61255825,0.37153536,0.009901082,0.0060053095
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.23849851,0.44557387,0.07742913,0.23849851
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.751623,0.24401625,0.0034807047,0.00088006
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.46057758,0.4064583,0.062332395,0.07063186
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.71545535,0.26320133,0.019066239,0.0022771377
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.4120607,0.5290964,0.020515295,0.03832762
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.19610727,0.77561927,0.0076039033,0.020669553
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.10618689,0.8890919,0.0032065662,0.0015146746
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.4969522,0.4969522,0.0037942769,0.002301345
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.20500466,0.55726045,0.14089751,0.09683735
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.26014853,0.4860214,0.20260386,0.051226277
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.20042758,0.374448,0.09467528,0.3304492
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.30866745,0.44910848,0.12867174,0.11355241
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.42971405,0.42971405,0.06589878,0.07467311
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.7957668,0.20120135,0.0028699832,0.00016191337
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.70284027,0.22817883,0.044931073,0.02404987
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.1650388,0.7396525,0.04172834,0.05358025
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.8764814,0.11861886,0.0035819793,0.0013177365
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.49713963,0.49713963,0.004873785,0.00084693695
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.8045758,0.17952514,0.008938029,0.0069609447
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.4716216,0.4716216,0.02660707,0.03014976
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.29376704,0.62190485,0.07427594,0.010052156
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.129939,0.8473087,0.012086209,0.010666043
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.15782888,0.26021582,0.5508769,0.031078348
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.4244887,0.37460995,0.15616067,0.044740777
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.022536572,0.017551498,0.0016325437,0.9582794
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.19900696,0.6129846,0.094004236,0.094004236
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.14544477,0.8369768,0.0056395056,0.011938833
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.38716173,0.43871173,0.076236665,0.09788982
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.534921,0.4165969,0.018303989,0.030178176
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.59017783,0.35796097,0.025930604,0.025930604
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.20140542,0.7965739,0.0011976004,0.0008230979
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.34800118,0.57375693,0.03667905,0.041562814
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.40338808,0.45709857,0.10199248,0.037520934
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.13111277,0.8549626,0.007396876,0.00652772
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.25902,0.5483454,0.17802168,0.014612909
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,False,0.70122266,0.25796542,0.0100024035,0.030809574
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,True,0.4215826,0.47771567,0.05035086,0.05035086
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.2934646,0.42698848,0.22855048,0.050996505
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,True,0.3248845,0.6069641,0.049822647,0.018328728
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,False,0.35102317,0.5107357,0.069120556,0.069120556
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.69700545,0.2905551,0.004696386,0.007743031
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,False,0.24215078,0.39923915,0.04768232,0.31092778
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.4207895,0.4207895,0.09389083,0.064530164
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.57045966,0.30534506,0.099131025,0.025064249
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.2150337,0.6623504,0.08963938,0.032976486
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,False,0.17237285,0.5309458,0.2841948,0.012486648
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.6361563,0.30049896,0.03167236,0.03167236
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.3099609,0.51103914,0.100629576,0.07837039
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.3187152,0.59543836,0.02308765,0.06275874
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.014198365,0.10491252,0.8784217,0.0024673059
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.41342935,0.3219791,0.17234299,0.09224856
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.09275626,0.8800469,0.016118621,0.011078156
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.057641182,0.37586772,0.4826237,0.08386742
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.48917165,0.48917165,0.011504215,0.010152433
How many sides does a rhombus have?,4,6,8,10,A,True,0.7221505,0.23444794,0.011672475,0.03172908
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.24697341,0.31712013,0.21795328,0.21795328
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.5884844,0.40445903,0.005769298,0.0012873044
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.49909338,0.38869432,0.052604053,0.059608206
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.23389466,0.34031472,0.16075328,0.26503736
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.42597637,0.42597637,0.0740236,0.0740236
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.26998642,0.44513234,0.18555877,0.09932245
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.31070253,0.5804687,0.047647774,0.06118095
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.27374855,0.5114296,0.11411537,0.100706466
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.57326984,0.39400223,0.010499803,0.022228085
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.32850486,0.61372787,0.018532977,0.03923431
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.335996,0.4888713,0.051526655,0.123606026
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.06204238,0.6670184,0.16864866,0.10229059
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.21842568,0.7623805,0.009596954,0.009596954
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9464188,0.053393297,0.00014997077,3.791855e-05
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.3034683,0.44154376,0.111639746,0.14334826
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.13266091,0.86505777,0.0001370782,0.0021442638
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.37600404,0.61992586,0.0025334954,0.0015366427
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,False,0.8621215,0.13221063,0.0045239986,0.001143846
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.2311154,0.38104486,0.051568814,0.3362709
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.6302691,0.33735877,0.007933917,0.024438186
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.32108298,0.599862,0.05579586,0.023259172
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.20239505,0.5501668,0.108334266,0.13910395
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.5552458,0.3816145,0.02764406,0.035495676
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.33728316,0.4907441,0.14060055,0.03137222
How many stars are on the American flag?,13,48,50,51,C,False,0.69527835,0.28983513,0.003648486,0.011238128
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.76245177,0.21844609,0.013964792,0.0051373597
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.39846456,0.45151952,0.06110652,0.08890947
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.09568225,0.33396384,0.48591453,0.084439285
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.413216,0.413216,0.09220096,0.08136705
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.20150594,0.4265881,0.039678875,0.33222714
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.47620925,0.4202532,0.039089635,0.06444791
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,True,0.45294455,0.39972216,0.017562566,0.12977079
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.52040863,0.459259,0.010800736,0.009531617
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,False,0.29681277,0.43186003,0.23115803,0.040169243
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,False,0.30708563,0.57371145,0.04155952,0.0776434
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.26405776,0.6334416,0.03573633,0.06676426
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.43475166,0.383667,0.1411432,0.040438205
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.19872831,0.6936299,0.0345338,0.073108055
What is your hallux?,earlobe,tongue,eyelid,big toe,D,False,0.4041553,0.35666582,0.04826947,0.19090945
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.17578107,0.5414438,0.057067756,0.22570737
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.29503047,0.5511895,0.10853565,0.04524439
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.29096645,0.47972256,0.07356784,0.1557431
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.03881377,0.22335783,0.04983787,0.68799055
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,False,0.18315764,0.49787405,0.052475538,0.26649278
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.43458194,0.33845276,0.045804597,0.1811607
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.6216717,0.33275688,0.03095121,0.014620317
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,False,0.25943622,0.62235516,0.10814911,0.010059434
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,False,0.63751817,0.3412389,0.0149929905,0.006250008
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.15262023,0.6839964,0.08169172,0.08169172
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.017776977,0.97059005,0.0050931894,0.0065397844
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,False,0.49132788,0.49132788,0.004250819,0.0130934445
According to a popular slogan what state should people not 'mess with'?,New York,Texas,Montana,Rhode Island,B,True,0.2344081,0.63718724,0.052303515,0.07610117
