0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,0.34366152,0.23619488,0.23619488,0.18394876
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,False,0.039566595,0.12187369,0.5462,0.2923598
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,False,0.5290639,0.41203538,0.049210608,0.009690143
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.28661776,0.4725528,0.13538864,0.10544079
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,False,0.6439141,0.2090483,0.059893344,0.08714429
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,False,0.020928372,0.15464091,0.78533137,0.039099347
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,False,0.70072097,0.15635198,0.121767044,0.02115994
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.13250567,0.24755317,0.5938492,0.026091913
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,False,0.42693272,0.2589478,0.15705977,0.15705977
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.8418436,0.11393114,0.028806303,0.015418904
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,True,0.38176027,0.2973152,0.26237974,0.058544837
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.58477175,0.24376912,0.101618096,0.06984103
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.5633483,0.2348385,0.14243676,0.05937647
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.27906582,0.3583276,0.24627472,0.116331935
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,True,0.5878419,0.13116527,0.19084433,0.090148486
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.21891177,0.28108826,0.28108826,0.21891177
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.82275635,0.111347966,0.052597053,0.013298618
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.39267126,0.23816717,0.26987875,0.09928284
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.031138252,0.03998231,0.9099932,0.018886305
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.08064194,0.281468,0.31894505,0.31894505
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.2602784,0.48626408,0.17888656,0.07457101
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.6961888,0.1760241,0.10676402,0.02102308
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.48181996,0.3311497,0.12182316,0.06520724
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.6820058,0.13429491,0.13429491,0.049404338
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.8722956,0.10418086,0.015976653,0.007546836
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.2656047,0.23439533,0.23439533,0.2656047
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.7399534,0.14570546,0.060739074,0.053602047
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.49441954,0.26464373,0.18188679,0.059049994
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.90167063,0.074013636,0.016514674,0.0078009795
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.21315488,0.4512489,0.31013855,0.025457721
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.31304345,0.40195572,0.2151514,0.06984943
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.09428596,0.2562958,0.5425782,0.106839985
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.80718803,0.15894476,0.031298075,0.0025691027
When was the current Dalai Lama born?,1935,2000,1965,1975,A,True,0.8699355,0.06301792,0.06301792,0.0040286006
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.21036074,0.1856427,0.5046292,0.09936738
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.16070718,0.49501294,0.23382755,0.11045232
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.95887715,0.03281097,0.0073211174,0.0009908054
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.07282055,0.4748496,0.36981326,0.08251649
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,True,0.43233696,0.29714057,0.20422152,0.066301025
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.2841606,0.32199615,0.32199615,0.07184706
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,True,0.3583276,0.24627472,0.27906582,0.116331935
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.57890785,0.30986705,0.0887784,0.022446692
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.29514402,0.3789724,0.20284933,0.12303433
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.6043889,0.25194678,0.10502704,0.038637288
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.27906582,0.3583276,0.24627472,0.116331935
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.7313664,0.1631899,0.07708545,0.028358152
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.17578107,0.5414438,0.22570737,0.057067756
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.15978278,0.26343727,0.5576967,0.01908333
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.29164848,0.42434603,0.20044687,0.083558686
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.32633546,0.36978653,0.19793248,0.10594562
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,False,0.5781207,0.35064793,0.053773604,0.017457733
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.36463642,0.2506107,0.2506107,0.13414225
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.2065414,0.7209003,0.067054175,0.0055041416
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.16702813,0.40067968,0.24302451,0.18926768
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.35456973,0.45527655,0.16748689,0.022666885
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.23378094,0.720096,0.040625036,0.005498001
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.4266955,0.3323108,0.1569725,0.08402132
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.26675123,0.38812074,0.1617928,0.18333524
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.8264395,0.09870412,0.052832507,0.022023866
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.3287146,0.22592203,0.2900896,0.15527378
 How many books are in the New Testament?,30,29,27,47,C,False,0.26419708,0.33923578,0.29937452,0.09719268
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.39008525,0.16261172,0.3037987,0.14350435
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.12027591,0.3704759,0.2546241,0.2546241
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.7333124,0.21009754,0.041370656,0.015219414
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,True,0.32472035,0.36795637,0.2865647,0.020758677
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.33318326,0.2594834,0.22899328,0.17834015
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.48043954,0.3741667,0.12147414,0.023919675
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.21620302,0.115725145,0.6659522,0.00211958
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.066007085,0.15834276,0.709643,0.066007085
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,False,0.58396477,0.13030015,0.24343273,0.042302266
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.28599867,0.6054592,0.081939995,0.026602022
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.36037436,0.59415686,0.04304058,0.0024281833
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.022012807,0.04112534,0.93600833,0.00085352914
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.6921795,0.19831276,0.08266906,0.02683871
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.6216091,0.22867721,0.12240209,0.027311597
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.3934447,0.14474021,0.3934447,0.06837043
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.43573168,0.23323037,0.29947373,0.0315643
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.31812733,0.40848356,0.19295397,0.08043519
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.63314354,0.20555161,0.08568666,0.075618215
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.39773816,0.45069638,0.12912668,0.02243885
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.336054,0.2617191,0.336054,0.06617296
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.26053298,0.42954627,0.29522255,0.014698265
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.3112785,0.2747023,0.35272476,0.061294373
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.09423787,0.1067855,0.789044,0.009932598
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.21976466,0.24902599,0.2821834,0.24902599
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,True,0.58924854,0.31540203,0.062106337,0.033243127
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.7333124,0.21009754,0.041370656,0.015219414
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.80440956,0.08478414,0.096073024,0.014733275
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.7030406,0.1777565,0.095146194,0.024056725
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.3069538,0.39413646,0.21096605,0.08794373
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.42000514,0.37065324,0.1363557,0.07298595
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.37193853,0.19908436,0.37193853,0.057038624
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.90980196,0.06590584,0.018882336,0.0054098805
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.75936437,0.19199738,0.037806526,0.010831751
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.34986943,0.30875868,0.27247858,0.06889337
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.61164075,0.22501007,0.1364755,0.02687362
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.5230819,0.27998558,0.11671535,0.08021721
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.10630535,0.22504844,0.61174506,0.056901157
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.08997342,0.13091056,0.7533382,0.025777815
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.033851165,0.0632423,0.87303305,0.029873548
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.39878958,0.45188782,0.12946802,0.019854566
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.1021413,0.21623315,0.40397668,0.27764884
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.5531772,0.20350252,0.15848792,0.084832475
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,False,0.5059136,0.4464672,0.032341976,0.015277267
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.37165365,0.5407528,0.07318293,0.014410575
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.10953506,0.1406458,0.7142583,0.035560828
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.08819191,0.3952487,0.44787547,0.06868393
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.19994426,0.22656651,0.37354502,0.19994426
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.83955085,0.1287493,0.022373272,0.009326567
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.0738474,0.8996455,0.021157635,0.005349488
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.9894553,0.008560466,0.001910098,7.406254e-05
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.26727277,0.3888796,0.26727277,0.07657494
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.30689576,0.39406195,0.112900645,0.18614168
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.76956403,0.118016474,0.091911316,0.020508187
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.50111747,0.26822886,0.14357257,0.08708116
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.15423235,0.47506908,0.28814396,0.08255462
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.21101426,0.3070239,0.27094764,0.21101426
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.1615188,0.563756,0.20739424,0.06733105
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.37554434,0.33141673,0.22777916,0.06525982
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.4041553,0.19090945,0.35666582,0.04826947
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.26649287,0.20754485,0.49787423,0.028088141
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.521518,0.35843372,0.09062624,0.029422032
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.78314906,0.1542112,0.038990695,0.023649054
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.0682917,0.18563609,0.73420495,0.011867317
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,False,0.2772748,0.2772748,0.2772748,0.16817567
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.82299083,0.14301436,0.02485217,0.009142602
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.42204124,0.32868606,0.17593296,0.07333977
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.87092984,0.104017735,0.020482307,0.00457022
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.1706321,0.46382612,0.24826825,0.11727361
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.5854621,0.2765527,0.11528432,0.02270083
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,False,0.23705068,0.3908305,0.2091965,0.16292238
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.19778757,0.15403712,0.6092286,0.03894668
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.36464268,0.11838214,0.32179603,0.19517916
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.107158594,0.54419625,0.29128727,0.05735786
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.20002012,0.4234426,0.20002012,0.17651713
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.003928718,0.029029518,0.9613256,0.005716251
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.28493217,0.2219054,0.46977374,0.023388656
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.5868033,0.27718624,0.13093352,0.0050768433
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.1600128,0.1412108,0.43495986,0.2638165
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.28287002,0.3632123,0.2202994,0.13361834
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.6848147,0.22232677,0.07217894,0.020679612
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.20206568,0.22897041,0.48473036,0.08423351
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.28096655,0.4088039,0.1931053,0.11712428
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.75259674,0.16792704,0.07000241,0.009473795
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.23500371,0.3874556,0.23500371,0.14253695
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.09072991,0.21764973,0.5221146,0.16950579
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.53566843,0.22329982,0.1970614,0.043970343
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.57766044,0.27286747,0.0885871,0.06088496
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.46332332,0.36083657,0.13274436,0.043095786
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.111127704,0.20761387,0.4980398,0.18321861
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.18686678,0.65222913,0.12843153,0.032472577
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.8176893,0.14209309,0.03592676,0.0042908397
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.26987875,0.23816717,0.39267126,0.09928284
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.45294455,0.39972216,0.12977079,0.017562566
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.84547913,0.114423156,0.032782782,0.0073148278
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.45258075,0.3110539,0.18866372,0.047701657
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,True,0.41799498,0.17424622,0.36887926,0.038879592
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.28920117,0.32770786,0.28920117,0.09388988
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.6281288,0.29670703,0.058425084,0.016739067
