0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_52000_gpt35_Tptvicuna_choiceD_probs
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.16770889,0.51657975,0.14800258,0.16770889
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.2923598,0.5462,0.039566595,0.12187369
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.14413813,0.0874242,0.036443826,0.7319938
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.010882648,0.007479527,0.97962475,0.0020130875
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.40882912,0.524947,0.010894927,0.055329002
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.010974027,0.9878505,0.0009008031,0.00027472942
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.013822854,0.015663346,0.9690569,0.0014569181
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.76226604,0.21839288,0.00846801,0.010873141
How many sides does a rhombus have?,4,6,8,10,A,True,0.8675838,0.071215615,0.043194454,0.018006127
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.034713857,0.012770514,0.057233475,0.8952822
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.020321548,0.979147,0.000477917,5.36208e-05
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,0.007554521,0.0013127789,0.0016856416,0.989447
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.15292126,0.05625659,0.7765982,0.014223893
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.4224595,0.54244876,0.011258164,0.023833536
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.109947585,0.15997279,0.7169483,0.013131366
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,True,0.8708361,0.008537376,0.11785485,0.0027716805
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.14627255,0.069094256,0.6555481,0.12908508
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.4296859,0.2953185,0.17911972,0.09587588
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.58186144,0.311448,0.037197158,0.06949344
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.6973106,0.29068232,0.008777846,0.0032291887
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.079839244,0.10251562,0.14915936,0.6684858
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.05305939,0.9405002,0.004935292,0.001505179
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.99550617,0.0040684063,0.00029471435,0.0001307787
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.6563789,0.16595858,0.08883122,0.08883122
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.0059002885,0.9922759,0.0007985172,0.0010253163
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.004603844,0.99415356,0.0010272565,0.00021532466
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.052860957,0.008106491,0.93698287,0.0020496417
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.0069884597,0.0025709106,0.9153076,0.07513302
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.29947364,0.20582502,0.05896985,0.43573156
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.19669577,0.7779469,0.020731581,0.0046258415
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.42827937,0.42827937,0.03515531,0.108285986
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.5021722,0.08726444,0.019471329,0.3910921
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.104688264,0.8765441,0.014168016,0.0045996816
How many stars are on the American flag?,13,48,50,51,C,False,0.7650317,0.17070165,0.038088683,0.026177945
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.073405996,0.106805086,0.03060017,0.7891888
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,True,0.041203927,0.011805123,0.93779707,0.009193839
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.69520664,0.0646643,0.22570054,0.014428553
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,True,0.15034363,0.76350796,0.043074172,0.043074172
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,True,0.018882336,0.0054098805,0.90980196,0.06590584
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.050961606,0.5478889,0.2932638,0.10788572
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.33657736,0.027627952,0.00698544,0.6288093
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.5722822,0.39332342,0.00925008,0.025144326
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.051437475,0.035352424,0.91175103,0.0014591687
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.12924996,0.1464594,0.5111935,0.21309716
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.34043577,0.5612837,0.05220752,0.04607297
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.24207765,0.74565166,0.008817678,0.0034530521
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.51764935,0.3139702,0.020071443,0.14830902
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.0058852728,0.0019106683,0.0024533467,0.9897507
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.013985561,0.98046356,0.0031206007,0.0024303263
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.6483555,0.11266729,0.18575697,0.053220257
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,True,0.03186343,0.021899395,0.015051218,0.9311859
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,0.004597962,0.001025944,0.0014927397,0.9928833
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.0516001,0.018982615,0.014783676,0.91463363
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.5462674,0.25803843,0.13811803,0.057576157
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,False,0.8626226,0.07080837,0.048665836,0.01790316
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.007541661,0.0040367604,0.9877627,0.000658983
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.008556255,0.9889686,0.0021633601,0.00031166154
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.44365427,0.50272614,0.017202342,0.03641736
In mobster lingo if you 'sing like a canary' what are you doing?,impersonating Sinatra,talking to the cops,killing an enemy,betting on horses,B,True,0.018332604,0.8833144,0.093100645,0.0052523795
Where did Lewis and Clark begin their famous expedition in 1804?,Seattle,St Louis,New Orleans,Washington DC,B,True,0.014034271,0.9838784,0.0018993322,0.00018805935
