0,1,2,3,4,5,dp_llama_7B_alpaca_20000_correct,dp_llama_7B_alpaca_20000_choiceA_probs,dp_llama_7B_alpaca_20000_choiceB_probs,dp_llama_7B_alpaca_20000_choiceC_probs,dp_llama_7B_alpaca_20000_choiceD_probs
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.603207,0.118778504,0.056106992,0.22190745
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.47526705,0.12016633,0.03442823,0.37013835
What is the optimal span of control?,2,5,7,None of the above,D,True,0.007283038,0.11392588,0.03698632,0.84180474
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,0.20902108,0.16278577,0.1267777,0.5014155
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.10834966,0.20242381,0.065717384,0.6235092
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.03356636,0.06271022,0.03803567,0.8656878
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,False,0.028318577,0.11200214,0.03208915,0.8275901
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.02202986,0.032053255,0.009183411,0.9367334
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,False,0.26586685,0.49670464,0.07617213,0.16125639
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.75428,0.05463986,0.042553563,0.14852653
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,False,0.7464262,0.11446817,0.00939612,0.12970942
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.3169265,0.52252346,0.010844628,0.14970548
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.026070608,0.28028548,0.17000173,0.5236422
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.064568184,0.120629236,0.120629236,0.69417334
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.055387177,0.06276189,0.11725465,0.76459634
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.33490178,0.26082176,0.10872669,0.29554978
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.8997158,0.050758492,0.009994939,0.039530754
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.9540997,0.03699446,0.0038991875,0.005006656
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.31993917,0.59772503,0.010947716,0.07138807
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.00491156,0.052804243,0.0063065677,0.93597764
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.38047758,0.20365497,0.03538993,0.38047758
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.086551875,0.38789856,0.18323031,0.34231928
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,False,0.07629341,0.82023144,0.086451754,0.01702336
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,False,0.836137,0.08812819,0.053452447,0.022282297
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.78682417,0.082930654,0.023760032,0.10648507
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,False,0.23201418,0.10959574,0.027710142,0.6306799
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.05704008,0.17569582,0.47759074,0.28967342
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,True,0.05870638,0.15958048,0.066523045,0.7151901
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,True,0.15628976,0.37491965,0.13792524,0.33086544
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.022161445,0.04691578,0.09932071,0.8316021
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.20965199,0.3456577,0.099032596,0.3456577
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,False,0.85427314,0.02923162,0.06188334,0.054611854
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.060841918,0.16538548,0.03256633,0.7412063
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.977997,0.017912641,0.0016661352,0.0024242124
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.015050355,0.07643201,0.72516674,0.18335086
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,False,0.13269253,0.043078955,0.15036033,0.67386824
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.19288754,0.13256955,0.08040749,0.59413546
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,False,0.14761534,0.18954185,0.0790128,0.58383
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.48783854,0.15837798,0.2304386,0.1233449
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.9469957,0.036719006,0.0009785284,0.01530676
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.35581604,0.2771098,0.08996438,0.2771098
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.9119151,0.04540158,0.011479317,0.031204019
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.76956403,0.091911316,0.020508187,0.118016474
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,False,0.02765515,0.04559564,0.6294283,0.29732087
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,False,0.11411537,0.27374855,0.100706466,0.5114296
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.28841162,0.05679162,0.044229355,0.6105674
