0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_correct,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceD_probs
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,True,0.0010840248,0.0075246235,0.9855312,0.005860183
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.0005755233,0.97752553,0.017904006,0.0039949236
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,True,0.9873639,0.012429077,0.00020089732,6.0665734e-06
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,True,0.0010177013,0.0123981405,0.98490626,0.0016779058
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,False,0.00042744956,0.0013166373,0.0059007592,0.9923551
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.5478889,0.2932638,0.10788572,0.050961606
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.0035225272,0.9766991,0.015786871,0.003991546
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.0059465417,0.15336335,0.15336335,0.6873268
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.0031619247,0.9934471,0.0031619247,0.00022904904
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.9986765,0.0011693299,0.00010876462,4.5339842e-05
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,True,0.0009345686,0.047934227,0.8496545,0.10147676
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.0005442008,0.012385953,0.98393816,0.0031316597
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.01760223,0.66051877,0.24299128,0.078887716
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.0015964546,0.024972752,0.9370956,0.036335137
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.0063317465,0.5029929,0.4438897,0.046785634
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,False,0.006400983,0.739853,0.013550881,0.24019511
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.038560446,0.87763166,0.081632465,0.0021754315
What is the optimal span of control?,2,5,7,None of the above,D,False,0.021588268,0.23209575,0.71490526,0.031410746
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,True,7.9165184e-05,0.0027906687,0.0035832897,0.9935469
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.0053637982,0.065344445,0.027239615,0.90205216
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,True,0.004776799,0.095944576,0.095944576,0.80333406
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.009577972,0.97697973,0.0122983605,0.0011439256
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,4.001888e-05,0.00031477286,0.0008038007,0.99884146
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.0037003115,0.05108122,0.039782096,0.90543634
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,True,0.35792774,0.59012306,0.04844025,0.0035090002
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.00048655877,0.9968521,0.0024709494,0.00019053915
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.0013240014,0.9979054,0.0007086868,6.1924366e-05
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.0006111772,0.008437041,0.015762467,0.9751893
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,True,0.0009929423,0.065393135,0.03088953,0.9027244
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.0028957003,0.021396492,0.06590584,0.90980196
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,False,0.011356829,0.37608653,0.54720265,0.065354034
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.9860466,0.008530974,0.0013926434,0.004029747
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,False,0.7018785,0.29258648,0.0036831202,0.0018519892
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.00023648702,0.6221231,0.37733674,0.00030365534
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,True,0.00019062625,0.0008025665,0.0016990333,0.9973078
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.8580011,0.09043265,0.037697937,0.0138682965
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.008124164,0.23742288,0.18490513,0.5695479
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.00017614182,0.017966954,0.98096246,0.000894522
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.0031484347,0.005190891,0.98920876,0.0024520035
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,True,0.0002076557,0.015496685,0.025549714,0.95874596
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.9842306,0.012389635,0.0014797308,0.001900012
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.0007438175,0.014034806,0.98391587,0.0013054403
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.44204423,0.3442644,0.1266478,0.08704367
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.00046902813,0.03288141,0.96093565,0.0057139327
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,True,0.0006730694,0.0043889633,0.94775224,0.047185805
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.0005119914,0.0031363275,0.9854048,0.010946858
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,7.960791e-05,0.0006261647,0.9991033,0.00019096945
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,True,0.00020125032,0.0031480847,0.0075518624,0.9890988
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.039371967,0.6978848,0.15571915,0.1070241
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.00029799968,0.005282171,0.88832456,0.10609524
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.07376964,0.37463313,0.17696416,0.37463313
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,True,0.008619264,0.06368822,0.32343552,0.60425705
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.012534706,0.09261964,0.87875074,0.016094882
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.018428108,0.13616633,0.37013844,0.47526717
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,False,0.5802373,0.01752165,0.0034502174,0.3987909
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,False,0.24829793,0.17065251,0.05540276,0.52564675
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.98725605,0.010967424,0.0014842794,0.00029227193
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,False,0.0166319,0.8013698,0.024199272,0.15779907
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.0001727647,0.00036574286,0.037306786,0.9621547
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.0012825043,0.58629006,0.009476496,0.40295088
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,True,0.014995463,0.30119193,0.04618928,0.6376233
