0,1,2,3,4,5,llama_7B_wizardlm_20000_largelogstep/ckp5k_correct,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceA_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceB_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceC_probs,llama_7B_wizardlm_20000_largelogstep/ckp5k_choiceD_probs
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.12220485,0.48332956,0.2931542,0.10131138
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.16380042,0.5045408,0.23832819,0.09333067
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.18184757,0.5261934,0.20606028,0.08589871
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.1112343,0.60132694,0.19522227,0.09221648
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.09922264,0.5363925,0.28711024,0.07727467
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.21212037,0.34972736,0.34972736,0.08842492
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.085612044,0.46281433,0.36044016,0.09113355
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.1593067,0.55603504,0.20455387,0.08010445
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.10961375,0.5566645,0.2629497,0.070771955
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.12806769,0.44700012,0.28860497,0.13632734
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.21858875,0.4627524,0.24769352,0.07096538
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.13134278,0.5529738,0.24538064,0.07030273
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.16282034,0.50152194,0.23690219,0.09875553
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.14382419,0.50199574,0.3044758,0.04970431
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.15259793,0.5326191,0.19593963,0.11884339
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.16070718,0.49501294,0.23382755,0.11045232
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.19858545,0.5398112,0.21139309,0.050210264
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.14395061,0.41653487,0.28627995,0.15323462
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.15951154,0.55674994,0.18075024,0.102988385
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.1956448,0.46932748,0.26741475,0.067613035
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.107453816,0.5456955,0.2577683,0.08908234
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.15289018,0.44240236,0.28563643,0.119070984
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.1464911,0.51130414,0.24152297,0.10068176
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.14739019,0.51444227,0.24300532,0.09516225
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.15762551,0.5501671,0.20239517,0.08981231
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.17619528,0.35040617,0.37300542,0.10039305
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.16446818,0.47590446,0.23929979,0.120327495
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.16123024,0.41171584,0.26582372,0.16123024
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.13538387,0.5354536,0.20968664,0.11947586
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,True,0.18501087,0.4169284,0.30503136,0.093029305
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.14780776,0.48464298,0.2594107,0.10813847
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.15420106,0.3699091,0.3699091,0.10598074
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.120969154,0.50929916,0.2560917,0.11364
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.13271408,0.5587472,0.23292047,0.07561821
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.14389756,0.5691259,0.23724696,0.049729664
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.16139363,0.43871334,0.2660931,0.13380001
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.15012458,0.43439987,0.29855838,0.11691714
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.19587064,0.5001732,0.2362651,0.06769108
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.14559852,0.5081887,0.22550738,0.120705396
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.17801897,0.42704532,0.29350367,0.10143215
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.13067622,0.55016744,0.2293439,0.08981237
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.15253375,0.5323951,0.25148565,0.063585535
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.13092981,0.55123514,0.21586677,0.10196825
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.15977144,0.38327178,0.36005053,0.09690628
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.20325585,0.3148088,0.3797319,0.10220345
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.17025211,0.4627932,0.26369163,0.103263125
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.17234299,0.41342935,0.3219791,0.09224856
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.18126817,0.5245168,0.21865113,0.07556382
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.106933355,0.5101505,0.30942193,0.07349415
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,True,0.10524855,0.47169125,0.32418835,0.09887186
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.13067622,0.55016744,0.2293439,0.08981237
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.15036063,0.5586575,0.24790278,0.043079045
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.16243497,0.441544,0.30346847,0.09255265
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.15437636,0.5061806,0.27093896,0.068504095
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,True,0.15121098,0.52777815,0.2653835,0.055627406
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.17140806,0.49598563,0.26548198,0.06712435
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.15245484,0.49988016,0.23612666,0.11153834
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.19163835,0.4597165,0.24606852,0.10257662
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,False,0.19283679,0.46259144,0.24760737,0.096964434
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.13040712,0.5157702,0.215005,0.13881767
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.12992366,0.54699904,0.22802311,0.09505418
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.19698977,0.44392332,0.28661844,0.07246849
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.16059965,0.5967001,0.19372015,0.048980124
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.1622242,0.49968573,0.25125778,0.08683236
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.23979278,0.39535144,0.3079,0.056955777
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.20293915,0.4296222,0.27738494,0.09005371
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.1697736,0.46149245,0.29796192,0.07077216
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.11257827,0.57171965,0.2383282,0.07737384
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.15766938,0.40262288,0.35531345,0.08439434
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.18279894,0.5289462,0.20713831,0.081116535
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.19190115,0.5216414,0.23147696,0.054980595
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.16065145,0.4366959,0.3620336,0.04061905
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.10869205,0.5519838,0.21615994,0.12316423
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.18763123,0.22632648,0.47913316,0.10690906
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.15341552,0.47255307,0.28661793,0.087413535
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.13811512,0.42542455,0.35268933,0.08377106
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.11463211,0.58214986,0.25832742,0.04489058
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.19705118,0.41715738,0.28670782,0.09908356
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.21725136,0.40587896,0.29694742,0.0799223
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.12872195,0.47826007,0.25599417,0.1370238
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.13880274,0.58438134,0.22884701,0.047968943
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.13715376,0.54245365,0.22612832,0.094264306
