0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.2773529,0.314282,0.13101223,0.2773529
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.3741825,0.42400432,0.10720508,0.09460815
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.22950132,0.4287649,0.13919958,0.2025342
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.2682678,0.44229883,0.12672074,0.16271265
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.09068524,0.35866708,0.19198066,0.35866708
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.26082176,0.29554978,0.10872669,0.33490178
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.2661362,0.49720788,0.12571384,0.11094208
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.21968336,0.5971613,0.09157766,0.09157766
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.33873922,0.33873922,0.18131405,0.14120752
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.29514402,0.3789724,0.12303433,0.20284933
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.22950132,0.4287649,0.13919958,0.2025342
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.11976966,0.3689165,0.0932767,0.41803718
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.23700887,0.39076155,0.067904174,0.3043254
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.18414204,0.30359888,0.20866026,0.30359888
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.3587402,0.4065059,0.13197315,0.10278079
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.18621315,0.44670215,0.12798232,0.23910244
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.09856637,0.12656173,0.046559453,0.72831243
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.18437323,0.34445453,0.12671775,0.34445453
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.3908305,0.2091965,0.23705068,0.16292238
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.3007833,0.3007833,0.09765004,0.3007833
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.18688822,0.39564237,0.1455487,0.27192077
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.28012884,0.28012884,0.19252954,0.24721283
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,True,0.2213458,0.28421363,0.17238429,0.32205623
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.13832484,0.17761262,0.20126146,0.48280114
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.3081768,0.24000832,0.21180661,0.24000832
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.119843595,0.28748983,0.17437139,0.41829523
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.32007465,0.41098398,0.11774889,0.15119256
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.19994426,0.37354502,0.19994426,0.22656651
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.44867897,0.34943154,0.16505978,0.036829814
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.48210242,0.4254539,0.065245464,0.027198358
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.3412776,0.43820912,0.059305154,0.16120812
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.107117355,0.48006666,0.15585482,0.25696117
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.18621315,0.44670215,0.12798232,0.23910244
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.19288754,0.59413546,0.08040749,0.13256955
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.12303433,0.3789724,0.29514402,0.20284933
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.21439138,0.35347164,0.18919975,0.24293727
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.45755318,0.35634276,0.03755825,0.14854577
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.28738207,0.3690059,0.11979867,0.22381338
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.26924953,0.44391742,0.077141285,0.20969173
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.1976217,0.47406983,0.15390794,0.17440055
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.44077235,0.49946052,0.046457067,0.013310172
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.30359888,0.20866026,0.18414204,0.30359888
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.31771013,0.4622655,0.103145376,0.116879016
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.32770786,0.28920117,0.09388988,0.28920117
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,True,0.28669629,0.32486945,0.13542573,0.25300857
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.26582214,0.30121595,0.046192963,0.38676894
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.17025183,0.40841293,0.10326296,0.31807232
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.20055315,0.33065623,0.17698753,0.2918031
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.30900928,0.39677578,0.16540074,0.12881424
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.33065623,0.2918031,0.17698753,0.20055315
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.054347176,0.40157434,0.18969028,0.35438812
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.13716908,0.19957982,0.29038692,0.3728642
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.21230327,0.30889943,0.12876844,0.3500289
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.09461846,0.3302509,0.09461846,0.4805122
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,True,0.2816182,0.31911525,0.15073937,0.24852721
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.26982117,0.39258745,0.12745449,0.21013694
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.1600128,0.2638165,0.1412108,0.43495986
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.27120194,0.27120194,0.18639418,0.27120194
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.3590106,0.52235734,0.10285826,0.015773825
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,True,0.18877034,0.31122968,0.18877034,0.31122968
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.22347486,0.41750598,0.13554434,0.22347486
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.20852432,0.3895747,0.09849991,0.30340108
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.17596647,0.42212164,0.22594544,0.17596647
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.20524758,0.29863346,0.23257597,0.2635431
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.17796798,0.33248794,0.15705618,0.33248794
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.09573572,0.26023668,0.1578415,0.4861861
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.20055315,0.2918031,0.17698753,0.33065623
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.13815935,0.7950522,0.039583314,0.027205188
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.30834767,0.4486432,0.16504662,0.0779625
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.17163265,0.41172534,0.13366765,0.28297442
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.07879424,0.45342955,0.114644945,0.3531313
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.15523581,0.32863423,0.09415528,0.4219747
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.18588814,0.50529635,0.14476983,0.1640457
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.10558601,0.25328767,0.22352558,0.41760075
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.28012884,0.24721283,0.19252954,0.28012884
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.24937421,0.46589234,0.1334804,0.1512531
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.1428642,0.3427134,0.1260772,0.38834515
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.28012884,0.28012884,0.24721283,0.19252954
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.37327775,0.37327775,0.02704015,0.2264044
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.13832484,0.48280114,0.17761262,0.20126146
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.14800258,0.51657975,0.16770889,0.16770889
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.18309313,0.4392176,0.14259307,0.23509625
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.18069544,0.23201755,0.20475478,0.38253227
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.14853372,0.45751604,0.31444588,0.07950437
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.19383173,0.59704375,0.11756489,0.091559626
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.14761525,0.51522785,0.18954174,0.14761525
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.064377695,0.19829725,0.19829725,0.5390278
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.3293494,0.37320176,0.12116087,0.17628802
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.06915087,0.5109597,0.1463924,0.27349702
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.17025183,0.31807232,0.10326296,0.40841293
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.40388215,0.40388215,0.09011829,0.1021174
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.51530004,0.3541602,0.029071238,0.10146859
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,True,0.17968169,0.43103397,0.15856855,0.23071587
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.19699608,0.3247916,0.15342069,0.3247916
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,True,0.25821447,0.37569985,0.13821225,0.22787347
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,False,0.11979867,0.28738207,0.22381338,0.3690059
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,True,0.19095409,0.31483006,0.21637933,0.27783656
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.0739435,0.2580882,0.3755161,0.29245222
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.06179709,0.75284266,0.054535743,0.13082445
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,True,0.15527378,0.2900896,0.22592203,0.3287146
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.21710682,0.45961514,0.13168195,0.19159609
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.14562345,0.5759519,0.11341165,0.16501299
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.117985904,0.41181126,0.2204267,0.24977615
Sound travels in,solids,liquids,gases,All of these,D,False,0.31919584,0.28168935,0.28168935,0.11742559
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.1141883,0.2739235,0.21333183,0.39855632
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.20555131,0.49309197,0.14127322,0.16008352
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.057628803,0.25827438,0.25827438,0.42582247
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.45478472,0.35418668,0.089552425,0.10147619
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.5612837,0.34043577,0.05220752,0.04607297
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.24363723,0.3128364,0.16744927,0.27607715
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.4330672,0.38218045,0.109496534,0.0752558
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.3147563,0.4041551,0.19090936,0.0901792
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,True,0.26531863,0.3860363,0.14201483,0.20663035
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,True,0.30889365,0.2725977,0.14591102,0.2725977
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.48881716,0.3359588,0.066154204,0.109069854
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.15039802,0.31839263,0.17042328,0.3607861
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.18864428,0.31102183,0.10097401,0.39935994
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,True,0.28264958,0.46601036,0.11782587,0.13351421
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.20528644,0.4924566,0.096970454,0.20528644
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.26747528,0.3030892,0.12634638,0.3030892
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.15378492,0.36891085,0.25354847,0.22375575
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,True,0.17348923,0.32412055,0.13511355,0.3672767
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.24992497,0.5290912,0.04921315,0.17177075
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.33620113,0.33620113,0.2039163,0.123681486
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.060407214,0.30677313,0.23891516,0.3939045
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.32332504,0.25180578,0.17306343,0.25180578
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.16864866,0.6670184,0.06204238,0.10229059
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.23163532,0.38190207,0.12398545,0.26247722
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.40645802,0.40645802,0.07063182,0.11645217
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.22787347,0.37569985,0.13821225,0.25821447
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,True,0.23705068,0.3908305,0.16292238,0.2091965
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.24826825,0.46382612,0.1706321,0.11727361
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.071465045,0.28264976,0.11782595,0.52805924
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.43899596,0.18300074,0.07628606,0.30171722
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.33841926,0.38347927,0.09695874,0.18114278
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.31102183,0.39935994,0.18864428,0.10097401
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.4243955,0.33051956,0.13778104,0.107303984
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.18864428,0.31102183,0.10097401,0.39935994
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,True,0.13414225,0.36463642,0.2506107,0.2506107
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.26531863,0.3860363,0.20663035,0.14201483
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.18688822,0.39564237,0.1455487,0.27192077
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.120797545,0.47776356,0.17575939,0.22567952
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.062869266,0.7659044,0.038132135,0.13309424
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.15950817,0.29800048,0.20481254,0.3376788
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.37838897,0.42877087,0.108410254,0.084429994
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.34540135,0.44350412,0.09895915,0.1121354
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.1512531,0.46589234,0.1334804,0.24937421
