0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
A working diode must have,High resistance when forward or reverse biased,"Low resistance when forward biased, while high resistance when reverse bias","High resistance when forward biased, while low resistance when reverse bias",Low resistance when forward or reverse biased,B,False,0.2866128,0.2866128,0.17383946,0.2529349
What is the name of the fluorescent material that gives red colour fluorescence?,Zinc silicate.,Calcium silicate.,Zinc sulphide.,Magnesium silicate.,D,False,0.08064194,0.31894505,0.31894505,0.281468
How many bits are required to store one BCD digit ?,1,2,3,4,D,True,0.08673801,0.3027454,0.11137381,0.4991428
Commutator in DC generator is used for,collecting of current,reduce losses,increase efficiency,convert AC armature current in to DC,D,True,0.17589992,0.22585997,0.22585997,0.37238014
1 F is theoretically equal to,1 ohm of resistance,ratio of 1 V to 1 C,ratio of 1 C to 1 V,none of these,C,False,0.18069544,0.38253227,0.23201755,0.20475478
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.13074952,0.1678857,0.11538605,0.5859787
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.06094517,0.18772434,0.24104281,0.51028764
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,True,0.22592203,0.2900896,0.15527378,0.3287146
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,False,0.22700894,0.29148525,0.10723143,0.37427446
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,False,0.261829,0.33619508,0.14014696,0.261829
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,False,0.14345418,0.2087246,0.30369252,0.3441287
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.33201173,0.33201173,0.10778843,0.22818811
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,True,0.22347486,0.41750598,0.13554434,0.22347486
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,False,0.29937452,0.33923578,0.09719268,0.26419708
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.15342069,0.3247916,0.19699608,0.3247916
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.06114868,0.21342985,0.21342985,0.5119916
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,True,0.18926768,0.40067968,0.16702813,0.24302451
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,False,0.19591053,0.36600903,0.07207145,0.36600903
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,True,0.24591295,0.4054419,0.13162771,0.21701743
A Binary number system has how many digits.,0,1,2,10,C,False,0.10637169,0.07310813,0.034533832,0.7859864
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.27312723,0.2127117,0.24103393,0.27312723
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.2986834,0.18116063,0.085574225,0.43458176
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.23994596,0.44827807,0.10002436,0.21175157
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.09072991,0.21764973,0.16950579,0.5221146
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.20978633,0.50325125,0.07717608,0.20978633
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,False,0.2091965,0.23705068,0.16292238,0.3908305
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.082270354,0.36871013,0.32538554,0.223634
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,False,0.138265,0.25831303,0.17753577,0.42588618
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,True,0.13136736,0.31513393,0.14885873,0.40463996
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,True,0.25354847,0.36891085,0.15378492,0.22375575
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.21392198,0.45287284,0.16660261,0.16660261
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.08227218,0.17417021,0.1356439,0.60791373
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.124088116,0.20458671,0.18054715,0.49077803
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.4330672,0.38218045,0.0752558,0.109496534
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.26247722,0.23163532,0.12398545,0.38190207
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.08724838,0.8277896,0.02499708,0.05996488
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.1595629,0.29810274,0.1595629,0.3827715
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.16770889,0.51657975,0.16770889,0.14800258
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.14167531,0.4944954,0.18191469,0.18191469
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.25180578,0.32332504,0.17306343,0.25180578
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.18785562,0.3509605,0.18785562,0.2733283
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.12675527,0.3040701,0.12675527,0.44241935
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.43458194,0.33845276,0.045804597,0.1811607
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.32412055,0.17348923,0.13511355,0.3672767
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.13101223,0.314282,0.2773529,0.2773529
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.06591351,0.5518871,0.20302792,0.1791715
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.49393356,0.20590213,0.06684664,0.23331769
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.084021315,0.42669544,0.33231074,0.15697248
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.026460031,0.6824132,0.17254108,0.11858564
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.3815747,0.14037348,0.09647719,0.3815747
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.2816182,0.24852721,0.15073937,0.31911525
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.15793742,0.2603948,0.20279567,0.3788722
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.37427446,0.22700894,0.10723143,0.29148525
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.08599609,0.34012115,0.34012115,0.23376162
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.26531857,0.20663032,0.1420148,0.38603625
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.374448,0.3304492,0.09467528,0.20042758
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.026100894,0.317974,0.2476384,0.4082867
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.063153334,0.24977629,0.22042678,0.4666435
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.2546241,0.2546241,0.1202759,0.37047586
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.009477923,0.13083869,0.40301153,0.4566719
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.19517916,0.32179603,0.11838214,0.36464268
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.15624341,0.3748085,0.17704698,0.29190114
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.06984103,0.101618096,0.24376912,0.58477175
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.21170604,0.21170604,0.12840621,0.44818172
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,True,0.16344157,0.34600583,0.18520358,0.30534908
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.15035269,0.19305666,0.24788967,0.40870097
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.50432223,0.34661528,0.036532983,0.1125295
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.17395459,0.53581786,0.09311118,0.19711637
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.39413664,0.21096615,0.04707291,0.34782436
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.28748983,0.41829523,0.119843595,0.17437139
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.2213458,0.28421363,0.17238429,0.32205623
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.24829793,0.52564675,0.05540276,0.17065251
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.24627472,0.27906582,0.116331935,0.3583276
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.16120805,0.386718,0.11079656,0.34127745
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.25346467,0.32545507,0.19739848,0.2236818
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.21951321,0.41010463,0.15086907,0.21951321
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.13429178,0.32214925,0.22140972,0.32214925
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.219266,0.36150852,0.17076454,0.24846093
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.15182507,0.15182507,0.28364655,0.4127033
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.28012884,0.28012884,0.19252954,0.24721283
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.26621288,0.26621288,0.12575006,0.3418241
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.30896604,0.240623,0.10030659,0.3501044
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.19168942,0.24613409,0.24613409,0.31604242
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.23257595,0.26354307,0.20524755,0.29863343
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.12840621,0.21170604,0.21170604,0.44818172
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.11788167,0.22023195,0.13357744,0.528309
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,False,0.2661362,0.49720788,0.11094208,0.12571384
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.068699665,0.27171245,0.21160986,0.44797808
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.24251823,0.27480915,0.12981066,0.35286194
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.12522851,0.34040636,0.23395765,0.30040756
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.42588618,0.25831303,0.17753577,0.138265
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.22592203,0.3287146,0.15527378,0.2900896
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.23389466,0.34031472,0.16075328,0.26503736
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.13206293,0.35898423,0.19215041,0.31680247
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.124088116,0.20458671,0.18054715,0.49077803
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.3509605,0.2733283,0.18785562,0.18785562
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.086282134,0.23453917,0.18265928,0.49651942
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.43495992,0.16001281,0.14121081,0.26381654
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.25180578,0.32332504,0.17306343,0.25180578
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.28012884,0.24721283,0.19252954,0.28012884
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.465643,0.32003143,0.08091662,0.13340895
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.042826094,0.2792612,0.21748883,0.46042386
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.22983228,0.12302036,0.09580835,0.551339
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.17968169,0.43103397,0.15856855,0.23071587
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.31102183,0.39935994,0.10097401,0.18864428
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.11976966,0.0932767,0.3689165,0.41803718
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.11742559,0.31919584,0.28168935,0.28168935
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.32545507,0.2236818,0.19739848,0.25346467
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.20663035,0.3860363,0.14201483,0.26531863
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.27906582,0.3583276,0.116331935,0.24627472
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.31807232,0.40841293,0.10326296,0.17025183
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.5208125,0.19159622,0.07048431,0.21710695
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.31015885,0.21316886,0.07842044,0.39825183
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.18877034,0.31122968,0.18877034,0.31122968
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.20475478,0.38253227,0.18069544,0.23201755
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.24293727,0.35347164,0.18919975,0.21439138
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.20852432,0.30340108,0.09849991,0.3895747
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.5602457,0.18188514,0.0973561,0.16051309
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.1452537,0.3075021,0.09983132,0.4474129
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,True,0.25641757,0.4227611,0.12112309,0.19969821
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.28513134,0.3661159,0.0636214,0.28513134
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.15856852,0.23071584,0.17968166,0.4310339
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.27906582,0.3583276,0.116331935,0.24627472
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.25300857,0.28669626,0.13542572,0.32486942
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.24902599,0.24902599,0.21976466,0.2821834
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.072795354,0.22422548,0.09347109,0.60950804
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.14658469,0.21327947,0.24167728,0.39845848
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.17343885,0.36717004,0.17343885,0.2859523
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.05157,0.17999698,0.1401818,0.6282512
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,True,0.15073937,0.2816182,0.24852721,0.31911525
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.23705068,0.16292238,0.2091965,0.3908305
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.2485522,0.17082725,0.17082725,0.4097933
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.24141291,0.24141291,0.1659205,0.3512537
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.12672074,0.2682678,0.16271265,0.44229883
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.15951143,0.5567496,0.12422763,0.15951143
