0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0017824935,0.002938835,0.98290575,0.012372958
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.006233805,0.040649515,0.027937975,0.92517865
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.039556228,0.15644792,0.25793898,0.54605687
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.20284931,0.12303432,0.295144,0.37897238
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,True,0.31779525,0.24749918,0.11691034,0.31779525
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.05945226,0.05246643,0.06736823,0.8207131
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.61775994,0.12164415,0.083604716,0.1769912
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.66848576,0.14915934,0.102515616,0.07983924
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.47030693,0.25173718,0.10493966,0.17301625
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.02040809,0.86777407,0.04895646,0.062861346
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.8077724,0.109320104,0.058514837,0.024392612
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.021047585,0.10688846,0.5428244,0.32923964
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.06940315,0.07864407,0.3993875,0.45256534
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.017115185,0.05973787,0.098491095,0.82465583
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.6633025,0.07922018,0.16770913,0.08976823
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.057641182,0.08386742,0.4826237,0.37586772
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.02016407,0.042687338,0.07975045,0.8573981
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.05943246,0.2663578,0.4391498,0.23505996
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.8889912,0.07297284,0.026845207,0.011190748
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.00037678616,0.0008491007,0.007567952,0.9912061
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.04577975,0.08552784,0.4343462,0.4343462
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.016516201,0.030856324,0.05087348,0.901754
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.010244241,0.02168706,0.045911502,0.9221572
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.047037773,0.44628197,0.112837754,0.39384246
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.0112225525,0.026921503,0.54073286,0.42112318
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.123606026,0.051526655,0.4888713,0.335996
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.34985164,0.08845635,0.1652582,0.39643383
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.30866745,0.12867174,0.11355241,0.44910848
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.00787288,0.8030557,0.065918826,0.123152584
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.020830683,0.07270623,0.53723043,0.3692327
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.016730404,0.024342593,0.04547795,0.91344905
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.019259764,0.9279874,0.024730027,0.028022792
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.059206363,0.6365284,0.20665051,0.09761479
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.101885796,0.19034772,0.19034772,0.51741874
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.029415065,0.6694838,0.13182917,0.169272
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.12012894,0.08256333,0.10601342,0.6912943
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.029949956,0.7724196,0.06340406,0.1342264
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.038952842,0.7823888,0.0727735,0.10588481
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.1785466,0.1575668,0.1785466,0.48533994
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.0703612,0.13145202,0.27828395,0.5199028
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.749289,0.10140523,0.04790044,0.10140523
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.029911898,0.5302011,0.11830386,0.3215832
 How many books are in the New Testament?,30,29,27,47,C,True,0.08174145,0.19608754,0.47038957,0.2517814
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.032329563,0.087880865,0.30673435,0.5730552
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.0470432,0.39388788,0.053306926,0.50576204
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.552277,0.23022331,0.1087498,0.1087498
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.07048431,0.19159622,0.5208125,0.21710695
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.046833944,0.07721612,0.3053957,0.57055426
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.13366765,0.41172534,0.17163265,0.28297442
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.004085331,0.020747025,0.88218594,0.09298171
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.004813021,0.011545837,0.91719943,0.06644171
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.050720472,0.07379785,0.61790186,0.2575798
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.015050355,0.72516674,0.07643201,0.18335086
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.032295972,0.83292407,0.04699036,0.08778955
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0029947876,0.009224595,0.9409343,0.04684636
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.049595352,0.1731048,0.1731048,0.60419506
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.03953197,0.12176704,0.13798013,0.7007209
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.8789965,0.043762658,0.038620412,0.038620412
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.0044613085,0.006491166,0.025673058,0.96337444
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.45287284,0.21392198,0.16660261,0.16660261
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9138691,0.045498863,0.027596455,0.013035642
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.010034624,0.0212433,0.06543397,0.90328807
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.06067985,0.10004415,0.10004415,0.7392319
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.05022691,0.5399901,0.15470977,0.25507328
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.030944949,0.05781278,0.48406047,0.42718187
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.0066733924,0.046322525,0.8210864,0.12591769
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.06465579,0.06465579,0.083019674,0.78766876
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.06310611,0.11789774,0.22026199,0.59873414
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.7891323,0.08317393,0.044519797,0.08317393
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.21638358,0.11582178,0.5881915,0.07960306
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.041096848,0.08700203,0.1434421,0.72845906
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.06478278,0.12103018,0.19954503,0.61464196
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.04811276,0.19028966,0.24433675,0.5172609
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.05283553,0.05283553,0.06784217,0.8264868
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.637355,0.14221314,0.1611486,0.059283257
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.22381338,0.28738207,0.11979867,0.3690059
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.060391594,0.09956891,0.39380267,0.44623688
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.2902134,0.1370871,0.09421849,0.478481
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.52564675,0.17065251,0.05540276,0.24829793
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.012616881,0.030266326,0.8845117,0.07260514
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.010265048,0.01801572,0.868046,0.10367331
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.003886564,0.008227856,0.9510108,0.03687469
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.04707291,0.39413664,0.21096615,0.34782436
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.76035774,0.11660464,0.04289645,0.08014111
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.3672767,0.17348923,0.13511355,0.32412055
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.022282297,0.836137,0.053452447,0.08812819
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.008171084,0.9444489,0.02516871,0.02221131
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.008455552,0.026044937,0.8624898,0.10300972
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.029949956,0.06340406,0.1342264,0.7724196
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.04792094,0.03293555,0.06972456,0.849419
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9313722,0.024820229,0.021903776,0.021903776
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,True,0.00872585,0.044313524,0.056899693,0.89006096
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,False,0.08967244,0.06983697,0.08967244,0.75081813
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.01170893,0.024787806,0.14264397,0.8208594
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.017622821,0.05428211,0.07898001,0.8491151
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.007921343,0.010171206,0.9155828,0.0663246
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.07839412,0.12925006,0.21309732,0.57925856
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,True,0.02520068,0.05334984,0.34788465,0.5735648
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.047600206,0.088928886,0.5117504,0.35172057
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.017215488,0.73202115,0.08742746,0.16333601
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.051935725,0.20540977,0.10994793,0.63270664
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.0024456654,0.0012297577,0.009672794,0.9866518
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.011502867,0.05841638,0.80641323,0.12366748
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.057617735,0.15662125,0.083833314,0.7019277
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.19661194,0.53444666,0.07232949,0.19661194
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.023500537,0.1053221,0.7782309,0.09294643
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.009214211,0.017214414,0.8294369,0.14413452
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.16297066,0.7303838,0.059953555,0.046691872
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.8286862,0.077079825,0.041257855,0.05297613
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.6594839,0.14715075,0.078764126,0.11460112
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.0024166165,0.0024166165,0.02023408,0.9749326
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.11357279,0.16524743,0.2121819,0.5089979
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.15950817,0.29800048,0.3376788,0.20481254
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.0077182907,0.026939481,0.8921131,0.073229104
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.0030904287,0.0030904287,0.022835352,0.9709838
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.056727424,0.3699093,0.15420114,0.41916212
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.2236818,0.32545507,0.19739848,0.25346467
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,False,0.003549089,0.011637015,0.26485726,0.71995664
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.036207028,0.052680917,0.7272376,0.18387446
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.03928051,0.47853458,0.22604373,0.25614113
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.002597231,0.00215318,0.010934751,0.98431486
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.007295948,0.008267392,0.028856033,0.9555806
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.062144477,0.102458924,0.5896104,0.24578618
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.1110344,0.26635766,0.23505981,0.38754812
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.030219845,0.41717207,0.13543594,0.41717207
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.634842,0.18188527,0.09735618,0.08591652
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.0029551846,0.0015817962,0.007089119,0.9883739
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,0.0028698733,0.0044449465,0.03284396,0.9598412
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.0438488,0.0438488,0.13506381,0.7772386
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.021749206,0.075912185,0.18210386,0.72023475
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.05122627,0.2601485,0.20260383,0.48602134
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.03468277,0.094277546,0.2562729,0.6147668
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.009613931,0.76372916,0.033555917,0.19310097
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.36717004,0.17343885,0.17343885,0.2859523
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.31340593,0.1152956,0.1152956,0.45600292
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.04458827,0.25658777,0.08330186,0.6155221
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.06665062,0.6323635,0.15988652,0.14109938
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.13351421,0.28264958,0.11782587,0.46601036
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.011489164,0.02432256,0.051490862,0.9126974
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.05055309,0.10702089,0.22656325,0.6158627
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.046588678,0.8258041,0.06778613,0.05982105
