0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.042960014,0.11677743,0.2472178,0.5930447
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.878684,0.06365166,0.0080924,0.049571957
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.63611275,0.26517123,0.067045785,0.031670187
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.011176514,0.05675902,0.8878605,0.04420397
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.38449812,0.49370536,0.09721635,0.024580142
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.8191022,0.1612908,0.016999925,0.0026070229
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.1071976,0.5443943,0.22693731,0.121470794
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,True,0.15677272,0.79615754,0.03498072,0.012089013
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.37730423,0.5489744,0.051062576,0.022658879
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.043683052,0.5321685,0.2513786,0.17276981
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.3028598,0.26727286,0.3888797,0.040987615
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,True,0.29481718,0.624128,0.07454146,0.0065133604
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.004181633,0.027267672,0.51450324,0.4540475
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.20582493,0.29947346,0.38453156,0.11017014
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.030585857,0.5421473,0.1370763,0.29019055
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,False,0.23572665,0.72608924,0.031902134,0.006281903
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.052680917,0.7272376,0.18387446,0.036207028
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,False,0.18910499,0.51404065,0.16688456,0.12996984
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.96877575,0.017743748,0.012195087,0.0012853527
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.07617213,0.49670464,0.26586685,0.16125639
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,True,0.069403134,0.45256528,0.39938745,0.07864405
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.022683304,0.5162696,0.31313336,0.14791372
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.27847803,0.35757285,0.31555694,0.04839222
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.7585408,0.16925333,0.042793944,0.029411819
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.090761386,0.59183854,0.07068504,0.24671501
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,True,0.25139293,0.6833568,0.056093343,0.009156986
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.024448145,0.33749625,0.43335375,0.20470181
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,True,0.1615122,0.23499885,0.3017445,0.3017445
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.73987883,0.21197884,0.041741107,0.0064012064
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.09107943,0.7625987,0.09107943,0.055242468
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,False,0.3966659,0.16535495,0.27262422,0.16535495
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,False,0.058939047,0.92196184,0.011605787,0.007493259
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.9630003,0.01556545,0.0014478123,0.019986434
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,True,0.03391063,0.05951501,0.6398466,0.26672775
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,True,0.90946347,0.08459328,0.0054078675,0.0005354514
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,True,0.05806851,0.6242953,0.29489622,0.022739954
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.88509256,0.10570923,0.008677142,0.00052110286
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.16075328,0.23389466,0.26503736,0.34031472
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,True,0.05253673,0.46825477,0.2840109,0.19519763
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.6705832,0.24669378,0.05504482,0.027678272
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,True,0.41151616,0.5283972,0.0337793,0.026307346
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.11286314,0.5731663,0.18607986,0.12789069
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.0493202,0.3644297,0.46793702,0.11831301
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.48224798,0.48224798,0.02720657,0.008297535
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.32623175,0.25406954,0.09346696,0.32623175
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.03535379,0.7100999,0.1584447,0.09610157
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.0012522875,0.0028220736,0.34722465,0.648701
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.00921813,0.028393842,0.022113146,0.9402749
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.5932455,0.3598216,0.037924916,0.009007957
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.06520133,0.545924,0.01366694,0.37520772
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.441752,0.3440368,0.18414962,0.0300616
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.19894014,0.6943693,0.08293059,0.023760011
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.541745,0.19929686,0.08307929,0.17587885
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.8986064,0.094712414,0.004715454,0.0019656937
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,True,0.82126814,0.142715,0.021886054,0.0141306985
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.62440336,0.33421904,0.029203735,0.012173927
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.74680454,0.21396309,0.025554245,0.013678202
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,True,0.06598104,0.80381364,0.10878435,0.021420907
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,True,0.01956562,0.9427244,0.028467812,0.009242144
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.12147078,0.22693728,0.54439425,0.10719758
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.9572666,0.037117254,0.0032432696,0.002372827
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.021054354,0.6152984,0.22635563,0.13729163
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.1455487,0.18688822,0.27192077,0.39564237
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.23342532,0.23342532,0.23342532,0.29972404
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.17082725,0.17082725,0.4097933,0.2485522
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,True,0.8970754,0.09455105,0.0053342055,0.0030393386
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.0014923383,0.0035799337,0.0023113787,0.99261636
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,True,0.18478777,0.6449727,0.16307463,0.0071649994
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.044399504,0.057010088,0.42125073,0.47733963
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.014545808,0.025528688,0.95795697,0.001968561
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.06795215,0.34508947,0.44310364,0.1438547
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,True,0.37094167,0.47629854,0.13646182,0.016298039
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.81959194,0.046238214,0.023250034,0.11091971
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,True,0.2514858,0.6032831,0.08164549,0.06358557
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.35020915,0.5773973,0.06896027,0.00343333
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.9905027,0.0024552108,0.0045869374,0.0024552108
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.15926842,0.71379155,0.07523307,0.051706888
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.52432233,0.19288741,0.13256945,0.15022087
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.77093107,0.11106315,0.04629801,0.07170776
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.15840736,0.552896,0.027527072,0.26116958
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.02804916,0.56338245,0.26612303,0.14244539
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,True,0.06329733,0.6005484,0.28367898,0.052475333
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,True,0.08780754,0.73520356,0.07748988,0.09949898
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,True,0.32614207,0.4745339,0.09344126,0.10588282
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,6.204433e-05,3.320994e-05,6.604585e-05,0.9998387
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.03781558,0.7595462,0.070648804,0.13198934
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.63079554,0.23205672,0.085368894,0.05177885
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.5969846,0.19381253,0.03816395,0.17103897
