0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt4_52000_correct,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt4_52000_choiceD_probs
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.0020202582,0.0008421689,0.98311424,0.014023371
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,True,0.00051919476,0.99926883,0.000115848015,9.604138e-05
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.9993332,0.0005192282,9.6047566e-05,5.141056e-05
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.8981905,0.09466858,0.006857769,0.00028305393
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.2848873,0.41450858,0.19579999,0.10480418
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.0057901093,0.8593284,0.13178228,0.0030992222
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0002957375,0.00062607636,0.9989623,0.00011581247
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.00029480513,0.0027970332,0.99581283,0.001095334
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.0026177499,0.0012365375,0.9920913,0.0040544504
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.00020333358,0.9993375,0.00035686154,0.00010224254
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.0004303597,0.99911124,0.00012330012,0.00033516448
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.00014875473,0.00015834859,0.99928856,0.00040435727
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.23082781,0.2615622,0.0189475,0.48866248
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.95930916,0.01368381,0.0014422629,0.025564723
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.99960583,0.00029592804,4.0049505e-05,5.8271686e-05
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.0003799072,5.473082e-05,0.00014877379,0.9994166
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.9358436,0.041118097,0.022008933,0.0010293714
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9999752,1.3006975e-05,1.0129843e-05,1.6536513e-06
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.013922602,0.007452232,0.0025754224,0.9760498
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.9988877,0.0009108677,0.00013122294,7.023858e-05
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.037090752,0.9565831,0.005688051,0.00063818163
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.0027966804,0.0020460952,0.93536156,0.059795663
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.00019092046,0.0008038052,0.998847,0.00015827862
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.0322761,0.94324595,0.0072017717,0.017276153
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.3153837,0.6676673,0.003091913,0.013856993
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.99882144,0.0011694996,4.489904e-06,4.489904e-06
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.9855402,0.0003746324,0.014057975,2.7138278e-05
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.7708913,0.0298907,0.0043061636,0.19491185
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,True,0.9868739,0.010963179,0.00048168848,0.001681258
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.06257847,0.86386913,0.02776903,0.045783386
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,True,0.7927968,0.06507672,0.03483306,0.107293375
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.99989533,9.0279085e-05,1.07823e-05,3.7262632e-06
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.9991375,0.00080403895,4.2612504e-05,1.5676265e-05
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.099067375,0.3457791,0.39181906,0.16333447
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.9994363,0.00043049973,2.4287132e-05,0.00010884738
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.9980869,0.0017003607,5.4658e-05,0.00015815817
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.00027797715,0.00012335161,0.9995284,7.0283626e-05
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.0015930256,0.001695767,0.99539053,0.0013206647
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.00013977032,0.00023044228,0.99949,0.00013977032
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.00035684154,0.99928147,0.0002303942,0.00013127466
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.99989784,8.480957e-05,1.3844782e-05,3.500509e-06
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.9850037,0.008521952,0.00061732816,0.005857046
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.00035687388,0.99937207,0.00013975383,0.00013128656
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.00027799522,0.99959344,5.827096e-05,7.02882e-05
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.00029562748,0.00020318161,0.99859065,0.0009105968
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.004811976,0.013923914,0.0051223217,0.97614175
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.008506389,0.005159386,0.0031293258,0.9832049
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9999492,2.2827358e-05,2.1444319e-05,6.540148e-06
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,True,0.00012326687,0.0008556417,0.00017935225,0.9988418
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.99994755,2.5866742e-05,2.1444284e-05,5.0934636e-06
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.0016402703,0.019982582,0.0155624505,0.96281475
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.019929327,0.15675631,0.02724016,0.7960742
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.0019054469,0.0051795417,0.9870459,0.0058691897
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.56310815,0.34154236,0.0359983,0.05935116
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.0015003945,0.00035637498,0.99797493,0.00016833961
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.015263714,0.028516373,0.011887393,0.94433254
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.0002773092,0.99712676,0.0014991194,0.0010967791
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.04708755,0.006372607,0.0007610994,0.9457787
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,3.3210043e-05,4.5392742e-05,7.9666745e-05,0.9998417
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.00024294977,0.0097045945,0.9898956,0.00015686016
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.2770932,0.4031682,0.0057508852,0.3139877
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.9045747,0.09534147,6.770907e-05,1.6082315e-05
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.0013972323,0.008559085,0.9892958,0.00074788457
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.0012068459,0.0012846807,0.9682693,0.0292392
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.008575248,0.99116385,0.00024326103,1.762177e-05
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.9993617,0.00062632666,6.9578605e-06,5.0904796e-06
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.9999223,2.9310118e-05,3.5354755e-05,1.3006286e-05
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,8.47975e-05,8.47975e-05,7.483353e-05,0.99975556
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.96603376,0.021342468,0.0061147185,0.0065090843
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.004670251,0.0112033505,0.9473919,0.036734372
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.00066545815,0.00045736224,0.99746835,0.0014087749
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.00017948291,0.00010226628,0.00014879655,0.9995695
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.0007536386,0.9969072,0.00124254,0.0010965377
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.6285261,0.33642578,0.02761551,0.0074326135
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.00096880476,0.00021616956,0.73019224,0.26862273
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.06000121,0.0006665533,0.9385769,0.00075530383
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.0035856813,0.99421,0.000965073,0.0012391782
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.0002959235,6.2028936e-05,5.1423798e-05,0.9995906
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.00011589906,6.60373e-05,0.000108877095,0.9997092
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.7768816,0.026583426,0.19642642,0.000108640386
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.33766434,0.63084,0.026037876,0.0054578353
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.000587444,0.9977729,0.0015000908,0.0001395302
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.99892235,0.0010321841,2.2803915e-05,2.2803915e-05
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,9.608583e-05,0.000102282844,7.02979e-05,0.99973136
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,True,7.0300855e-05,6.604154e-05,9.0268084e-05,0.99977344
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.9273284,0.024712464,0.04616896,0.001790165
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.10547676,0.88314605,0.0067429035,0.004634325
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.9936685,0.005908569,0.00033333866,8.971687e-05
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.019859748,0.015466787,0.007777189,0.95689625
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.0001233884,0.9998265,2.4296614e-05,2.5863612e-05
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9992987,0.0006262872,7.026747e-05,4.781761e-06
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.9499622,0.03683403,0.004984944,0.008218783
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.15845954,0.035357103,0.001459362,0.804724
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,False,0.0015971615,0.9979748,0.0004038257,2.4251616e-05
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,True,0.90823764,0.084479265,0.0042059748,0.0030771568
