0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_xc_52000_correct,llama2_7B_alpacacode_sharegpt_xc_52000_choiceA_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceB_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceC_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceD_probs
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.8980105,0.094649605,0.0036699637,0.0036699637
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.017971499,0.9812106,0.0006968306,0.000121091005
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.87804157,0.11883,0.002794614,0.00033376904
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.28967342,0.47759074,0.17569582,0.05704008
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.9129454,0.066133544,0.007898525,0.013022467
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.23669389,0.64340067,0.11180627,0.008099219
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,True,0.005880335,0.004041491,0.0011579066,0.9889203
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.69700545,0.2905551,0.007743031,0.004696386
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.8381975,0.12854175,0.019712517,0.013548201
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.36726147,0.6055118,0.016136343,0.011090335
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.046918478,0.8316499,0.053165596,0.06826598
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,True,0.00042981957,0.00090992806,0.0008030087,0.9978573
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.54289657,0.2905916,0.08325589,0.08325589
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.3216769,0.5303556,0.10443321,0.043534238
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.6756991,0.1708435,0.13305305,0.020404346
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.6298165,0.15924254,0.15924254,0.051698484
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.13771576,0.6171992,0.20037523,0.04470976
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.44238636,0.23679237,0.20896852,0.11185279
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.2672492,0.34315476,0.086763114,0.30283302
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.14604998,0.4498656,0.35035568,0.053728785
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,True,0.07858665,0.8448861,0.054011762,0.022515452
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.90936357,0.039954647,0.045274545,0.005407274
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.9896588,0.007556138,0.002453119,0.00033199353
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.9974693,0.0016993085,0.00070837716,0.00012309749
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.9444712,0.03662112,0.017298594,0.0016090198
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.0051554427,0.009631635,0.98245347,0.0027595095
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.008561528,0.98957807,0.0013129528,0.0005473202
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.14091948,0.7156482,0.12436101,0.019071378
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.3691642,0.60864884,0.005966983,0.016219942
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.078261584,0.078261584,0.84139127,0.0020856005
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,True,0.2181934,0.46191543,0.14996198,0.16992919
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,True,0.04158249,0.006376881,0.005627578,0.9464131
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.51446384,0.3120381,0.16702196,0.0064761443
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.008456467,0.009582432,0.97743464,0.00452642
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.17737359,0.5463491,0.13813868,0.13813868
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.10647767,0.8915266,0.00118286,0.000812967
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.031319078,0.051636428,0.9152776,0.0017669015
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.05270983,0.93430406,0.008083314,0.0049027777
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.9780805,0.007467737,0.012312217,0.0021395425
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.9072174,0.065718606,0.024176525,0.0028874741
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.99673295,0.0021803444,0.0007078542,0.00037888708
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.89564276,0.057256524,0.0393518,0.0077488283
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.9457012,0.036668815,0.015285836,0.002344159
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.9540956,0.0369943,0.0072846096,0.0016254162
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.8720636,0.10415314,0.014095595,0.0096877515
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.1468301,0.07859249,0.7456648,0.028912561
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.07562363,0.07562363,0.81303066,0.035722073
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.029003264,0.9604562,0.00941598,0.0011245785
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.3205711,0.038286757,0.3205711,0.3205711
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.9937099,0.005908815,0.00033335254,4.8023987e-05
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.140836,0.81045526,0.03560892,0.013099789
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,True,0.09638714,0.8070396,0.07506638,0.021506878
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.13337281,0.67732304,0.17125408,0.018050047
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.81173986,0.18112364,0.0070229257,0.00011351503
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.52934873,0.19473653,0.19473653,0.08117826
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.78761363,0.12078447,0.064651266,0.026950656
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.29639068,0.55373067,0.074939296,0.074939296
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.0075490344,0.9887284,0.0035659114,0.0001566752
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.0023827027,0.029027259,0.9612508,0.0073392405
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.119601,0.6882562,0.119601,0.07254167
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.06410811,0.093276754,0.47369844,0.36891672
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.7948186,0.177348,0.011337478,0.016495934
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.060035083,0.93910676,0.0007557302,0.00010227696
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,True,0.13356884,0.76863563,0.07149425,0.026301265
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,True,0.13030216,0.8496768,0.01763448,0.0023865672
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,True,0.10275547,0.86036104,0.029439935,0.0074435817
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.9880733,0.004575687,0.0027752945,0.004575687
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.25422594,0.69105774,0.050060056,0.0046563107
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,True,0.06864442,0.83626026,0.05346033,0.041634947
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.15331535,0.77859956,0.049774203,0.018310906
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.0892214,0.3114133,0.5817966,0.017568735
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.10352695,0.46397558,0.36134455,0.07115296
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.10422481,0.77012295,0.118102185,0.0075500193
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.010734288,0.96626985,0.007377561,0.015618297
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,True,0.12671854,0.82630867,0.02202038,0.02495236
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.046559453,0.72831243,0.09856637,0.12656173
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,True,0.20474324,0.7146241,0.040316332,0.040316332
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.3684944,0.5361562,0.056510445,0.038839024
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.025858069,0.9703169,0.003499509,0.00032550504
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.040695004,0.2341836,0.72133625,0.0037852253
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,True,0.17655018,0.6982695,0.0945005,0.03067982
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.0011667598,0.0010296619,0.9964814,0.001322112
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.04174706,0.07799378,0.8385121,0.04174706
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.015856348,0.9809975,0.00147487,0.0016712468
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.6363712,0.021775424,0.34062496,0.0012284854
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.106141575,0.8887125,0.003631965,0.0015140283
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,True,0.017965395,0.98087734,0.00061474205,0.0005425079
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.7744536,0.17280395,0.03855777,0.014184613
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.019303266,0.93008345,0.046306126,0.0043071406
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.7266256,0.2359008,0.0319257,0.005547855
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.07080837,0.048665836,0.8626226,0.01790316
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.6886073,0.15364906,0.15364906,0.0040946086
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.0046648295,0.02368996,0.88895917,0.08268609
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,True,0.002471943,0.9972529,0.00022992649,4.5275214e-05
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.030424025,0.15450595,0.784646,0.030424025
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,True,0.081614465,0.7743365,0.07202452,0.07202452
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,False,0.06665364,0.81200755,0.07552847,0.04581033
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,True,0.036455102,0.94018954,0.019513011,0.0038423399
Sound travels in,solids,liquids,gases,All of these,D,False,0.45886853,0.116020136,0.40495005,0.020161277
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,False,0.10303815,0.8627278,0.013944697,0.020289414
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,True,0.94485587,0.03233119,0.022220882,0.00059216644
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.028550325,0.019622331,0.9454569,0.0063704387
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,False,0.9870948,0.010965633,0.0016816343,0.00025788698
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,True,0.9970387,0.0014989871,0.0013228514,0.00013942753
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.124088116,0.49077803,0.20458671,0.18054715
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.55745965,0.43415,0.005465142,0.0029252798
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,False,0.19430074,0.6781762,0.11784936,0.009673664
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,True,0.060141526,0.83022815,0.0875054,0.02212483
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.055987608,0.25091907,0.6820687,0.011024614
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,True,0.99818593,0.0011687556,0.00048720982,0.00015817386
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.08922544,0.27483368,0.054117966,0.58182293
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,True,0.0707853,0.033436608,0.033436608,0.8623415
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.8738795,0.118266724,0.007560539,0.00029315392
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.20094495,0.79475266,0.0010544623,0.0032479726
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,False,0.12578195,0.72382516,0.09795908,0.05243372
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.41902792,0.47482085,0.09349777,0.012653547
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.38729036,0.34178254,0.23490348,0.036023617
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.17076129,0.05543807,0.76529896,0.008501703
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,False,0.96797615,0.02579569,0.005755797,0.00047246457
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,True,0.05833604,0.8053041,0.08487842,0.051481366
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.20055315,0.2918031,0.33065623,0.17698753
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,True,0.41549942,0.4708225,0.10505471,0.008623416
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.18926768,0.40067968,0.16702813,0.24302451
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,True,0.6193568,0.22784865,0.12195859,0.030835958
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.2535368,0.36889383,0.36889383,0.008675552
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.94058824,0.017227475,0.041326564,0.0008577055
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.21780051,0.10288168,0.6708728,0.008445042
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.07714554,0.14412685,0.046791133,0.7319365
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,True,0.030333566,0.105874546,0.32611656,0.5376753
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.08650386,0.08650386,0.82072586,0.006266319
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.10230132,0.7559102,0.11592259,0.025865825
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,False,0.96466655,0.008346001,0.025707493,0.0012799007
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.9232506,0.019161455,0.04596594,0.01162201
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.043310445,0.08091457,0.8699136,0.0058614314
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,True,0.657233,0.24178252,0.07849529,0.022489276
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,True,0.25148565,0.5323951,0.063585535,0.15253375
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,True,0.017547686,0.9580711,0.022531673,0.0018495123
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.08502984,0.9141569,0.0006492108,0.00016414621
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,False,0.010955796,0.98620933,0.0011547324,0.0016801258
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,True,0.09267529,0.8792787,0.023431985,0.0046140314
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.95635897,0.028879538,0.013641727,0.0011197812
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.13194318,0.86037755,0.0057971785,0.0018820682
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,False,0.16381584,0.8319255,0.0038525793,0.00040605888
"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",amounts of force,accelerations,Both,Neither,A,True,0.7146513,0.18069214,0.09671754,0.007939058
