0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceD_probs
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.0013204919,0.0027954814,0.9952603,0.0006237562
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,False,0.01136341,0.9027075,0.050927274,0.03500177
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,True,0.07764332,0.506298,0.27100182,0.14505681
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.7454936,0.11432515,0.12954736,0.010633894
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.4442202,0.5033674,0.046820465,0.005591907
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,True,0.87757236,0.07203553,0.043691754,0.0067003476
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.9565351,0.02249555,0.017519552,0.0034498044
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.9327868,0.040983792,0.017084587,0.00914472
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.738632,0.14544527,0.06870348,0.047219165
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.1773725,0.7949284,0.027200952,0.00049820286
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.91951877,0.0518757,0.02776706,0.0008384926
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,False,0.013580852,0.8402176,0.14600793,0.00019372045
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,True,0.26095822,0.37969196,0.335077,0.024272894
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.013307919,0.07658179,0.8233318,0.08677853
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.69806546,0.07357556,0.22662868,0.0017303313
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.022510242,0.012048864,0.9571598,0.008281055
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.050431494,0.03927609,0.89391965,0.01637271
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.011578767,0.81173426,0.15983996,0.016847007
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.7843428,0.082669124,0.106149256,0.026838735
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.052093018,0.20603187,0.5600527,0.1818225
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.019131849,0.04589492,0.92182416,0.013149115
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.2850849,0.1959358,0.32304353,0.1959358
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.078091085,0.12875043,0.39657927,0.39657927
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.06926938,0.744716,0.1661686,0.01984601
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.014748357,0.805233,0.13992852,0.04009019
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.09918733,0.05309115,0.83048534,0.017236173
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,True,0.35540646,0.21556492,0.3136451,0.11538358
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.5526277,0.43038687,0.014727029,0.002258463
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.006535568,0.96996427,0.022811374,0.0006888438
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.0066611124,0.004040169,0.98859674,0.00070207607
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.005209887,0.99282867,0.0011624828,0.000798962
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.098774076,0.8270252,0.06788636,0.006314415
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.0008026876,0.9974583,0.0010306713,0.0007083693
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.22638911,0.29068938,0.22638911,0.25653246
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.0051536406,0.9821101,0.012362941,0.00037332848
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.105874546,0.32611656,0.5376753,0.030333566
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.005172385,0.9856821,0.008527821,0.0006177533
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.02170454,0.9229005,0.052066483,0.003328499
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,True,0.6650378,0.21590616,0.115566246,0.0034897982
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.022886593,0.8588131,0.1025706,0.01572971
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.96531296,0.015602831,0.015602831,0.0034814621
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.051156,0.90676177,0.03515897,0.0069232117
 How many books are in the New Testament?,30,29,27,47,C,True,0.012313336,0.090983935,0.86323154,0.03347112
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.035677288,0.12452597,0.8120113,0.027785499
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.18575977,0.21049342,0.39325345,0.21049342
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.9096887,0.051321127,0.03527246,0.00371769
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.00313329,0.010936256,0.9844504,0.0014800613
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.02546988,0.18819839,0.74433905,0.041992735
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.2827194,0.41135427,0.2827194,0.02320702
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.0058884276,0.0035715117,0.9902812,0.00025871946
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.0027902364,0.0027902364,0.993393,0.0010264707
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.0024677864,0.0016960831,0.995576,0.00026010277
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.007549296,0.9887627,0.003566035,0.000122023004
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.002468788,0.99598014,0.001321447,0.00022963305
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.0074916855,0.009619514,0.98121715,0.001671621
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.5938492,0.13250567,0.24755317,0.026091913
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,True,0.28843704,0.32684198,0.3703605,0.014360434
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.6387731,0.12578188,0.20737925,0.028065732
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,True,0.78553456,0.08279473,0.12046563,0.011205048
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,True,0.4244887,0.37460995,0.15616067,0.044740777
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9843684,0.01239137,0.003133029,0.000107206346
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.0014284982,0.95015365,0.047305364,0.0011125155
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,True,0.061631653,0.75082725,0.1675322,0.020008868
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.0053552217,0.37543002,0.61897945,0.00023529203
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.12127054,0.057284147,0.7907832,0.030661993
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.056148235,0.06362429,0.8783062,0.001921287
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.14759026,0.16724168,0.5837308,0.1014372
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.23777834,0.5704006,0.16342251,0.028398573
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.86323154,0.090983935,0.03347112,0.012313336
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.16130911,0.0062546325,0.8191952,0.013241057
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.6162202,0.17655005,0.17655005,0.030679796
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.116092324,0.757017,0.116092324,0.010798267
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.14362408,0.7293833,0.09871129,0.028281258
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.053676292,0.3966171,0.44942608,0.100280516
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.95116913,0.025347799,0.022369355,0.0011137045
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.91010636,0.05818115,0.031142127,0.000570388
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.11586614,0.5884168,0.2779484,0.017768648
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.49670485,0.30126673,0.16125645,0.040772017
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.88978195,0.050198063,0.03909429,0.020925667
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.0074916855,0.009619514,0.98121715,0.001671621
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.028062792,0.040831123,0.92931205,0.0017939943
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0035647124,0.0058772173,0.9883959,0.0021621073
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.054582905,0.8538203,0.07941767,0.0121790925
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.29768005,0.3373157,0.3373157,0.02768856
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.27349687,0.14639232,0.45092008,0.12919077
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.025859347,0.9703648,0.0016531327,0.0021226644
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.0466223,0.9364339,0.0151360445,0.0018077428
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.0021672144,0.00667549,0.9907306,0.00042674982
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,True,0.017741943,0.35635647,0.45757076,0.16833088
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.2850849,0.32304353,0.1959358,0.1959358
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.93978,0.04678889,0.010440012,0.0029911138
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.0074921474,0.98127764,0.01090101,0.00032918196
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.9861458,0.0040301527,0.009667832,0.00015626596
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.12791486,0.5732746,0.21089596,0.08791451
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.18510099,0.4440342,0.34581417,0.025050694
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.29826546,0.06655202,0.631428,0.0037546083
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.29964012,0.49402303,0.18174092,0.024595957
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.008361924,0.020059213,0.9665071,0.005071764
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.034733873,0.034733873,0.8957984,0.034733873
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.010877863,0.979194,0.00959968,0.00032848297
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.08128471,0.8738929,0.043508563,0.0013138448
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.076387316,0.20764226,0.6395832,0.076387316
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.0035380789,0.009617495,0.9810112,0.005833306
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.06210633,0.5892485,0.315402,0.033243123
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.006453114,0.9577271,0.032771617,0.0030482356
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.012168213,0.017704645,0.9666409,0.0034862515
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.021586446,0.0456985,0.917879,0.014836132
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.054011766,0.8448862,0.089050345,0.012051654
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.5395387,0.25486,0.17516257,0.03043869
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,False,0.3120575,0.5830001,0.08940597,0.015536427
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.018519556,0.78747153,0.07324626,0.120762676
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.33141682,0.37554446,0.2581077,0.03493108
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.026397094,0.081308775,0.8741517,0.01814244
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.021957424,0.04102187,0.9336534,0.0033672801
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.2738297,0.2738297,0.10073632,0.35160428
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.0057463436,0.9663864,0.025753325,0.0021139616
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,True,0.09330697,0.53694457,0.32567334,0.044075094
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.004560925,0.009655478,0.9848856,0.0008980994
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.017844865,0.0074388464,0.9742966,0.000419671
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.03604683,0.72401994,0.23505487,0.004878408
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.09695874,0.18114278,0.33841926,0.38347927
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.014756374,0.096223645,0.26156297,0.62745696
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.0076924944,0.28865874,0.6924563,0.011192514
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.09623119,0.2615835,0.38060176,0.2615835
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.002749127,0.9787571,0.013961219,0.0045325444
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.6676991,0.191299,0.13147774,0.009524216
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.17036821,0.19305246,0.3182897,0.3182897
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.034200914,0.105346225,0.7784092,0.08204372
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,True,0.050304897,0.050304897,0.89167565,0.007714506
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.01057204,0.95166475,0.02238101,0.0153822275
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.76603216,0.19368327,0.033657104,0.006627477
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.019631289,0.025207072,0.94588846,0.009273164
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.0014833775,0.9866562,0.01096076,0.000899714
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.8189343,0.09780776,0.07617276,0.00708517
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.17099534,0.10371392,0.6762997,0.048990987
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.018523948,0.5413491,0.4216031,0.018523948
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.5766896,0.3963526,0.025337974,0.0016198023
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.0802629,0.86290747,0.055163827,0.0016658034
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.059094045,0.013185664,0.92438644,0.0033338582
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.038352665,0.0811926,0.87290263,0.0075520873
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.092774086,0.88021606,0.026580222,0.0004296293
"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",Es,Izanagi,Izanami,Kami,B,True,0.015782597,0.9764347,0.007455171,0.00032755735
