0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceD_probs
Which of the following statements is true of the temporomandibular joint?,It has an articular disc of hyaline cartilage,Its articular surfaces are covered by hyaline cartilage,Proprioceptive information is carried by the chorda tympani and deep temporal nerves,Proprioceptive information is carried by the masseteric and auriculotemporal nerves.,D,False,0.22444886,0.61011523,0.15426129,0.011174651
Laryngoscopic examination of the vocal folds after suspected recurrent laryngeal nerve damage usually shows that the vocal fold on the injured side is tensed and in an intermediate position between adduction and abduction. This is because,cricothyroid muscle is still functional but the interarytenoid muscles are fully active.,cricothyroid muscle is still functional but the interarytenoids are weak.,cricothyroid muscle is paralyzed but the interarytenoids are fully active.,cricothyroid muscle is paralyzed but the interarytenoids are weak.,B,False,0.26023668,0.1578415,0.4861861,0.09573572
Which one of the following statements about the growth of the mandible is correct?,The mental symphysis closes at about 1 year postnatally,The condylar growth cartilage ceases activity at puberty,The ossification centre appears about 8 weeks I.U.L medial to Meckel's cartilage,The functional matrix acting on the angle of the mandible is the lateral pterygoid muscle,A,True,0.4219749,0.15523589,0.37239152,0.050397716
Which of the following statements is true of the pupillary light reflex?,Its efferent limb is carried in the optic nerve,It is mediated by the inferior colliculi in the midbrain,It is a consensual reflex,Its afferent limb is carried in the oculomotor nerve,C,False,0.17794093,0.4836936,0.29337502,0.044990513
Which muscles are normally active during quiet inspiration?,External and internal intercostal muscles,External intercostal muscles and diaphragm,Internal intercostal muscles and diaphragm,External and internal intercostal muscles and diaphragm,B,True,0.14851971,0.7542453,0.07949687,0.017738149
Male hormones are produced by which of the following?,Glans penis,Prepuce,Prostate,Testes,D,False,0.07794287,0.036817603,0.8379648,0.04727474
Oxygenated blood is carried to the heart by which of the following structures?,Aorta,Carotid arteries,Inferior vena cava,Pulmonary veins,D,False,0.55676156,0.298013,0.10963286,0.035592575
Which of the following allows air to pass into the lungs?,Aorta,Esophagus,Trachea,Pancreas,C,True,0.0045847655,0.0045847655,0.9900337,0.0007967128
Where is the sinoatrial node located?,Between the left atrium and the left ventricle,Between the right atrium and the right ventricle,In the upper wall of the right atrium,In the upper wall of the left ventricle,C,True,0.17070165,0.026177945,0.7650317,0.038088683
"In relation to the rib, the corresponding intercostal nerve lies",deep to its superior border.,superficial to its superior border.,deep to its inferior border.,superficial to its inferior border.,C,True,0.25238845,0.32407317,0.367223,0.05631547
The regional lymphatic drainage of the left side of the tip of the tongue is to the,left submental lymph node.,left and right submental lymph nodes.,left submandibular lymph node.,left and right submandibular lymph nodes.,B,True,0.1344094,0.53159946,0.2845447,0.049446456
Gastrulation is the process of,mesoderm formation and occurs after neurulation.,ectomesenchyme formation and occurs before neurulation.,mesoderm formation and occurs before neurulation.,ectomesenchyme formation and occurs after neurulation.,B,False,0.04071108,0.024692515,0.92657983,0.008016487
The spheno-occipital synchondrosis,is a secondary growth cartilage.,influences the position of the viscerocranium.,ceases activity at 7 years of age.,can be reactivated in patients affected by acromegaly.,B,False,0.39845854,0.24167733,0.2132795,0.1465847
Which of the following substances is found in greater quantity in exhaled air?,Carbon dioxide,Carbon monoxide,Nitrogen,Oxygen,C,False,0.75428,0.05463986,0.14852653,0.042553563
Which of the following conditions is characterized by the presence of kidney stones (renal calculi)?,Glomerulonephritis,Interstitial nephritis,Nephrolithiasis,Polycystic kidney,C,True,0.036890693,0.0093274275,0.9514235,0.0023583432
A pulse may be felt on a patient's face where the,facial artery crosses the mandible.,facial artery crosses the maxilla.,superficial temporal artery crosses the maxilla.,superficial temporal artery crosses the orbital rim.,A,False,0.2462747,0.2790658,0.35832757,0.11633193
A patient sustains severe blunt trauma to the left upper abdomen and requires surgery. Which one of the following organs is most likely to be involved?,Appendix,Gallbladder,Spleen,Urinary bladder,C,True,0.015639603,0.015639603,0.96758795,0.001132929
Which statement concerning the atrioventricular bundle is correct?,It is formed of autonomic nerve processes and is the only electrical connection between the atria and the ventricles.,It is formed of Purkinje fibres and is the only electrical connection between the atria and the ventricles,It is formed of autonomic nerve processes and forms one of several electrical connections between the atria and ventricles.,It is formed of Purkinje fibres and forms one of several electrical connections between the atria and ventricles.,B,True,0.06927446,0.8439357,0.06927446,0.017515326
Which of the following terms describes the motion of bending the forearm toward the body?,Abduction,Eversion,Flexion,Pronation,C,True,0.1357151,0.026723888,0.7809865,0.056574475
Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,constriction of the laryngeal entrance.,upward movement of the epiglottis.,downward movement of the larynx.,increase in respiratory rate.,A,False,0.14714742,0.74727625,0.10113284,0.004443467
At which of the following locations does bile enter the digestive tract?,Gastroesophageal sphincter,Duodenum,Ileocecum,Jejunum,B,True,0.027205188,0.7950522,0.13815935,0.039583314
In which of the following positions does a patient lie face down?,Dorsal,Erect,Lateral,Prone,B,False,0.13922581,0.05803795,0.17876947,0.62396675
Complete bilateral cleft palate is due to failure of fusion of the,palatine processes.,palatine and frontonasal processes.,"palatine, frontonasal and secondary nasal processes.","palatine, frontonasal, secondary nasal processes and mandibular processes.",C,True,0.1055839,0.1055839,0.7801654,0.008666854
The auditory tube,connects the inner ear and nasopharynx.,is derived from the second pharyngeal pouch.,is opened by the action of levator veli palatini.,is closed by the action of tensor veli palatini.,C,False,0.20244984,0.42858633,0.3337834,0.03518051
Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,Appendix,Gallbladder,Pancreas,Spleen,D,True,0.049595393,0.09265639,0.17310493,0.68464327
Which of the following cavities are separated by the diaphragm?,Abdominal and pelvic,Cranial and spinal,Thoracic and abdominal,Pericardial and pleural,C,True,0.28969344,0.07324598,0.6132811,0.023779487
The walls of bronchioles contain,"cartilage, smooth muscle and respiratory epithelium.",cartilage and smooth muscle.,cartilage and respiratory epithelium.,smooth muscle and respiratory epithelium.,D,False,0.4000251,0.21411802,0.3530209,0.03283606
"Which of the following organs removes bilirubin from the blood, manufactures plasma proteins, and is involved with the production of prothrombin and fibrinogen?",Gallbladder,Kidney,Liver,Spleen,C,True,0.00853657,0.0045692963,0.9866933,0.00020076089
Which of the following conditions is characterized by incompetence of the esophageal sphincter?,Crohn's disease,Esophageal varices,Gastroesophageal reflux disease,Pyloric stenosis,C,True,0.11473332,0.21435007,0.6602447,0.0106718615
The muscles of the soft palate are innervated by branches of the,trigeminal and glossopharyngeal nerves.,facial and glossopharyngeal nerves.,trigeminal and vagus nerves.,facial and vagus nerves.,C,False,0.20526181,0.38347954,0.38347954,0.027779166
Which of the following is the large bone found superior to the patella and inferior to the ischium?,Calcaneus,Femur,Symphysis pubis,Tibia,B,False,0.14996198,0.16992919,0.46191543,0.2181934
A successful inferior alveolar nerve block will produce anaesthesia of the,lower lip.,lower lip and mandibular teeth.,"lower lip, mandibular teeth and labial gingivae of the anterior mandibular teeth.","lower lip, mandibular teeth and labial gingivae of the anterior and buccal gingivae of the posterior mandibular teeth.",C,True,0.033110626,0.19053848,0.75359434,0.022756578
The mucosa of the upper larynx is innervated by the,internal laryngeal nerve which is the afferent limb of the cough reflex.,external laryngeal nerve which is the afferent limb of the gag reflex.,internal laryngeal nerve which is the afferent limb of the gag reflex.,external laryngeal nerve which is the afferent limb of the cough reflex.,A,True,0.36871013,0.223634,0.32538554,0.082270354
The bones of the viscerocranium develop initially by,endochondral ossification and follow the somatic growth pattern.,endochondral ossification and follow the neural growth pattern.,intramembranous ossification and follow the somatic growth pattern.,intramembranous ossification and follow the neural growth pattern.,C,True,0.33855534,0.14113086,0.43471366,0.0856002
The physician directs the medical assistant to complete a request form for an X-ray study of the fibula. The procedure will be performed on which of the following structures?,Heel,Lower leg,Toes,Thigh,B,True,0.13134252,0.66701233,0.13134252,0.07030258
Which cells in the blood do not have a nucleus?,Lymphocyte,Monocyte,Erythrocyte,Basophil,C,True,0.07068598,0.06238016,0.86113155,0.005802259
The coronal suture joins the,frontal and parietal bones.,left and right parietal bones.,parietal and occipital bones.,"parietal, squamous temporal and greater wing of the sphenoid.",A,False,0.04683394,0.30539566,0.5705542,0.07721611
"If you run your finger down the anterior midline of a patient's extended neck from chin to sternal notch, you should be able to palpate, in order, the","hyoid bone, cricoid cartilage, thyroid cartilage.","thyroid cartilage, cricoid cartilage, hyoid bone.","hyoid bone, thyroid cartilage, cricoid cartilage.","thyroid cartilage, hyoid bone, cricoids cartilage.",C,False,0.49516317,0.09750341,0.34032035,0.06701305
Which of the following bony structures may be palpated in a live patient?,The supraorbital foramen,The infraorbital foramen,The mental foramen,All of the above,D,True,0.055493686,0.04897301,0.21948178,0.6760515
Which of the following structures accompany the oesophagus through the diaphragm?,The phrenic nerves,The splanchnic nerves,The sympathetic trunks,The vagus nerves,D,False,0.09123438,0.28102168,0.4088841,0.2188599
Which sequence describes the systemic circulation?,Left ventricle → aorta → arteries → veins → capillaries,Left ventricle → aorta → arteries →capillaries → veins,Right ventricle → pulmonary trunk → arteries → capillaries →veins,Right ventricle → pulmonary trunk → arteries → veins → capillaries,B,False,0.5443943,0.1071976,0.121470794,0.22693731
The anatomic location of the spinal canal is,caudal,dorsal,frontal,transverse,B,True,0.05183669,0.8108623,0.085464254,0.05183669
The parotid duct runs,deep to masseter and enters the mouth opposite the upper second molar.,superficial to masseter and enters the mouth opposite the upper second molar.,deep to masseter and enters the mouth opposite the upper second premolar.,superficial to masseter and enters the mouth opposite the upper second premolar.,B,False,0.3247377,0.3247377,0.28658,0.063944645
"If the foot is abducted, it is moved in which direction?",Inward,Outward,Upward,Downward,D,False,0.22123167,0.41331515,0.32189018,0.043563094
The infraorbital nerve,is a terminal branch of the maxillary division of the trigeminal nerve.,is a terminal branch of the maxillary branch of the facial nerve.,carries parasympathetic secretomotor neurons to the lacrimal gland.,innervates the inferior part of the orbicularis oculi muscle.,A,True,0.88266534,0.04979657,0.056426905,0.011111117
Which of the following best describes the process whereby the stomach muscles contract to propel food through the digestive tract?,Absorption,Emulsion,Peristalsis,Regurgitation,C,True,0.01398718,0.0051455963,0.98057705,0.00029029464
Which of the following is the point at which an impulse is transmitted from one neuron to another neuron?,Dendrite,Glial cell,Nerve center,Synapse,D,True,0.0885871,0.06088496,0.27286747,0.57766044
Which of the following muscles initiates elevation of the mandible?,Masseter,Temporalis,Lateral pterygoid,Medial pterygoid.,D,False,0.06818518,0.26967764,0.646923,0.015214171
Which of the following is an accessory organ of the gastrointestinal system that is responsible for secreting insulin?,Adrenal gland,Gallbladder,Liver,Pancreas,D,False,0.09344126,0.10588282,0.4745339,0.32614207
A malignant tumour is damaging the patient's glossopharyngeal nerve. They will experience,loss of taste over the anterior two-thirds of the tongue.,loss of somaesthetic sensation over the anterior two thirds of the tongue.,loss of taste and somaesthetic sensation over the posterior third of the tongue.,paralysis of the muscles of the tongue.,C,True,0.30487224,0.11215623,0.5695763,0.013395151
A possible effect of damage to the third cranial nerve by trauma to the orbit is,a convergent strabismus.,ptosis.,pupillary contriction.,bitemporal hemianopia.,B,True,0.32354632,0.4154417,0.22236992,0.038642097
Blood flows from the right ventricle of the heart into which of the following structures?,Inferior vena cava,Left ventricle,Pulmonary arteries,Pulmonary veins,C,True,0.28501114,0.15255547,0.46990392,0.092529565
A patient is stabbed in the neck. You suspect damage to the accessory nerve in the posterior triangle. You would test nerve function by asking the patient to,extend their neck against resistance.,extend their neck without impairment.,lift their shoulders against resistance.,lift their shoulders without impairment.,C,False,0.47001132,0.32303375,0.1729075,0.034047507
Which of the following muscles are derived from the first brachial arch?,The muscles of mastication,The muscles of mastication and anterior belly of digastric,The muscles of mastication and anterior and posterior bellies of digastric,"The muscles of mastication, anterior and posterior bellies of digastric and geniohyoid",B,True,0.22643638,0.42303884,0.32946298,0.021061864
Which of the following best describes the location where the carotid pulse can be found?,In front of the ears and just above eye level,In the antecubital space,In the middle of the groin,On the anterior side of the neck,D,True,0.09846756,0.12643485,0.20845583,0.5666417
"In the brain stem, pathways for:",nociception decussate in the medial lemniscus,skilled movements decussate in the medial lemniscus,skilled motor movements decussate in the pyramids.,discriminative touch decussate in the pyramids.,C,True,0.30750206,0.14525369,0.44741285,0.099831305
The respiratory tract is crossed by the isthmus of the thyroid gland at the level of the,thyroid cartilage.,cricothyroid membrane.,cricoid cartilage.,tracheal rings.,D,False,0.19783854,0.11999514,0.6093856,0.072780736
You notice a lesion on the labial alveolar mucosa of the lower right lateral incisor tooth of one of your patients and decide to take a biopsy to send for oral pathology report Which nerve would require local anaesthesia in order to carry out a pain-free biopsy?,The incisive nerve,The mental nerve,The buccal nerve,The lingual nerve,B,True,0.05567129,0.5985227,0.28272212,0.06308383
The major concentrations of proprioceptive receptors providing information about position of the TMJ are located in,the capsule and ligaments of the TMJ and the medial pterygoid muscle.,the capsule and ligaments of the TMJ and the lateral pterygoid muscle.,the articular disc of the TMJ and the medial pterygoid muscle.,the articular disc of the TMJ and the lateral pterygoid muscle.,B,False,0.57045966,0.099131025,0.30534506,0.025064249
Which of the following is a substance that aids the transmission of nerve impulses to the muscles?,Acetylcholine,Cholecystokinin,Deoxyribose,Oxytocin,A,True,0.9586287,0.017557899,0.019895704,0.0039176964
"In the spinal cord, motor neuron cell bodies are located in",Lamina I.,Lamina II.,Lamina V.,Lamina IX,D,False,0.18069544,0.23201755,0.38253227,0.20475478
"When you examine a patient who has suffered an unfavourable fracture of the body of the mandible, you would expect the",anterior fragment to be displaced downwards by the action of the digastric muscle.,posterior fragment to be displaced anteriorly by the action of the lateral pterygoid muscle.,anterior fragment to be displaced backwards by action of the temporalis muscle.,posterior fragment to be displaced medially by action of the medial pterygoid muscle.,A,False,0.38218045,0.109496534,0.4330672,0.0752558
Examination of a patient indicates that they have a medially directed strabismus (squint). This could be due to damage to the,oculomotor nerve.,trochlear nerve.,ophthalmic trigeminal nerve.,abducens nerve.,D,True,0.30040753,0.1252285,0.23395763,0.34040633
"A patient cuts a peripheral motor nerve in their wrist when they fall through a plate glass window. If the nerve does not regenerate, after about 6 months the muscles it normally innervates will show signs of which of the four options below?",spastic paralysis,flaccid paralysis,atrophy,contracture,C,False,0.26105005,0.62622654,0.09603495,0.016688371
A patient suffers a CVA in the area of the left internal capsule conveying motor neurons to the right leg. The patient's leg will exhibit,spastic paralysis.,flaccid paralysis.,tremor.,hyporeflexia.,A,False,0.2990236,0.49300656,0.14124875,0.06672118
The crown of a very carious tooth suddenly fractures while the patient is standing eating at a take-away food outlet and a fragment is inhaled. It is more likely to enter the,right lung because the right main bronchus is wider and more vertical than the left.,left lung because the left main bronchus is wider and more vertical than the right.,right lung or left lung because the two main bronchi are of equal size and at the same angulation.,right or left lung because there are no factors predisposing to the fragment going in one particular direction.,A,False,0.2702055,0.2702055,0.3469507,0.1126384
"Calcium, potassium, and sodium are classified as which of the following?",Androgens,Catecholamines,Electrolytes,Estrogens,C,True,0.032706764,0.009370645,0.95583177,0.0020908734
Noradrenaline is the neurotransmitter between which of the two structures below?,parasympathetic pre- and post-ganglionic neurons,sympathetic pre- and post-ganglionic neurons,parasympathetic post-ganglionic neurons and target organs,sympathetic post-ganglionic neurons and target organs,D,False,0.3517747,0.3517747,0.2739624,0.022488203
Which of the following are mucus-producing glands located on each side of the vaginal opening?,Adrenal,Bartholin's,Bulbourethral,Corpus luteum,B,True,0.25981966,0.706263,0.031031031,0.0028863356
"When an emergency opening into the airway is required, the cricothyroid membrane should be pierced immediately",superior to the thyroid cartilage.,inferior to the thyroid cartilage.,inferior to the cricoid cartilage.,superior to the thyroid isthmus.,B,False,0.055814873,0.2207521,0.67996436,0.043468665
Cerebrospinal fluid circulates around the brain between the,skull and dura mater.,dura mater and arachnoid mater.,arachnoid and pia maters.,pia mater and brain surface.,C,False,0.11677743,0.5930447,0.2472178,0.042960014
Which of the following closes and seals off the lower airway during swallowing?,Alveoli,Epiglottis,Larynx,Uvula,B,True,0.0074548456,0.9763921,0.015781907,0.00037115492
Which orbital wall is most likely to collapse in a 'blow out' fracture?,The roof,The floor,The lateral wall,The medial wall,B,False,0.08400456,0.13850011,0.7033616,0.07413376
The walls of the maxillary sinus are sinus is related to,the floor of the orbit.,the floor of the orbit and the upper posterior teeth.,"the floor of the orbit, the upper posterior teeth and the infratemporal fossa.","the floor of the orbit, the upper posterior teeth, the infratemporal fossa and the hard palate.",C,True,0.061283387,0.16658552,0.7465845,0.025546715
Which of one of the following statements about the postnatal growth of the maxilla is correct?,Pneumatisation by enlargement of the developing maxillary sinus ceases at puberty,Space is created for the eruption of the permanent molars by resorption of the maxillary tuberosity,The zygomaticomaxillary sutures contribute to increase in height and length of the maxilla,The intermaxillary suture closes about eight years postnatally,C,True,0.2365096,0.09859187,0.64289975,0.021998819
The seventh cranial nerve supplies,taste buds on the posterior third of the tongue.,muscles of the soft palate.,muscles of the lower lip.,the parotid salivary gland.,C,False,0.15886441,0.38109592,0.33631596,0.12372373
Which of the following paranasal sinuses open into the middle meatus?,The anterior ethmoidal sinuses,The anterior ethmoidal and frontal sinuses,"The anterior ethmoidal, frontal and maxillary sinuses","The anterior ethmoidal, frontal, maxillary and sphenoidal sinuses",C,True,0.11772626,0.13340132,0.6774678,0.071404584
"Which of the following is a structural, fibrous protein found in the dermis?",Collagen,Heparin,Lipocyte,Melanin,A,True,0.96626776,0.015618264,0.017697811,0.00041621263
Palatine shelf elevation is due to the effect of,descent of the tongue.,changes in flexure of the developing brain.,hydrophilic molecules increasing turgor pressure in the palatine shelves.,a combination of these three processes.,D,False,0.1325479,0.5242371,0.28060392,0.06261119
On which surfaces of the teeth is dental plaque most likely to accumulate in the mouth of a patient with poor oral hygiene?,The palatal surfaces of the upper molars and lingual surfaces of the lower incisors.,The buccal surfaces of the upper molars and lingual surfaces of the lower incisors.,The palatal surfaces of the upper molars and labial surfaces of the lower incisors.,The buccal surfaces of the upper molars and labial surfaces of the lower incisors.,B,False,0.44255805,0.34466454,0.18448564,0.028291788
Laryngeal oedema is usually confined to the larynx above the vocal folds because,there are numerous mucous glands in the vestibular folds.,the mucosa covering the vocal folds is tightly attached to underlying tissues.,fluid will drain rapidly into the thorax below the vocal folds.,the mucosa above the vocal folds is more vascular than that below the vocal folds.,B,False,0.31897122,0.24841504,0.36144173,0.071172096
The coronary arteries,arise from the arch of the aorta and fill during diastole.,arise from the ascending aorta and fill during systole.,arise from the arch of the aorta and fill during systole.,arise from the ascending aorta and fill during diastole.,D,False,0.3433711,0.18379329,0.4408972,0.031938486
Which muscle is the most active during a right lateral excursion of the mandible?,Left lateral pterygoid muscle,Right lateral pterygoid muscle,Left medial pterygoid muscle,Right medial pterygoid muscle,A,False,0.009450539,0.9639812,0.02568923,0.0008790371
The phrenic nerves innervate the,diaphragm.,diaphragm and parietal pleura.,"diaphragm, parietal pleura and pericardium.","diaphragm, parietal pleura, pericardium and intercostals muscles.",C,False,0.5372592,0.07271013,0.3258642,0.064166464
Parasympathetic preganglionic nerves leave the central nervous system with the,third cranial nerves.,fourth cranial nerves.,fifth cranial nerves.,sixth cranial nerves.,A,False,0.23331757,0.20590201,0.43589458,0.124885894
"In a patient with a normal healthy mouth, you would expect the mucosa covering the alveolar process supporting the mandibular teeth to be",light pink in colour on both sides of the mucogingigival junction.,light pink below the mucogingival junction and red above it.,red below the mucogingival junction and light pink above it.,red on both sides of the mucogingival junction.,C,False,0.44223818,0.268231,0.23671305,0.05281782
Macrostomia results from failure of fusion of,maxillary and mandibular processes.,left and right mandibular processes.,maxillary and frontonasal processes.,mandibular and hyoid arches.,A,False,0.16673619,0.58196646,0.2140935,0.03720387
You suspect that your patient has an enlarged submandibular salivary gland. You expect the enlarged gland,to be palpable intraorally..,to be palpable extraorally.,to be palpable both intra- and extraorally.,only to be detectable by radiographical examination.,C,True,0.23161708,0.12397569,0.62960047,0.014806784
Osteoclasts,deposit bone and differentiate from periosteal mesenchymal cells.,resorb bone and differentiate from periosteal mesenchymal cells.,deposit bone and differentiate from monocytes.,resorb bone and differentiate from monocytes.,D,False,0.13582703,0.7816306,0.064160146,0.01838219
The lateral pterygoid muscle,is attached to the coronoid process and elevates the mandible.,is attached to the condylar process and elevates the mandible.,is attached to the coronoid process and protrudes the mandible.,is attached to the condylar process and protrudes the mandible.,D,False,0.46482724,0.21956883,0.28193197,0.033671975
"In the fetus, the ductus arteriosus passes blood from the",pulmonary vein to the aorta.,aorta to pulmonary vein.,pulmonary artery to the aorta.,aorta to the pulmonary artery.,C,True,0.14915934,0.07983924,0.66848576,0.102515616
Which of the following bones develop by endochondral ossification?,The ribs,The ribs and sternum,"The ribs, sternum and clavicle","The ribs, sternum, clavicle and vertebrae",B,False,0.09516347,0.08398147,0.796794,0.024061095
The mucosa of the hard palate is,keratinised and has submucosa and minor salivary glands posterolaterally.,non-keratinised and has submucosa and minor salivary glands posteromedially.,keratinised and lacks submucosa and minor salivary glands.,non-keratinised and lacks submucosa and minor salivary glands.,A,True,0.7243941,0.11108944,0.14264165,0.021874806
The head of the sixth rib articulates with,The inferior articular facet of T5 and superior articular facet of T6.,The inferior articular demifacet of T5 and superior articular facet of T6.,The inferior articular demifacet of T5 and the superior articular demifacet of T6.,The superior and inferior demifacets of T6.,C,False,0.4343462,0.08552784,0.4343462,0.04577975
Which of the following is located beneath the diaphragm in the left upper quadrant of the abdominal cavity?,Appendix,Duodenum,Spleen,Pancreas,C,True,0.09123244,0.03803134,0.8655893,0.0051469826
Proprioceptive nerve endings in synovial joints are located in,articular cartilage and synovial membrane.,synovial membrane and capsule.,capsule and ligaments.,ligaments and articular discs.,D,False,0.15356398,0.53599095,0.2868953,0.023549799
The thoracic cage is a structural unit important for which of the following functions?,Alimentation,Menstruation,Mentation,Respiration,D,True,0.13153088,0.062130786,0.21685778,0.5894805
A patient is admitted after a head injury and sinks rapidly into a coma. An MRI scan indicates an extradural haemorrhage because extravasated blood can be detected between the,skull bones and dura mater.,dura mater and arachnoid.,arachnoid and pia mater.,pia mater and brain surface.,A,True,0.30601364,0.23832366,0.2700561,0.18560666
A successful infraorbital nerve block will produce anaesthesia of the,maxillary anterior teeth.,maxillary anterior teeth and their labial gingivae.,"maxillary anterior teeth, their labial gingivae and the upper lip.","maxillary anterior teeth, their labial gingivae, the upper lip and anterior hard palate.",C,True,0.0365873,0.07745532,0.83272314,0.05323421
Which of the following foramina pierce the sphenoid bone?,The foramen ovale,The foramen ovale and rotundum,"The foramen ovale, rotundum and spinosum","The foramen ovale, rotundum and spinosum and foramen lacerum",C,True,0.07303383,0.42028067,0.4762404,0.030445028
Which of the following is a disorder characterized by uncontrollable episodes of falling asleep during the day?,Dyslexia,Epilepsy,Hydrocephalus,Narcolepsy,D,False,0.03495327,0.9014567,0.044880886,0.018709136
Which of the following allows gas exchange in the lungs?,Alveoli,Bronchi,Bronchioles,Capillaries,A,True,0.89248466,0.044434194,0.05035054,0.01273061
"A patient has a fracture in which the radius is bent but not displaced, and the skin is intact. This type of fracture is known as which of the following?","Closed, greenstick","Complex, comminuted","Compound, transverse","Open, spiral",A,True,0.92260957,0.040536635,0.035773456,0.0010802647
Fertilization of an ovum by a spermatozoon occurs in which of the following structures?,Cervix,Fallopian tube,Ovary,Uterus,B,True,0.023765778,0.8918043,0.07320375,0.0112261595
Ectoderm gives rise to,the neural tube.,ectomesenchymal cells.,dental enamel.,all three structures.,D,False,0.7849554,0.056861978,0.09374955,0.06443306
"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",Epididymis,Prostate,Scrotum,Seminal vesicle,B,True,0.093844175,0.61194086,0.2550949,0.03912007
"Which of the following options completes the following statement? ""The right atrioventricular valve…""",is a semilunar valve,is prevented from everting by papillary muscles.,is open during systole.,prevents blood returning from the pulmonary trunk as the heart relaxes.,B,False,0.45279118,0.31119853,0.16657257,0.06943778
Which one of the following brain areas is supplied by branches of the subclavian arteries?,The frontal lobe,The parietal lobe,The hypothalamus,The cerebellum,D,False,0.07056846,0.090611696,0.6695349,0.16928494
Which of the following structures is part of the small intestine?,Ascending colon,Cecum,Ileum,Sigmoid colon,C,False,0.054966483,0.59094536,0.3163103,0.03777787
During an inferior alveolar nerve block the needle ideally passes,posterior and medial to medial pterygoid.,anterior and lateral to medial pterygoid.,through medial pterygoid.,inferior to medial pterygoid.,B,False,0.075537376,0.1411224,0.7166787,0.06666151
Patients with which of the following diseases are treated with injections of vitamin B-12?,Bell's palsy,Crohn's disease,Pernicious anemia,Graves' disease,C,True,0.03255483,0.015377814,0.9513917,0.00067565404
