0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_104000_choiceD_probs
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,False,0.21727408,0.5906122,0.16921322,0.022900518
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.10492245,0.056160945,0.7752779,0.06363869
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,True,0.115481906,0.27702668,0.517554,0.0899374
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.13019153,0.35389727,0.4544131,0.061498124
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.17234308,0.3648503,0.41342956,0.04937712
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.07957546,0.27774563,0.58798754,0.054691363
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.7186799,0.12488784,0.14151646,0.014915725
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,True,0.09761479,0.20665051,0.6365284,0.059206363
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,True,0.049652267,0.3668834,0.53381217,0.049652267
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,True,0.0652005,0.61860514,0.29220837,0.023985924
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,True,0.14759165,0.27573752,0.5151455,0.061525356
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,False,0.07105297,0.36083677,0.5250144,0.043095805
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.113520995,0.44898424,0.2723227,0.16517207
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.07433894,0.09545308,0.7992189,0.030989079
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,True,0.32116273,0.19479504,0.4123811,0.07166109
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.022615954,0.01068302,0.9616548,0.005046301
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.0887784,0.30986705,0.57890785,0.022446692
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.044774394,0.37489143,0.5454638,0.034870334
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.613848,0.136968,0.17587039,0.07331368
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,True,0.090306476,0.5888722,0.27816352,0.04265776
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,True,0.19199842,0.35870028,0.40646067,0.042840637
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,True,0.3643909,0.118300416,0.412909,0.10439975
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.21411802,0.4000251,0.3530209,0.03283606
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.09846756,0.20845583,0.5666417,0.12643485
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.31292415,0.24370557,0.31292415,0.1304462
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.4776727,0.32829934,0.120774575,0.07325348
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.15420115,0.36990932,0.41916218,0.05672743
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.017498495,0.45129213,0.511381,0.019828392
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.113552466,0.3086676,0.50890684,0.06887305
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,True,0.19090945,0.4041553,0.35666582,0.04826947
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.12299502,0.12299502,0.20278451,0.5512254
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.087227516,0.019463088,0.73034704,0.16296245
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,True,0.08483252,0.20350264,0.62683225,0.08483252
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.20528647,0.20528647,0.49245664,0.09697046
