0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptalpaca_choiceD_probs
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.03307466,0.19033152,0.19033152,0.58626235
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,False,0.032504372,0.1550697,0.19911343,0.61331254
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.028353432,0.16316274,0.16316274,0.64532113
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.027779894,0.298662,0.18114766,0.4924104
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.12672074,0.2682678,0.16271265,0.44229883
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.06496883,0.20011811,0.15585214,0.5790609
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,True,0.04284613,0.2175906,0.2175906,0.5219727
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.03687516,0.24045624,0.14584409,0.57682455
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.026113134,0.18126109,0.15996236,0.63266337
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,True,0.034662638,0.16536619,0.14593516,0.654036
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,True,0.014689321,0.2027798,0.15792507,0.6246058
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,False,0.030493967,0.09998587,0.17548066,0.69403946
"World Bank data show that in 1995, the poorest 20% of households accounted for 7.5% of household income in Niger, the next 20% of households accounted for 11.8% of income, the middle 20% accounted for 15.5% of income, the second richest 20% accounted for 21.1% of income, and the top 20% accounted for 44.1% of income. What was the cumulative income share of the bottom 60% of households in Niger?",15.50%,34.80%,48.10%,65.20%,B,False,0.03921586,0.21199892,0.24022625,0.508559
How many children between the ages of 5-14 worked globally as of 2012?,5 million,30 million,150 million,500 million,C,False,0.02266206,0.07909836,0.1477752,0.7504644
"Different less developed countries have different levels of secondary school enrollment. Some countries with high secondary-school enrollment are, as of 2020,","Colombia, Peru, Uruguay, and Costa Rica.","Bhutan, Niger, Cambodia, and Costa Rica.","Uruguay, Costa Rica, Timor-Leste, and Pakistan.","Bhutan, Cambodia, Uruguay and Costa Rica.",A,False,0.09922264,0.28711024,0.07727467,0.5363925
The percentage of children in Vietnam (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,10%,20%,40%,80%,B,False,0.03043869,0.25486,0.17516257,0.5395387
The percentage of children in India (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,38%,58%,78%,98%,C,False,0.046673823,0.22266836,0.19650415,0.53415364
"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?","True, True","True, False","False, True","False, False",B,False,0.14229532,0.16124173,0.13367409,0.5627889
"In 2017, about how many people died from terrorism globally?",260,"2,600","26,000","260,000",C,False,0.02744771,0.07461062,0.09580193,0.8021397
In 1935 roughly how many Americans were in favor of Social Security act?,90%,70%,50%,30%,A,False,0.03754827,0.17913279,0.15808412,0.62523484
Which of the following countries emitted the most CO2 per capita in 2017?,Japan,Canada,Russia,Iran,B,False,0.029821837,0.12555462,0.20700456,0.63761896
"As of 2019, about what percentage of Indians say it is necessary to believe in God in order to be moral and have good values?",59%,69%,79%,89%,C,False,0.052684285,0.14321074,0.16227902,0.641826
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,False,0.029331492,0.13993272,0.2036009,0.6271349
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,False,0.034580473,0.22549301,0.19899689,0.5409296
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,False,0.03552166,0.20441304,0.20441304,0.55565226
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,True,0.0752558,0.4330672,0.109496534,0.38218045
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.008725887,0.06863442,0.2714544,0.6511853
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.028048523,0.15162888,0.22061872,0.59970385
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.040626187,0.18207395,0.14179933,0.6355005
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.03639586,0.20944372,0.18483344,0.56932706
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,False,0.040808804,0.07624089,0.28326926,0.599681
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.035604358,0.19247535,0.14081797,0.6311023
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.032257184,0.21034327,0.18562728,0.5717723
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.04453474,0.16546664,0.21246336,0.5775353
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,False,0.022858435,0.042705182,0.38062716,0.5538092
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.063585535,0.25148565,0.15253375,0.5323951
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,False,0.039508514,0.21358101,0.16633706,0.5805734
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,False,0.14910106,0.15871726,0.10247556,0.5897061
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,False,0.04623704,0.24995507,0.10419678,0.59961104
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.04953492,0.2220001,0.19591442,0.5325506
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.023549816,0.08219693,0.28689548,0.60735774
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.04685885,0.16355346,0.25331655,0.53627115
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.026460031,0.11858564,0.17254108,0.6824132
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,True,0.02484987,0.12619805,0.20806542,0.6408866
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,False,0.32985482,0.21297029,0.08340036,0.37377447
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,True,0.060066663,0.18501835,0.18501835,0.56989664
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.031479146,0.20526981,0.20526981,0.5579812
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.021569438,0.26276955,0.1593778,0.5562832
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.043026783,0.17017421,0.19283265,0.59396636
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.033831336,0.10420785,0.091963105,0.76999766
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,True,0.07027516,0.26110387,0.11586414,0.5527569
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.03184682,0.19508542,0.1721623,0.6009054
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,True,0.066400915,0.1921374,0.14963676,0.5918249
