0,1,2,3,4,5,llama_7B_sharegpt_xc_20000_dp_correct,llama_7B_sharegpt_xc_20000_dp_choiceA_probs,llama_7B_sharegpt_xc_20000_dp_choiceB_probs,llama_7B_sharegpt_xc_20000_dp_choiceC_probs,llama_7B_sharegpt_xc_20000_dp_choiceD_probs
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.4597165,0.24606852,0.10257662,0.19163835
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.23994596,0.44827807,0.10002436,0.21175157
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.11803527,0.22051892,0.19460726,0.46683857
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.24606852,0.4597165,0.10257662,0.19163835
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.4818199,0.33114967,0.06520723,0.12182315
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.6093856,0.11999514,0.072780736,0.19783854
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.20927955,0.4430448,0.16298708,0.18468855
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.19793247,0.32633543,0.10594561,0.3697865
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.4088841,0.28102168,0.09123438,0.2188599
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.083885014,0.6198311,0.20122969,0.09505418
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.36694473,0.36694473,0.09277815,0.17333241
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.09877464,0.39066127,0.067886755,0.44267723
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.1571279,0.20175622,0.1571279,0.48398802
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.15845901,0.17955758,0.10890718,0.55307627
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.35528365,0.3135367,0.054484513,0.2766952
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.23257597,0.29863346,0.20524758,0.2635431
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.24627472,0.3583276,0.116331935,0.27906582
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.6095081,0.2242255,0.07279536,0.093471095
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.2206912,0.2206912,0.36385828,0.19475931
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.0943499,0.2564696,0.42284688,0.22633363
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.6623504,0.2150337,0.032976486,0.08963938
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.3757868,0.25827426,0.10766473,0.25827426
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.17834014,0.22899327,0.25948337,0.33318323
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,True,0.18136525,0.6330269,0.07560428,0.11000358
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.2132795,0.39845854,0.24167733,0.1465847
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.18926768,0.24302451,0.16702813,0.40067968
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.2772748,0.2772748,0.16817567,0.2772748
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.261829,0.261829,0.14014696,0.33619508
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,True,0.2121819,0.5089979,0.11357279,0.16524743
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.20126146,0.48280114,0.13832484,0.17761262
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.15331379,0.41675007,0.3245653,0.10537092
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.4028737,0.16794273,0.11542525,0.31375834
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.53149,0.41392484,0.03397702,0.020608105
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.42570984,0.17746226,0.06528472,0.33154315
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.3810449,0.33627093,0.051568817,0.23111542
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.3076567,0.3076567,0.11318058,0.2715061
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.34115916,0.2069235,0.11075816,0.34115916
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.082270354,0.223634,0.32538554,0.36871013
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.19579999,0.41450858,0.10480418,0.2848873
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.2012616,0.17761272,0.074039996,0.5470857
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.39643383,0.34985164,0.1652582,0.08845635
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.2856304,0.32366166,0.10507756,0.2856304
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.36060202,0.40861562,0.08046119,0.15032129
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.16075328,0.23389466,0.26503736,0.34031472
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.15581894,0.2267152,0.13750973,0.47995612
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.32486945,0.28669629,0.13542573,0.25300857
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.3412776,0.43820912,0.059305154,0.16120812
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.314282,0.2773529,0.13101223,0.2773529
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.48640993,0.33430433,0.039926957,0.13935879
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.4350765,0.12465151,0.29902342,0.14124866
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.32304353,0.1959358,0.1959358,0.2850849
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.38453156,0.20582493,0.11017014,0.29947346
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.28096667,0.46323574,0.062692136,0.19310538
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.6119754,0.17533389,0.10634538,0.10634538
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.56033707,0.1819148,0.07583337,0.1819148
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.30340108,0.3895747,0.09849991,0.20852432
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.14761534,0.18954185,0.0790128,0.58383
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.5009465,0.39013755,0.041120194,0.06779574
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.14259307,0.4392176,0.18309313,0.23509625
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.506298,0.27100182,0.07764332,0.14505681
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.18069544,0.23201755,0.20475478,0.38253227
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.56128347,0.3004334,0.08607561,0.052207496
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.55307627,0.15845901,0.10890718,0.17955758
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.43430325,0.38327128,0.08551938,0.096906155
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.4713951,0.41600472,0.05630012,0.05630012
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,False,0.24251826,0.35286197,0.12981066,0.27480918
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.67167175,0.21805988,0.055134173,0.055134173
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.3500289,0.21230327,0.12876844,0.30889943
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.3788722,0.20279567,0.15793742,0.2603948
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.3516043,0.27382973,0.10073633,0.27382973
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.39845854,0.24167733,0.1465847,0.2132795
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.45518184,0.3128416,0.1015648,0.13041179
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.20575818,0.5593087,0.12479865,0.110134415
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.49909344,0.38869438,0.059608214,0.05260406
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.23252428,0.38336772,0.085540906,0.2985671
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.13168195,0.19159609,0.21710682,0.45961514
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.1904708,0.4032267,0.21583171,0.1904708
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.09587588,0.17911972,0.2953185,0.4296859
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.14949937,0.21752031,0.31649017,0.31649017
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.32731417,0.32731417,0.120412156,0.22495952
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.22381338,0.28738207,0.11979867,0.3690059
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.40355006,0.40355006,0.061886407,0.13101353
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.54013,0.28911078,0.05023992,0.1205193
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.07828449,0.16572826,0.10051928,0.655468
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.21230327,0.30889943,0.12876844,0.3500289
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,True,0.2780262,0.40452573,0.1488167,0.1686314
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.29884556,0.181259,0.181259,0.3386364
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.41047674,0.24896674,0.09158974,0.24896674
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,False,0.29454038,0.4285537,0.20243444,0.074471466
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.21212037,0.34972736,0.08842492,0.34972736
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.31911525,0.24852721,0.15073937,0.2816182
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.26740262,0.26740262,0.16218789,0.30300686
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.25270095,0.53496796,0.11936749,0.092963494
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.16344157,0.34600583,0.18520358,0.30534908
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.23257597,0.29863346,0.2635431,0.20524758
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,True,0.19313684,0.4633112,0.15041512,0.19313684
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.19734432,0.2236204,0.10563081,0.4734044
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.30359888,0.30359888,0.18414204,0.20866026
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.138265,0.25831303,0.17753577,0.42588618
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.07497646,0.55400527,0.14007446,0.23094375
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.3858721,0.34053093,0.06705452,0.20654246
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.23071584,0.15856852,0.17968166,0.4310339
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.2529349,0.2866128,0.17383946,0.2866128
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.23038225,0.23038225,0.108824864,0.43041068
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.11466839,0.242753,0.18905622,0.4535223
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,True,0.3860056,0.3860056,0.06707772,0.16091107
