0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceD_probs
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,True,0.29258946,0.2582093,0.29258946,0.15661186
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.23832364,0.27005607,0.3060136,0.18560664
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.24902599,0.24902599,0.2821834,0.21976466
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.3908305,0.23705068,0.2091965,0.16292238
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,False,0.12057515,0.13662955,0.3713976,0.3713976
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.3081768,0.24000832,0.21180661,0.24000832
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,False,0.20524758,0.2635431,0.29863346,0.23257597
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,False,0.2127117,0.27312723,0.27312723,0.24103393
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.14350434,0.30379868,0.39008522,0.16261171
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.28012884,0.24721283,0.28012884,0.19252954
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,False,0.12398545,0.23163532,0.38190207,0.26247722
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.41047674,0.24896674,0.24896674,0.09158974
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.3069538,0.21096605,0.39413646,0.08794373
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,False,0.1595629,0.1595629,0.3827715,0.29810274
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,True,0.15950817,0.29800048,0.3376788,0.20481254
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.3919626,0.18515001,0.23773733,0.18515001
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,False,0.05765374,0.20123132,0.48272884,0.25838614
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.19408914,0.2492154,0.36260626,0.19408914
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,False,0.2236818,0.25346467,0.32545507,0.19739848
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.26503736,0.16075328,0.34031472,0.23389466
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,True,0.21439138,0.35347164,0.24293727,0.18919975
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,True,0.13542573,0.25300857,0.32486945,0.28669629
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,True,0.15086904,0.21951316,0.41010457,0.21951316
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.16075328,0.23389466,0.34031472,0.26503736
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,False,0.28421366,0.22134583,0.32205626,0.1723843
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,False,0.09364255,0.28843936,0.41967678,0.19824126
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,True,0.13778104,0.33051956,0.4243955,0.107303984
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,False,0.20524758,0.2635431,0.29863346,0.23257597
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.16218789,0.26740262,0.30300686,0.26740262
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.2662129,0.34182414,0.2662129,0.12575008
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,False,0.19095409,0.27783656,0.31483006,0.21637933
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.16517207,0.44898424,0.2723227,0.113520995
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.13511355,0.17348923,0.3672767,0.32412055
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.18520358,0.34600583,0.30534908,0.16344157
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.18621315,0.44670215,0.23910244,0.12798232
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.18560666,0.2700561,0.30601364,0.23832366
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.1395752,0.29548073,0.33482352,0.23012061
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.2772748,0.16817567,0.2772748,0.2772748
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,False,0.20524755,0.23257595,0.29863343,0.26354307
 How many books are in the New Testament?,30,29,27,47,C,True,0.17528054,0.19861889,0.37106892,0.2550317
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,True,0.15039802,0.17042328,0.3607861,0.31839263
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.087435454,0.16335094,0.30517972,0.44403386
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.29863346,0.2635431,0.23257597,0.20524758
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.15182507,0.28364658,0.41270334,0.15182507
How many Jinas have appeared during our age?,7,42,24,13,C,True,0.17076454,0.219266,0.36150852,0.24846093
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.29807472,0.26305002,0.29807472,0.14080052
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,True,0.13383402,0.19472733,0.59980243,0.071636185
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.08259448,0.1543068,0.53858364,0.22451505
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.27783656,0.21637933,0.31483006,0.19095409
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.1455487,0.39564237,0.27192077,0.18688822
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.228871,0.4275873,0.25934482,0.08419693
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.07966021,0.13133748,0.755795,0.033207316
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,True,0.22134583,0.28421366,0.32205626,0.1723843
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.32205626,0.22134583,0.28421366,0.1723843
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,False,0.13750973,0.15581894,0.47995612,0.2267152
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.1488167,0.2780262,0.40452573,0.1686314
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.21101426,0.27094764,0.3070239,0.21101426
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,False,0.19168942,0.24613409,0.31604242,0.24613409
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.17042328,0.31839263,0.3607861,0.15039802
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.19408914,0.2492154,0.36260626,0.19408914
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,True,0.19295397,0.31812733,0.40848356,0.08043519
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,False,0.18919973,0.24293725,0.3534716,0.21439137
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.13589561,0.25388643,0.4743223,0.13589561
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,False,0.1959358,0.1959358,0.32304353,0.2850849
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.24103393,0.27312723,0.27312723,0.2127117
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,False,0.25653246,0.2263891,0.29068935,0.2263891
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,False,0.24621314,0.24621314,0.35823798,0.1493358
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,False,0.22134583,0.28421366,0.32205626,0.1723843
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.14876276,0.27792543,0.35686332,0.21644855
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,True,0.23832366,0.30601364,0.2700561,0.18560666
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.15793742,0.20279567,0.3788722,0.2603948
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.36150852,0.219266,0.24846093,0.17076454
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,True,0.31102183,0.39935994,0.18864428,0.10097401
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,True,0.23832364,0.27005607,0.3060136,0.18560664
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,False,0.23054817,0.23054817,0.3354456,0.20345806
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,False,0.20524758,0.29863346,0.2635431,0.23257597
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.10665687,0.17584744,0.54164827,0.17584744
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.13495153,0.13495153,0.5337437,0.19635333
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.09059795,0.09059795,0.66943336,0.14937077
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,False,0.2866128,0.2866128,0.2529349,0.17383946
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,False,0.08277887,0.17524286,0.37098914,0.37098914
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,False,0.2635431,0.20524758,0.29863346,0.23257597
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.28154245,0.46418503,0.15069881,0.10357368
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.1959358,0.32304353,0.2850849,0.1959358
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.124885894,0.23331757,0.43589458,0.20590201
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.14529137,0.30758184,0.30758184,0.23954497
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,False,0.138265,0.17753577,0.42588618,0.25831303
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.31292415,0.31292415,0.24370557,0.1304462
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.103145376,0.4622655,0.31771013,0.116879016
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.4980398,0.20761387,0.18321861,0.111127704
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,True,0.17834015,0.2594834,0.33318326,0.22899328
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.16744925,0.27607712,0.24363722,0.31283638
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,False,0.3788722,0.20279567,0.2603948,0.15793742
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,True,0.1493358,0.24621314,0.35823798,0.24621314
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,False,0.12303433,0.29514402,0.3789724,0.20284933
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,False,0.17432259,0.17432259,0.32567745,0.32567745
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,False,0.12522851,0.30040756,0.34040636,0.23395765
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,True,0.16075328,0.26503736,0.34031472,0.23389466
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,False,0.1948313,0.17193802,0.41245788,0.2207728
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.1617928,0.26675123,0.38812074,0.18333524
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,False,0.24852721,0.31911525,0.2816182,0.15073937
When was the State of Israel established?,1947,1948,1945,1949,B,False,0.32731417,0.22495952,0.32731417,0.120412156
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,True,0.15581894,0.2267152,0.47995612,0.13750973
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.2400083,0.21180658,0.30817676,0.2400083
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,False,0.33012268,0.29133224,0.2570998,0.12144535
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,False,0.21101426,0.27094764,0.3070239,0.21101426
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.44797808,0.27171245,0.21160986,0.068699665
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,False,0.10537091,0.15331377,0.41675004,0.32456526
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.2570327,0.3300365,0.2570327,0.1558982
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.20366672,0.20366672,0.2963333,0.2963333
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.16008352,0.20555131,0.49309197,0.14127322
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,False,0.16794273,0.11542525,0.4028737,0.31375834
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,False,0.1141883,0.2739235,0.39855632,0.21333183
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.17306343,0.25180578,0.32332504,0.25180578
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,True,0.03372192,0.117701076,0.6773229,0.17125405
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,True,0.19305666,0.24788967,0.40870097,0.15035269
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.26747528,0.3030892,0.3030892,0.12634638
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,False,0.06868393,0.08819191,0.44787547,0.3952487
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,False,0.12398544,0.2624772,0.38190204,0.2316353
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,True,0.22592203,0.2900896,0.3287146,0.15527378
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,True,0.15035269,0.19305666,0.40870097,0.24788967
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.22638911,0.29068938,0.25653246,0.22638911
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.29539207,0.23005158,0.29539207,0.17916435
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,False,0.16744927,0.24363723,0.3128364,0.27607715
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.12745447,0.21013692,0.39258742,0.26982114
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.25,0.25,0.25,0.25
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.28012884,0.28012884,0.24721283,0.19252954
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.19408914,0.2492154,0.36260626,0.19408914
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,True,0.10537091,0.15331377,0.41675004,0.32456526
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.14629976,0.39768398,0.30971658,0.14629976
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.3940555,0.23900674,0.23900674,0.12793109
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.14658469,0.21327947,0.39845848,0.24167728
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.20852432,0.3895747,0.30340108,0.09849991
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.42426318,0.22709173,0.22709173,0.121553436
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.28421366,0.22134583,0.32205626,0.1723843
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.25948337,0.22899327,0.33318323,0.17834014
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,True,0.15527378,0.2900896,0.3287146,0.22592203
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,False,0.3789724,0.29514402,0.20284933,0.12303433
