0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.0066017066,0.97978014,0.0051414142,0.008476759
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.23500371,0.14253695,0.23500371,0.3874556
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.99840444,0.00070904125,0.0002608417,0.00062572677
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.1782884,0.42769164,0.016583404,0.37743655
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.99588436,0.000908129,0.0021784883,0.001029045
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.007478658,0.00847443,0.0045360355,0.9795109
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.16278577,0.20902108,0.5014155,0.1267777
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.1183004,0.10439974,0.36439088,0.41290897
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.0014842666,0.023217835,0.8712428,0.10405512
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,9.601282e-05,0.0005525156,0.9989717,0.00037973808
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,8.458191e-05,0.00022991744,0.99721366,0.0024718456
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.16770889,0.51657975,0.14800258,0.16770889
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.8869198,0.0059760185,0.0011767478,0.10592747
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.00089464843,0.0040095365,0.013994656,0.98110116
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.011297369,0.8974612,0.0077645606,0.08347689
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.7318153,0.14410298,0.025041342,0.09904043
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.020264164,0.16966978,0.5922057,0.21786031
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,5.1355786e-05,0.0001792493,0.9982685,0.0015008359
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,7.481619e-05,6.602505e-05,0.9995239,0.0003353029
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.00046376497,0.0020784503,0.9501526,0.04730531
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.0002266377,0.0008963695,0.98298854,0.015888529
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.0007066254,0.9950027,0.001495926,0.0027947577
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.011783105,0.936048,0.005565945,0.046603084
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.040298104,0.027696455,0.014824843,0.9171806
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9972523,0.00090937637,0.00013945739,0.0016989388
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.00352418,0.00352418,0.015794279,0.9771574
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.002087899,0.037008896,0.954472,0.006431182
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.1948313,0.2207728,0.17193802,0.41245788
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.0019110155,0.9899305,0.0014883003,0.006670099
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.19020854,0.03745428,0.020047832,0.75228935
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9751893,0.008437041,0.0006111772,0.015762467
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.48602134,0.20260383,0.05122627,0.2601485
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.0010165565,0.0011519095,0.9837984,0.014033129
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.00037883638,0.9965996,0.0005512037,0.0024703236
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9752347,0.02024035,0.00053938705,0.0039855614
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.15766026,0.10835821,0.027397245,0.7065843
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.03300502,0.9645482,0.0009966653,0.0014501394
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.2718779,0.39558002,0.060664162,0.2718779
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9970071,0.0021809442,0.00026047663,0.000551429
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.09421856,0.2902136,0.07337749,0.5421904
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.00028449754,0.24297759,0.008314236,0.7484237
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.0004876306,0.99904805,0.00020327469,0.00026100987
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.803509,0.17928709,0.0042164284,0.012987513
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.0986911,0.8263304,0.007149159,0.06782933
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.3603937,0.029582916,0.59418875,0.015834594
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.12722275,0.11227368,0.02838723,0.73211634
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.0006227305,0.0016927571,0.004060713,0.99362373
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.064082526,0.093239516,0.15372598,0.688952
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9940427,0.0024639857,0.0013188764,0.0021744596
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.51049346,0.11390649,0.18780005,0.18780005
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.01808649,0.41164657,0.32059067,0.24967627
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9942351,0.0019193253,0.00025975244,0.0035857717
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.013981501,0.9801789,0.0013004822,0.004539129
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.99232835,0.0021707094,0.00029377357,0.005207261
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.0033839864,0.39113566,0.569099,0.036381282
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.00022900186,0.99324256,0.00062249164,0.0059060366
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.00043020843,0.99876,0.00043020843,0.0003796576
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0012929467,0.0039825565,0.9744994,0.020225089
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.0021545268,0.0011532351,0.67693216,0.3197601
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.00046403485,0.011967616,0.9507055,0.036862854
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.031186178,0.15837649,0.3799254,0.4305119
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.0002030616,0.9980008,9.591951e-05,0.001700214
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.04937712,0.3648503,0.17234308,0.41342956
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.0031069021,0.012288036,0.9761596,0.008445435
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.0014772938,0.9826096,0.0018968829,0.014016173
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.22207303,0.60365707,0.0816961,0.092573814
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.0035182377,0.9755098,0.0031048341,0.017867086
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.0011575376,0.00855311,0.98860514,0.0016842074
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,5.8203597e-05,0.9984378,0.00033493858,0.0011690505
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,3.5344696e-05,0.00012336511,0.99963784,0.00020339468
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,1.2990816e-05,8.4710766e-05,0.0011693959,0.99873286
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.44667014,0.14501256,0.06045023,0.34786707
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,True,0.0037343982,0.0661938,0.8064055,0.123666294
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.47774625,0.28976774,0.006814684,0.22567134
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,2.4276882e-05,0.00033513203,0.0006261091,0.9990145
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.088276975,0.8375486,0.04169909,0.032475285
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.04759763,0.04759763,0.06111657,0.8436882
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.13012446,0.07892448,0.13012446,0.66082656
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.5463491,0.13813868,0.17737359,0.13813868
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.000800179,0.994341,0.0016939791,0.0031647696
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,5.8209695e-05,0.0002302238,0.9985424,0.0011691729
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.044024337,0.17411964,0.6886565,0.09319952
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.31304345,0.40195572,0.06984943,0.2151514
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.049891096,0.10561945,0.06406143,0.78042805
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00015825545,0.00023026032,0.99870086,0.00091069733
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.264554,0.16046011,0.014925115,0.5600608
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,8.467971e-05,0.9983668,0.00037950813,0.0011689672
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,4.502698e-05,0.003576936,0.99178517,0.0045928764
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.99538165,0.0019215386,0.00022949505,0.0024673045
How many sides does a rhombus have?,4,6,8,10,A,True,0.63611275,0.067045785,0.031670187,0.26517123
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.0073643588,0.0023908573,0.025704138,0.96454066
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.00026112967,0.9995066,0.00012334892,0.000108855034
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,True,4.536463e-05,0.0005526543,0.0001794206,0.9992225
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.017749485,0.007399086,0.005762414,0.96908903
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.9308532,0.01504584,0.00158582,0.05251514
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.021475952,0.05837769,0.4887904,0.431356
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.013298606,0.7260792,0.052597005,0.20802519
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.008882161,0.03512963,0.6226876,0.33330065
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.77151173,0.11831516,0.038411308,0.07176177
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.03661663,0.3065873,0.21071416,0.4460819
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.98985785,0.0051942975,0.00090263353,0.004045323
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,7.4789656e-05,0.00055262493,0.00020329937,0.99916935
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.00033501256,0.9986584,9.598271e-05,0.0009106586
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.9980987,0.0015005806,6.593091e-05,0.0003348248
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.13068123,0.19014007,0.40252653,0.2766522
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,7.483466e-05,0.9997706,3.1195726e-05,0.00012338148
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,6.60207e-05,0.999458,9.6059564e-05,0.00037992295
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,2.4279161e-05,0.00037979,0.99910825,0.00048766
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.35339925,0.21434748,0.35339925,0.07885403
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.009687001,0.988101,0.0009010315,0.0013109931
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.06383398,0.8812009,0.011092682,0.04387241
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.015961891,0.020495474,0.769087,0.19445565
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.471773,0.049724508,0.0067294803,0.471773
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.0019716609,0.90133435,0.08383716,0.012856844
How many stars are on the American flag?,13,48,50,51,C,False,0.9461652,0.028571714,0.0030114367,0.022251673
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,True,0.00019219748,0.047029167,0.008172444,0.9446061
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.029068772,0.032939233,0.35413015,0.5838619
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,False,0.055134173,0.055134173,0.21805988,0.67167175
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.114522286,0.39972204,0.032811187,0.45294443
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.11944493,0.0930238,0.008652561,0.77887875
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.022277193,0.022277193,0.008195321,0.9472503
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.22853033,0.050992012,0.016554682,0.703923
In the children's game what color is 'Rover'?,Green,black,red,blue,C,False,0.122350454,0.42704505,0.2935035,0.1571011
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.0014571609,0.022793833,0.96921843,0.0065305424
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.011695077,0.20730019,0.63852954,0.1424752
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,True,0.0065437,0.9711712,0.017787622,0.004497415
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,True,0.0408399,0.9295118,0.00487763,0.02477065
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,True,0.00010883198,0.00033522607,0.00026107434,0.9992949
What is your hallux?,earlobe,tongue,eyelid,big toe,D,True,0.00010883625,0.0002610846,0.0002958476,0.99933416
What metal device is used by police to immobilize the wheels of repeat parking offenders?,Brooklyn clamp,Denver boot,LoJack,The Club,B,True,0.0009023202,0.98951423,0.0010224627,0.008560975
What disease is sometimes referred to as the 'royaldisease'?,rickets,measles,hemophilia,tuberculosis,C,False,0.43913054,0.14256482,0.07630945,0.3419952
Which of the following statements accurately describes a JPEG compressed digital photograph?,The JPEG format is used only for color photos.,A JPEG compression alters the proportions of the original image by rearranging data.,A JPEG compression sharpens the details in an image.,The JPEG format compresses file size by selectively discarding data.,D,False,0.00087580783,0.9604399,0.001443963,0.037240297
What do herpetologists study?,Herpes,Blood,Insects,Reptiles and amphibians,D,True,3.5333316e-05,9.604591e-05,0.000552706,0.999316
Which of these is a virus?,Staphylococcus,Leukemia,Scoliosis,Chicken pox,D,True,0.049879782,0.034281842,0.1355873,0.7802511
What new token was recently added to the Monopoly board game?,piggybank,sack of money,globe,telephone,B,False,0.34191707,0.18301502,0.03603779,0.4390302
What is considered the proper way to address a duke?,Your Majesty',Your Eminence',Your Excellency',Your Grace',D,True,0.018600421,0.03475016,0.15573941,0.79091
Which of the following is about the Watergate scandal?,All the King's Men',All the Pretty Horses',All the President's Men',All the Right Moves',C,True,0.001685347,0.0014873134,0.9892741,0.0075532007
What causes the disease toxoplasmosis?,a bacterium,a protozoan,a virus,a prion,B,True,0.00029583735,0.9992995,0.00029583735,0.00010883248
Which of these rock guitarists designed a colorful line of men's neckties?,Eric Clapton,Jerry Garcia,Jeff Beck,Keith Richards,B,True,0.13589562,0.47432235,0.13589562,0.25388646
