0,1,2,3,4,5,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_correct,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceA_probs,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceB_probs,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceC_probs,llama2_chat_7B_alpacacode_alpacagpt35_op_52000_choiceD_probs
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.061474577,0.13014168,0.14746983,0.66091394
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.0014732728,0.015839176,0.002752436,0.9799351
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,True,0.04850972,0.09062809,0.85985535,0.0010067871
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.00095339434,0.0066178683,0.010249956,0.98217875
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.00064702786,0.01567605,0.013834065,0.96984285
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.37167776,0.42116606,0.19894476,0.008211431
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.0020336453,0.005884548,0.9896288,0.0024530445
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.012414175,0.411101,0.11064634,0.4658385
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.8862771,0.082436614,0.023618484,0.007667799
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.93333274,0.04100778,0.0062887464,0.019370703
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.22950132,0.2025342,0.13919958,0.4287649
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.0072865267,0.1463538,0.84220797,0.004151738
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,7.960463e-05,0.00014872102,0.0007095083,0.9990621
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,True,0.1612399,0.019257361,0.8188438,0.00065895065
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,True,0.9885656,0.010981972,0.0002749283,0.00017750706
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.00066574075,0.000854828,0.00058751414,0.99789196
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,True,0.012281659,0.010181854,0.975653,0.0018834533
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.3247916,0.3247916,0.19699608,0.15342069
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.11888748,0.87846625,0.002467431,0.0001787401
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,True,0.028973175,0.057620037,0.90132904,0.012077816
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,6.592642e-05,0.00020306768,0.001700265,0.9980307
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.08566131,0.09706698,0.81273186,0.004539883
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.0043382635,0.6048462,0.2857091,0.1051065
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.066301025,0.29714057,0.43233696,0.20422152
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.006457874,0.017554322,0.017554322,0.9584335
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.00090700435,0.0038186307,0.994651,0.00062337436
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,True,0.002143988,0.013980556,0.9801127,0.0037628156
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.00029534692,0.0010308621,0.0010308621,0.99764293
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.0013151796,0.0066790334,0.0007493668,0.9912565
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.1028167,0.21766296,0.29750997,0.38201037
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.01600286,0.09802939,0.16162315,0.7243447
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.8122745,0.14115214,0.03568885,0.010884484
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,False,0.061075628,0.7440535,0.028850084,0.16602078
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.99907327,0.00080398726,0.000108807835,1.3833364e-05
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,True,0.0018568265,0.661076,0.2755775,0.06148965
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.13366765,0.41172534,0.28297442,0.17163265
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,False,0.021910064,0.30245912,0.2355554,0.4400754
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,True,0.0038165029,0.0019190583,0.99409676,0.00016768543
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.022101786,0.9397918,0.032157905,0.0059486143
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,True,0.13504335,0.3670859,0.41596282,0.081907935
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.9916505,0.0071126204,0.00090426824,0.0003326617
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.0019847448,0.009468688,0.022714201,0.9658324
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.02788046,0.19352874,0.76542103,0.013169796
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,True,0.013194507,0.26501873,0.5610447,0.160742
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.005432738,0.21700998,0.6684378,0.10911947
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.026869165,0.57448804,0.3484446,0.050198205
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,True,0.018512323,0.5082313,0.30825785,0.16499853
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,True,0.028913643,0.0651579,0.899477,0.0064515052
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,True,0.85626614,0.11588302,0.025856998,0.0019938773
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.9996822,0.0002780199,3.3204742e-05,6.5384015e-06
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.02654479,0.30378905,0.6431214,0.02654479
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,True,0.0006992077,0.014043962,0.98455775,0.0006992077
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.12672074,0.16271265,0.2682678,0.44229883
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,True,0.0007520169,0.0031661096,0.994762,0.0013198308
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.0004862548,0.0027982031,0.99622935,0.0004862548
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,True,0.16839127,0.2776303,0.51868165,0.03529673
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.6807184,0.28376564,0.009121631,0.026394317
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.113520995,0.44898424,0.2723227,0.16517207
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.99760866,0.00090970134,0.00015808239,0.0013236076
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,1.8911787e-05,7.9621605e-05,0.0006262724,0.99927515
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.0070753796,0.02798367,0.03824914,0.92669183
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.022317613,0.30808514,0.65221626,0.017380973
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.0019088982,0.008555088,0.9888337,0.0007022444
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,True,0.21267267,0.45022804,0.1373118,0.19978748
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.9445706,0.053289026,0.0018234502,0.00031686813
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.018113883,0.38729188,0.2073024,0.38729188
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.22508988,0.32750383,0.42052323,0.02688315
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.00017808164,0.0075722234,0.00048407607,0.99176556
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.0051773707,0.13352616,0.81794685,0.043349594
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,True,0.0056751673,0.09450002,0.89659125,0.003233613
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.0024519868,0.0040426427,0.0043033706,0.989202
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.02920918,0.21582827,0.7533147,0.0016478692
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.04616783,0.08102706,0.19437382,0.6784313
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.10789236,0.6208776,0.20156945,0.06966054
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,True,0.5095923,0.39687088,0.078148514,0.015388354
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.003853327,0.34686545,0.50468624,0.14459503
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.80197287,0.095782004,0.017717889,0.08452731
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,True,0.0048516695,0.0096486965,0.98419386,0.0013058091
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.42311445,0.13736515,0.42311445,0.016405927
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.19569904,0.53196514,0.19569904,0.07663685
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,True,0.0046037035,0.059701737,0.824157,0.111537516
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.035808306,0.4943184,0.43623444,0.03363879
