0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceD_probs
How many entries will be in the truth table of a 3 input NAND gate ?,3,6,8,9,C,False,0.367223,0.32407317,0.05631547,0.25238845
In decimal number system what is MSD,First digit from left to right,First digit from right to left,Middle digit,Mean of all digits,A,False,0.13787888,0.33075425,0.20061259,0.33075425
"In Digital Logic Designs, GAL is abbreviated as",General Advance Logic,General Array Logic,Generic Advance Logic,Generic Array Logic,D,False,0.22656651,0.37354502,0.19994426,0.19994426
Inintel 8085A microprocessor ALE signal is made high to,Enable the data bus to be used as low order address bus,To latch data D0-D7 from data bus,To disable data bus,To achieve all the functions listed above,A,True,0.6077367,0.17411949,0.0440243,0.17411949
For an SCR gate cathode characteristic is a straight line of 130. For triggered source volume of 15 V and allowable gate power dissipation of 0.5 W compute the gate source resistance?,111.9 ohm,11.19 ohm,108 ohm,115 ohm,A,True,0.5321521,0.36574244,0.038548972,0.06355651
The concept of V/f control of inverters driving induction motors resuls in,constant torque operation,speed reversal,reduced magnetic loss,hormonic elimination,A,True,0.29539207,0.23005158,0.29539207,0.17916435
"The energy stored in the magnetic field in a solenoid 30 cm long and 3 cm diameter wound with 1000 turns of wire carrying a current at 10 amp, is",0.015 joule.,0.15 joule.,0.015 joule.,1.15 joule.,B,False,0.5549236,0.2970292,0.05161594,0.09643126
"While operating on variable frequency supplies, the AC motor requires variable voltage in order to",protect the insulation.,avoid effect of saturation.,improve the capabilities of the inverter.,protect thyristor from dV / dt.,B,False,0.572718,0.30655387,0.060364034,0.060364034
Which of the following windings are necessary in case of all dc machines?,closed winding,lap winding,wave winding,open type winding,A,True,0.5583098,0.2988417,0.04582886,0.097019695
Relaxation Voltage controlled oscillators are used to generate,Sinusoidal wave,Triangular wave,Sawtooth wave,Both B and C,D,False,0.23062675,0.38023922,0.15850729,0.23062675
The supply frequency usually employed for high frequency eddy current heating is,1 KHz.,5 KHz.,10 MHz.,10 KHz to 400 KHz.,D,True,0.14437532,0.18538158,0.099227615,0.5710155
In the toggle mode a JK flip-flop has,"J = 0, K = 0.","J = 1, K = 1.","J = 0, K = 1.","J = 1, K = 0.",B,False,0.4218189,0.4218189,0.08306107,0.07330114
Electric drive is becoming more and more popular because,all of below.,it provide smooth and easy control.,it is cheaper in cost.,it is simple and reliable.,A,True,0.44648945,0.34772635,0.04152999,0.1642543
A step up chopper has input voltage 110 V and output voltage 150 V. The value of duty cycle is,0.32.,0.67.,0.45.,0.27.,B,False,0.49078432,0.38222322,0.051728286,0.075264215
A Binary number system has how many digits.,0,1,2,10,C,False,0.12790833,0.14493914,0.07758033,0.64957213
"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",LC.,RL.,RC.,Any of the above.,C,False,0.52696425,0.15097779,0.15097779,0.17108025
Advantages of open loop control system is/are,simple and economical.,accurate.,reliable.,all of the above.,A,False,0.22504844,0.10630535,0.056901157,0.61174506
"The voltage induced in an inductor is represented as,",product of its inductance and current through it.,ratio of its inductance to current through it.,ratio of current through it to its inductance.,product of its inductance and rate of change of current through it.,D,False,0.57997674,0.3986118,0.009374451,0.012037033
"If a Hexadecimal number needs to convert to binary. For each hexadecimal digit, there will be how many bits",1,2,4,8,C,False,0.2935036,0.48390564,0.06548951,0.15710115
Induction heating takes place in,conducting but non-magnetic materials.,conducting materials which may be either magnetic or non-magentic materials.,insulating materials.,conducting and magnetic materials.,B,True,0.41623312,0.4716539,0.030151825,0.08196116
In a lap winding dc machine number of conductors are 100 and number of parallel paths are 10. Find the average pitch,10,100,50,1,A,True,0.39948612,0.35254526,0.10100591,0.14696273
Magnetic flux has the unit of,Newton,Ampere turn,Weber,Tesla,C,False,0.5473828,0.2929929,0.13840003,0.021224333
"In balanced bridge, if the positions of detector and source are interchanged, the bridge will still remain balanced. This can be explained from which theorem",Reciprocity theorem,Thevinin's theorem,Norton's theorem,Compensation theorem,A,True,0.35909978,0.35909978,0.14969505,0.13210543
A D-flip-flop is said to be transparent when,the output is LOW,the output is HIGH,the output follows clock,the output follow input,D,False,0.21160986,0.44797808,0.068699665,0.27171245
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.42971405,0.42971405,0.06589878,0.07467311
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.3593953,0.4614727,0.116678566,0.06245354
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.13074963,0.089862816,0.11538614,0.6640014
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,True,0.33012268,0.29133224,0.12144535,0.2570998
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,False,0.78143805,0.19757847,0.0098368535,0.011146614
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,True,0.5431364,0.19980873,0.057246156,0.19980873
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.33211035,0.6204638,0.0165348,0.030891072
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.33620113,0.33620113,0.123681486,0.2039163
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.3698133,0.47484967,0.07282056,0.0825165
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,False,0.49607638,0.340948,0.052286062,0.1106896
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.47369844,0.36891672,0.093276754,0.06410811
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.5576165,0.23244913,0.12442105,0.08551326
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.2830518,0.19453846,0.055736206,0.46667352
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.60782444,0.25337893,0.056536485,0.082260095
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,False,0.46054894,0.16942649,0.09068746,0.27933705
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.31115207,0.4527236,0.14697783,0.08914656
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.37668884,0.48367804,0.074174434,0.06545871
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,True,0.6912325,0.1201182,0.03441444,0.15423483
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,False,0.3247377,0.28658,0.3247377,0.063944645
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,False,0.5733499,0.39405724,0.017313667,0.015279257
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.67105204,0.14973195,0.02948397,0.14973195
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.5016049,0.18453014,0.07692361,0.23694138
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.12398545,0.38190207,0.23163532,0.26247722
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.59061205,0.21727404,0.042783797,0.14933011
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.13589571,0.53747797,0.2538866,0.072739735
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,False,0.46323574,0.19310538,0.062692136,0.28096667
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.6753509,0.24844772,0.03810069,0.03810069
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.18054715,0.49077803,0.20458671,0.124088116
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.15423235,0.28814396,0.08255462,0.47506908
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.39730623,0.24097842,0.08865101,0.27306432
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.08644226,0.2073642,0.56367433,0.14251919
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,True,0.7199212,0.11040349,0.027914373,0.14176089
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,True,0.3099609,0.51103914,0.07837039,0.100629576
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.23480837,0.12568386,0.14241847,0.49708933
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.7466119,0.11449665,0.06944573,0.06944573
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.3103132,0.3103132,0.16609868,0.21327494
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,False,0.36891085,0.25354847,0.15378492,0.22375575
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.5858958,0.24423769,0.0544968,0.11536972
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.31836653,0.59478694,0.038023457,0.048823085
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,False,0.7875681,0.057051245,0.018521827,0.13685882
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.5846719,0.31295234,0.047992792,0.05438296
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,True,0.4798019,0.3297627,0.08337707,0.10705828
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,False,0.5414468,0.4216792,0.009916944,0.026957048
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.56133235,0.26515463,0.07596807,0.09754494
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,False,0.36235443,0.36235443,0.026248869,0.24904232
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,True,0.51219416,0.31066146,0.12950297,0.04764148
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.29835942,0.55740875,0.085481405,0.058750447
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,True,0.31839263,0.3607861,0.15039802,0.17042328
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,False,0.3584609,0.4602729,0.09063311,0.09063311
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,True,0.22594544,0.17596647,0.42212164,0.17596647
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.6034309,0.17288586,0.104860574,0.1188226
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,False,0.4357019,0.26426658,0.06681705,0.23321444
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,False,0.47905135,0.19969831,0.064832546,0.25641772
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.3789724,0.29514402,0.20284933,0.12303433
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,True,0.38181832,0.29736042,0.14046311,0.1803582
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.34127745,0.386718,0.16120805,0.11079656
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.33397773,0.2295393,0.05803663,0.37844634
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.688628,0.28706285,0.018351315,0.0059577995
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.13778104,0.33051956,0.107303984,0.4243955
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,False,0.42684412,0.3766886,0.07417439,0.12229289
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.27014005,0.3468667,0.14459555,0.23839776
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.5658366,0.23587579,0.1621149,0.03617272
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,False,0.42877087,0.37838897,0.084429994,0.108410254
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.4294136,0.37895617,0.09581512,0.09581512
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.34782207,0.5060781,0.06849022,0.0776096
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.20902108,0.1267777,0.16278577,0.5014155
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,False,0.58396477,0.24343273,0.13030015,0.042302266
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.14350435,0.39008525,0.16261172,0.3037987
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.47506908,0.08255462,0.28814396,0.15423235
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.5042824,0.30586275,0.07733422,0.11252062
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.39008525,0.3037987,0.14350435,0.16261172
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.661953,0.21490467,0.06157122,0.06157122
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.29148525,0.37427446,0.10723143,0.22700894
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.59860605,0.17150351,0.009675565,0.22021486
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,False,0.47484967,0.3698133,0.07282056,0.0825165
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.49914274,0.30274537,0.111373805,0.086738005
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,True,0.08547054,0.1243589,0.491849,0.29832152
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.3155568,0.3155568,0.27847788,0.09040854
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.6013265,0.1341741,0.17228293,0.09221641
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.38989532,0.38989532,0.07677494,0.14343448
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,True,0.44350433,0.3913912,0.05296904,0.112135455
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,False,0.50895,0.39637065,0.047339726,0.047339726
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.81198305,0.08558238,0.01685217,0.08558238
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,False,0.47733942,0.10650882,0.044399485,0.37175232
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,False,0.27192077,0.39564237,0.1455487,0.18688822
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.5107357,0.35102317,0.069120556,0.069120556
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,True,0.5045405,0.23832805,0.14455327,0.112578206
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.4442299,0.39203152,0.03646461,0.127274
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.6525594,0.21185501,0.08831431,0.047271248
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,True,0.16699392,0.40059757,0.07888234,0.35352612
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.4399883,0.4399883,0.05254911,0.067474395
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,False,0.5740064,0.23928146,0.022256643,0.1644556
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,True,0.3632936,0.28293332,0.104085356,0.24968779
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.57680935,0.3087438,0.05365163,0.060795255
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,False,0.42284688,0.22633363,0.0943499,0.2564696
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.28513134,0.28513134,0.3661159,0.0636214
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.3313637,0.3313637,0.0448452,0.29242745
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,False,0.10875285,0.48739642,0.3795847,0.024266038
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.3643909,0.412909,0.10439975,0.118300416
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.12595673,0.38797405,0.0980952,0.38797405
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.48383754,0.2934623,0.08407836,0.13862178
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.5014155,0.1267777,0.20902108,0.16278577
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.44238636,0.20896852,0.11185279,0.23679237
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.5242371,0.28060392,0.06261119,0.1325479
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.25094652,0.32222173,0.10461008,0.32222173
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.35102317,0.5107357,0.069120556,0.069120556
