0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptalpaca_choiceD_probs
"What is the percentage of children aged 13-15 in China who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",9%,19%,39%,59%,B,True,0.3245653,0.41675007,0.10537092,0.15331379
The percentage of children in Ethiopia (age 8) who reported physical punishment by teachers in the past week in 2009 was about what?,18%,38%,58%,78%,B,True,0.36060202,0.40861562,0.08046119,0.15032129
"As of 2018, about what percentage of people from Tunisia say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",24%,39%,54%,69%,A,True,0.4028737,0.31375834,0.11542525,0.16794273
"As of 2015, the global fertility rate was about",1.5 children per woman,2.5 children per woman,3.5 children per woman,4.5 children per woman,B,False,0.50117046,0.44228137,0.028274102,0.028274102
What is the median international income as of 2020?,$300 ,"$1,000 ","$10,000 ","$30,000 ",C,False,0.20175622,0.48398802,0.1571279,0.1571279
Before being reelected for a third term as president how many Americans approved of running a third time?,20%,40%,60%,80%,C,False,0.33841926,0.38347927,0.09695874,0.18114278
"As of 2019, about what percentage of Italians say it is very important to have free media in our country without government/state censorship?",41%,56%,71%,86%,B,False,0.39643383,0.34985164,0.08845635,0.1652582
Public spending on education in the world is about what percentage of global GDP as of 2017?,1%,2%,4%,8%,C,False,0.28748983,0.41829523,0.119843595,0.17437139
"As of 2013, which of the following countries had the highest per capita rate of homelessness?",US,Chile,Ireland,Spain,A,False,0.26635766,0.23505981,0.1110344,0.38754812
"Overall, the growth rate of average incomes in less developed countries between 1960 and 1995",was approximately zero,exceeded that of high income countries,exceeded that of Britain during the industrial revolution,was approximately 3.0% per year,C,False,0.30166775,0.43892398,0.09793718,0.16147111
"As of 2015, about what percentage of the world’s land area is forested?",15%,30%,45%,60%,B,False,0.3774575,0.3774575,0.12254251,0.12254251
The greatest population growth rate has taken place,"in Africa, which is the poorest region of the world with the lowest overall economic growth.","in Asia, which is the poorest region of the world with a steady overall economic growth.","in Asia, which is the poorest region of the world with the lowest overall economic growth.","in Africa, which is the poorest region of the world with a steady overall economic growth.",C,False,0.412909,0.3643909,0.10439975,0.118300416
The global HIV/AIDS death rate is highest for which of these age groups?,Under 5,14-May,15-49,over 50,C,True,0.20814733,0.20814733,0.4406479,0.14305742
"As of 2015, agriculture made up about what percentage of total US GDP?",1%,3%,9%,20%,A,False,0.3457791,0.39181906,0.099067375,0.16333447
"As of 2017, what percentage of Indians live in urban areas?",19%,34%,49%,64%,B,True,0.3128416,0.45518184,0.1015648,0.13041179
"Consider the following statements: (1) As countries get richer, the population tends to report higher average life satisfaction. (2) Important life events such as marriage or divorce do affect our happiness, but have surprisingly little long-term impact. Which of these statements is True/False, as of 2020?","True, True","True, False","False, True","False, False",A,True,0.5497592,0.33344582,0.065659374,0.051135574
"At its peak, what was the approximate difference in approval of school desegration from the South and the rest of the U.S.?",80%,40%,-40%,-80%,B,True,0.34323534,0.3889366,0.059645362,0.20818277
"As of 2013, share of people in the United States who think political parties are corrupt is",36%,56%,76%,96%,C,False,0.43913054,0.3419952,0.07630945,0.14256482
Which of the following countries invested the largest fraction of its GDP in renewable energy in 2015?,China,Japan,Chile,India,C,False,0.19593963,0.15259793,0.11884339,0.5326191
"As of 2020, about how much do you need to make annually to be among the richest one percent in the world?","$150,000 ","$75,000 ","$35,000 ","$15,000 ",C,False,0.43458176,0.2986834,0.085574225,0.18116063
In 1943 how many Americans believed in the Holocaust?,30%,50%,70%,90%,B,False,0.3467165,0.3467165,0.06827252,0.23829454
Which of the following countries emitted the most CO2 in 2017?,Canada,Russia,Iran,Japan,D,False,0.3373157,0.3373157,0.02768856,0.29768005
"At the time of independence, there were already hundreds of thousands of university graduates in ____, but hardly any at all in ____.","India, Congo","India, South Korea","Congo, South Korea","South Korea, India",A,True,0.5583098,0.2988417,0.04582886,0.097019695
"As of 2013, share of people in the India who think political parties are corrupt is",26%,46%,66%,86%,D,False,0.40059763,0.35352618,0.07888235,0.16699393
"As of 2019, about what percentage of French people say God plays an important role in their life?",11%,31%,51%,71%,B,False,0.43892398,0.30166775,0.09793718,0.16147111
"As of 2017, the share of GDP spent on the military by the United States is about",1%,3%,6%,10%,B,False,0.33627078,0.33627078,0.0963432,0.23111531
"As of 2017, the share of global deaths by suicide is about",0.70%,1.40%,2.80%,5.60%,B,False,0.39948612,0.35254526,0.10100591,0.14696273
Many countries that became independent after World War II found that the legacy of colonialism hindered their economic development. The list of hindrances included,artificial political boundaries that covered diverse ethnic groups with little in common,inadequate access to higher education and training for nationals under the colonial administration,control of domestic commerce by foreign minority groups which had been brought in by the colonial power,all of the above,D,True,0.29714057,0.20422152,0.066301025,0.43233696
Which of the following mental disorders is most prevalent in the world?,Bipolar disorder,Schizophrenia,Alcohol use disorders,Anxiety disorders,D,False,0.3128416,0.45518184,0.1015648,0.13041179
"As of 2017, how many people in the world have some access to electricity?",60%,70%,80%,90%,C,False,0.40820473,0.40820473,0.080380276,0.10321032
Before Nixon resigned how many believed he should be removed from office?,79%,98%,33%,57%,D,False,0.4745341,0.3695675,0.050015524,0.10588287
