0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
A Lissajous pattern on an oscilloscope has 5 horinzontal tangencies and 2 vertical tangencies. The frequency of horizontal input is 100 Hz. The frequency of the vertical will be,500 Hz.,250 Hz.,400 Hz.,625 Hz.,B,False,0.062721655,0.1931963,0.21892008,0.525162
Speed control by variation of field flux results in,constant power drive.,constant torque drive.,variable power drive.,none of the above.,A,False,0.11466839,0.242753,0.18905622,0.4535223
Which of the following memories uses one transistor and one capacitor as basic memory unit,SRAM,DRAM,Both SRAM and DRAM,,B,False,0.23606478,0.23606478,0.08684338,0.44102705
"What will be the number of lamps, each having 300 lumens, required to obtain an average illuminance of 50 lux on a 4m * 3m rectangular room?",2,4,5,6,A,False,0.04077651,0.1256005,0.11084205,0.72278094
"The output of the system has an effect upon the input quantity, then the system is a",open loop control system.,closed loop control system.,either A or B.,none of the above.,B,True,0.094277516,0.6147666,0.06479592,0.22616
"A sinusoidal signal is analog signal, because",it can have a number of values between the negative and positive peaks,it is negative for one half cycle,it is positive for one half cycle,it has positive as well as negative values,A,False,0.121752985,0.044790417,0.039527405,0.79392916
FM stands for,frequent modulation.,frequency modulation.,frequency moderator.,frequent moderator.,B,True,0.020722982,0.88116354,0.00523959,0.09287395
Stack is also known as,FIFO memory,Flash memory,LIFO memory,LILO memory,C,False,0.5790978,0.1659143,0.041949708,0.21303818
"In Ward-Leonard system, the lower limit of the speed imposed by",Field resistance.,Armature resistance.,Residual magnetism of the generator.,None of above.,C,False,0.19163835,0.24606852,0.10257662,0.4597165
Colpitts oscillator is also called as,Tank circuit oscillator,LC oscillator,Resonant circuit oscillator,All of the above,D,True,0.051595196,0.075070575,0.06624954,0.8070847
An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,1500 A.,6000 A.,2121.32 A.,4242.64 A.,C,False,0.11341165,0.14562345,0.16501299,0.5759519
Both the ALU and control section of CPU employ which special purpose storage location?,Buffers,Decoders,Accumulators,Registers,C,False,0.088276975,0.032475285,0.041699093,0.8375487
Systematic errors are,environmental errors.,observational errors.,instrument errors.,all of the above.,D,True,0.040555563,0.085856125,0.059008,0.81458026
Which of the following is/are the disadvantages of an open loop control system?,Inaccurate.,Unreliable.,both A and B.,none of the above.,C,False,0.028522886,0.060382955,0.07753325,0.83356094
A diode (p-n junction) when reverse biased act as,On Switch,Zener diode,Capacitor,Off Switch,D,True,0.14715075,0.11460112,0.078764126,0.6594839
Piezoelectric effect is carried out in,composite filter.,crystal filter.,m derived.,constant k prototype.,B,True,0.22514144,0.47662443,0.07309273,0.22514144
The resistivity of the conductor depends on,area of the conductor.,length of the conductor.,type of material.,none of these.,C,False,0.07905777,0.24351506,0.27593872,0.40148845
The smallest change in measured variable to which instrument will respond is,resolution.,accuracy.,precision.,sensitivity.,A,False,0.16002825,0.1099857,0.097062044,0.632924
"In electronic communications, ""AM"" stands for",Amp Modification,Amplitude Method,Amplitude Modulation,Ampere Method,C,True,0.030866405,0.10773434,0.7960551,0.06534418
Which system is also known as automatic control system?,Open loop control system,Closed loop control system,Either A or B,Nether A nor B,B,True,0.055291552,0.7632763,0.04879462,0.13263753
A combinational PLD with a fixed AND array and a programmable OR array is called a,PLD,PROM,PAL,PLA,B,False,0.15662125,0.083833314,0.057617735,0.7019277
A null type instrument as compared to a deflected type instrument has,a lower sensitivity.,a faster response.,a higher accuracy.,all of the above.,C,False,0.05490759,0.0377374,0.04845578,0.85889924
"Length of the cable is doubled, its capacitance C will be",one-fourth.,one-half.,doubled.,unchanged.,C,False,0.037465554,0.08987519,0.35546327,0.517196
Electrons in p-type material of a semi-conductor are called as,either minority carriers or majority carriers,minority carriers,majority carriers,valance carriers,B,False,0.19652873,0.2523479,0.13507208,0.41605133
________ is the most detrimental impurity in the magnetic materials,Carbon.,Sulphur.,Oxygen.,Nitrogen.,A,False,0.033831306,0.09196302,0.19468573,0.67951995
Voltage controlled oscillators are used commonly in,Pulse Modulators Frequency Modulators Phase Clocked loops,Frequency Modulators,Phase Clocked loops,All the above,D,True,0.057603322,0.10761717,0.039590143,0.7951893
Low frequency supply is necessary for direct core type induction furnaces because,With normal frequeny supply the electromagnetic forces causes severe stirring action in the molten metal.,Magnetic coupling between the primary and secondary circuit is poor.,Both A and B.,None of the above.,C,False,0.09473664,0.08360479,0.12164426,0.70001435
"The moving coil-meters, damping is provided by",the aluminium frame of the coil.,the coil spring attached to the moving.,eddy current disk.,damping vane in the airtight chamber.,A,False,0.11000368,0.0970779,0.07560434,0.71731406
Which of the following is the analogous quantity for mass element in force-voltage analogy?,Resistance.,Inductance.,Capacitance.,All of the above.,B,False,0.08883122,0.16595858,0.08883122,0.6563789
A latch is ________ sensitive,both level and edge,edge,level,,C,False,0.2206912,0.2206912,0.19475931,0.36385828
What is used to protect the SCR from over current ?,CB and fuse.,Heat sink.,Snubber circuit.,Voltage clamping device.,A,False,0.040618997,0.085990414,0.43669534,0.43669534
The errors mainly caused by human mistakes are,gross error.,instrumental error.,observational error.,systematic error.,A,False,0.033207614,0.04831679,0.062039994,0.85643566
Electrical analogous quantity for dash-pot in force-current analogy is,resistance.,conductance.,inductance.,capacitance.,B,False,0.26740262,0.16218789,0.26740262,0.30300686
Which lamp has the best Colour Rendering Index (CRI)?,LED,Fluorescent,Incandescent,High pressure sodium vapour,C,False,0.27702668,0.0899374,0.115481906,0.517554
Power dissipation in ideal inductor is,Maximum,Minimum,Zero,A finite value,C,False,0.0488033,0.04306876,0.04306876,0.8650592
For intermittent work which of the following furnace is suitable?,Core less furnace.,Indirect arc furnace.,Either of above.,Nither of above.,B,False,0.070382,0.14899868,0.1913181,0.5893012
In electrical resistance welding material of electrode should have,higher electrical conductivities.,higher thermal conductivities.,sufficient strength to sustain high pressure at elevated temperatures.,all of above.,D,True,0.021596896,0.024472488,0.03560726,0.91832334
Which of the following are the passive elements?,Resistor,Bulb,Both,None of these.,C,False,0.1019904,0.13095826,0.1019904,0.66506094
The main advantage of dielectric heating is that,heating occurs in the material itself.,heating occurs due to high frequency.,it can be used for drying the explosives.,None of the above.,A,False,0.31424215,0.40349492,0.037530877,0.24473205
Materials used in heat sink should have,high thermal conductivity.,large surface area.,high melting point.,All of these.,D,True,0.061200127,0.061200127,0.032758065,0.84484166
Conductor is static and the field is varying then emf will be induced. This principle is called,virtually induced emf.,dynamically induced emf.,static induced emf.,none of these,C,False,0.074512966,0.09567654,0.12285112,0.70695937
"Four identical alternators each are rated for 20 MVA, 11 KV having a subtransient reactance of 16% are working in parallel. The short circuit level at the busbar is",500 MVA,400 MVA,125 MVA,100 MVA,A,False,0.12996984,0.16688456,0.18910499,0.51404065
"According to the Bohr model, an electron gains or losses energy only by",moving faster or slower in an allowed orbit.,jumping from one allowed orbit to another.,being completely removed from an atom.,jumping from one atom to another atom.,B,True,0.18564744,0.44534507,0.022172425,0.3468351
A three-state buffer has the following output states,"1, 0, float","High, Low, Float",Both A and B,"Set, Reset, Halt",C,False,0.1785466,0.1575668,0.1785466,0.48533994
"By using which of the following elements, mechanical translational systems are obtained?",mass element,spring element,dash-pot,all of the above,D,True,0.053260103,0.060351606,0.053260103,0.8331282
"Four capacitors each of 40 µF are connected in parallel, the equivalent capacitance of the system will be",160 µF,10 µF,40 µF,5 µF,A,False,0.13859314,0.10793645,0.3767352,0.3767352
"The resistance of a conductor of diameter d and length l is R Ω. If the diameter of the conductor is halved and its length is doubled, the resistance will be",R Ω,2R Ω,4R Ω,8R Ω,C,False,0.0841197,0.22866105,0.13868994,0.5485293
A single phase full bridge inverter can operated in load commutation mode in case load consist of,RL.,RLC underdamped.,RLC overdamped.,RLC critically damped.,B,False,0.14996198,0.16992919,0.2181934,0.46191543
A microprocessor is ALU,and control unit on a single chip.,and memory on a single chip.,register unit and I/O device on a single chip.,register unit and control unit on a single chip.,D,True,0.11961554,0.05650238,0.13554217,0.6883399
"To obtain a high value of capacitance, the permittivity of dielectric medium should be",low,zero,high,unity,C,False,0.05001555,0.056675047,0.41877508,0.47453433
Deflection method direct measurements are most widely used as these are,least time consuming.,most simple.,most simple and least time consuming.,most accurate.,C,False,0.05755234,0.06521535,0.33119088,0.5460414
Purely mechanical instrument cannot be used for dynamic measurements because they have,high inertia.,higher response time.,large time constant.,all of the above.,D,True,0.038997922,0.034415547,0.038997922,0.8875886
Advantages of higher transmission voltage is/are,Power transfer capability of the transmission line is increased,Transmission line losses are reduced,Area of cross section and volume of the conductor is reduced,all of the above,D,True,0.04021872,0.027641894,0.016765656,0.9153738
Under over voltage condition impedance offered by the voltage clamping device is,high.,low.,moderate.,infinity.,B,False,0.14350434,0.30379868,0.16261171,0.39008522
A long wire composed of a smooth round conductor runs above and parallel to the ground (assumed to be a large conducting plane). A high voltage exists between the conductor and the ground. The maximum electric stress occurs at,lower surface of the conductor.,upper surface of the conductor.,the ground surface.,midway between the conductor and ground.,A,False,0.1125144,0.12749551,0.1125144,0.64747566
In a dc machine 6 pole wave winding is used. The number of parallel paths are?,6,4,2,1,C,False,0.20425668,0.20425668,0.15907528,0.4324114
Which of the following is a digital device,Regulator of a fan,Microphone,Resistance of a material,Light switch,D,True,0.17874718,0.122851014,0.07451291,0.6238889
Instantaneous power in inductor is proportional to the,product of the instantaneous current and rate of change of current.,square of instantaneous current.,square of the rate of change of current.,temperature of the inductor.,A,True,0.47495148,0.25422323,0.07283617,0.19798923
Which of the following is a variable displacement transducer?,tachometer,potentiometer,synchros,none of the above,B,False,0.034603324,0.057051234,0.120777465,0.787568
"Five capacitors each of 5 µF are connected in series, the equivalent capacitance of the system will be",5 µF,25 µF,10 µF,1 µF,D,True,0.11125448,0.16187432,0.16187432,0.5649969
Susceptibility is negative for,non magnetic substances.,diamagnetic substances.,ferromagnetic substances.,none of above.,B,True,0.09750336,0.4369797,0.12519678,0.34032014
One of the following is the primary function of an oscillator,produces sinusoidal oscillations,generates non sinusoidal waveforms,generates sustained oscillations at a constant amplitude and specific frequency,none of the above,C,False,0.2517814,0.08174145,0.19608754,0.47038957
The metal surfaces for electrical resistance welding must be,rough.,clean.,moistened,coloured,B,True,0.26457518,0.38495463,0.085894994,0.26457518
The latching current of SCR is 20 mA. Its holding current will be,23 mA.,40 mA.,10 mA.,60 mA.,C,False,0.06038716,0.12783962,0.23883584,0.5729374
"In force-current analogy, electrical analogous quantity for displacement (x) is",voltage.,inductance.,capacitance.,flux.,D,False,0.34239623,0.1832715,0.20767382,0.26665846
Feedback circuit in an oscillator can be accomplished by,Resistive coupling between input and output,Capacitive coupling between input and output,Inductive coupling between input and output,Any one or combinations of the above methods,D,True,0.055222005,0.037953492,0.04300694,0.8638175
"Lowest critical frequency is due to zero and it may be present at the origin or nearer to the origin, then the type of network is",LC circuit.,RC circuit.,RLC circuit.,RL Circuit.,D,True,0.18309313,0.14259307,0.23509625,0.4392176
What is the value of dielectric constant of air?,Less than 1,0.,1.,none of these.,C,False,0.15325993,0.10533391,0.13525142,0.6061548
Temperature variation is a/an,Digital quantity,Analog quantity,Either Digital or Analog quantity,,B,False,0.18883002,0.31132805,0.14706096,0.3527809
The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,30,140.,150.,200.,C,False,0.06901285,0.16555323,0.18759638,0.5778375
For a dc machine shunt resistance and armature resistance values are,high and high,high and low,low and low,low and high,B,False,0.06410393,0.07263927,0.08231107,0.7809457
The change of cross sectional area of conductor in magnetic field will affect,reluctance of conductor.,resistance of conductor.,(A) and (B) both in the same way.,none of above.,C,False,0.24902599,0.21976466,0.24902599,0.2821834
Which of the following is used in SCR to protect from high dV / dt?,Snubber circuit.,Fuse.,Equalizing circuit.,Circuit breaker.,A,False,0.24068832,0.24068832,0.068958364,0.44966498
"What are the sets of commands in a program which are not translated into machine instructions during assembly process, called?",Mnemonics,Directives,Identifiers,Operands,B,False,0.7901157,0.121168174,0.023859428,0.06485665
Speed of data transmission in 4-G network of telecom is,386 kbps - 2 mbps.,2 mbps.,2 mbps – 1 gbps.,100 mbps - 1 gbps.,D,True,0.10244516,0.24575315,0.13154219,0.52025944
Which of the followings is/are active element?,Voltage source,Current source,Both,None of these.,C,False,0.1674051,0.27600434,0.101536326,0.45505422
Electrical analogous quantity for spring element (K) in force-voltage analogy is,L,R,1/C,C,C,False,0.082483485,0.07279141,0.15409943,0.6906257
A quartz crystal oscillator consists of,only series resonant frequency.,only parallel resonant frequency.,both series and parallel frequencies.,neither series nor parallel frequency.,C,False,0.033243127,0.062106337,0.31540203,0.58924854
Which of the following oscillators are used for low frequency (LF) applications,LC oscillators,RC oscillators,Both LC and RC Oscillators,,B,False,0.2207728,0.17193802,0.1948313,0.41245788
The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,3 / 2.,1 / 3.,2 / 3.,2 / 5.,C,False,0.10357368,0.15069881,0.28154245,0.46418503
Relative error is same as,ratio of absolute error and true value.,absolute error.,true error.,none of the above.,A,False,0.15489216,0.17551583,0.056981646,0.6126104
If holding current of a thyristor is 2 mA then latching current should be,0.01 A.,0.002 A.,0.009 A.,0.004 A.,D,True,0.056688603,0.13598889,0.19786265,0.6094599
"In an intel 8085A, which is the first machine cycle of an instruction?",An op-code fetch cycle,A memory read cycle,A memory write cycle,An I/O read cycle,A,True,0.79605514,0.065344185,0.016521597,0.122079015
Which of the following are the disadvantages of a closed loop control system?,Reduces the overall gain.,Complex and costly.,Oscillatory response.,All of the above.,D,True,0.01706498,0.03188158,0.019337155,0.9317163
"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",LC network.,RC network.,RL network.,Both 2 and 3.,D,True,0.10601343,0.12012895,0.08256334,0.6912944
The magnetisation and applied field in ferromagnetic materials are related,sinusoidally.,non linearly.,linearly.,parabolically.,B,False,0.06262985,0.1502412,0.19291352,0.59421545
Thin laminations are used in a machine in order to reduce,Eddy current losses,Hysteresis losses,Both A and B,Copper losses,A,False,0.10890718,0.15845901,0.17955758,0.55307627
A metal surface with 1 meter radius and surface charge density of 20 coulombs / m2 is enclosed in a 10 m side cube. The total outward electric displacement normal to the surface of the cube is,40π coulombs.,80π coulombs.,10π coulombs.,none of these.,B,False,0.083604716,0.1769912,0.12164415,0.61775994
In binary number system the first digit (bit) from right to left is called as,"LSB, Least Significant Bit","MSB, Most Significant Bit",First Bit,Last Bit,A,True,0.81250405,0.07557465,0.014881531,0.097039774
In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,0.,0.5.,1.,none of above.,B,False,0.074039996,0.17761272,0.2012616,0.5470857
A 0 - 100 V voltmeter has a guaranteed accuracy of 2 % of full scale reading. The voltage measured by the voltmeter is 75 V. The limiting error is in percentage,3.33 %.,2.66 %.,2 %.,1 %.,B,False,0.041559484,0.14505686,0.30708537,0.5062982
Which of the following methods is/are used for reactive or voltage compensation,shunt capacitor,series capacitor,generation excitation control,all of the above,D,True,0.06981151,0.042342816,0.037367407,0.85047823
The ROM programmed during manufacturing process itself is called,MROM,PROM,EPROM,EEPROM,A,False,0.04545202,0.084915556,0.15864314,0.71098924
In 8085 name/names of the 16 bit registers is/are,stack pointer.,program counter.,both A and B.,none of these.,C,False,0.18564269,0.21036072,0.09936737,0.50462914
Stability of a transmission line can be increased by,shunt capacitor,series capacitor,shunt reactor,both A and B,D,True,0.10004415,0.10004415,0.06067985,0.7392319
Snubber circuit is used with SCR,in series.,in parallel.,either series or parallel.,anti parallel.,B,False,0.08443929,0.095682256,0.3339639,0.4859146
The number of rings in the Bohr model of any element is determined by what?,Column number on periodic table.,Atomic mass.,Row number on periodic table.,Atomic number.,C,False,0.07125026,0.07125026,0.09148714,0.76601243
Silicon and Germanium are ________ elements.,trivalant,pentavalant,hexavalant,tetravalant,D,True,0.116633184,0.14975998,0.062429246,0.6711776
The number of output pins in 8085 microprocessors are,27.,40.,21.,19.,A,False,0.14398156,0.20949192,0.14398156,0.502545
If P is the power of a star connected system then what will be power of an equivalent delta connected system?,P,3P,P/3,None of the above,A,False,0.027102003,0.107190505,0.07367089,0.79203665
Which oscillators are easy to fabricate in a monolithic IC?,Crystal oscillator.,Hartley oscillator.,Wien bridge oscillator.,Relaxation oscillator.,D,False,0.49501294,0.16070718,0.11045232,0.23382755
"If all the elements in a particular network are linear, then the superposition theorem would hold, when the excitation is",DC only,AC only,Either AC or DC,An Impulse,C,False,0.07333977,0.17593296,0.32868606,0.42204124
The feedback factor of a Wien bridge oscillator using Op-Amp is,1/3,1/4,1/2,1,C,False,0.14761524,0.14761524,0.18954171,0.5152278
"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",T1 & T2,T2 & T3,T3 & T4,T4 & T1,C,False,0.13495152,0.19635332,0.13495152,0.5337436
Which of the following is not a sinusoidal oscillator?,LC oscillator,RC phase shift oscillator,Relaxation oscillator,Crystal oscillator,C,False,0.07202452,0.081614465,0.07202452,0.7743365
A wire carrying current is bent in the form of a circular loop. Then the magnetic field around each portion of the wire will be,parallel to the plane of the wire.,perpendicular to the circumference of the wire.,parallel to half portion and perpendicular for the other half.,none of above.,A,False,0.14010724,0.2617548,0.10911564,0.48902234
