0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt4op_Gptvic_Tptvicuna_choiceD_probs
 Mani referred to God by which of the following names?,Mother of Light,Father of Goodness,Ineffable Lover,Eternal Spirit,B,False,0.19783852,0.11999513,0.07278073,0.60938555
" Which tradition is known to promote ""gradual enlightenment""?",Bushido,Shinto,Nichiren,Soto Zen,D,True,0.0076068062,0.06369101,0.1527868,0.7759154
What is the communal meal offered at the place of worship called in Sikhism?,Sangat,Langar,Gurdwara,Panth,B,True,0.10998167,0.81266075,0.031510275,0.04584718
To which tradition do the anti-Han rebel group known as the Celestial Masters belong?,Buddhism,Daoism,Confucianism,Shamanism,B,True,0.083782695,0.4254836,0.06525003,0.4254836
"What does the word ""Islam"" mean in Arabic?",Worship,Submission,Obedience,Faith,B,True,0.03145602,0.5575713,0.027759839,0.38321277
What does the term anatman mean?,Suffering,Soul,Impermanence,No-self,D,True,0.0027211332,0.008381681,0.020106606,0.96879053
 What genre of Sikh literature is denoted by the term janam-sakhis?,Spiritual narratives,Redemption narratives,Birth narratives,Theological narratives,C,True,0.1465847,0.24167733,0.39845854,0.2132795
Pure Land Buddhism belongs to which school?,Vajrayana,Theravada,Mahayana,Mahavira,C,True,0.13554433,0.22347485,0.41750595,0.22347485
 Which Jaina group only allows women to lead a life of semi-renunciation?,Svetambara,Jina,Agama,Digambara,D,True,0.051084574,0.084224224,0.0655939,0.79909724
What is the most important prayer in Judaism?,The Shema,The Sefirot,Deuteronomy,The Decalogue,A,True,0.9159883,0.02441026,0.007924852,0.051676523
 The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following?,Brahminic orthodoxy,Legalistic asceticism,Bhakti devotionals,Unorthodox practices,A,False,0.30993462,0.14640275,0.03266687,0.5109958
 Which early battle led to the conversion of Mecca?,The Battle of Uhud,The Battle of Camel,The Battle of the Trench,The Battle of Badr,C,False,0.39295718,0.18561983,0.028465724,0.39295718
 What interior discipline must be adopted to achieve spiritual liberation within Sikhism?,Remembering the Divine Name,Meditating on the sacred hymns,Remembering that death is inevitable,Meditating on the goodness of the created world,A,True,0.91684204,0.024433013,0.0070001753,0.051724687
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans?",Confucianism,Buddhism,Christianity,Daoism,A,False,0.105630815,0.19734433,0.22362043,0.47340447
"What is the meaning of the Punjabi word ""Sikh""?",Disciple,Faithful,Devotee,Enlightened,A,False,0.092539206,0.10486066,0.118822694,0.6837774
 Which of the following shuns politics?,The sages of the Zhuangzi,The Songs of the South,The Duke of Zhou,"The Confucian ""sage kings""",A,False,0.11772626,0.13340132,0.071404584,0.6774678
What does the Hebrew word mashiach mean?,Anointed one,God,Prophet,The line of David,A,True,0.95459765,0.025439166,0.010604622,0.009358546
"According to Jaina traditions, what does the term ajiva mean?",Soul,Sound,Non-matter,Non-soul,D,False,0.075264215,0.051728286,0.49078432,0.38222322
" In the Japanese Zen tradition, what is zazen?",A collection of statues,Veneration of ancestors,Seated meditation,Funeral rituals,C,True,0.006560911,0.017834404,0.85930973,0.11629493
 What is a central component of tantric Buddhism?,Asceticism,Bodily pleasure,Music,Sexual union,D,True,0.0027022185,0.017620679,0.017620679,0.96205646
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk?",Loving and forgiving,Wrathful and merciful,Judging and vengeful,Transcendent and immanent,B,False,0.06870348,0.14544527,0.047219165,0.738632
" After the Bar Kochba revolt, where were the two main centres for Jewish development?",Palestine and Babylonia,Babylonia and Europe,Palestine and Spain,Spain and France,A,False,0.38000056,0.12336813,0.0660342,0.43059707
" In addition to Jainism, which other tradition began as a world-renouncing movement?",Buddhism,Hinduism,Judaism,Islam,A,False,0.19404839,0.3625301,0.08089141,0.3625301
"According to Hindu tradition, which age are we in currently?",Kali yuga,Maha yuga,Krita yuga,Satya yuga,A,False,0.12155144,0.12155144,0.057416834,0.69948024
" In the Zoroastrian tradition, the term Gathas refers to which of the following?",Hymns,Laws,Ethics,Myths,A,True,0.67252755,0.116867766,0.017922252,0.19268237
Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,Pure Land,Tendai,Shingon,Soto Zen,A,True,0.915271,0.045568656,0.011521561,0.02763879
" According to Hindu tradition, who is considered to be the ideal wife?",Sita,Rama,Kali,Durga,A,True,0.66135246,0.06970603,0.025643418,0.24329798
Who is the woman mystic who exemplified the all-consuming love of the divine?,Rumi,Rabi'a,Fatimah,Khadija,B,True,0.13771576,0.6171992,0.04470976,0.20037523
 Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu?,Andal,Devi,Ganga,Kali,A,True,0.9350735,0.024918864,0.011770838,0.028236773
 Who is associated with the stigmata and preaching to birds?,Paul of Tarsus,Clare of Assisi,Francis of Assisi,John of the Cross,C,True,0.024448149,0.20470184,0.4333538,0.33749628
" In his final work, Laws, Plato shifted from cosmology to which of the following issues?",Epistemology,Morality,Religion,Aesthetics,B,False,0.019782519,0.12899823,0.27308923,0.57812995
 Which Christian denomination promotes a stripped-down Christianity?,Greek Orthodox,Roman Catholic,Puritans,Quakers,D,True,0.0067927176,0.039089393,0.064447515,0.88967043
 Rome claimed that their bishop (pope) was the director successor of which leader?,Peter,Paul,Jesus,Matthew,A,True,0.77972215,0.06400349,0.02077889,0.1354954
When was the current Dalai Lama born?,1935,2000,1965,1975,A,False,0.1412108,0.1600128,0.2638165,0.43495986
" According to Jaina traditions, who were the caityavasis?",Householders who supported renouncers,Orthodox interpreters of the scriptures,Women ascetics who lived in communities,Temple-dwelling renouncers,D,True,0.028909015,0.07858285,0.047662906,0.84484524
"Zhuangzi describes a state as ziran, which means which of the following?",Thoughtfulness,Non-action,Spontaneity,Meditation,C,False,0.056149296,0.2516437,0.22207476,0.4701323
" The mudras, which are an important feature of Buddhist art, are also known as what?",hand gestures,saints,religious clothing,temples,A,True,0.9487773,0.032465372,0.0034218254,0.015335557
 The Maccabean Revolt is associated with which ruler?,Julius Caesar,Alexander the Great,Cyrus of Persia,Antiochus IV Epiphanes,D,True,0.0014619834,0.013870913,0.012241038,0.97242606
 How old was Guru Nanak when he started to preach the message of the divine Name?,30,40,33,52,A,False,0.052303515,0.07610117,0.2344081,0.63718724
The widely adored Egyptian goddess Hathor was depicted as which of the following?,Serpent,Eagle,Cheetah,Cow,D,True,0.039288808,0.064776294,0.10679805,0.7891368
What does the phrase Guru-Panth mean within the Sikh traditions?,Community,Scripture,Worship,Apprenticeship,A,False,0.07398635,0.06529272,0.06529272,0.7954282
 After what event did the Rabbinical period begin within Judaism?,Construction of the Second Temple,Destruction of the Second Temple,The Christianization of the Roman Empire,The emergence of Islam,B,False,0.14854577,0.35634276,0.03755825,0.45755318
Which monk developed Pure Land Buddhism as we know it today?,Genshin,Dogen,Honen,Shinran,C,False,0.01147538,0.06603625,0.29595393,0.62653446
Which is the largest Muslim country in the world with more than 200 million adherents?,Pakistan,Iraq,Indonesia,Turkey,C,False,0.07679549,0.032013126,0.16257606,0.72861534
Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome?,Gregory,Augustine,Athanasius,Francis,A,False,0.20845583,0.12643485,0.09846756,0.5666417
"Which of the following does the term ""Arhats"" refer to?",Enlightened being,Worthy ones,Saintly ones,Sages,A,True,0.57489973,0.12827748,0.025259333,0.2715634
Which Guru was martyred when he refused to embrace Islam?,Guru Ram Das,Guru Tegh Bahadur,Guru Gobind Singh,Guru Har Rai,B,True,0.010813736,0.75810146,0.013885113,0.21719971
 Which Guru donned the two swords symbolling temporal and spiritual authority?,Guru Nanak,Guru Arjan,Guru Hargobind,Guru Ram Das,C,False,0.008961317,0.15884314,0.20395863,0.62823683
 Where is the key to liberation found within Sikhism?,In the community,In faith in God,In ascetic renunciation,In the life of the householder,D,True,0.023598175,0.0641465,0.026740238,0.88551503
Which is one of the most fundamental themes of Japanese culture and civilization?,God is eternal and merciful to those who offer worship,Humans can align themselves with life energy through worship of kami,Justice will be the final outcome in the next world,Power and force are the most divine attributes,A,False,0.17357388,0.77790415,0.009792368,0.038729567
 Which goddess is worshipped during the festival of Divali?,Durga,Sri Lakshmi,Kali,Mahavira,B,True,0.06771643,0.6424756,0.021984305,0.26782367
 Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,China,Silla,Goguryeo,Joseon,B,True,0.2582093,0.29258946,0.15661186,0.29258946
 To whom is the Yoga Sutras attributed?,Madhva,Patanjali,Ramanuja,Aryabhatta,B,True,0.02694332,0.8922402,0.023777395,0.057039008
 Which of the following does NOT describe the Ka'ba?,It was visited by Moses.,It is a haram.,It was built by Abraham.,It is a square building.,A,False,0.046495855,0.0766587,0.052686702,0.8241587
Which elephant-headed Hindu deity is often described as the most beloved?,Parvati,Ganesha,Vishnu,Sita,B,True,0.021641994,0.920241,0.006200535,0.051916443
Sacred literature originated with which of the following jina?,Sri Lakshmi,Mahavira,Rsabha,Nanak,C,False,0.035794146,0.81467104,0.024600934,0.124933854
 Who is the author of Admonitions for Women?,Ban Zhao,Laozi,Menicus,Liu Xiang,A,False,0.2625792,0.18046786,0.06639042,0.4905625
How many female renouncers were under the tutelage of Chandanbala?,"36,000","12,000","24,000","7,000",A,False,0.15691592,0.1384778,0.15691592,0.54769033
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what?",Ultimate Reality,The gurus,The community,Sikh worship,A,True,0.9655537,0.015606722,0.005066761,0.013772883
 What term refers the divine order as an ell-embracing higher principle in Sikhism?,Sansar,Hukam,Mantar,Karam,B,True,0.046778895,0.73174506,0.011827557,0.20964848
 How many books are in the New Testament?,30,29,27,47,C,False,0.0973561,0.18188514,0.16051309,0.5602457
Which form of Buddhism focuses on social engagement that attracts lay participation?,Zen Buddhism,Chan Buddhism,Humanistic Buddhism,Pure Land Buddhism,C,False,0.045787822,0.14103642,0.18109435,0.6320814
 What was one of the distinctive beliefs or practices of the southerners (Digambara)?,They worshipped exclusively outside of the temple,They believed that nakedness was an elemental expression of non-attachment,They included women within the ranks of the leadership,They believed that the omniscient Jina must eat and sleep,B,False,0.21213952,0.34975892,0.041772746,0.39632878
The central prayer in Jainism is known by which of the following names?,Namokar Mantra,The Liberation Mantra,Ahimsa,Archaryas,A,True,0.8343113,0.08793576,0.017315578,0.06043731
When did the first Jaina temples appear?,Second century CE,Fifth century CE,Fifth century BCE,Eighteenth century CE,B,False,0.3103132,0.3103132,0.16609868,0.21327494
How many Jinas have appeared during our age?,7,42,24,13,C,False,0.11341165,0.16501299,0.14562345,0.5759519
The title Dalai Lama means which of the following?,Ocean of Love,Lover of Wisdom,Ocean of Wisdom,Stillness of Love,C,False,0.15423235,0.47506908,0.08255462,0.28814396
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune?",Parvati,Sita,Sri (Lakshmi),Sarasvati,C,False,0.04977905,0.3246002,0.15333027,0.4722905
What is bhakti often translated as?,Gods,Yoga,Devotion,Religion,C,True,0.010736545,0.048117857,0.6642465,0.27689913
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas?",Vishnu,Ganesha,Sarasvati,Indra,C,True,0.018830232,0.045171376,0.70659924,0.22939919
 What is the name of the Jewish prayer used for mourning since the Middle Ages?,The Shema,The Kaddish,The K'nesset,The Kippah,B,True,0.013430621,0.73328704,0.015218887,0.23806344
Krishna and Rama are incarnations of which Hindu god?,Shiva,Vishnu,Brahma,Ganesha,B,True,0.017588085,0.659988,0.010667712,0.31175625
 The kshatriyas is the caste name assigned to which group?,Priests,Servants,"Rulers, warriors",Merchants,C,True,0.008368651,0.08997148,0.753322,0.1483379
When was the Old Babylonian version of Gilgamesh modified into the standard version?,Toward the end of the first millennium BCE,Towards the middle of the first millennium BCE,Toward the end of the second millennium BCE,Toward the middle of the second millennium BCE,C,False,0.51764923,0.13088222,0.037498385,0.31397015
 What is the meaning ofsamyak jnanawithin the Jaina traditions?,Correct knowledge,Correct practice,Correct intiution,Correct belief,C,False,0.21951316,0.15086904,0.21951316,0.41010457
 What type of Buddhist organization is the Bodu Bala Sena?,Activist and militant organization in Sri Lanka,Ecumenical organization in India,Modern organization in the United States,Peacekeeping organization in Japan,A,True,0.95078665,0.009321184,0.0030261455,0.036865998
Which mystic believed that evil was a distortion that reveals divine love more clearly?,Julian of Norwich,Catherine of Siena,Teresa of Avila,John of the Cross,A,False,0.03423776,0.03879647,0.043962155,0.88300353
"In the Jaina traditions ""bad karma"" is known by which of the following terms?",Paap,Punya,Pudgala,Akash,A,False,0.261829,0.33619508,0.14014696,0.261829
 During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones?,Obon,Mikoshi,Omizutori,Tanabata,A,True,0.9711712,0.017787622,0.004497415,0.0065437
"What does ""Mahavira"" mean?","""Great Hero""","""Master""","""The Lesser One""","""Mendicant""",A,False,0.0644201,0.12035259,0.030429898,0.78479743
 What does the Tripitaka mean?,Three gems,Three baskets,Three bodhisattvas,Three buddhas,B,False,0.38544157,0.23378213,0.04062524,0.34015098
Where is the largest network of Confucian shrines in the world?,Indonesia,China,Korea,Singapore,C,False,0.01971194,0.838173,0.0286807,0.113434374
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following?",Female princesses,Female warriors,Female goddesses,Female poets,D,True,0.03745145,0.05449154,0.24421415,0.66384286
 What is the title for the religious and administrative leaders who succeeded the Prophet?,Rasul,Nabi,Caliph,Mahdi,C,True,0.016007192,0.15187202,0.46779877,0.36432204
Which of the following is NOT included in the Islamic understanding of jurisprudence?,Consensus,Personal reasoning,Interpretation,Divine inspiration,D,True,0.093239516,0.064082526,0.15372598,0.688952
Why is Mahavira a significant person in the Jaina traditions?,He is the last of the ascetic prophets.,He is the first of the ascetic prophets,He is the most learned of the ascetic prophets,He is the most holy of the ascetic prophets,A,False,0.38000056,0.12336813,0.0660342,0.43059707
 The Tibetan Book of the Dead is also known as which of the following?,Bardo Thodol,Bardo Ngawang,Bardo Gyaltsen,Bardo Chogye,A,True,0.8691225,0.103801884,0.006635832,0.020439804
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?",Deepavali,Holi,Diwali,Navaratri,A,True,0.5602457,0.16051309,0.0973561,0.18188514
What hours are set aside as the ambrosial hours for the Sikhs?,5–7 a.m.,9–11 p.m.,3–6 p.m.,3–6 a.m.,D,True,0.1019904,0.1019904,0.13095826,0.66506094
 Self-sacrifice is an important theme for which Buddhist thinker?,Thich Nhat Hanh,The Dalai Lama,Daisetsu T. Suzuki,Shaku Soyen,A,False,0.1502412,0.19291352,0.06262985,0.59421545
 How many times a day is the Fatihah recited?,Exactly 17,At least 17,At least 13,Exactly 24,B,False,0.10903013,0.12354732,0.13999747,0.6274251
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,Reformed,Reconstructionism,Orthodox,A,False,0.06204238,0.16864866,0.10229059,0.6670184
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together?",Khalsa,Rahit,Panj Kakke,Shabad,A,True,0.9215165,0.058910575,0.00797268,0.0116001805
Who is the founder of Sikhism?,Guru Gobind Singh,Guru Nanak,Guru Kabir,Guru Hargobind,B,False,0.4268177,0.12228532,0.024079407,0.4268177
Which term is usually associated with women in Hindu traditions?,Polluted,Ideal,Auspiciousness,Kind,C,False,0.08255462,0.15423235,0.28814396,0.47506908
What is another name for Enuma Elish?,Epic of Creation,Epic of Destruction,Epic of Egypt,Epic of Origins,A,True,0.910287,0.0581927,0.010112375,0.021407899
 What was the most important female-centered festival in cities throughout Greece?,Thesmophoria,Oracle Days,Isthmian Games,Feast of Athrodite,A,True,0.6319536,0.08552562,0.019083345,0.26343745
Speaking in tongues is a feature of which Christian denomination?,Evangelicalism,Pietism,Pentecostalism,Fundamentalism,C,True,0.015713584,0.11610855,0.5896479,0.27852994
 Charism can be defined as which of the following?,An oil,Prophecy,A spiritual gift,Authority,C,True,0.05216055,0.08599821,0.72005415,0.14178707
" In Islam, what is the qiblah?",Almsgiving,Pilgrimage,Direction of prayer,Revelation,C,True,0.0030221858,0.017391479,0.73950446,0.24008194
"In Tendai Buddhism, what does the term honji mean?",Trace,Original ground,Manifestation,True sign,B,True,0.1025387,0.85854596,0.009537584,0.029377827
 What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen?,Hizmet,Nation of Islam,Muslim Brotherhood,Sufism,A,True,0.90980196,0.018882336,0.0054098805,0.06590584
For whom are the Hindu Vedas most significant?,Brahmins,Kshatriyas,Shiva,Yogis,A,True,0.34012115,0.23376162,0.08599609,0.34012115
" According to the Korean foundation myth, who transformed into a human in order to father Dangun?",Hwanin,Hwanung,Joseon,Yi,B,True,0.08293059,0.6943693,0.023760011,0.19894014
" In Buddhism, what are ordained women known as?",Bhikshus,Bhikshunis,The Sangha,Arhats,B,True,0.050431494,0.89391965,0.01637271,0.03927609
 What is the name of the most authoritative Kabbalah text?,Gemarah,Midrash,Zohar,Septuagint,C,True,0.005210223,0.049433228,0.53145725,0.41389933
 Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)?,Dao,Xunzi,Mencius,Confucius,C,False,0.047589134,0.12936068,0.1661024,0.65694773
 Which of the following does the Qur'an permit?,Honor Killing,Stoning,Adultery,Polygyny,D,True,0.08360479,0.12164426,0.09473664,0.70001435
 Which is the main form of Buddhism in Sri Lanka?,Theravada,Mahayana,Pure Land,Zen,A,True,0.9096814,0.031127585,0.007870286,0.051320713
 Which leader is known for spreading the dharma of non-violence?,Ngo Dinh Diem,The Dalai Lama,Siddhartha,Ashoka,D,False,0.012060682,0.51283324,0.02253232,0.45257375
What are the two sacraments that all Christians celebrate?,Baptism and Eucharist,Baptism and Ordination,Eucharist and Marriage,Eucharist and Confession,A,True,0.8703555,0.055639964,0.010956159,0.06304834
What is the most important festival for Sikhs?,Holi,Divali,Baisakhi Day,Hola Mahalla,C,False,0.0076436293,0.11956649,0.093118474,0.77967143
 Who declared Muhammad a prophet?,Khadijah,Gabriel,Waraqah,Abu Bakr,C,False,0.061308097,0.24247824,0.11453861,0.58167505
The Jataka tales are a collection of which genre of stories?,Life stories,Warrior stories,Birth stories,Hero stories,C,True,0.0105617475,0.036864124,0.7404357,0.21213838
 Which of the following is the timespan for Japan's closure to Christianity and Europe?,1749-1945,1052-1616,1641-1853,1517-1870,C,False,0.042889018,0.16962935,0.11658444,0.6708971
" In Yiddish, what is the word for covenant?",Haggadah,Halakhah,Brit,Bris,D,True,0.023866368,0.17634992,0.25658762,0.543196
"According to the Sumerian King List, where does kingship come from?",Through initiation into the mystery cults,By military victories,Direct lineage of ancestors,Descends from heaven,D,True,0.11107811,0.18313685,0.26646256,0.43932247
What is the name of the Hindu community associated with environmental activism?,Puranas,Bishnoi,Rajasthan,Jambho,B,True,0.017948134,0.86478955,0.013978021,0.10328438
 Which bodhisattva is known for conducting the souls of dead children to salvation?,Guan-yin,Kannon,Ojizo-sama,Amitabha,C,False,0.14885874,0.40464,0.13136737,0.31513393
 The Gospel of John is associated with which theological concept?,Incarnation,Logos of God,Jesus as messiah and saviour,All of the above,D,True,0.08341143,0.09451754,0.03068535,0.79138565
Which god supplanted the earlier Mesopotamian supreme god Enil?,Horus,Inanna,Marduk,Isis,C,True,0.0074732606,0.17009063,0.46235427,0.36008188
Which of the following movements was founded by Mordechai Kaplan?,Liberal Judaism,Reform Judaism,Conservative Judaism,Reconstructionist Judaism,D,True,0.13197692,0.31659618,0.029448032,0.52197886
When was the State of Israel established?,1947,1948,1945,1949,B,True,0.28769138,0.53747827,0.020840295,0.1539901
 Icons are a main feature of which church?,Anglican,Catholic,Orthodox,Lutheran,C,False,0.03704616,0.21318594,0.35148418,0.39828375
The first of the Four Noble Truths teaches which of the following cannot be escaped?,Pride,Hatred,Suffering,Fate,C,True,0.027527092,0.08478941,0.6265137,0.26116976
 The Continental Reformation started in what year?,1545,1517,1492,1705,B,True,0.20779695,0.64005965,0.040917642,0.11122569
The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,Shinto,Pure Land Buddhism,Confucianism,A,True,0.808964,0.15929446,0.010183354,0.02155816
Which deity is the Roman counterpart to the Greek god Zeus?,Jupiter,Juno,Dionysius,Neptune,A,True,0.79543006,0.09500057,0.01456881,0.09500057
The philosopher Laozi is associated with which tradition?,Jainism,Buddhism,Confucianism,Daoism,D,True,0.0026654957,0.02865678,0.019695498,0.94898224
 Which Egyptian gods did Akhenaten make a determined effort to eliminate?,Shu and Set,Horus and Isis,Amun and Mut,Khonsu and Nekhbet,C,False,0.098922156,0.14393088,0.11209348,0.64505345
The term xin refers to which of the following?,Piety,Non-action,Heart-mind,World,C,True,0.096970454,0.20528644,0.4924566,0.20528644
 Which term in the dharma texts of the classical period denotes the four stages of life?,Kama,Samnyasin,Ashramas,Arthas,C,True,0.059206363,0.09761479,0.6365284,0.20665051
"What is the term for commentary on the Qur'an, which means ""unveiling""?",fiqh,dhikr,ijtihad,tafsir,D,True,0.0016841145,0.0045778975,0.0051874374,0.9885506
 With which branch of Islam are the Isma'ilis are associated?,The Sunni,The Shi'a,The Sufi,The Ahmadiyya,B,True,0.103526935,0.46397552,0.071152955,0.3613445
 The term mappo is associated with which of the following?,The dharma,An age of decline,The golden age,Samurai,B,False,0.24852721,0.2816182,0.15073937,0.31911525
 What is the name of the bodhisattva in Japan known for a commitment to alleviating suffering?,Amaterasu,Izanami,Kannon,Guanyin,C,False,0.0037801554,0.019197214,0.16073631,0.8162863
Who was the first significant anchorite hermit?,Pachomius,Athanasius,Anthony,Basil,C,False,0.13545366,0.105491415,0.22332531,0.5357296
Which are the synoptic Gospels?,"Peter, John, Mark","Matthew, Mark, John","Matthew, Mark, Luke","John, Luke, Mark",C,False,0.08615365,0.8174031,0.010289586,0.08615365
What is the English title for the divination text also known as the Yijing?,The Classic of Documents,The Lotus Sutra,The Flower Garland Sutra,The Classic of Changes,D,True,0.006484626,0.015555809,0.015555809,0.96240383
 Where was the most famous site of the mystery cults in Greece?,Ephesus,Corinth,Athens,Eleusis,D,True,0.006528315,0.013820442,0.010763371,0.96888787
"When did the Babylonian captivity of ""Exile"" begin?",515 BCE,535 BCE,586 BCE,70 CE,C,False,0.24846093,0.219266,0.17076454,0.36150852
 The term vajrya means diamond and which of the following?,Emerald,Brilliance,Thunderbolt,Lightning,C,False,0.050625082,0.15593623,0.17669891,0.61673975
" In Jainism, what is the cycle that one must liberate oneself from?",Punya,Samsara,Samayika,Jiva,B,True,0.049881525,0.7802784,0.016194161,0.15364593
 The classic text Daodejing is known by what title in English?,Classic of Changes,Classic of the Way and Power,Classic of Women,Classic of Philosophy,B,False,0.799396,0.1389142,0.016590934,0.045098834
 The Communidades de Base is associated with which of the following?,Bishop Oscar Romero,Resistance and renewal,Dignity of all human beings,All of the above,D,True,0.03895318,0.044139735,0.030336767,0.88657033
What does the term matsuri mean?,Amulets,Meditation,Rituals,Grand festivals,D,False,0.0027173946,0.05458033,0.58679384,0.35590845
 Which Roman statesman encouraged civic religion in his work The Laws?,Varro,Plato,Cicero,Augustus,C,False,0.026460031,0.11858564,0.17254108,0.6824132
" What does ""Svetambara"" mean?","""Sky-clad""","""Naked""","""White-clad""","""Clothed""",C,False,0.05523347,0.2184526,0.1324982,0.59381574
"What is seen by Europeans, and many Muslims, as the symbol of Islam?",The Hijab,The Crescent,The Minaret,The Qur'an,B,False,0.036477175,0.30541965,0.0875042,0.570599
 What is the purpose for hearing the Guru's Vak in the morning?,Prayers on behalf of people outside of the Sikh community,Communal confession to cleanse the community,Inspiration for personal meditation throughout the day,Doctrinal instruction for discussion in the community,C,False,0.07056845,0.09061169,0.16928492,0.66953486
 What are the rabbinical commentaries produced after the Mishnah called?,Septuagint,Talmud,Yeshiva,Gemarah,D,False,0.017880563,0.86153376,0.003989693,0.11659592
What is a mohel?,A ritual circumciser,A type of oil lame,A teacher,A covenant,A,True,0.9328358,0.021938195,0.0133061875,0.031919885
"The ""Flower Sermon"" is associated with which form of Buddhism?",Theravada,Chan-Zen,Pure Land,Yogicara,B,False,0.29164848,0.20044687,0.083558686,0.42434603
 When was the major shift by Greek philosophers who rejected the anthropomorphic view of the divine?,Early Third Century BCE,Second and First Century BCE,Late Sixth Century BCE,Fourth and Third Century BCE,C,False,0.37554446,0.33141682,0.03493108,0.2581077
 What is the foremost reason for wearing the hijab in the present day?,Islamic identity,Islamic modesty,Islamic obedience,Islamic seclusion,A,True,0.32719612,0.32719612,0.05685816,0.28874955
"The Oral Torah, in its written form, is known as what?",Mishnah,Midrash,Tanakh,Pentateuch,A,False,0.3874765,0.4975297,0.01702453,0.097969405
What has been a central focus of religious traditions in China and Korea?,Peace and harmony,Power and influence,Truth and love,Wisdom and ethics,A,False,0.04227688,0.054284588,0.054284588,0.8491539
 To whom did ordinary folk appeal during a drought in the time of the Han Dynasty?,The Buddha,Laozi,The Queen Mother of the West,Confucius,C,False,0.06782875,0.16271272,0.26826796,0.5011905
 The theological term homoousios means which of the following?,of a similar substance,of the same substance,of like substance,of human substance,B,True,0.07707638,0.82864916,0.017198063,0.07707638
