0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_firstturn_2000_gpt4op_Gptnone_Tptalpaca_choiceD_probs
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.092062086,0.17199463,0.56394863,0.17199463
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.09586991,0.13948989,0.6251503,0.13948989
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,True,0.04329252,0.12527105,0.72088516,0.11055132
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.086364485,0.14239095,0.5994883,0.17175628
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.06029078,0.10581361,0.6481869,0.18570867
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,True,0.055252478,0.2185278,0.40826365,0.31795606
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.02565306,0.057810068,0.5152555,0.4012814
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.042305436,0.10148547,0.4013828,0.4548263
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.039045673,0.09970663,0.65016884,0.21107891
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.055727888,0.16125399,0.67890465,0.10411341
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.051155742,0.21537372,0.5854465,0.14802405
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.02805324,0.06729622,0.6384888,0.26616174
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.030590262,0.18738808,0.5093736,0.27264807
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.052798267,0.11898273,0.68469834,0.14352056
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.08043519,0.19295397,0.40848356,0.31812733
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.06038716,0.12783962,0.5729374,0.23883584
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,True,0.07415739,0.24315272,0.45426908,0.22842084
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.099622965,0.15429907,0.4752746,0.2708033
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.032228764,0.08229904,0.6473321,0.23814017
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.044943836,0.17775631,0.62043047,0.15686938
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.07640298,0.14273955,0.53034174,0.2505157
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.08652382,0.26651213,0.43940422,0.20755985
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.05900322,0.1817427,0.63434434,0.12490981
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.06024252,0.112547845,0.7339041,0.093305446
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.07151661,0.17155944,0.5625217,0.1944023
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.17036821,0.3182897,0.3182897,0.19305246
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,True,0.0753023,0.4910327,0.31703454,0.11663049
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.07048432,0.21710698,0.5208126,0.19159624
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.07462535,0.2772668,0.4034208,0.2446871
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.046604346,0.19621162,0.60437435,0.15280977
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.03797038,0.12450009,0.6322636,0.20526594
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.030559357,0.13695754,0.5766128,0.25587037
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,True,0.060525596,0.14519335,0.53945875,0.25482225
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.11838214,0.36464268,0.32179603,0.19517916
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,True,0.1575668,0.1785466,0.48533994,0.1785466
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,True,0.12466142,0.28092885,0.5586937,0.035716094
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.049729664,0.14389756,0.5691259,0.23724696
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.09439044,0.22643088,0.47935417,0.19982454
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,True,0.079388715,0.13933153,0.48631483,0.29496485
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.08227223,0.11245281,0.60791415,0.19736083
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.07333977,0.17593296,0.42204124,0.32868606
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,False,0.061766785,0.157727,0.48583338,0.29467285
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,True,0.088174626,0.16473189,0.50740993,0.23968348
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.047979984,0.13883469,0.7050607,0.10812457
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.0776748,0.113016166,0.6109596,0.19834954
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,True,0.019211354,0.11055371,0.6361927,0.23404221
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,True,0.0341609,0.11200929,0.6445689,0.20926088
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.14761524,0.18954171,0.5152278,0.14761524
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.055881176,0.11830045,0.41290915,0.41290915
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.05827134,0.15839794,0.5528631,0.23046763
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.08133264,0.10443317,0.5303554,0.2838788
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.099870116,0.19861543,0.47645366,0.22506078
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,False,0.08892635,0.15607059,0.6172712,0.13773182
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.038896836,0.1357633,0.7812639,0.04407589
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.0874555,0.15348919,0.5357299,0.22332543
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,False,0.075706035,0.15055943,0.525504,0.2482305
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.115767844,0.14864884,0.4578707,0.2777126
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.04953492,0.19591442,0.5325506,0.2220001
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.06995281,0.3337262,0.4285129,0.16780806
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,True,0.07379345,0.11429352,0.48119372,0.3307193
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.04185865,0.06483195,0.54283124,0.3504782
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,False,0.09093492,0.204925,0.5232943,0.1808457
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,True,0.03535379,0.1584447,0.7100999,0.09610157
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.049203053,0.15155607,0.7230336,0.076207176
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.073028475,0.23945114,0.47620547,0.2113149
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.022973249,0.058664247,0.67137676,0.24698572
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.05446453,0.13908005,0.37805876,0.4283967
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,True,0.08858744,0.17617716,0.47889915,0.25633624
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.063724756,0.09869884,0.47086582,0.36671066
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,False,0.057965916,0.13062821,0.6633848,0.14802116
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,False,0.123064406,0.1906059,0.5181205,0.1682091
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,False,0.11163551,0.25157452,0.41477624,0.22201373
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.06140154,0.18913007,0.5825616,0.1669067
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,True,0.07282056,0.0825165,0.47484967,0.3698133
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,False,0.055762634,0.22054549,0.52906114,0.19463073
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.08307929,0.17587885,0.541745,0.19929686
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.13471481,0.22210716,0.47020087,0.17297724
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,False,0.030350138,0.10593239,0.6095988,0.2541186
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,False,0.027256886,0.11475578,0.79656297,0.06142434
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.04811276,0.24433675,0.5172609,0.19028966
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.040395476,0.11688819,0.6726451,0.17007132
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,True,0.030533666,0.06463977,0.739763,0.16506344
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,False,0.050317008,0.11339113,0.5081838,0.3281081
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,True,0.08644226,0.14251919,0.56367433,0.2073642
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,False,0.072516866,0.22336768,0.41730574,0.28680977
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,False,0.08294606,0.25549185,0.54087627,0.12068581
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.078628495,0.2421928,0.5127222,0.16645652
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.03989954,0.16798334,0.6241338,0.16798334
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,False,0.032189775,0.10554621,0.68824774,0.17401628
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.069867566,0.17841306,0.54955095,0.2021685
"The factors, both of which will increase the magnetic field strength of an electromagnet, are",increased electrical current and fewer coils of wire,increased diameter of coil and an increase in the number of coils,an increase in the electrical current and using a strong ferromagnetic material like iron,using an air core instead of iron and increasing the diameter of the coil,C,True,0.06520723,0.12182315,0.4818199,0.33114967
The team that wins in a tug-of-war is the team that,produces more tension in the rope than the opponent,pushes hardest on the ground,Both,Neither,B,False,0.071636185,0.13383402,0.59980243,0.19472733
Which type of radiation from cosmic sources predominates on the inside of high-flying commercial airplanes?,Alpha,Beta,Gamma,None of these,C,True,0.02937944,0.054888025,0.7117987,0.20393376
Thermal convection involves mainly,radiant energy,fluids,insulators,All of these,B,False,0.04690264,0.26990607,0.4449999,0.23819129
A 10-Ω resistor carries 10 A. The voltage across the resistor is,0,more than 0 but less than 10 V,10 V,more than 10 V,D,False,0.052048054,0.080613606,0.6340751,0.2332632
A cannonball is fired horizontally at 10 m/s from a cliff. Its speed one second after being fired is about,10 m/s,14 m/s,16 m/s,20 m/s,B,False,0.079220116,0.167709,0.5853619,0.167709
The average speed of a gazelle traveling a distance of 2 km in a time of one-half hour is,1 km/h,2 km/h,4 km/h,greater than 4 km/h,C,True,0.0564695,0.13546328,0.57032174,0.23774546
The metal detectors people walk through at airports operate via,Ohm’s law,Faraday’s law,Coulomb’s law,Newton’s laws,B,False,0.058673445,0.16977723,0.63079894,0.14075027
Sound travels in,solids,liquids,gases,All of these,D,False,0.03259401,0.09431388,0.6968906,0.17620154
When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,gamma radiation.,kinetic energy of the alpha particle.,kinetic energy of the neutron.,All of these about equally.,C,True,0.025128854,0.05662875,0.6480817,0.27016065
Polarization is a property of,transverse waves.,longitudinal waves.,all waves.,None of these.,A,False,0.08390072,0.1668565,0.5823864,0.1668565
The phenomenon of beats results from sound,reflection.,refraction.,interference.,All of these.,B,False,0.015381745,0.07811494,0.741134,0.16536935
"The lowest possible temperature is absolute zero, at",0 kelvin,−273°C,Both are the same,None of these,C,True,0.08227218,0.17417021,0.60791373,0.1356439
Refraction occurs when a wave crosses a boundary and changes,speed and direction,intensity,frequency,amplitude,A,False,0.06466508,0.28980878,0.5086302,0.13689597
"When you tap a piece of wood, it will produce a characteristic sound related to its",wavelength,amplitude,period,natural frequency,D,False,0.04287467,0.14964733,0.49067464,0.31680337
"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",increases,decreases,isn’t affected,reduces to zero,B,False,0.0978174,0.3012988,0.49675775,0.10412608
"When white light passes through a prism, the light that bends more than green is",red,yellow,blue,None of these,C,True,0.048403207,0.11611326,0.5896718,0.24581178
"If you travel at high speed, then compared with your friends who “stay at home,” you are",older.,younger.,neither younger nor older.,longer.,B,False,0.0973561,0.16051309,0.5602457,0.18188514
The component of velocity that can remain constant for a tossed baseball is,horizontal,vertical,Either of these,None of these,A,False,0.05546899,0.10362972,0.634809,0.20609231
The crystals that make up minerals are composed of,atoms with a definite geometrical arrangement.,molecules that perpetually move.,X-ray patterns.,3-dimensional chessboards.,A,False,0.18588813,0.16404569,0.5052963,0.14476982
"Two vectors, one 3 N and the other 4 N, can have a resultant of",0 N,5 N,8 N,Any of these,B,False,0.041196898,0.11198478,0.50188094,0.3449374
Radioactivity has been around on Earth since the,middle of the 1900s,Industrial Revolution,advent of medical technology,Earth formed,D,False,0.055627406,0.15121098,0.52777815,0.2653835
"When the shadow of the Moon falls on Earth, we have a",lunar eclipse.,solar eclipse.,solar eclipse if it’s daytime and lunar eclipse if it’s nighttime.,very dangerous event.,B,False,0.13292345,0.17067708,0.52572244,0.17067708
"In both fission and fusion, energy is released while mass",decreases,remains unchanged; is conserved,increases,may decrease or increase,A,False,0.07593202,0.26502877,0.46513999,0.19389918
"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",remain unchanged,decrease,increase,spread out uniformly,C,True,0.06432784,0.18613881,0.53861046,0.21092288
"If the volume of an object were to double, with no change in mass, its density would",halve.,double.,be the same.,None of these.,A,False,0.06684664,0.20590213,0.49393356,0.23331769
The pressure at the bottom of a pond does NOT depend on the,acceleration due to gravity.,water density.,depth of the pond.,surface area of the pond.,D,False,0.05523347,0.1324982,0.59381574,0.2184526
The blueness of the daytime sky is due mostly to light,absorption,transmission,reflection,scattering,D,False,0.049078777,0.32003382,0.41093156,0.21995582
A galvanometer can be calibrated to read electric,current,voltage,Either of these,Neither of these,C,True,0.04408117,0.07736486,0.7340174,0.1445366
Which of these temperatures is likely when a container of water at 20°C is mixed with water at 28°C?,19°C,22°C,30°C,Higher than 30°C,B,False,0.03861637,0.10497018,0.53308254,0.3233309
To view your full-face image in a steamy mirror compared with the height of your face the minimum height of the patch to wipe away is,one-quarter.,one-half.,the same.,dependent on your distance from the mirror.,B,False,0.086782,0.111430295,0.5658897,0.23589793
The vibrations in a transverse wave move in a direction,along the wave,perpendicular to the wave,Both of these,Neither of these,B,False,0.070264705,0.3568336,0.40434545,0.16855626
A 1134-Hz tuning fork is sounded at the same time a piano note is struck. You hear three beats per second. The frequency of the piano string is,1131 Hz,1134 Hz,1137 Hz,More information is needed,D,False,0.07711273,0.11943452,0.60653853,0.19691423
Huygens’ principle for light is primarily described by,waves,rays,particles,photons,A,False,0.08058871,0.075706095,0.59547454,0.24823071
"When the temperature of a strip of iron is increased, the length of the strip",also increases.,actually decreases.,may increase and may decrease.,decreases in width as it gets longer.,A,False,0.1071976,0.121470794,0.5443943,0.22693731
"When light undergoes interference, it can sometimes",build up to more than the sum of amplitudes,cancel completely,Both of these,Neither of these,B,False,0.05371474,0.15542877,0.6147327,0.17612387
When the color yellow is seen on your TV screen the phosphors being activated on the screen are,mainly yellow.,blue and red.,green and yellow.,red and green.,D,False,0.07930591,0.1391862,0.62378925,0.15771863
Which of these does NOT belong in the family of electromagnetic waves?,Light,Sound,Radio waves,X-rays,B,False,0.055131946,0.07079082,0.49138567,0.38269153
A math book and a physics book sitting on a table are tied together with a length of string. With the string taut one book is pushed off the edge of the table. As it falls the other book is dragged horizontally across the table surface. With no friction acceleration of the books is,zero,g/2,g,a value between zero and g,D,False,0.06665254,0.09110321,0.5242628,0.31798145
A motor and a generator are,similar devices,very different devices,forms of transformers,energy sources,A,False,0.23480837,0.12568386,0.49708933,0.14241847
As more lamps are connected in parallel in a circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,A,False,0.042026732,0.12945145,0.74494165,0.08358014
Newton’s law of cooling applies to objects that,cool,warm up,Both,Neither,C,True,0.041219193,0.15314789,0.6863612,0.119271696
The fact that the Moon always shows its same face to Earth is evidence that the Moon rotates about its axis about once per,day,month,year,None of these for the moon does not rotate about an axis,B,False,0.10097401,0.18864428,0.39935994,0.31102183
Consider a ball rolling in a horizontal circular path on the inside surface of a cone. The normal force on the ball,is mg,is greater than mg always,may be greater or less than mg,is less than mg always,B,False,0.050167035,0.08804589,0.650576,0.2112111
The compressions and rarefactions in sound normally travel,in the same direction,in opposite directions,at right angles to each other,None of these,A,False,0.071888864,0.26709953,0.49900758,0.16200404
The power required to raise a 100-kg crate a vertical distance of 2 m in a time of 4 s is,200 W,500 W,800 W,2000 W,B,False,0.04490801,0.12994564,0.58237594,0.2427704
The phenomenon of beats is the result of sound,destruction,interference,resonance,amplification,B,False,0.0796886,0.35713953,0.4046921,0.1584797
Interference is characteristic of,sound waves,light waves,water waves,All of these,D,False,0.043309547,0.1609145,0.56164676,0.23412919
"In either a fission event or a fusion event, a quantity that remains unchanged is the",kinetic energy,mass,number of nucleons,binding of nucleons,C,True,0.03456979,0.073184244,0.6522841,0.2399619
The magnetic force on a moving charged particle can change the particle's,speed,direction,Both of these,Neither of these,B,False,0.032472573,0.18686676,0.6522291,0.12843151
"If you were to travel at a speed close to the speed of light, you could notice that your own",mass changes.,pulse decreases.,Both of these.,Neither of these.,D,False,0.03303758,0.13066617,0.75193185,0.084364414
Electricity and magnetism connect to form,mass,energy,ultrahigh-frequency sound,light,D,False,0.02748844,0.07019419,0.58772874,0.31458855
Sound travels in air by a series of,compressions,rarefactions,Both of these,Neither of these,C,True,0.044526294,0.1874627,0.6543091,0.11370187
